"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"51cdc344-a3f0-4c5c-bc26-3def62e8f8a8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"130ebf7c-400c-4181-9abf-822367a7ae60","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Stage 1"
"e12ab284-42b0-4794-bb2c-7e80d7cdb087","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12"
"6e545636-c428-4de5-8a49-f0a18470c6e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12","Inground Plumbing Installation"
"e63a005e-57c0-4174-b9d7-becfe4c654c7","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"e20d0ab1-0dd2-432c-ab41-85fdc4cb8852","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 47","Rough-in Plumbing Installation"
"9d5122cd-c374-4b9d-a3bf-60a111a44e4c","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Rough-in Plumbing Installation","Waste & Vent Installation"
"50ec7658-9dc9-4915-a24f-58246eaef3f0","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"c94f540b-9221-4715-a21e-2b3368eaf731","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"6141daee-0706-4158-ab25-bd33fbf8ef8a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation"
"86968927-f7a7-4afe-9a58-447a7227ec9b","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"18956a5c-3c1c-4a70-8afd-d2443c7c65f0","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"2ab3e2d5-afef-4d25-acc4-cab473f50b25","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Shower & Tapware Installation"
"7e8a3c11-e790-40d7-a8dd-b9f740cf37b2","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Bath & Tapware Installation"
"263578b2-90d2-43ce-8d25-26ab9d1ee408","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"be9d7984-419f-49ca-af9b-4d69242d4e56","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Washer Machine Installation"
"8cec7ceb-e7e0-43d2-bc70-1685d91067ea","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"2951de81-b0fe-4542-b381-9ca4d4028c68","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Tundish Installation"
"72f76d20-bf7d-47d2-b167-51bc9b36a521","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Hose Tap Installation"
"c92e107d-adb5-4eb3-99f1-8e23cd1e8235","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Fit-off Plumbing Installation","Gas Appliance Installation"
"3e872a3b-5e58-4d42-82d8-0782c67a31bf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 47","Hot Water Unit Installation"
"20fc5d51-2ff4-4dd5-9904-9a004313de31","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"05dd1ab5-c1fa-4477-8978-6b4ae2b0105a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 47","Testing"
"13ad8c4e-458e-4b26-82ed-04bf8a6c6a08","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Testing","Testing Drainage Pipework (Air Test)"
"d27c41e7-f555-4d91-bae1-e271da3e6d8d","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Testing","Testing Drainage Pipework (Water Test)"
"8f7f36d5-1e2c-479a-91af-9f3476b55f83","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Testing","Testing Water Pipework (Water Test)"
"99195780-428d-4260-af92-eccdfc05506c","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Testing","Testing Gas Service (Air Test)"
"d78d61a1-3e5e-428c-8240-73a927a56f09","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 47","Commissioning"
"d6ef99c3-ab6e-4ec2-b587-0787dab0743e","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Commissioning","Commission Fixture Group"
"88d287a9-bf28-4c80-acd9-4b155a0f6271","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Commissioning","Commission Hot Water Generating Plant"
"8ecf8f83-7f41-40ad-8817-2c00b10e820e","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 47","Commissioning","Commission Reduced Pressure Zone Device"
"938c613c-6cd0-4146-86a6-0cff6a8f37bd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48"
"de58594c-d828-4151-866b-50bb7c4bf98e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Inground Plumbing Installation"
"0ed89034-fbee-4521-a04c-e2a93ce6e06d","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Inground Plumbing Installation","Authority Main to Meter Installation"
"b5dba3ca-cbca-46f4-a0d1-f4e66d41774c","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Inground Plumbing Installation","Drainage Installation (In-ground)"
"0b058ff0-7a26-4868-b5b4-20390f00867d","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Inground Plumbing Installation","Water Service Installation (In-ground)"
"b5259dbf-2aab-48a7-83fd-6114fab642c3","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"cb701367-371a-436d-83f0-005f2d29a287","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Rough-in Plumbing Installation"
"f6c6710b-9642-4334-95d2-ecbc4ba74c9f","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Rough-in Plumbing Installation","Waste & Vent Installation"
"53358b9f-42fc-4525-b7ab-5da743098397","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"30f01647-af1c-417d-b0a6-a3e5dfef796d","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"f39c4378-f63e-4b75-89da-9d04c368bc40","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation"
"9a179a5d-6321-48e5-9e9b-bcdc0c63b44d","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"7ee14241-2b51-4d03-b3cc-3759851174c7","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"fe500a17-025d-40a0-b470-bec34a56b21d","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Shower & Tapware Installation"
"79d9ba1a-72a8-432d-b3e9-620650efab5f","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Bath & Tapware Installation"
"0cc1f8ab-84a8-4f17-8d0c-404555ac851f","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"49a822a2-18ba-4c55-957b-8f1a9bc3f14a","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Washer Machine Installation"
"1e45523d-26b8-4d59-aece-f2b611208983","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"f605dfe2-808a-42fc-8b8d-74a5fb6bca73","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Tundish Installation"
"b648d62e-cd65-46df-abe4-83abb88ea8c5","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Hose Tap Installation"
"72534690-b700-40be-b661-11628da3afe5","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Fit-off Plumbing Installation","Gas Appliance Installation"
"527039b2-4209-4884-8ec4-f6ea2fbf1dc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Hot Water Unit Installation"
"a14e49f5-cb79-4906-81df-59a5527e3c31","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"5f8034f3-993a-4db7-88dd-965f599c12f8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Testing"
"f41703ea-edc6-4eeb-972b-113d82e18f48","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Testing","Testing Drainage Pipework (Air Test)"
"d5b42a9f-39a7-4b52-9d08-3d0c2a599bb9","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Testing","Testing Drainage Pipework (Water Test)"
"b34a8a24-97ab-4e1a-b052-802c3c8b5a78","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Testing","Testing Water Pipework (Water Test)"
"f98871f0-6a97-45b3-ae11-df7d81e541c8","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Testing","Testing Gas Service (Air Test)"
"b3f58dfd-1b16-4d88-a4a6-6313a4de485f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 48","Commissioning"
"e9ccce42-b4fd-48d0-a125-ff45ec4aaf6f","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Commissioning","Commission Fixture Group"
"eab26a7a-649a-4527-800c-8f1bd21f084a","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Commissioning","Commission Hot Water Generating Plant"
"727cd08d-9e02-41df-b8e9-4e6c3454e3c0","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 48","Commissioning","Commission Reduced Pressure Zone Device"
"5f192dc8-271c-4247-8cb2-bd14d6a513ec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49"
"f1b2c2a5-b5b5-492f-bd1a-4ecc65cd81af","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49","Inground Plumbing Installation"
"21d5def9-85b7-4a35-bc8d-909e50f721c2","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Inground Plumbing Installation","Authority Main to Meter Installation"
"949b67ad-45b6-4246-9584-e83a6f7815e1","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Inground Plumbing Installation","Drainage Installation (In-ground)"
"c1208d2a-b8b2-4329-9aff-640c3565d29a","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Inground Plumbing Installation","Water Service Installation (In-ground)"
"29522c68-9326-4523-8311-14cc86769a01","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"d2681ada-0b6c-4765-bfc1-b23e3d1617f3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49","Rough-in Plumbing Installation"
"75e47e35-1ccc-4a5d-8f47-915fb25fe5d5","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Rough-in Plumbing Installation","Waste & Vent Installation"
"79e71c97-8983-4331-a21a-f98f773ad09f","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"c49faa3d-8f3a-448e-8027-e99fb5bdbad5","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"f83640a4-9811-403a-9077-95ea6dc16631","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation"
"a0ebd8d5-9d82-4845-9529-44d8574c4dfa","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"697d1d07-13cc-487e-973b-09182de1f7d7","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"2395af4e-ec0b-4109-b40a-53fdad5fb029","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Shower & Tapware Installation"
"3114adac-ecfd-4215-bcb1-92118ec05be5","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Bath & Tapware Installation"
"025a87ba-6f1d-4390-9270-a4ea38a16a5f","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"597ba493-8fc6-4edd-af0f-08a45806c675","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Washer Machine Installation"
"3ce5701d-aa9a-4143-9fc0-fca8be1c521f","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"16e80d03-aa4e-4bf2-97fd-e8ca25e53de2","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Tundish Installation"
"c82bc987-df70-4b71-8176-93c5cd22308a","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Hose Tap Installation"
"8245edae-e74d-489f-9d4c-3228af4284b1","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Fit-off Plumbing Installation","Gas Appliance Installation"
"ed2cc155-a7a9-4128-a75c-3b39c84a596b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49","Hot Water Unit Installation"
"2c11e51b-53ab-4200-9589-fe1cd465930c","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 49","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"dec5bac7-5d54-4209-8adb-7f6dc35b41c0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 49","Testing"
