"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f12e6f2a-b2fc-4966-80d0-d4a467ec75d3","","fail","","folder","TRUE","FALSE","First Fix to Walls"
"f6b5697e-7648-49d4-a8e5-d1c06a534566","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0"
"e661aac3-3b25-4bb4-aef6-4b5650f7c8a5","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0","Zone 1"
"2f088115-8901-49bb-9658-793076ac43a9","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0","Zone 1","Circulation - RAD - 0.004"
"9410fa10-352d-4791-8957-ce7434de2819","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Bio Eng- Mobile X-Ray Area - BME - 0.106"
"0ae0c083-c19a-4d2a-a4eb-a997d943294a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Bio Eng- Test Equipment Bench - BME - 0.107"
"3cb3e3f7-959a-4375-aae4-3e9b5e4a2a9f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Dispatch - BME - 0.108"
"ac4cd862-dad7-43ea-9944-e70f2414e659","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Admin - BME - 0.109"
"66f4dc50-a2b8-4c9f-a955-f9af22740e00","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Store - BME - 0.110"
"4c51aad8-86ca-45de-a427-113325f0b02b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","IOC Disaster Store - IOC - 0.185"
"bb302531-df1e-4fb7-9b47-5aa5f9896d2e","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","CLNR - SSA - 0.201"
"8a6f6961-2d48-45b2-ba1f-4da9a469e47a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Change-Male - SSA - 0.202"
"c6f2d56f-477a-422e-b33b-2166c27a01f5","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","WC M - SSA - 0.203"
"a04e9d3b-b227-4710-bc1a-78e98897aa03","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","STD Shower - SSA - 0.204"
"0924bfbd-a5fe-40e2-a420-d08ad391f34a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","SHR ST - SSA - 0.205"
"195e32c1-4d71-4646-b753-37fdd637de00","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Parent - SSA - 0.207"
"77d7b5b0-efb5-4e96-8c10-4d4ff7010c5f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","WC/SH STAFF ACC - SSA - 0.208"
"5f1f5885-9a69-4e27-b3a4-c8b8ea8b2aaa","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Change- Female - SSA - 0.209"
"db15bc4d-86f9-4d79-aebe-f4a35f67f15c","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","SHR ST - SSA - 0.210"
"cc2f485f-c75f-47cf-a8e3-d54a16382ddd","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","SHR ST - SSA - 0.211"
"3cda392f-41a4-4c27-9bfd-627d0acae76b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","WC F - SSA - 0.212"
"8beaf516-a9fb-4b31-9cdb-c589a4cb3434","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","WC F - SSA - 0.213"
"d14c163d-382d-4fd0-b22a-79e780dda1b5","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Store- Equipment - EQS - 0.101"
"7fad7397-2706-4ffd-bc79-2568a6bf1ae8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Viewing Rooms - VWR - 0.101"
"5e0a3acb-ab49-41a3-9d79-09cabb3ed98a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Waiting - VWR - 0.102"
"190909ea-a010-4b86-b8f1-48bd9c2fcf65","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Bay- Teapoint - VWR - 0.003"
"9fa2e84f-4a68-4372-9e80-f3dd3386722a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Toilet-Accessible - VWR - 0.004"
"fc960a3a-d74d-46fe-b21c-70071699090f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Store - VWR - 0.005"
"d44ba354-9d49-42af-ba85-f1e492c080f3","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Lift Lobby - TRA - 0.002"
"11e9c403-e13f-4c46-8465-1792fad49a3e","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Circulation - TRA - 0.004"
"2d857a6c-3818-48fd-b7a0-298c21cef9b7","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Circulation - TRA - 0.007"
"660b7924-e05f-4cf5-889a-a36e4bb6e0d2","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Lift - TRV - 0.004"
"bffb5bc2-a6f0-4263-aebe-c1372a5474ac","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Lift - TRV - 0.005"
"31008fd2-938f-4ea8-bd6a-87586d63382d","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Lift - TRV - 0.006"
"f6b938f0-78bc-40e1-974f-612d7d802b68","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Service Lift - TRV - 0.007"
"f4e2dea3-29ab-4a7a-9f61-d2cc322b859a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Riser 3 - ENG - 0.003"
"67df094a-3fca-467c-80f7-923cd6f10569","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Riser 7 - ENG - 0.007 *"
"f9d90eb0-87d3-453e-960a-c2ca3065ad79","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Riser 8 - ENG - 0.008"
"6432194d-046f-4933-a53e-5f3d0b2aedf1","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Elect 1 - ENG - 0.101"
"96ba6187-9348-4224-b192-987b42d6b1e0","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","UPS - ENG - 0.307"
"b586a573-497b-4150-9660-01cad003ce0f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","UPS B - ENG - 0.308"
"c78632b6-e9d8-4bca-a6e3-be39853d4d4c","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Water Tank - ENG - 0.310"
"048fb2e4-9901-4945-b7df-548520d6e1b8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 4","Plant Room - ENG - 0.350"
"a2f9e424-0b24-4daf-8b09-97aa80d778c7","","work-in-progress","","folder","TRUE","FALSE","Ceilings","Level 0","Zone 5"
"2514a7ad-f914-4735-a79f-0e05414f82f4","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Circulation - RAD - 0.001"
"de239af0-3cfe-440d-9e43-5d6d9bc7cd38","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Circulation - RAD - 0.002"
"891b6926-1325-409a-b439-76142d14004f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Waiting/Reception - RAD - 0.032"
"0a62cccb-0ece-4a3f-9745-39c55bc38f8e","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Play Area - RAD - 0.033"
"7a6b989e-e422-44ef-9937-5f252dfbfa06","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Reception - RAD - 0.034"
"8fefe740-4ba3-47b0-843d-f9bc6a2e9681","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Trly/WCH - RAD - 0.036"
"ea3b7d41-063e-46b7-b4aa-e0408afab9cf","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Lobby - SPA - 0.101"
"085e73b2-0e24-48ec-ad22-c0979851afb1","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Parent - SPA - 0.102"
"33ef1c20-611d-4e72-bca9-529802ab5023","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","WC - SPA - 0.103"
"b7c83d5b-740b-4342-88e4-247497afc133","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","WC - SPS - 0.104"
"b9623712-084b-4f6e-b365-77d42fd023b9","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","WC ACC CHPL - SPA - 0.105"
"f4e12e23-70d9-4a4d-8b82-88ddbfd3eed1","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","WC ACC - SPA - 0.106"
"db233397-05c3-4b97-b740-87a372f218c6","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","WC - SPA - 0.107"
"afb86d43-47eb-40e6-a921-5a2983bd2116","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Store - SPA - 0.108"
"b89aa690-6d30-42b2-bd70-b7a7000c1241","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Linen Hold - SSA - 0.101"
"12011dbf-ab5f-494a-b944-3163138b7940","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Equipment Store & Work Area - EQS - 0.102"
"b61a49a7-f8f3-4a5b-a6eb-514c5ea400e5","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Equioment Wash Station - EQS - 0.103"
"d30b7bc7-22f6-427c-8c36-c767855973c8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Atrium - TRA - 0.001"
"397776fb-f694-4bcc-9fdc-00a585d1a315","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Wind Lobby - TRA - 0.003"
"41b892a7-7358-4250-941f-c2d4c9f59de5","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Circulation - TRA - 0.005 *"
"4b676c62-f97b-413c-8542-1360d555da75","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Retail - TRA - 0.102"
"08f9cd84-a6f5-45c1-af5e-5ffdfe84abd9","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Lift - TRV - 0.001"
"bf9f4227-86dc-4f48-9ab4-8aa01a9267b6","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Lift - TRV - 0.002"
"26430cbe-4634-4bee-a929-bc5a78066352","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 0","Zone 5","Lift - TRV - 0.003"
"bdffdd44-9163-4dd1-8e7f-fb029a0e05f4","","fail","","folder","TRUE","FALSE","Ceilings","Level 1"
"fc3b6fc5-4e6f-45a1-a809-d3120aacd6a0","","fail","","folder","TRUE","FALSE","Ceilings","Level 1","Zone 1"
"48c31711-9736-484e-9de9-04a0eccee062","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.001"
"5b2c210f-3736-4d0b-8126-4f5f5674f25f","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.002"
"d4e5fa4c-e78e-439c-ad26-0f710a019ed3","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.003"
"42ca3288-048a-47c2-9f18-dc46c414a6f2","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.004"
"c332f5cf-877d-49e0-8999-ce715738cea0","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.005"
"25da4e84-a01c-4d58-9b9e-7fa5968ea05b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Circulation - EDM - 1.006"
"5acc25e7-61ba-4121-9a59-f919eef1fefe","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Equipment Store - EDM - 1.101"
"0f95da44-a452-48e0-ac51-c074b4ef8923","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Dirty - EDM - 1.102"
"228450fe-b16f-4de1-a35f-181b6ddc932b","","fail","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Clean Medication - EDM - 1.103"
"1c8a1917-a571-4bad-a3a1-ba10d258c9dc","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Store - EDM - 1.104"
"8b31eabb-3026-4b39-8424-22bae019c3d8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Staff Station - EDM - 1.106"
"1172b36a-f974-4155-90f8-c774074f6778","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Telemedicine - EDM - 1.108"
"862bb1d1-b1d1-4864-816a-2e0db4135de6","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Dirty - EDM - 1.109"
"be139292-5c70-458c-a55b-e37718df308b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Path - EDM - 1.113"
"b7051331-f3e6-4b91-a66a-5e4e752c55b0","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","PTS - EDM - 1.114"
"bb5d7704-a763-48fc-a7b9-501242abc78a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Equip - EDM - 1.115"
"67e471bb-5a50-4818-8d89-81f1dc87ccf7","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Clean Medication - EDM - 1.116"
"536cef44-fabf-44bf-a775-22d2abfbf1cd","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Staff Station - EDM - 1.118"
"92d7ee5b-23c2-42b5-b766-baaab63a6910","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Write Up - EDM - 1.12"
"f9d05422-4585-4af9-9f61-ac94c16f0579","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Off-2P - EDM - 1.201"
"455432b9-2110-4937-bcd2-5a869f6b1277","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Meeting - EDM - 1.202"
"f4d76cb7-aebc-41a6-96e9-8d47c4614ccf","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","PCPY - EDM - 1.203"
"0244f23c-59a8-4afc-89ef-f6613655ce90","","fail","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Office Work Area - EDM - 1.204"
"a517f399-a646-4d64-aa7e-e44ace4f1d48","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Off-2P - EDM - 1.205"
"4e5c290a-2324-46fb-8594-88d901df7231","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Off-2P - EDM - 1.206"
"88077daf-e8d7-47f3-9910-a4bc876f6c0a","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Quiet - EDM - 1.207"
"918e2b63-1503-4f9b-ae32-e2f6463c8b1d","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed - EDM - 1.301"
"e22fc1ce-6e29-4ce2-8b8d-4ee761f4ed4c","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.302"
"1f7e1621-38fc-4a84-a8b1-6906bc1a77b2","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed - EDM - 1.303"
"7a6bca62-7577-414c-9547-20c111f1c51e","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.304"
"c8d49d30-91da-4ac9-a7de-9b98449ae133","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed SP - EDM - 1.306"
"56e0d380-9d8c-4e87-a65b-1732d3bb8639","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.307"
"58e01eb6-4318-4302-a53c-2c2fa5c40d6e","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Patient Bay- Acute Treatment - EDM - 1.308"
"19bb85f8-04f4-45d1-9287-02084de1e175","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.309"
"88645f08-55f2-4907-a80a-19f4039f97da","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed ISO N - EDM - 1.310"
"9e9511e8-94b2-4427-8c58-b746df1efc28","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.311"
"64320602-5772-4aad-ba0a-eef1b6d63651","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ANTE - EDM - 1.312"
"f9473ecb-221b-4023-953b-16ccc5ee8a31","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.313"
"882c88e8-e68d-46c8-909c-d48750d31f53","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed Bariatric - EDM - 1.314"
"cc5837fe-1af5-4785-a146-31384eb2075d","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","WC PT - EDM - 1.315"
"0b571e43-f5cf-4b97-aaa9-d5d140b7c6b9","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Treat MH - EDM - 1.316"
"25a42d7e-94c2-46c7-a3d2-65adc1fa57e8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Staff Station-Sub - EDM - 1.317"
"27263329-2c5b-48f5-b10f-6ef30c92218c","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed MH Assess - EDM - 1.318"
"f35ada26-5958-4203-9f62-65c67d5dfe53","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.319"
"c2e51481-db2c-417b-91e3-9e9535612615","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Patient Bay- Acute Treatment - EDM - 1.32"
"dd8f09c8-b700-4d83-b2cf-b3ce6e3d50b8","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.321"
"3b65bc86-0eb9-4309-86f1-5434d922a4ea","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.322"
"ab7cce6a-75e1-40cf-b86c-9e0fe91cdce3","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.323"
"0a668daf-655f-44d8-9a2e-4d5c9a2693e2","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.324"
"334ae74b-fed4-4fde-9161-95882786873c","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.325"
"a2a0e6fa-415b-483a-8de4-6291871b0661","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.326"
"99d2a40e-8412-4365-9f43-c015fb629f5b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","WC PT - EDM - 1.332"
"ff1ebd17-dcd4-4459-9c14-037192d91818","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","WC PT - EDM - 1.401"
"fe8aefb6-d75d-4d17-add1-126a78f69e28","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","WC/SHR ACC - EDM - 1.402"
"3bacbc1a-3002-4066-beaf-6763fea8237b","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.403"
"948f2506-d63b-47bd-a453-8da920a2ecb0","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.404"
"d5ed5640-16ac-4e6f-b8c8-21582f2e84e7","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Staff Station-Sub - EDM - 1.405"
"57a02d4e-3cb8-4c60-8868-884ff2afab86","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.406"
"15ba44a3-32f2-4458-8e29-26791b828529","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Bay - EDM - 1.407"
"4b37e76f-b031-4e36-86b2-ec8a03ca70ec","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","PCPY - EDM - 1.409"
"ee6ab750-0202-4056-85e6-b964e89e8902","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Beverage Bay - EDM - 1.41"
"38dd5f29-0621-440c-84fc-e71f8322314d","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Resus - EDM - 1.503"
"1ad64719-da39-45de-b88f-13e9e8e5a953","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Resus - EDM - 1.504"
"465db74e-4cca-47ea-8ed9-cf507cb820d5","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Patient Bay-Resuscitation - EDM - 1.505"
"89c90359-7d8e-4e60-9fdf-71b810b91929","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Corridor-Resus - EDM - 1.506"
"112b755a-d14e-4671-bf92-0938ca001bf3","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","Write Up - EDM - 1.507"
"b86e0f1a-7e86-4e40-80c0-1367a7cbb443","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.512"
"e49b7c17-1160-4098-91a9-ba5146edb594","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","WC/SHR ACC - EDM - 1.601"
"71157402-db0b-457e-8cfa-9d2616352501","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed SP - EDM - 1.602"
"11345cd8-5bd9-4318-b2de-08302a14b8f4","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","1 Bed Room- SPECIAL - INBOARD ENSUITE - TYPE 1 - EDM - 1.603"
"f9479f34-2cb0-4826-9fe1-1ea7a61a9b28","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","ENS - EDM - 1.604"
"32202d36-4db3-4bc3-917e-c51d190b59de","","work-in-progress","Ceilings","checklist","FALSE","FALSE","Ceilings","Level 1","Zone 1","HWB - EDM - 1.854"
