"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"883fbdd8-484c-4738-8090-c6c51fb5f51d","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"89663762-af85-5690-adbc-a2af4d9cd90a","","checkpoint-status","not-started","Job Details Checklist:3d098030-e418-4675-b5b1-7520caf5ee77","","TRUE","TRUE","Job Details","Project details entered below"
"a551f5d6-8996-496d-a4e4-47423b805579","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture"
"e9b8cf87-f7fb-429e-a54a-6bd37edba0a4","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture","Panels"
"b751ea7f-e569-4df4-8ce8-14492158a487","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture","Panels","Building C"
"373b155f-ff1d-4202-8bcb-6fab8906a5fa","","checklist-sectioned","work-in-progress","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Building C","HRC-01"
"4c768774-9eb8-5588-9099-85a3f88390f9","","checkpoint-group","pass","1. Standard:d84a9143-8c84-4cc2-b575-bd3288fd86a9","","FALSE","FALSE","Precast Manufacture","Panels","Building C","HRC-01","Precast Element Details"
"19897437-e05b-5405-b5cf-6a399c7e1486","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:27cc08be-13b6-47e1-ac43-9706d28bba35","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Formwork Set  Up Checks (Tables QA)","MF Weld plates in correct location and siliconed to table"
"42532a5d-8738-5318-91a4-113d6438c524","","checkpoint-group","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)"
"197b029e-00ef-5090-a47a-14d0d39eb7a6","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:047df753-120f-4610-94b6-da1a778ffb3a","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Main Reinforcing"
"42218234-3939-5b55-996c-dd5d03db69e0","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:02e1bc10-24ee-4489-a785-f76908e00040","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Starters"
"847243ac-da1e-578e-ba6b-439d2956a385","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:cf30138b-9391-404e-9b21-a90eaaddc739","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Stirrups"
"3fd446a0-146c-5f7a-ad04-54339c7abff8","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:2c93000e-df16-4f5a-abd6-6dd011d50995","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Lifters"
"c076928e-2afe-5e39-9276-eee39f20329d","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:8b61f742-fb4b-49f1-adb7-6a95ea675e1e","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Mould Cleaned & Oiled"
"4d76de5b-98e9-56bc-a1d2-4ebf2eba3af2","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:d055ca06-4e18-49ac-a1e8-81e7ac04fd05","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Tie wire Trimmed"
"e271f0d8-415b-5971-b555-ddb39f7730a8","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:e6f91a9a-a7f7-4310-8447-569cab61266c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","General Photos Attached"
"925ca602-a3eb-57a5-81c1-f8112e2dddde","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:3405a17f-5544-4ff9-b719-a98f61a86cc4","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Concrete Docket Attached"
"8aeddc59-926c-576f-a46f-3a7ed434aed8","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:952645dd-8ca5-4f13-8211-12855b63e93e","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Prepour Checks (Tables QA)","Shop Drawing Checked Off (attach photo)"
"beb10033-dd62-5986-9cd6-88ea3296795f","","checkpoint-group","not-started","1. Standard:6fb22540-791f-4672-893d-f31573baf76a","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Post Pour (Table Supervisor)"
"ca207ff8-d9e8-559d-9fda-9d10eb5577fb","","checkpoint-status","not-started","1. Standard:6fb22540-791f-4672-893d-f31573baf76a:011988be-f85f-4982-ac4e-b38005829f51","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Post Pour (Table Supervisor)","Confirm formwork has not shifted during placing of concrete"
"158eed94-59dc-5c2a-a651-d537c8556ab8","","checkpoint-status","not-started","1. Standard:6fb22540-791f-4672-893d-f31573baf76a:76ff4f8e-3455-4f9a-b0ba-666b97833255","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Post Pour (Table Supervisor)","Face lifters placed in correct location"
"98ed2c8f-7da5-530a-9a52-e05cf342baee","","checkpoint-status","not-started","1. Standard:6fb22540-791f-4672-893d-f31573baf76a:ad8ff1a0-6dec-49f7-9e37-900190a90c67","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Post Pour (Table Supervisor)","Roughening Lines Correct"
"ae76d2a2-9a76-5e9e-ad92-7a97e780b358","","checkpoint-group","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)"
"6fc947ad-3d67-5ad6-8ec1-51e14af3c331","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:d3e6b064-135b-4970-bc0f-2546302171e5","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Panel correctly labeled (check against shop drawing)"
"d1a1fd17-87bc-5d28-be11-238ab46bed2f","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:e6c5e5c5-6852-4003-9d16-39c4cb350dbe","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Grout holes for Drossbach Ducts have been drilled (top and bottom)"
"118a8bed-a450-5c50-a2cb-642f5e3423b4","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:56b159f9-3248-40e1-93d6-65d10aef0265","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Bottom of Drossbach Duct is clear (any slurry/grout has been removed)"
"e652c09a-09e2-574c-885d-27cfc3925522","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:3f743f29-ffa5-4c98-861f-2f4538934a04","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","All lifters have been cleared/cleaned out (including top lifters for install)"
"b7a77a27-01a0-5cf1-8f4e-f994170243b6","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:6e151f2c-1aea-4e9f-8a39-67f32a7a864b","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","All Inserts have been exposed and nail plates removed (caps that came with Ancon fixings should be put back on)"
"b22f856e-6330-59e8-9a86-8785a5b2d830","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:2d6e8696-933b-4cc6-8c77-5022cd7b9a52","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Stitch joints have been jet washed"
"d193ceba-14d9-53e7-a2ca-691b6f64413c","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:93b9787d-01fd-4329-b273-ffa611d0b113","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","MF roughening's jet washed"
"fc59908f-da2b-51a9-9b7c-39d1313367b8","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:914e3e46-ff77-4c1e-9cd6-68e95560cf07","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","NF chamfers and square edges rounded with cup stone"
"d0445db1-d1c9-57fa-85d1-98e7c769f819","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:29141e77-230c-4730-9ee5-c7e1154f64c7","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Weld plates cleaned (NF weld plates to be cleaned with cup stone)"
"463f0ef2-c9c7-5930-b70e-9f5b88fde569","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:7df3d99b-fd2f-4f5c-b342-49e0c0c77e9c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Grade 300 starters bent up for transport (only bend starter down if transport height is increased by bending up)"
"c8fce792-3cfa-5157-a50d-35a205776302","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:b9226aa3-a7b3-4984-a07e-0eccc606f8b7","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Grade 500 starters are straight"
"b74968aa-8fba-5a22-9d58-cbe49fcbff6b","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:5a662ac8-5324-46be-9f10-a95e8560313c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","NF Quality acceptable (attach photo)"
"f6179eb7-b1fa-5850-b4cd-62014467e842","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:62092cdc-b8a7-4c62-8b45-f6a626b21b4d","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","MF Quality acceptable (attach photo)"
"71cb9e3d-c031-5ad7-af0d-7065b1d861e0","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:ce5dad22-2dfd-48f0-965a-ea2f8b68cfd1","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Structural repairs required (if yes photograph before)"
"fd7ca776-7292-5100-aa99-5b1bbc8c5b6f","","checkpoint-status","not-started","1. Standard:1f80346c-9123-45a3-8936-50ea508c88a6:d3e25f44-1624-4154-bf04-eba35b26b459","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Demould Inspection (Yard QA)","Shop drawing checked off"
"006403f7-2d6c-5d4d-bede-f189e0f90591","","checkpoint-group","not-started","1. Standard:4617a534-6160-4bc3-a752-3471546931a2","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Overall Panel Quality (Yard QA)"
"67106e22-ecda-5e59-9730-e9760d758aa0","","checkpoint-status","not-started","1. Standard:4617a534-6160-4bc3-a752-3471546931a2:2f318a3d-ca93-4700-8e8d-01f94e206b03","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Overall Panel Quality (Yard QA)","Overall Panel Quality Ratings Recorded Below"
"85ebdf4c-5795-53af-a32d-13dc2c0e31ae","","checkpoint-group","not-started","1. Standard:d4ca5b98-3953-4889-80a6-ebd3fa525a3a","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Loading Out (Yard QA)"
"56659f40-6640-5746-88e8-2298650b5160","","checkpoint-status","not-started","1. Standard:d4ca5b98-3953-4889-80a6-ebd3fa525a3a:0bd8001d-5ed9-4869-ab96-060ed89d02c2","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Loading Out (Yard QA)","Load Docket Given to Driver"
"cb8a4833-596a-5284-8018-3696899b4bcd","","checkpoint-status","not-started","1. Standard:d4ca5b98-3953-4889-80a6-ebd3fa525a3a:e02acfd2-7889-4046-b780-ce16fe02e827","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Loading Out (Yard QA)","Photo take of Panel on Truck"
"e6c432bc-eb2e-507c-871d-76e01383cf13","","checkpoint-status","not-started","1. Standard:d4ca5b98-3953-4889-80a6-ebd3fa525a3a:4c41b5af-368a-4395-8e1b-949e64f5a502","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Loading Out (Yard QA)","No remedial work required on site"
"a8aaf2a1-e0ae-5fd0-8383-206f51a682be","","checkpoint-group","work-in-progress","1. Standard:d5983ea3-a2ee-4f20-bfab-4da717da2479","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 95","Test Results, Certificates and Documentation (Reo & Yard QA)"
"80f3acee-c878-570c-9720-9fda5869e76e","","checkpoint-status","pass","1. Standard:d5983ea3-a2ee-4f20-bfab-4da717da2479:1e3071dd-4e8a-4340-b0a5-2bb273e9bf8c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload reinforcing detail sheets"
"96210e5d-197e-5bff-a638-0895fd764e6d","","checkpoint-status","pass","1. Standard:d5983ea3-a2ee-4f20-bfab-4da717da2479:d2c59a81-31c5-4cf1-ad9f-ffb5eae98a87","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"6542edf5-a3e8-5967-aca4-5cb48b05226a","","checkpoint-status","not-started","1. Standard:d5983ea3-a2ee-4f20-bfab-4da717da2479:61db57d7-8ee6-41f7-b4b7-0b4ef3f0109a","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 95","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload Concrete test results"
"ca860725-efa7-454c-aa7f-7bdd68d34e3d","","checklist-sectioned","work-in-progress","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 120"
"4186602d-923f-529c-b044-85268a945c5c","","checkpoint-group","not-started","1. Standard:d84a9143-8c84-4cc2-b575-bd3288fd86a9","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 120","Precast Element Details"
"ed83e373-98a4-51ff-ade7-a10c18619396","","checkpoint-status","not-started","1. Standard:d84a9143-8c84-4cc2-b575-bd3288fd86a9:1932e93b-d3e9-402f-83d0-e322d0c77950","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Precast Element Details","Concrete Details Complete"
"a9408cba-9f77-58fb-af5b-2925e58c1f0a","","checkpoint-group","work-in-progress","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)"
"4b6ba1d9-2a62-5945-8f95-623faae4253b","","checkpoint-status","pass","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:21d3dbc3-941c-48c6-a5ee-c5b912086cbb","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Operative on the reinforcing cutting line has uploaded clear photo of open stock bundle boar"
"c2f37d41-2d9e-5796-9c41-cdb85b7ba1e9","","checkpoint-status","pass","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:bb308721-634f-4bbe-84b3-d179a4e31d53","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Cut and bent bars checked off against detail sheet"
"1524a447-7fd7-5afb-8c1d-e86b387753b0","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:61dd630f-70fb-4725-9653-100c8b5910fa","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Perimeter bars and spacing marks confirmed"
"0456f5c5-47ae-5c61-97a8-387bf26aac4c","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:6f468d98-e7a3-4541-956f-64ebaa447fb1","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Cast in Items checked and marked on cage (Dross Ducts, Inserts Weld Plates)"
"28d2e2b3-3330-5617-b69a-7ac9c61f3c19","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:5f0cdd3a-3cf3-4908-a9a4-9f9c9b156a08","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Overall cage dimensions in plan checked and there will be sufficient concrete cover to edges"
"abd6c6d2-8186-5eda-8298-ef55467098d9","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:2f4fa979-ff3c-4149-a392-16a2624a489a","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"719a4fc5-fb98-5559-873b-cd5e0b0abb95","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:e8337ee1-4b43-4477-897a-dbee87ff9293","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","There is sufficient cover to rebates around openings or along edge forms"
"22ccacab-f1e3-5d55-b0e4-d2289d77c17a","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:60e24774-6ebd-4386-b1a7-eea778d30cad","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Weld plates can be fitted to cage in correct locations?"
"f3c77418-eaae-53ca-a1f3-30a3c2cc7653","","checkpoint-status","not-started","1. Standard:eec9927c-b1c5-4c74-ad8c-55127dd66414:b6cb4e1e-70c6-44ed-9da7-8c45faeb52bb","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Reinforcing Yard Checks (Reo QA)","Reinforcing details checked/highlighted off against shop drawing (upload photo)"
"9795e487-efdb-5c79-a07a-17bbbf4b0abe","","checkpoint-group","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)"
"f56e0239-48f7-5696-83b6-6a43addfc233","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:d40db9c7-f72c-4b19-90ab-3ec27f928208","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)","Sides Straight & Magnets Fastened"
"4853302c-9814-5379-a02d-c218d3840c47","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:2b3fa28c-1d02-48bd-b200-601d54771389","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)","Mould Face Clean"
"d796c993-ad7d-5fa7-95fc-8e92452de85e","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:e6e2a50f-eba6-40cb-9fce-8a4a426d4cf9","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)","Length/Width/Thickness/Cutouts"
"c674ead3-96ee-5a31-badf-ba030a2ef368","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:13fc42e5-8241-4772-aec1-1a316f3a7e9c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)","Edge Details & Rebates"
"117259d9-8c84-57ad-b17a-4675d6a3f045","","checkpoint-status","not-started","1. Standard:1e24fb9c-0bdd-444d-a575-d59e48a8d185:27cc08be-13b6-47e1-ac43-9706d28bba35","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Formwork Set  Up Checks (Tables QA)","MF Weld plates in correct location and siliconed to table"
"a9d2ccc2-a9aa-5f03-b9fc-d6a1bdeef9cd","","checkpoint-group","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309","","FALSE","FALSE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)"
"0eeb0342-4f48-5a6d-af2e-a1290ac79c51","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:047df753-120f-4610-94b6-da1a778ffb3a","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Main Reinforcing"
"ddfb0478-7605-586b-8dc4-16dc053bab82","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:02e1bc10-24ee-4489-a785-f76908e00040","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Starters"
"9421384b-e3f5-5920-ae3b-3bfa164610db","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:cf30138b-9391-404e-9b21-a90eaaddc739","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Stirrups"
"7af11695-f26b-5eb5-9b75-b59c35e319da","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:2c93000e-df16-4f5a-abd6-6dd011d50995","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Lifters"
"e5d04b61-9487-5740-9114-c392e2fda7e7","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:8b61f742-fb4b-49f1-adb7-6a95ea675e1e","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Mould Cleaned & Oiled"
"98cdc781-4894-5e74-bcfa-d0f64e7ef42a","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:d055ca06-4e18-49ac-a1e8-81e7ac04fd05","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Tie wire Trimmed"
"893cf485-2371-59b3-9c7c-673b3d0f25a5","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:e6f91a9a-a7f7-4310-8447-569cab61266c","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","General Photos Attached"
"d57d6280-05e9-5b71-896e-8a15df010344","","checkpoint-status","not-started","1. Standard:9a76a47f-01c0-4044-bc2e-e73b04b40309:3405a17f-5544-4ff9-b719-a98f61a86cc4","","TRUE","TRUE","Precast Manufacture","Panels","Building B","HRB- 120","Prepour Checks (Tables QA)","Concrete Docket Attached"
