"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"599f4f8b-22f3-4d0e-b3f3-728ee02a2fd7","","fail","","folder","TRUE","FALSE","Site QA"
"ed704b45-014f-485e-b3ef-3fec5ea2d7b6","","fail","","folder","TRUE","FALSE","Site QA","Doors"
"8df70a0f-179e-4702-8704-0c7c1355c78d","","fail","","folder","TRUE","FALSE","Site QA","Doors","Zone A (Building B)"
"b57776c5-d087-49bd-b43d-1d6eefec67dc","","work-in-progress","","folder","TRUE","FALSE","Site QA","Doors","Zone A (Building B)","Basement 02"
"a37b4d08-ac8e-4274-b240-e2fd385e4550","","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Doors","Zone A (Building B)","Basement 02","Standard"
"2042c8e7-c547-4937-af95-e909b7e8778e","","pass","","folder","TRUE","FALSE","Site QA","Doors","Zone A (Building B)","Basement 02","Fire Rated"
"9a094e3f-3946-4572-a44a-7bf35742466a","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","Boards & Mirrors"
"5c76d052-d4aa-47e5-a55a-aa1fadb66f0b","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","Dispensers & Holders"
"708bd680-44fe-4dbf-bd40-37dee82fbbdb","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","General"
"becd41d3-1cbb-4383-b39e-c50ae5ea87c6","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","Hooks, Brackets & Racks"
"442af21f-9941-4cca-b91f-1c4339a1d0b0","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","Rails & Tracks"
"d1f3e702-247e-4269-97f1-25dd706716f9","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 84","Trims & Skirting"
"c7023eb4-7029-4ac8-ad4d-1fbed1b2ba74","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85"
"d4c86c1b-0698-43cd-bd70-d603cdcbb39e","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","Boards & Mirrors"
"574769ff-f445-4acd-b0a2-236a07f451b1","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","Dispensers & Holders"
"6c9b93cb-4d6a-4326-857c-593e7f286ce8","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","General"
"cfd02447-1e15-4417-88ec-9d728b458963","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","Hooks, Brackets & Racks"
"2ec3b87b-a2bd-4de7-aab5-4322e93024d5","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","Rails & Tracks"
"0e8c002b-69bc-4253-a1e0-70a781860c74","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building D","Level 3","Zone 85","Trims & Skirting"
"0e21a8f7-a3ad-4d81-a569-e8cbc5556979","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E"
"d0eb694d-2a51-496a-8fb1-3ee94d74bc77","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz"
"4a4196da-ba20-42c6-ba4b-4d4ab9d3ff4b","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83"
"8acf76a0-e578-4516-8a53-96e36efcfb24","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","Boards & Mirrors"
"bdd0991a-4c6f-4e51-aa5d-65c4663eda9d","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","Dispensers & Holders"
"8ee5e0c8-d2a9-4c9c-af2b-fccfc1dfd054","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","General"
"5a64e398-2292-4762-beba-6ebbe1acffa0","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","Hooks, Brackets & Racks"
"34d5a57c-8301-4097-bb4b-7bee0c76c870","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","Rails & Tracks"
"a3bedd31-17a9-4654-81e5-3124f4d62056","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Lower Ground Mezz","Zone 83","Trims & Skirting"
"7f727802-1b8a-4ac2-a203-08d7e0a3fb36","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor"
"6ea0bd2e-5c33-4cb3-a94f-5a92040814be","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80"
"8c6a41ed-a885-4084-95c6-f4f9bb07e00b","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","Boards & Mirrors"
"53584e3b-e671-4e1d-bd9d-561cdb28873e","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","Dispensers & Holders"
"e05e60ab-17e2-480d-b505-0021f15899e5","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","General"
"15e946ad-5697-4033-9baf-bd690a19b184","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","Hooks, Brackets & Racks"
"82b7fcef-dddf-496f-9a48-d6fbb3111f7c","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","Rails & Tracks"
"baecb40e-ec12-49db-b84b-7b41507b415d","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 80","Trims & Skirting"
"a3fdcd91-b4a7-4c1a-8d86-37c84eb63e11","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81"
"9625e5db-e049-4c4f-b368-21aacc0ac4bc","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","Boards & Mirrors"
"2d4ead54-670e-4b0e-b8aa-6d93316e4b32","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","Dispensers & Holders"
"6e99b0ec-15e1-4611-bf22-bf3ddd1e910f","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","General"
"46c99313-5610-4390-90a3-6a2374b4ced1","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","Hooks, Brackets & Racks"
"b0e78284-e0a4-43bd-920f-416867257da4","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","Rails & Tracks"
"2f0cadc7-f9bd-4016-902f-299ee3f18ac5","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 81","Trims & Skirting"
"b6d52537-393e-4258-886a-365f839914d0","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83"
"1036dc16-255f-4348-aaac-24b74df192dc","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","Boards & Mirrors"
"09263b12-97de-45e1-bf39-7b115a314497","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","Dispensers & Holders"
"fb7158c2-5783-4c60-9f6b-d8fe2c97f49c","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","General"
"a446d955-9cc5-447e-8376-654867438414","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","Hooks, Brackets & Racks"
"feadc785-62d0-4c19-a1f1-fab3deb824f5","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","Rails & Tracks"
"8df87816-ef00-4e61-94b6-75f31fd9ef9e","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Ground Floor","Zone 83","Trims & Skirting"
"5ef50220-b015-4690-8946-71d03b4843cc","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1"
"2a628f15-b68d-414d-a6fc-0ff546af275e","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80"
"edba19c6-2c5b-47b4-b834-a7c83a1f42b6","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","Boards & Mirrors"
"f390a5e2-20c6-4f10-bd07-3111612bffcf","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","Dispensers & Holders"
"1c57d0b5-d17a-487d-89f1-ffa17db2dec2","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","General"
"19a555fe-5726-45db-9158-df44f68cc070","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","Hooks, Brackets & Racks"
"87a0488a-8d5e-4d76-8a39-3bdfec34575d","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","Rails & Tracks"
"00ea9563-6cca-42a8-be66-6614b08baecb","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 80","Trims & Skirting"
"248834a8-073c-487f-978d-4091f33b360f","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81"
"33cec7e1-5d6a-48eb-9931-80849a6ead35","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","Boards & Mirrors"
"8348a3d9-d04d-42d7-9dd3-dece887b1b68","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","Dispensers & Holders"
"173bae87-f6e2-4d44-8665-426451eed39e","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","General"
"8348efb9-80ca-458e-8117-f83003bc9435","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","Hooks, Brackets & Racks"
"98f590a3-9b55-4663-b45b-22dd25b4986b","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","Rails & Tracks"
"c3de1c67-47c5-42d7-81c2-3ea9535f59b4","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 81","Trims & Skirting"
"b3e18924-83b9-4790-a767-a699871cde7e","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82"
"cea9c802-6470-4ad2-824c-762c31a974dd","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","Boards & Mirrors"
"52a7976b-ed6e-40f9-9cde-20ed3881aa1d","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","Dispensers & Holders"
"329aa361-cb92-4492-aa0a-3e6deaeed760","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","General"
"94d3b608-f544-401c-a4e1-0340037e2d1f","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","Hooks, Brackets & Racks"
"5855aaa8-5e7b-4de6-93f2-c790d2df76f2","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","Rails & Tracks"
"72d4cdd9-73dc-4077-af5c-178744461d22","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 82","Trims & Skirting"
"91fad334-9d43-423e-86fc-2c285f985c96","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83"
"09ea3a6b-0086-4adb-a914-fea0fa4fce4e","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","Boards & Mirrors"
"cdb53fde-66f1-4792-97a9-47a1c84a8f3a","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","Dispensers & Holders"
"d0c20015-8c64-4a83-99a2-9fefe82ede77","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","General"
"000b3983-e39b-409b-bf95-97a884e4da30","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","Hooks, Brackets & Racks"
"f3c23398-0497-40b1-9e07-311cda7c1873","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","Rails & Tracks"
"c156358a-7a80-4688-b301-c0e70274cc0b","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 1","Zone 83","Trims & Skirting"
"bf9a023f-a1a1-47fc-aab6-c0eb5689ca82","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2"
"14e0c9c7-7c66-4f1c-9823-c210a4752437","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80"
"c1f68f8e-a5d6-4cba-82e5-334dd54094c0","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","Boards & Mirrors"
"1d0a3bfd-a289-43bd-a87b-461837bcd29e","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","Dispensers & Holders"
"2d51c5b0-01d7-4871-8780-c3902b2ae657","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","General"
"543616f3-41a8-4267-bc18-c43a6ede62fb","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","Hooks, Brackets & Racks"
"3fa57249-3232-42b0-9447-fec7483a79e0","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","Rails & Tracks"
"68abb72c-b75f-4650-a7d1-469a860068d6","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 80","Trims & Skirting"
"f5879535-3548-4f0d-8174-302523bf9969","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81"
"b5aface2-ad06-4a75-94d0-d9802beaabdc","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","Boards & Mirrors"
"99d6ffa4-b5b9-4fed-919c-749e97dea3b8","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","Dispensers & Holders"
"82d2de76-6ff0-45df-8fe3-901ebad039de","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","General"
"a3060200-5065-4643-9405-39781cee3a67","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","Hooks, Brackets & Racks"
"c1f862eb-f67f-4a3c-9e7e-7a7a7ce24510","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","Rails & Tracks"
"c220dd99-bf5b-4405-afd9-f5ce6b599b83","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 81","Trims & Skirting"
"fd680850-5661-40a2-8698-7746bb4f69ed","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82"
"1ba9f811-844c-4fae-a2f1-a8661c3e4856","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","Boards & Mirrors"
"d1ea13c8-1840-4b0d-8235-757c5bfb20f9","","not-started","DI - Dispensers & Holders","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","Dispensers & Holders"
"0605397c-8294-4cae-9946-cfc470e592c0","","not-started","GE - General","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","General"
"a6aa715b-eae9-4f8c-9aab-9fa7831830a5","","not-started","HR - Hooks, Brackets & Racks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","Hooks, Brackets & Racks"
"b92b8e87-7133-4c59-bca8-7a734926134a","","not-started","RT - Rails & Tracks","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","Rails & Tracks"
"d892c144-0908-48a5-9586-c065b0c2131f","","not-started","TRIM - Trims & Skirting","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 82","Trims & Skirting"
"476f766f-76ed-49a2-85d1-3adfe8d59644","","not-started","","folder","TRUE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 83"
"2b7fbc80-78b8-47f3-8ca2-dfd1b22cbff3","","not-started","BM - Boards & Mirrors","checklist","FALSE","FALSE","Site QA","Sanitary","Zone C (Building E, D, C)","Building E","Level 2","Zone 83","Boards & Mirrors"
