"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"599f4f8b-22f3-4d0e-b3f3-728ee02a2fd7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"8df70a0f-179e-4702-8704-0c7c1355c78d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Zone A (Building B)"
"b57776c5-d087-49bd-b43d-1d6eefec67dc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone A (Building B)","Basement 02"
"a37b4d08-ac8e-4274-b240-e2fd385e4550","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone A (Building B)","Basement 02","Standard"
"2042c8e7-c547-4937-af95-e909b7e8778e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone A (Building B)","Basement 02","Fire Rated"
"e3644f99-0e70-41c0-ba34-197e92a843bc","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.501.D1"
"d2519dc8-146f-4e0b-9574-48d60007fbfe","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.501.D2"
"b4a58b2a-1a63-409a-8cc0-437f3e9047e6","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.512.D1"
"480e3752-b487-48d8-9a96-6eb457901469","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.565.D1"
"5cbb947b-35c8-40c3-89c1-73e518467ed1","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.567.D1"
"4525a2a7-9aad-4965-9597-50e4895a38a1","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.568.D1"
"a1668e70-0966-4e53-a936-c9c820500327","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.570.D2"
"ab51bdfa-f972-4a88-9e58-f2dffa47ab6f","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.573.D2"
"84932358-8d10-47c9-8b6c-47420e4b41c8","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.573.D3"
"00a0ad9f-89b7-4fac-9213-9cd60210c85c","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.574.D2"
"a961bced-9ed8-46ce-9087-dab70022de59","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.576.D1"
"cd0dbd5e-f415-4024-83ba-23d68e376dac","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.578.D1"
"097b20bf-01dc-4480-b126-5181c88b83cb","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.586.D1"
"f0a8eb74-d762-411a-9791-7b2d352c4e2d","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 04","Fire Rated","04.A.650.D1"
"d76c1089-98a5-49ea-ab6e-66106e611033","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone B (Building A)","Level 05"
"09379a45-f624-4e91-a072-1e2675312bd4","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Standard"
"4a7fa6a8-00d9-4f41-850a-d55bae6813f7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated"
"b5b84958-04d4-4660-9121-8a491a78c5c3","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.670.D1"
"0680ffcf-dcc6-4ab9-8a21-1f7412a90f5c","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.701.D1"
"6f57096a-366a-48cd-8f2d-754856463942","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.702.D1"
"e6e20b6f-a38b-41cf-98b2-ee29c7a5f471","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.702.D2"
"37983304-159b-458c-b31f-ce86d9cd398f","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.702.D3"
"2195550e-0e46-44ab-a2e8-cad294ec3635","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.703.D1"
"3ca97df5-b8dd-479d-b738-df4a3209b5ac","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.703.D2"
"46f20786-ec3e-4190-8af0-40cff877cc5c","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.704.D1"
"ecfa7ba9-be6e-4031-acfb-703968ac5ff0","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.766.D1"
"62359c03-0c2f-48de-814f-2d95f1869405","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.768.D1"
"63c69e64-9431-4f7b-92f3-75cf5c5096e4","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.770.D1"
"d3bd5533-e5da-4aa7-8ae2-8618da8fe90e","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.771.D1"
"03e75895-0e3c-4f8a-ab66-daf198ebfed6","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.772.D1"
"6aa36bd0-5c60-4f8e-bc4e-efa809c58d93","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.784.D1"
"4992dc95-4cd9-4ad8-a6f5-9e85808c033a","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.785.D1"
"91ff2926-7c67-410f-a67b-226288cc6f86","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.788.D1"
"5c88978a-7a50-4dd5-a544-16620d60b8e7","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 05","Fire Rated","05.A.791.D1"
"c0120ce2-dada-4731-b079-898c490ce021","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone B (Building A)","Level 09"
"66745d48-c309-4809-bc6b-d6cdeef6ea9d","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone B (Building A)","Level 09","Standard"
"f7f6bc18-8439-4c4d-a01e-ca62c3e74d48","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)"
"5b681f3e-f536-4c89-b815-e0d097b471b5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C"
"561543f8-769b-4da7-b095-15455565853e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Basement 01"
"a8e09d35-fae1-4764-8f59-265b5142d3c5","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Basement 01","Standard"
"edf24716-2af9-48f5-bb19-aa26d0355208","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Basement 01","Fire Rated"
"aec697b2-811b-4342-ae9b-6a794ce5e465","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Basement 01","Fire Rated","B1.C.002.D1"
"07f4bcf3-2b56-4168-b677-2c0011b44cf0","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Basement 01","Fire Rated","B1.C.003.D1"
"7b66ddfb-3cff-47b3-9ad5-7b1fddd848ea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark"
"f6e58232-e85f-4655-a77b-3122f96e424c","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Standard"
"a2a77d94-607a-436f-9aef-8b56039ac3e8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated"
"200a1a27-3cdb-4897-b59f-504a2ac31a01","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.001.D1"
"dd3324ca-6a2d-42de-881c-8569695fd561","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.002.D1"
"7fd00e56-fe52-4b94-90e3-8f67526f73ab","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.004.D1"
"f8edf25e-5aaa-4fef-8446-a5df0ce9bb9f","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.006.D1"
"3c1d0aa3-ed14-4ab8-aba7-eca4f6d59bc4","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.007.D1"
"e21d086b-5ae7-4005-b2fa-c1c8ab0268f0","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.012.D1"
"4dbd99dd-e1aa-433a-87c9-28ca806fc46c","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.015.D1"
"c01d575e-ae2a-4247-833e-ecabe231c71b","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","LG.C.018.D1"
"33dd41db-4cb9-44ea-8fd8-cbab94ef5277","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Carpark","Fire Rated","GF.C.052.D5"
"7af605cd-16e6-4c17-b101-a773c1b3fde0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine"
"67a507f0-6aef-4250-8e4d-98d0c4c4b988","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Standard"
"e3521a91-bd0b-4ed4-a25e-c1d0eb84809b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated"
"d219ce6d-458f-4a2a-a2bf-f443cb7817ee","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.007.D1"
"be61582d-7244-430a-97cf-93efd52abefd","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.008.D1"
"72af7e98-e9d6-4bc2-bda8-54d4acb29eea","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.012.D1"
"d381edc3-bb7c-4ddd-9f6d-415360a51eb4","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.015.D1"
"6a8ed479-ae08-480d-8072-5cc1d5ba4cc9","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.016.D1"
"4a4a5c7e-6912-47e3-9c93-b614abc5bac2","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.020.D1"
"edf04ca5-62ca-4f18-8476-caedccd1a3aa","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.021.D1"
"e2fa4593-3e00-4811-a41e-d844e0353f7b","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Lower Ground Mezzanine","Fire Rated","LM.C.023.D1"
"84f01041-1abb-4146-bc8f-c694f73b233c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor"
"a49fc9cb-7442-4b1f-a609-788507a7982a","","checklist-sectioned","not-started","Standard Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Standard"
"02d7ebe3-c054-4baa-bf71-dd68e9717fdb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated"
"9688134b-57b2-4162-b75e-85437f09fcd1","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.001.D1"
"369c8da2-5c26-4afd-8ad5-8eede4e29e67","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.001.D3"
"c2894146-68a9-4066-8a48-09540b37dbc2","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.003.D1"
"74f9f2b1-da9a-4ea7-b53f-023c978b135c","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.024.D1"
"09e313e5-0bc0-41f6-b536-41311a32cb41","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.030.D1"
"70c7f53e-bb69-4802-a1c1-fe18daf18f46","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.033.D1"
"e1844bb2-51af-42a0-aacf-1a8515e0864b","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.033.D2"
"d6107966-2aae-4dda-a6f5-04a023d09601","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.037.D2"
"2df128bd-59df-40e9-867c-c016d613620f","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.039.D1"
"2c5c545e-3f82-4d49-87a6-e53ece3eba87","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.039.D2"
"4dab6a42-9f44-450d-9196-6f601d1ea24b","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.040.D1"
"e1264260-948e-4cd3-8577-b273745637b4","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.040.D2"
"69d1afac-f078-44c0-b67e-de5f937171a2","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.050.D1"
"f5e704a6-7f91-4462-b163-bf8e77831932","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.052.D4"
"fba7d7ee-53bf-4453-9b51-ea60f5f4d5e0","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.053.D1"
"a3faf95b-9766-482b-8eca-7a476d965175","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.054.D1"
"57c13f7d-e8df-4726-92e2-34ff5245fcc5","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.055.D1"
"b3899af4-ce79-43d1-9e66-944b5054bdc2","","checklist-sectioned","not-started","Mental Health Door checklist","checklist","FALSE","FALSE","Site QA","Zone C (Building C, D, E)","Building C","Ground Floor","Fire Rated","GF.C.059.D1"
