"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"07956ddf-6ce2-5c8c-b8dc-f49d86f2a169","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","1.0 Preliminaries","1.4 - Previous Layer Conformance"
"4a289cba-794c-500e-87b4-6f3fd8cc2381","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements"
"45d4fde0-35f4-592b-80a7-29fb56f397e7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","2.1 - Manufacturer provide QA and manufacturing control procedure for approval"
"1c561c00-5b22-5860-8b6e-df4d45068bef","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","2.2 - DRAMIX mixing dosage"
"6cc46860-9410-5961-9a8b-a42e4c5b739a","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"adddbf22-8154-535f-905a-647a0cf9c6fa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","2.3 - DRAMIX mxing procedure"
"656fcddd-26ac-583f-ab49-891a52673916","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","2.4 - DRAMIX and Supplier mixing documentation provision during concrete supply"
"8c70996e-128d-5935-b488-edf84391bb29","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","2.5 - Curing Compound"
"66fe1d55-efce-5b5b-a7d2-5bd141106747","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"066b9df9-eae9-5f92-9592-dc07fb84c43c","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation"
"bf05974c-51ec-5139-a7c9-d1654c8a1382","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.1 - CBR Testing"
"5a2d281a-f9de-5345-b50d-563166c442a5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.2 - Construction Joint Profiling"
"c2ce4d9f-451e-581f-bf02-66f2b5f0cada","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.3 - Base Conformance"
"9cb17566-98e3-5335-87cb-58b933e0ba12","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.4 - Water Ponding"
"5983ff5b-acd6-59d7-bdff-20b459d822b2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.5 - Bedding Surface Check"
"b75033d8-0b9a-578e-9d16-e56d42342369","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","3.0 Bedding and Surface Preparation","3.6 - 0.2mm Membrane Installation"
"c65488c8-efa7-5b2c-9c42-0b9e2d7300b2","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement"
"b3436200-f78e-5920-b7b3-0dfbfbb45582","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.1 - Set out"
"2575b91a-7099-5508-8ab8-133ab5197823","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.2 - Formwork and Boxing, including concrete culverts"
"e078635b-70d0-5882-9702-6adae2abbc18","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.3 - Vertical Cover"
"0a83e4ee-0632-5cfe-ae8c-15d8fa802673","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.4 - Horizontal Cover"
"d435e3f7-3b91-5835-ae97-eefc17d36965","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.5 - Overlap/Splicing Sufficient Extents"
"f6faf925-0316-5883-8d10-51a958017b73","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.6 - Overlap/Splicing Cover Considerations, Mesh Corners"
"ba41281d-3b6c-56a6-a57a-76207220f08f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.7 - RJE Earthing Installation"
"2fb724db-f207-58bc-a98b-1e7277a3cf74","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"5a74cb9e-f94b-5df4-8c66-8ece9c4f7b07","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","4.8 - Pre-pour Inspection"
"8c7851b4-7226-59cf-acb2-cf8423cd0869","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"62f8ca88-b8d2-5764-a3d8-4e8ac7d964fd","","checkpoint-group","fail","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing"
"17c6b386-2a73-5869-86e6-f1500528fb87","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.1 - Concrete Supply"
"c00b57bb-2242-5d3a-be34-36d66a807095","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.2 - Temperature"
"7460ff71-60f8-599f-98e8-e41153e61d37","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.3 - Strength testing"
"2d96d2ae-260c-540a-95c0-34129848a57f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.4 - Delivery and Placement"
"b1d6f066-7a9e-5f1e-b4fc-dfdef828c50c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.5 - Surface finish"
"d765bd5d-dd9e-5273-9ef4-01a874dafc78","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","5.6 - Curing"
"3ad01ec4-d898-5697-adc5-1575aba83aea","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","5.0 Placement and Finishing","AUTHORITY HOLDPOINT"
"5181ddca-843f-5735-98fe-5d75dc90a96c","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","6.0 Conformance and Documentation"
"8143636f-7726-53a9-8975-250feaaa6a8a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","6.0 Conformance and Documentation","6.1 - Tolerances"
"535f3f36-0669-5baf-b0ce-1cb147ef61e8","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 4 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 3)","6.0 Conformance and Documentation","6.2 - Documentation"
"63288217-75d0-44ce-a936-5cdfed068ab9","","checklist-sectioned","pass","CC0394 - ITP-010 - FRP Combi Slabs REV0","checklist","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)"
"01bc7806-4189-5761-b662-25f29c797e09","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","Lot Conformance."
"42061dcf-c8db-511c-a45b-9da9a0e4e54d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","Lot Conformance.","Lot Conformance"
"28c59abf-d0d5-5a77-98f4-66b2da4ffcf8","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","Lot Conformance.","AUTHORITY HOLDPOINT"
"00373f17-2be8-5402-80c2-99599599b1a6","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","1.0 Preliminaries"
"2cd3aecf-7c42-5acf-b3d0-2dc5b40e588b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","1.0 Preliminaries","1.1 - SWMS approval"
"4b9db6b6-d495-5134-9914-0bc5fa27291f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","1.0 Preliminaries","1.2 - AMS Creation"
"0f65d01f-d403-5460-825a-e27d58fab4b5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","1.0 Preliminaries","1.3 - Enviro controls"
"ae9e1941-249a-519e-a9d6-01ddd8f00ff4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","1.0 Preliminaries","1.4 - Previous Layer Conformance"
"8a668927-7010-5a02-8e20-553c0856abb6","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements"
"91c19276-8bb8-5a1c-8f53-ba70d01087b6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","2.1 - Manufacturer provide QA and manufacturing control procedure for approval"
"62bd64b3-6b34-564a-ad71-c402d36730dc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","2.2 - DRAMIX mixing dosage"
"63ccf0cf-6a54-5d60-a7e1-4f0a729f07a1","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"9fd31e1d-939c-554d-9526-a88779ecf314","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","2.3 - DRAMIX mxing procedure"
"d5c022c5-f6f8-58c0-b14a-3fbc2629c887","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","2.4 - DRAMIX and Supplier mixing documentation provision during concrete supply"
"2a9e540a-3c3f-587a-98e0-75328b183883","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","2.5 - Curing Compound"
"3490f5a4-42a2-5ba5-a11e-86c65af2d6d4","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"ad5279f7-d5a4-5436-8df7-58769e8d4346","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation"
"5e1e8436-acac-53f0-8716-f057ef45a196","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.1 - CBR Testing"
"294d9c9e-35b8-592c-9364-b7d6fcfc060b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.2 - Construction Joint Profiling"
"0aefc644-c9ad-5d18-a47c-784c1d3a6dcd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.3 - Base Conformance"
"6f71d6db-e838-52f4-b78c-8b0e4e76a4a1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.4 - Water Ponding"
"9a85f906-ff6d-5a08-bcb3-972aed6e0ea2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.5 - Bedding Surface Check"
"e7f9008a-3f35-57c3-bc85-52cfff86ae4c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","3.0 Bedding and Surface Preparation","3.6 - 0.2mm Membrane Installation"
"a0984fde-7320-59cf-9aa5-88fa90d33b5d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement"
"2ee6fbdf-e706-50f7-b8eb-35cfaee3afc0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.1 - Set out"
"3b916936-4c30-555c-9f29-98224f90d1e9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.2 - Formwork and Boxing, including concrete culverts"
"59728907-8998-56f2-aa61-99cafa462bb5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.3 - Vertical Cover"
"1e40b805-6131-534f-9e32-6eb10e8af49a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.4 - Horizontal Cover"
"99f4fa30-2f55-517d-be11-aecaabf3bcd7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.5 - Overlap/Splicing Sufficient Extents"
"68e5478a-a3db-5cd7-a01a-6dbb42173dfd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.6 - Overlap/Splicing Cover Considerations, Mesh Corners"
"8dbb0aa9-13ec-5f52-b335-8311c9136fe2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.7 - RJE Earthing Installation"
"cf143df1-cfff-59cd-b694-35f731551198","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"f011479b-20bf-5d8b-a2ec-12aa7f5b98d4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","4.8 - Pre-pour Inspection"
"ec7820f9-eb55-513e-804e-341a2af4c664","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"33d5528c-706e-5ceb-97a5-fa85e5c79876","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing"
"8156b2f2-7edf-52b0-84dd-a86391e37940","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.1 - Concrete Supply"
"3491770f-70f7-53fa-b6ab-592904df0127","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.2 - Temperature"
"97cc9e7c-4aed-52df-9f6a-f96106d2860c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.3 - Strength testing"
"a8f52fe1-c8f0-5f2a-9400-ef10a99eaa55","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.4 - Delivery and Placement"
"04625dd4-9df2-55d9-96cf-54badbf6ab09","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.5 - Surface finish"
"892509e9-b036-567a-b3ca-9d71b5756067","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","5.6 - Curing"
"e9398b31-e4db-56b5-bb52-c110883e35c8","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","5.0 Placement and Finishing","AUTHORITY HOLDPOINT"
"84545a43-0c25-5018-a04d-e0a66cfc6edd","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","6.0 Conformance and Documentation"
"8747e6a8-26fe-5c8e-8708-b3b9735e0532","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","6.0 Conformance and Documentation","6.1 - Tolerances"
"4b75948b-6784-57b8-b084-7f4bd35a17c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot 5 - ITP-010 - FRP Combi Slabs (Combi 1 / Pour 4)","6.0 Conformance and Documentation","6.2 - Documentation"
"85f84845-77d1-464b-8a43-1b76853dcc92","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-011 - Kerb"
"4fc42895-f3e7-41be-b488-5c2e346ebb99","","checklist-sectioned","pass","CC0394 - ITP-011 - Kerb REV0","checklist","FALSE","FALSE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb"
"decf8d81-d317-55fc-ba4e-9833b9e5ae5d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","Lot Conformance."
"1520aea8-d004-5c89-a661-b3f39a83f77b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","Lot Conformance.","Lot Conformance"
"68992578-5f64-5de8-857f-8b6309a60d60","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","Lot Conformance.","AUTHORITY HOLDPOINT"
"0665ae63-aeee-5470-a72d-0a7771c77dc3","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","1.0"
"0864e604-106e-5aa5-b53a-4e048b30ef8b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","1.0","1.1 - Survey Set-out"
"70ee9d77-ec7b-5b60-b805-86131aeb9eec","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","1.0","1.2 - Approved Material Type"
"506df508-b246-5042-ba10-a6e6af9d59f0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-011 - Kerb","Lot 001 - CC0394 - ITP-011 - Kerb","1.0","1.3 - Preparation of Bedding"
