"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"10a353ae-59c5-4eb5-a430-4f310e17c290","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil"
"09961241-9785-428d-af94-a905941a5ee2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage"
"dc2aec0e-58a5-4c78-b1fc-967eabb3fb7c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater"
"4f49ebcd-04e8-47ca-84f0-26037017b032","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes"
"e4e80314-b341-42a2-a28f-d4995e38c6dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes","Manholes 1."
"4cc9d2aa-abad-44b4-a681-420579ab7e83","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Pre-line","External doors and windows"
"5049c561-889e-4d33-a0b1-9a113aade8a6","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Pre-line","Insulation"
"f6ff88af-bac1-42ee-8ec2-94abdee2f67a","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Pre-line","Passive fire/Approval to line"
"86dd0aa6-9978-43a8-8aab-e98efaa2cb2d","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line"
"c7549ed7-7585-454e-8172-fa83f8c41a6d","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Lining"
"9b6f5e25-02d8-460e-a7d2-a15bab3c6d1c","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Stopping"
"84bfecd1-8fae-4b3a-b744-3692f8d1f370","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Finishing lines"
"b9795036-73bb-4702-8f25-1b6003e51703","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Flooring"
"fc322510-93af-4a41-9294-273e47336c6b","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Painting"
"dd6f558e-872f-43f0-9f14-af05d7af109b","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Second Fix Services"
"a958ec22-9c94-493c-8796-a88b534faae3","","checklist-flat","pass","9def0520e15576287308f374cd177c96311f947d49e425ee92520fd241fde469","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids AF-AG","Post-line","Fire Door"
"b193d909-9a31-48a1-94c0-adf8dc15dde1","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108"
"b5bf4945-852e-4b8e-881c-9d72a9a1b12d","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line"
"445a5e28-864a-4786-849d-b31e4b933f26","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Timber Framing"
"52062a1c-f1ab-496b-8204-af007aaa729f","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Internal Strapping and Framing"
"e41ca8bc-f8f9-45f0-bb9c-78d5102731d8","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Suspended Celing"
"c3ff9432-3b1b-4061-820c-a492bd374d9c","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Internal Doors"
"d9f41e4b-2ba4-43a4-aff6-cac7e683b797","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","First Fix Services"
"6381aece-f607-4001-b9ce-9ffc2a6bb650","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","External doors and windows"
"d93cd344-21d5-4cc5-b218-488c0acc5677","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Insulation"
"127ae475-7368-424f-8817-d5f5bf958dec","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Pre-line","Passive fire/Approval to line"
"2a2da95a-d7ba-4461-b5f4-f867b91666ad","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line"
"a54ed056-ceeb-469e-ab3a-9aba8c114109","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Lining"
"14e2320d-9fb5-431b-83e9-487bfd0de163","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Stopping"
"cabdbb21-7ace-4b00-a25a-3a4f6c340127","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Finishing lines"
"e1c6e504-8eb6-41e3-b4bc-7bc8159bf980","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Flooring"
"20eecdc7-01d0-46d6-81ca-da9f55bc0bf4","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Painting"
"c2a51696-f5c1-4f06-991a-06b2c2682b0d","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Second Fix Services"
"ab803434-cb7d-436f-bb60-3764247ac31e","","checklist-flat","pass","9def0520e15576287308f374cd177c96311f947d49e425ee92520fd241fde469","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 107-108","Post-line","Fire Door"
"162834f2-4af3-4878-a3d0-1e98047a1500","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110"
"460516ca-1211-4372-ae21-d58835a40361","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line"
"3dcfb4e1-4265-466b-9779-8a135c9b96f5","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Timber Framing"
"f3dcada3-aada-4401-bd19-8ab7ed0ad08a","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Internal Strapping and Framing"
"d5255ebb-1457-4397-979f-27cedd84922e","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Suspended Celing"
"b9753862-79e6-4d3a-89d6-42603963c24e","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Internal Doors"
"3aca3480-59b8-462d-89a0-4b9f19b16d78","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","First Fix Services"
"665ee188-03c6-4dab-98fc-6862ff77ed64","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","External doors and windows"
"6cef47d2-0fe9-48a5-adbf-e88c3342a174","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Insulation"
"9958f0b1-10c5-46d2-94b9-28143c49511c","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Pre-line","Passive fire/Approval to line"
"10c0aae8-0d5c-4785-aae7-8e03b3483428","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line"
"5e691b90-3d81-47a3-aa13-508fb9c9d24e","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Lining"
"b661fbbd-7dbe-4001-82da-2d7e76d90bf6","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Stopping"
"fe80b6b3-d566-4ec9-a4b4-bb74fccefc03","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Finishing lines"
"64f8605c-5fab-49c5-8f0a-485812913e3f","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Flooring"
"80c46770-7b72-41d4-a555-85398f46592b","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Painting"
"3e2dd84b-7e1c-47d9-ac81-d73a3204110e","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Second Fix Services"
"78f9df5f-77fd-49a1-bf3e-af945a98bad9","","checklist-flat","pass","9def0520e15576287308f374cd177c96311f947d49e425ee92520fd241fde469","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Level 2","Corridors","Grids 109-110","Post-line","Fire Door"
"9479db1a-7afd-4c1e-ab22-8c9d0b9581fa","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 1"
"1c65be33-a385-4482-991c-77484b64805f","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line"
"3e5aceda-8de2-4a55-921c-d03cf8b8012b","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Timber Framing"
"6126df8f-9154-45b8-8dc3-53dba8f270c7","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Internal Strapping and Framing"
"16b33ec6-8fa7-4885-a1b3-51a11320604f","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Suspended Celing"
"ed0bd531-0774-4510-9625-9eea5d92a758","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Internal Doors"
"5149f661-7f77-4887-9109-d404fae91b27","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","First Fix Services"
"7db7b17e-ad46-43be-90f3-32ad77c2d7bb","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","External doors and windows"
"a9deee16-44c4-4ddd-9ab8-e9e07418c2c2","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Insulation"
"9d4bb9fa-7fff-47f6-a3ed-4ad1d96c31cf","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Pre-line","Passive fire/Approval to line"
"edfc0d9c-3a20-4268-85a1-bb252f022cf1","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 1","Post-line"
"5df43a6c-7d18-4a8a-b6db-1b90d0c30047","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Lining"
"fa0ff53b-3ec1-4409-a071-03dd6ec21f25","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Stopping"
"c6345691-f576-4412-b9dc-25a09d0b8499","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Finishing lines"
"35cba7ec-1c51-42d0-a728-60668118b328","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Flooring"
"6d6c7d88-e687-4de0-a110-6f9bccf61512","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Painting"
"3f806139-1dfb-45d9-81dd-9e7d9afd1477","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Second Fix Services"
"405f44da-ffc8-4536-bc34-86bfc7fb3687","","checklist-flat","pass","9def0520e15576287308f374cd177c96311f947d49e425ee92520fd241fde469","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 1","Post-line","Fire Door"
"97f53bd0-dd00-49ec-aa13-0a4ca5ed1933","","checklist-sectioned","pass","a9af77873c8ead29214fd69304623a49c9f6adbbc12f29c05d379fab8fa33845","checklist","TRUE","FALSE","B04","Fitout and Services","Stairs 1","Finishing"
"7a1816d7-09ed-4127-9edd-7fca79fb1071","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 2"
"d4b33375-23b9-441e-8e19-7feaf1e7bfb2","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line"
"e1796adb-9dc0-4c33-844a-048c69026108","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Timber Framing"
"7ba6f82e-d447-4756-934f-00d811b03366","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Internal Strapping and Framing"
"8d5a179f-b11c-440c-9df3-021bc26d2137","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Suspended Celing"
"9a2000ff-a200-4866-9001-40f5b7a2abc8","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Internal Doors"
"711396af-0330-43e2-b432-cb4af541cb46","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","First Fix Services"
"9d552178-75a4-420d-a4e3-bbad96bb927d","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","External doors and windows"
"fafcd6d9-8062-4c00-a60f-11f602710159","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Insulation"
"4c92fa5f-7f52-43db-a372-6881ffa2ae0e","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Pre-line","Passive fire/Approval to line"
"040c93ea-ab81-4c21-887e-67afe781577a","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Stairs 2","Post-line"
"98ed9621-44c5-40e9-b0ed-e2c6c5a6e950","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Lining"
"10ffb94b-ff9e-4abf-bb5b-bb8250e627cf","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Stopping"
"c3e9c0bd-a60c-4af6-baf3-bc5e5a68b992","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Finishing lines"
"23fe1da1-a2e8-4681-80be-c130dfeeff0e","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Flooring"
"20e7d1b5-9e8f-4ae6-8314-37ee00df232b","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Painting"
"258b2e1d-2c46-4195-8a6e-0b3dae8da6b5","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Second Fix Services"
"7a9a2bde-84c2-4581-80e7-bc6001ff5df1","","checklist-flat","pass","9def0520e15576287308f374cd177c96311f947d49e425ee92520fd241fde469","checklist-flat","FALSE","FALSE","B04","Fitout and Services","Stairs 2","Post-line","Fire Door"
"2cd876bd-7376-4562-9591-f6c6a9ac28a7","","checklist-sectioned","pass","a9af77873c8ead29214fd69304623a49c9f6adbbc12f29c05d379fab8fa33845","checklist","TRUE","FALSE","B04","Fitout and Services","Stairs 2","Finishing"
"fc20848f-885b-4dfe-8d60-d8d77586b7b3","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Lift"
"5c2da7a7-0d38-4bc1-acbb-c6d816ae3c88","","folder-normal","pass","","step","TRUE","FALSE","B04","Fitout and Services","Lift","Pre-line"
