"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2c88abe4-5e69-446b-85bf-f805bf27f7e6","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 "
"ee6ad9f1-723e-43ab-b06f-68097c4e1ef7","","checklist-flat","no-status-started","93bd1be2dc3f7d66098628adff5b0a88d6a562baf6b97b6716aee51438f745bf","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Job Details"
"37638fda-86cf-473f-9bed-9409adeed905","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Site Info"
"ca111cc6-3ee9-4628-976b-07b9e31c660e","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Latest Drawings"
"40977118-594f-4fe3-97f7-54f847f5aa90","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Scope of Works Attached"
"21f60bfc-0d33-4ac9-8881-43cc1ae40b4d","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Additional Pre Start Docs"
"f3fd13f2-7a41-436a-ab8a-faeaf42951e6","","folder-normal","pass","","step","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety"
"4c12fc47-922e-477b-b1d6-350110475d3d","","checklist-flat","no-status-started","df00e11d689b0cd5fdda29373d1dc053d0812dccb7e91a591d365a6a64c0011e","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents"
"3f8f5243-fa5f-4f43-998c-335856ccc861","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","All  Pre-start H&S Documentation Completed, Reviewed & Attached"
"1e095b21-9591-429d-9c2a-55c72d345cc0","","holdpoint","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","Request Main Contractor Approval"
"f45c08ce-791e-4931-b739-de639b39ce0b","","folder-normal","pass","","step","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S"
"c5e5ea0d-5364-4fa0-945b-81dac9678dc3","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July"
"92721a91-a7f5-5954-9aad-dc20d4671264","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July","Toolbox Talk - 12/07/2021"
"cfc6624d-cabc-588e-9d51-9441eaee27d7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Curing method"
"e389e17d-e153-5fdc-b648-d9122fa88dbe","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Finish/Aesthetics"
"32774d06-1565-5ea7-8a9e-4df5df913d46","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Edge finishing"
"f32cdad4-4881-5a5c-86c0-169bf6eaf4d4","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Edge forms straight"
"bf025143-533c-5a3f-af66-7dd79b6becd4","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Level across joints, edges and columns"
"cd799faa-153a-5c9d-aa6f-10eb3a82aa4e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Isolation and formwork removed and tidy"
"02dde30d-d093-5134-a069-b821c2691397","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Saw cutting to correct depth, straight & free of chipping"
"83c59cc8-70bb-513a-9553-01ac9609aee8","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Final assessment score"
"db055fd4-8852-51c6-a1a0-5ef3edc8c97c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Post-pour","Main Contractor sign off required"
"74426e80-2745-5a67-89eb-8f5b0171f673","","checkpoint-group","fail","","","FALSE","FALSE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records"
"af1592a1-2db3-578b-90a3-5d365ee7f0c3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Concrete Strength Results Attached"
"67ea7866-8357-535f-b683-9ba7592f38c2","","checkpoint-status","fail","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Level/Flatness survey attached"
"86b69be7-c06c-5edf-aeba-748df45dd8cd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Fibre Count Attached"
"ad438252-9677-531c-bdad-cbfbcf4c882a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Mesh Test Cert Attached"
"ef8bab14-6ba5-54b3-b15b-0c540f05ab66","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Observation/Remedials"
"e9cdff72-fa61-533f-a458-fc5ff2020d2f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Floor Slab","Level 2 Pour Part #2","Pour Test Records","Concrete Dockets"
"a1c757b4-2acb-579a-9cc7-9dc62375243d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Forest Glen Stage 2","QA","Level 2","Columns"
"142dc29e-1db0-4b76-a800-70aa7e4d9928","Child Column Pre Pour(3e9abc90-6e62-5873-b6b7-4142d02e2848) -- Supplementary pour information complete(8716ccb0-5137-54f6-af25-4ac6cbd9725c): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checklist-sectioned","pass","SYS - Vertical - Columns Checklist (old version)","checklist","FALSE","FALSE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23"
"babdc272-ad78-586c-a03c-001fd773cc02","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Plans/RFI's"
"8f96f0ba-d7c3-5499-aaf7-4ecb2addc80c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Plans/RFI's","Plan- Drawing No, Rev:"
"0fcdb9d7-27e3-54af-94cc-6f87ccddd505","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Plans/RFI's","Sections- Drawing No, Rev:"
"3b1375af-d5e0-58b7-aa49-cf579982c18f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Plans/RFI's","Additional Plan Reviews"
"f32f3b3a-d679-5cc7-a693-0705a190b4df","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Plans/RFI's","RFI's Aconex reference details"
"30d07b15-6f16-598f-a3cb-060cb37b0243","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Workface Start/Pour/Completion Dates"
"e79342f7-d128-50cf-9795-fd4152cee7da","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Workface Start/Pour/Completion Dates","All Dates recorded below"
"2c91d9bd-c113-5bac-8e58-21c07b005b75","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Workface Start/Pour/Completion Dates","Area and substrates acceptable"
"3e9abc90-6e62-5873-b6b7-4142d02e2848","Child Supplementary pour information complete(8716ccb0-5137-54f6-af25-4ac6cbd9725c): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour"
"a028b209-d265-5866-96ae-cb4253b29b1c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","General Pour Information Complete"
"6cc33a61-ec1f-5b32-b663-f33118cfabdf","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Formwork checked for line & height against FFL"
"29e44e07-5ade-5adb-911a-1262e308195d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Formwork are propped & supported based on installation spec"
"61d17985-2f3b-55d1-8dfd-0c078731f83f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Reinforcing in place"
"704e1081-2323-5f49-8d67-a30bd8e96a01","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Reo spacings checked"
"aeee050a-cd8c-5078-89a2-b82b3b561440","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Correct Cover Top & Bottom & Sides"
"7a42b611-7b63-55fa-b0cd-e6b21544d0d4","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Engineer Inspection / Reo Sign off Reuired"
"8716ccb0-5137-54f6-af25-4ac6cbd9725c","DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Supplementary pour information complete"
"5d885c1a-9471-5b79-880a-71b803bfedfd","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Supplier Approved:"
"909107cd-a6ef-51c4-be94-8269270f324b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Installed by:"
"3a5bddb6-97a4-5f61-9a32-5973748f7186","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Cover to reinforcing recorded"
"2b11a60d-3a37-5b56-a8a8-04613a6d0164","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Checked against shop drawings"
"76f48956-1de5-5d2d-bd67-2d91beff20f7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Column Pre Pour","Reo inspection and sign off"
"ceb8c502-71cc-5017-b205-066c4bea93b5","","checkpoint-group","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","HD Bolts"
"389c5d56-9be1-52e9-8e8c-3207541eef02","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","HD Bolts","Template orientation check"
"a71f2aa2-a025-5d94-ba1a-d57c8316c3bc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","HD Bolts","Dimensions cl to grids measured"
"4b8a7c45-8095-558d-ae47-8c2c3d652afc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","HD Bolts","Bolt height above FFL"
"5a51d6ec-53b1-52e0-bbf2-51cc5e11e572","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete"
"80bf55e3-7bad-59f7-95e7-4f3acbc5c9ad","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Pour Details Completed"
"2bd19b85-f590-5c77-aa12-ec230a47107d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Aquaron additive"
"13c4431e-7886-5739-b56e-9a7add5c2315","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Fibre dosage"
"7156d3fb-df0e-5b36-bc7f-a8e91d24af74","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Volume expected/Actual"
"815d1223-dcc2-5a2a-8bd2-6cbb53ffac04","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Pump booked"
"90d27a93-ce7f-52dc-a4b4-c750431843b5","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Concrete booked"
"e0634d52-538c-5ad2-9308-0e5671bd214c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","Placers available"
"8c51510d-eebf-5e72-a0a9-3dba1e061a80","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Concrete","RL & finish given to placing team"
"4189f1f0-6380-5dcb-80b9-2be0801301c5","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour"
"1e4dcb0f-ef3d-55ca-af11-b2ee9f8c1037","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Pour Information (true)"
"bfb37bf3-0c90-568c-8623-d60653467723","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Level checked and correct"
"12e0ed3a-b776-5d28-b1bc-8db04ebf862f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Curing (true)"
"2e49ec07-c03f-508e-8778-3b5525d93dfd","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Concrete finish review"
"b6fae147-d4b0-578a-b09f-3544c81df668","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Edge finishing"
"e952778f-6309-5b65-b8c9-5689c1fa092b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Edge forms straight"
"bc9755f3-e2da-5f66-bb59-2e04ef74e68b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Level across edges of the columns"
"6763b678-8977-5666-875c-32d8e6b8c68d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Isolation and formwork removed and tidy"
"c468ff66-29bf-5578-a517-9d3c3cbefc5f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Post-pour","Main Contractor sign off required"
"f6277e69-4714-5233-8bd7-115188c1760c","","checkpoint-group","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Observation/Remedials"
"19a08850-aeae-5680-a847-2c1fbc8925bb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Observation/Remedials","Observations / Remedials Checked"
"ec76e901-d99a-5d71-8cbe-67972dcd517c","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out"
"df068dda-c28f-5ba6-9abe-a74e7aae75c4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out","Bolt location, height and orientation"
"cf2fe8f7-3335-5695-9769-05d04119bb10","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out","Concrete dockets attached"
"c027f027-4178-5bf6-b380-ee4cd6139a8a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out","Concrete test results"
"96d1680a-80cc-59be-94d5-ba212dd2762e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out","Curing completed and signed off"
"d3489625-dece-541d-9aea-b338afd554d4","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Close Out","Shutter stripped and area cleaned"
"6ad8fff3-beb9-5efb-aa0c-c375868a0906","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Handover"
"5c8fe284-730c-5f97-9578-4a4c86ad6da3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Handover","Conslab Rep Sign Off"
"308c3749-8783-515e-8ce0-3e1121db572b","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Handover","Request Sign Off"
"54ec40d5-b732-5bd8-93f7-b7bf664a48b7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Handover","Scentre Group Sign Off"
"7a84159f-e8ea-50b0-b1c2-e75cadf99257","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #1 27/04/23","Handover","Request Sign Off"
"85fed5e5-a553-4a5d-b9fa-8e50b5cf1516","Child Column Pre Pour(473c5768-40d6-5b68-8fd9-cacca476a15d) -- Supplementary pour information complete(6ea3d2be-03e5-5637-9c0f-7792b2f41787): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checklist-sectioned","not-started","SYS - Vertical - Columns Checklist (old version)","checklist","FALSE","FALSE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23"
"2d0106c7-331f-538a-8898-39b369c7d847","","checkpoint-group","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Plans/RFI's"
"8ea016a8-7a5a-5974-9a1a-7d6ad5ef3020","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Plans/RFI's","Plan- Drawing No, Rev:"
"e983fed6-ab95-5c74-a552-ead192b1feb6","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Plans/RFI's","Sections- Drawing No, Rev:"
"f0d5b46b-3232-5766-b58c-12007edc707c","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Plans/RFI's","Additional Plan Reviews"
"9e1e45f1-a4d5-5a3e-80bb-f1c4477e0f4f","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Plans/RFI's","RFI's Aconex reference details"
"306f3cc1-2ccf-5c55-80d8-fc04846335c5","","checkpoint-group","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Workface Start/Pour/Completion Dates"
"f28f4970-4962-579e-aab1-ff45325960ce","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Workface Start/Pour/Completion Dates","All Dates recorded below"
"96a74541-8695-5365-8152-4dd49e70c45d","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Workface Start/Pour/Completion Dates","Area and substrates acceptable"
"473c5768-40d6-5b68-8fd9-cacca476a15d","Child Supplementary pour information complete(6ea3d2be-03e5-5637-9c0f-7792b2f41787): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-group","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour"
"f92516f4-48f0-5d25-94eb-39df1b4c32d7","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","General Pour Information Complete"
"65150a6d-9e4b-5ad0-b6a3-83d814d38ecf","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Formwork checked for line & height against FFL"
"f7680a2b-6a39-512a-a965-69dadf1a10a3","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Formwork are propped & supported based on installation spec"
"5726868c-2ebf-5815-a612-21fce2c9ae27","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Reinforcing in place"
"a4cb0501-c85d-5ed1-ab11-2c3f83605ef4","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Reo spacings checked"
"05381b0c-6ae6-5367-a097-b81b7747a23f","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Correct Cover Top & Bottom & Sides"
"9310dcc9-ccc2-51e0-a1b6-3d2bb65e1b0a","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Engineer Inspection / Reo Sign off Reuired"
"6ea3d2be-03e5-5637-9c0f-7792b2f41787","DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Supplementary pour information complete"
"f07fab80-a378-5020-b98c-f2418cf4f07f","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Supplier Approved:"
"586362ab-22a2-5669-9d63-efb349af7708","","checkpoint-status","not-started","","","TRUE","TRUE","Forest Glen Stage 2","QA","Level 2","Columns","Columns - Pour #2 28/04/23","Column Pre Pour","Installed by:"
