"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7ca4e09d-df4f-4dfd-8cb6-0270bcf54cf4","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"d99a27a3-60c0-4b76-a6f3-54ba6f49e816","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"0601fdb7-6626-45d1-826d-4a466b605c1c","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"03e2201a-c4c0-4a91-bd1f-56d863b3ba05","","checklist-sectioned","pass","d445abf1a31c2db1731abc4e69e7a97b58c2708cdb80c557fdb618a745b730f8","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"4f3fc38f-52cc-4285-8150-acf3006b85cb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details"
"bef143a1-453e-453d-9180-58b179c56a4a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Edge Detail"
"6e32c57e-9d05-4e06-8579-55f642f3727e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Bar Projections"
"8d62cf6a-4958-4da6-ba70-772f3071b551","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Cast in items"
"362f10ea-d07b-4f28-994a-f70951cbe867","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 30"
"2415f1e5-3963-469d-ace9-b9a35be2fb90","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 30","Panel -1"
"87f34ac2-2102-4714-beaa-78cbe1aba354","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 30","Panel -1","Pre-Pour Check"
"5d49ca52-066c-4fc5-bf72-d63e36ecb968","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Concrete Works","Wilco Sample Taken"
"99f9fe2d-7477-4371-83a7-60084d0eab42","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Concrete Works","Bridgeman Sample Taken"
"c80717d5-ee36-456f-98fb-c746da7e4277","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Concrete Works","Supervisor Approval"
"5061bf43-2ebe-45a1-a0b0-df52575a6ee4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Post Pour Check"
"1ca03996-9d50-4874-870d-0fb3e4f0a07e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Post Pour Check","Edge Detail"
"9090b178-7f47-4c19-a3ea-6d328e843bbd","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Post Pour Check","Bar Projections"
"1b3a7c23-5614-4701-bbc5-66072d39cade","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Post Pour Check","Cast in items"
"226a637a-2fbe-4bdb-9dc4-05d4bcbcad4e","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Stripping and Stacking"
"9fe95a0b-ac94-4359-919a-77c64a090984","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -111","Stripping and Stacking","Stripping & Stacking"
"b3e608fb-2279-45fd-9d2e-18fde0139967","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 91 -120","Panel -112"
"9ddaaa2a-f67e-4f3b-9696-7bf04a61bc04","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check"
"091974c9-0ba5-4a97-93eb-600d8d709832","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Dimensions"
"3bc9addb-de60-4c06-8dcb-71717efd8a80","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Mould Clean"
"ff04dd11-f79d-4e4c-a42e-9e38de10eb01","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Mould Oiled"
"aabd2a42-ff78-43a8-81a6-58e4f7b5b0b2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Mould - Workmanship"
"56895927-242d-4aac-b451-5285bdd4b84a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Reinforcing"
"dbd15e74-494e-4956-a726-247fe76614ea","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Cast In Items"
"995c51e1-8d1a-4561-81e3-a8923aa26e2e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Marker Position and No."
"2895948d-10c9-42ff-bcb1-c6d8909d8cc9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Pre-Pour Check","Make mould to Green Status"
"68510617-3d80-41c2-91a6-b994899e7ece","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Concrete Works"
"38524c09-20ed-4118-8f8d-58844ef9f51a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Concrete Works","Concrete Works Details"
"f8eb8c6c-a004-4268-a1d0-bdebd5fb0dbe","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Concrete Works","Wilco Sample Taken"
"934d32f6-2968-4323-bcd1-ac8ae7def096","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Concrete Works","Bridgeman Sample Taken"
"4490ced9-cfc2-4a74-80fd-687b18d5335e","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Concrete Works","Supervisor Approval"
"9d807dbb-1e2b-4206-a556-6473bde6e9ed","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Post Pour Check"
"29bf2004-2979-452a-b7f6-db4faf884144","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Post Pour Check","Edge Detail"
"1c1621da-e65e-4fdf-9421-f713c1b9f0d6","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Post Pour Check","Bar Projections"
"f1188c40-740b-4fc7-b424-3a6a9088dacd","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Post Pour Check","Cast in items"
"20451109-0b0b-49d7-8fa1-bae64f0f70e7","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Stripping and Stacking"
"8eb774c8-b3b4-455a-8c14-37a48454926c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -112","Stripping and Stacking","Stripping & Stacking"
"77dc56d1-a243-48a8-8f16-4716b9b95940","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 91 -120","Panel -113"
"c4bd2868-85d4-4c56-a34a-e1e100b011cc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check"
"d979e240-7814-435d-9f53-d11e2f237f9a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Dimensions"
"a69fbfc8-20aa-4e32-9a15-2f18c89f76e0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Mould Clean"
"02a0fc1d-a28e-423a-93e0-5988273b1286","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Mould Oiled"
"d35b937f-b168-460e-8723-6b4489aad2d5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Mould - Workmanship"
"f8ca2e2e-5b44-4f77-9be8-d766dec4f770","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Reinforcing"
"4cc694f6-2a6b-4a63-b2a1-7af662020957","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Cast In Items"
"21d3d660-a9a3-442c-a239-79d4bc345eab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Marker Position and No."
"08c2ef1d-0b1d-4254-b4f4-f7d2e43b363f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Pre-Pour Check","Make mould to Green Status"
"7b7203bc-258f-43ca-af3f-1a8a2ab8b004","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Concrete Works"
"b48c12c2-dcb4-401b-8f05-8cae422626e6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Concrete Works","Concrete Works Details"
"4359dc56-4f92-4a47-8e5c-2046f053d7aa","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Concrete Works","Wilco Sample Taken"
"44a15cfa-22fb-4e11-8caf-788f84574e5e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Concrete Works","Bridgeman Sample Taken"
"446135a1-b911-47dd-a15c-6d544a59f9ed","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Concrete Works","Supervisor Approval"
"9924ba2e-4602-44dc-afeb-56c846dd0b9d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Post Pour Check"
"11bb2938-0632-4ab7-93b9-f55cb206cdb7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Post Pour Check","Edge Detail"
"e8031c03-51f0-4fe1-b437-b684f08b115c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Post Pour Check","Bar Projections"
"bab7aa30-793a-4f5c-8983-614483b6dd45","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Post Pour Check","Cast in items"
"a4c51d5c-0a94-4d61-89b0-7ad2dfd7750f","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Stripping and Stacking"
"e6d0388a-ff13-457c-a360-ee717fc0bb6e","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -113","Stripping and Stacking","Stripping & Stacking"
"5c5068c6-1ab9-461d-8479-c4a757332c98","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 91 -120","Panel -114"
"62bcd758-c845-489b-b1a1-f287d6e901ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check"
"4d2efb2e-5809-46dd-873d-ab1337a518f3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Dimensions"
"cb6feec8-908d-4c94-b6cc-9f5d33566450","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Mould Clean"
"749d4be0-5338-469e-aed8-891dc9b884c3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Mould Oiled"
"756b7061-b5c3-43db-9051-dc58fc441d19","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Mould - Workmanship"
"4ea84d25-4099-46fe-a21b-f056587d1bc3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Reinforcing"
"d9e304da-01e5-49db-bafc-c68f68ffd7d7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Cast In Items"
"dca2350d-678b-43fc-92e7-0c76a955eaf1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Marker Position and No."
"a417a430-e929-416b-98b0-879b7488c35f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Pre-Pour Check","Make mould to Green Status"
"958ebfb5-8d25-48ac-b8bf-f0ef03f0cbbc","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Concrete Works"
"544b3c0b-5ae1-4ec0-b792-17e17f7f1022","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Concrete Works","Concrete Works Details"
"e1e0d93d-02f3-4672-a291-9c50a6bd7ea5","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Concrete Works","Wilco Sample Taken"
"147feb76-f486-4db8-9b97-a7573bdc5287","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Concrete Works","Bridgeman Sample Taken"
"9ab8410a-a018-4bab-b77b-063c0f0fd35c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Concrete Works","Supervisor Approval"
"7b46b759-548b-4609-9058-7d3d6807a49c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Post Pour Check"
"fa7a5b00-81de-40dc-8306-0fae180a8efe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Post Pour Check","Edge Detail"
"baf90178-992c-4ea2-bbc0-011e99bda860","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Post Pour Check","Bar Projections"
"e844200d-e961-4182-baed-ef7e5e3650b8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Post Pour Check","Cast in items"
"2ad66388-c3bd-4125-b7a7-e1fd7f81bae9","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Stripping and Stacking"
"b27c601e-ee69-4ac9-be05-4dd386d9f3db","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -114","Stripping and Stacking","Stripping & Stacking"
"049335d8-d88f-410a-b808-de1a521f9e4d","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 91 -120","Panel -115"
"bbb6eaa6-476a-4e20-9f98-3aa23b794dc1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check"
"cdffbe85-0159-4203-8b85-819f9a35941b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Dimensions"
"ed075138-3d01-46bc-b267-3a88a7ca8fde","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Mould Clean"
"04b7ea73-5cb8-417e-8e1e-aa8294c3dc9f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Mould Oiled"
"12a2b977-1faa-4a3e-85b5-637f8a01d8e4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Mould - Workmanship"
"5f09b4be-f585-421c-800d-3afb16cbbeb3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Reinforcing"
"f4d44689-d3f0-433d-82d7-a47737c64e40","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Cast In Items"
"4c5f829b-91dd-4743-9ae9-1574a7642748","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Marker Position and No."
"715e9ab1-a0b8-41fa-9da3-c4259faae09c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Pre-Pour Check","Make mould to Green Status"
"d5e9a8de-e532-4b74-aec4-888290640bdb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Concrete Works"
"d840be47-e46f-42a2-becc-2162165267c2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Concrete Works","Concrete Works Details"
"fa09b7f9-0bff-4306-a25b-e46630d75969","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Concrete Works","Wilco Sample Taken"
"cf4fb696-c360-4b7d-8821-2fa43d0fbaff","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Concrete Works","Bridgeman Sample Taken"
"c1d3df6d-0a59-40ea-ad7b-5aa46503af3d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Concrete Works","Supervisor Approval"
"36097c5e-e8ca-42c3-8043-6c7e0ca1b75f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Post Pour Check"
"ae0c2a7d-4828-4ef5-bde6-6d8400ce8445","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Post Pour Check","Edge Detail"
"9f71dfc9-4ef9-4baf-9450-5457f00fc9e2","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Post Pour Check","Bar Projections"
"080b281a-b9ca-49ce-8ef4-212b34d40c7f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Post Pour Check","Cast in items"
"1549ce9f-609f-4d9d-b8f9-742146a2f844","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Stripping and Stacking"
"1c1dec1c-ba13-46e5-ae74-2ef4994d49ed","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -115","Stripping and Stacking","Stripping & Stacking"
"86baa05d-06ef-4b7b-8a0b-c9be4e025d0d","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 91 -120","Panel -116"
"ff386987-3f59-4eeb-88e8-91eba0e99d62","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check"
"a54f3ac8-f9e7-48ee-981d-b02c48295e3f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Dimensions"
"cda81b7a-746e-4ceb-a463-5bc5a4d0761f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Mould Clean"
"308c75d9-9747-4e68-8ce7-4834e5fc8038","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Mould Oiled"
"723363b3-5d78-4d8c-9987-c814830860b1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Mould - Workmanship"
"33c7125d-f2de-4b8e-889f-7e55b5e1dc11","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Reinforcing"
"1afd7d88-7866-4a43-923a-5d886bbc6369","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Cast In Items"
"0be2dc1b-e154-4458-ad9f-dbd9417d5b48","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Marker Position and No."
"36f5bb23-299d-4543-85e1-685a6710117b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Pre-Pour Check","Make mould to Green Status"
"3e4f8535-2c61-4edd-97a1-0870f67c4d45","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Concrete Works"
"add7d923-ccbf-4062-b97e-21358908c11b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Concrete Works","Concrete Works Details"
"a52eb0ea-bf6b-438d-9730-d9932cf566d7","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Concrete Works","Wilco Sample Taken"
"c7d3e942-bdde-42ff-a175-0c4b0c068328","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Concrete Works","Bridgeman Sample Taken"
"4c126dd1-c998-43b2-9ea3-eb8094b4b2bf","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Concrete Works","Supervisor Approval"
"56a9b9eb-cdd2-4ec8-a929-b61fdfca3d08","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Post Pour Check"
"441d0830-a05d-499d-aba2-b5207d0528fa","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Post Pour Check","Edge Detail"
"fb580f66-3ba6-429c-a81b-7b5fb1a43f19","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Post Pour Check","Bar Projections"
"c32473f3-8c6b-4c86-bbb0-205b81070f21","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Post Pour Check","Cast in items"
"e7bd5b82-765f-4ada-b551-e03c2c3dd9e1","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Stripping and Stacking"
"1569e30a-0f1d-416e-979b-e000d136baa4","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 91 -120","Panel -116","Stripping and Stacking","Stripping & Stacking"
