"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d994cd8-07c7-4a1f-bb5f-2714a92eb28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d95693e0-0971-4eae-8ed0-aa268b356db3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A"
"ce72cf76-2540-4e94-b67b-25587dc32aea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01"
"e7b04c19-31d8-4df8-8f63-ead5ac676094","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01","Inground Plumbing Installation"
"79819504-593b-4310-b750-7c2326e915f6","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Bath & Tapware Installation"
"5f72d290-1d7a-4e61-bdd8-2167bd4e251b","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"0ac70e20-1b4f-47c6-bc1e-d7a31018972c","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"d85a69de-8aa2-48d8-bd95-1ac8a0b3f71e","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"5045b37e-fc0e-470e-8d38-35266323b5fa","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Tundish Installation"
"98a92f3b-9890-458b-ba4c-7986eb2f7765","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Hose Tap Installation"
"cf3ba0cd-add4-4ade-b2fb-29d10bf813c4","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Fit-off Plumbing Installation","Gas Appliance Installation"
"2d05e294-c799-4191-8fca-bcf8ab95110c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 48","Hot Water Unit Installation"
"a034f329-5948-4427-97f7-6a63f550a7e9","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Hot Water Unit Installation","Hot Water Unit Installation"
"194d400d-3fda-4662-a5ad-8de19584a804","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 48","Testing"
"e85c9efd-8412-49cf-a1b6-4cfb240b5c2c","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Testing","Testing Drainage Pipework (Air Test)"
"9e346a39-e806-4421-ad08-a98af1f438c7","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Testing","Testing Drainage Pipework (Water Test)"
"4f4a94d3-c2e0-4564-84dd-e32f7482717b","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Testing","Testing Water Pipework (Water Test)"
"9c3ee2f9-8e15-4ad5-a22e-178cbf1b74f4","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Testing","Testing Gas Service (Air Test)"
"6d80a575-c486-45aa-bf8b-9a88a203fac2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 48","Commissioning"
"be01da6b-bbfa-48ef-80e6-1c6bad62a6d4","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Commissioning","Commission Fixture Group"
"60e8fda3-36f6-481c-bd3f-d3de6770e04e","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Commissioning","Commission Hot Water Generating Plant"
"f2f200e0-d6ef-4e53-b72c-977adbcfcba6","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block E","Lot 48","Commissioning","Commission Reduced Pressure Zone Device"
"d3870d26-7e63-4ce1-ae47-feafd7b38806","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49"
"6a607b72-eb4c-45d1-a3ad-100aa9a2b133","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Inground Plumbing Installation"
"3c319f34-93d5-4740-8003-b613beed96f1","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Inground Plumbing Installation","Authority Main to Meter Installation"
"92b01a99-5115-43b9-84ff-fe14fbe6d22d","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Inground Plumbing Installation","Drainage Installation (In-ground)"
"4c7fa9a0-9415-4b77-860e-5b057ac1a08b","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Inground Plumbing Installation","Water Service Installation (In-ground)"
"aab55c91-906f-42f9-9a0e-43fd3331c7a9","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"726d6015-7a19-407c-bd13-30ad02f008ed","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Rough-in Plumbing Installation"
"30c1145d-2181-418a-8d96-23b1492ae0db","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Rough-in Plumbing Installation","Waste & Vent Installation"
"b6c29a8d-d34a-4805-84ae-1af54c22eb1e","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"21bedbdf-f255-4b8d-bd7f-b8fca6d14fbf","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"2c16d7a4-eb5e-48a4-aa54-e291b08e650f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation"
"4a0062d5-c84e-4fce-9652-601f552587af","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"204bf4a7-8401-4677-9915-bab383b744e1","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"315ceafc-1d48-47ae-9cb7-acbac90e7787","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Shower & Tapware Installation"
"c077a75b-7aec-4281-8ff1-17b20b2f98f2","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Bath & Tapware Installation"
"f18d5606-8790-4c27-a0cb-f81d4c64a032","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"4428eb29-bd9f-410a-a292-e2dddc46e80e","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"39d12de1-42e3-4820-a735-1a9dd8f5ef04","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"5620c552-91e4-455b-b817-fae3422e8919","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Tundish Installation"
"7e2f286d-3868-4f3f-b91b-ffdb53aac33f","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Hose Tap Installation"
"8abf9df1-7259-4fcb-8972-da34367dd1d1","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Fit-off Plumbing Installation","Gas Appliance Installation"
"ce45971f-9b2f-466f-8ce5-78a8aac6f946","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Hot Water Unit Installation"
"6193df64-de7c-498c-bcf7-d66b93f1e071","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Hot Water Unit Installation","Hot Water Unit Installation"
"aac00dda-4e28-4e6f-abb2-d65cd590d144","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Testing"
"416efd15-b1ac-4a60-87a9-aea18a09c867","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Testing","Testing Drainage Pipework (Air Test)"
"1eb0c788-b4f8-4991-beae-d24a99826c32","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Testing","Testing Drainage Pipework (Water Test)"
"35a6382d-536f-4487-b986-d4511be89356","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Testing","Testing Water Pipework (Water Test)"
"c4baaf5c-98bb-4e15-9513-13b85f06c5a7","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Testing","Testing Gas Service (Air Test)"
"63a0a8ff-77d7-4c2f-8bb5-3888c4c5cbe4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 49","Commissioning"
"0eff0475-d0ed-4ede-978a-6eb0238d8c41","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Commissioning","Commission Fixture Group"
"0be63ba9-6804-4d8d-a3ae-b7db37c4d9d3","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Commissioning","Commission Hot Water Generating Plant"
"d555e1f9-6fcd-46c0-9cb6-8c745307038b","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block E","Lot 49","Commissioning","Commission Reduced Pressure Zone Device"
"815a5712-11d9-4e31-b506-c23c6f872a3d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50"
"ce2594c6-2042-426f-a0c2-d57fc776358f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Inground Plumbing Installation"
"22b99d4b-21e0-439e-8835-3893cc81903d","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Inground Plumbing Installation","Authority Main to Meter Installation"
"07218f1c-79e6-469d-a4a8-d13c96d8086c","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Inground Plumbing Installation","Drainage Installation (In-ground)"
"ce05fa54-6592-490d-a590-aac7697c9e26","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Inground Plumbing Installation","Water Service Installation (In-ground)"
"e5c3c0a7-85d4-4e3e-aa64-acdf57aeb177","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"ba9fbb1c-e0e9-4724-bff2-d6e95f61099d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Rough-in Plumbing Installation"
"0e8a380f-a517-4328-b666-afe5fa83a0f8","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Rough-in Plumbing Installation","Waste & Vent Installation"
"409e57fe-3c01-4e32-8ec5-3e60449326c2","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"642b73ef-202e-4f88-8990-ebedd1a11ffd","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"754b2c41-50d6-45b1-bdd5-0b346aa5e881","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation"
"9eb6eb6a-0747-4138-bb21-550ecb9e31f0","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"62344878-60f1-4a53-85d4-c8f871d5caa7","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"36fcd6c8-9e68-4726-8804-465fef57ba69","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Shower & Tapware Installation"
"52409745-98a0-4fc6-8817-f2f5336cce63","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Bath & Tapware Installation"
"51363400-d06d-4eac-8cda-35b450031dd4","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"b2214fdf-ab14-48d7-aae3-118e8b60b22b","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"7d4d20fa-a82d-4f8e-a2fc-02730fdd9d84","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"6677f063-3178-40d5-bc85-f7327654444f","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Tundish Installation"
"32f76c34-13bd-4950-8e83-6cf0b78cfdcb","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Hose Tap Installation"
"5beb1a8d-3bf5-4273-902b-cbb3d3bf69fa","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Fit-off Plumbing Installation","Gas Appliance Installation"
"54f47fe2-a337-4500-8710-99b7dc1ca25c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Hot Water Unit Installation"
"4c07d1f8-9b5e-4d50-9093-8ec50d009963","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Hot Water Unit Installation","Hot Water Unit Installation"
"427a2f80-8d45-4bd4-b26e-6fe538f3cb77","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Testing"
"cf05d3d1-0a41-43da-8015-da057c3a5e02","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Testing","Testing Drainage Pipework (Air Test)"
"b24eb9c3-858a-4646-ad08-5098a70cb942","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Testing","Testing Drainage Pipework (Water Test)"
"06ac7519-a98e-40bb-a032-90897b03519d","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Testing","Testing Water Pipework (Water Test)"
"d0678c0c-bab0-41c2-b625-34dc1d0ad655","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Testing","Testing Gas Service (Air Test)"
"068c0839-35c3-4007-bd34-2dfe785eefaa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block E","Lot 50","Commissioning"
"c48167af-4b58-45a8-a3cd-0c72691302d7","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block E","Lot 50","Commissioning","Commission Fixture Group"
