"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fe3737ec-9cbd-42e2-93e0-83b8cdbdeffe","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"cff6eccc-b398-4773-9c5b-b02791b3435b","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001"
"e81d2cda-eb5d-490c-9097-1d3f355d9403","","checklist-sectioned","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001","Pre-Pour Checklist 1"
"63f992cd-82ad-580a-aed0-e807bc92c56e","","checkpoint-group","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001","Pre-Pour Checklist 1","Product Detail"
"d0988414-b0eb-5896-935a-88813b2e407b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"7d847d24-22ac-5679-b769-e0e4c211f934","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"5e99bb96-51a1-559a-8b83-a83abe8cbe1b","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"c2d7b0e1-da62-5e59-9160-4698de45c39b","","checkpoint-group","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement"
"28fcf1bc-c598-5b85-8487-52c7e034505f","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"221c1835-0d4d-57d4-b05f-f35d6507db43","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"0bb359fe-6d91-50db-adec-8da44628b4fc","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"81eea7a1-3257-5211-9f0c-21799e8d5cff","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"6699b530-aae0-5188-abcb-b14f6ca2fc02","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"a4cda938-ed26-5c6d-a111-ef045187eb43","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"52235e6f-638a-5088-9b42-03beae53f2db","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"8b4f2947-9de1-5eb1-8841-d3ca755fe214","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"1003d121-817b-51a7-9f5c-dbe0c32088e0","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"1b88a09a-2a77-5cf9-9215-9210f5245a0a","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"4cecd507-c78e-53ac-8edc-77f6c6a4b81c","","checkpoint-group","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins"
"d2c9c373-ba4f-5c41-9119-4e7e61dea93b","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
"995d3c10-c2e4-5e66-b5ee-b91d3a88c8ac","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:976aa919-133c-4371-af4a-65684fe4851d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Cross Bars Inserted"
"47901403-ba13-56bd-9809-e51210292c51","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:014bcf87-a1fd-4abd-ab69-4cf240288554","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Inserts as Per Lift Design"
"f67ce217-70e2-5f54-8865-997b3fb2430d","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:04949cef-6019-4944-9abf-bc21c636b45d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifter Type correct"
"6ec6076b-52e1-5308-a89c-942838f957ba","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:0e605e4f-634a-42b2-97b8-af21d479bcf2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting V Bars Inserted"
"31bdc93a-a13e-5ffa-bee6-a350262d023b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c4ec3f31-2fc9-42de-882d-31d8f5f7c1a6","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plates Per Design"
"37ae48f1-95a6-59bb-b1a2-54853bf1c145","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:140de006-93d1-4cc6-8d8a-175509f130b2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plate Location Checked"
"b707b05d-324f-5024-84f6-568904edee4b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e4b203fb-fcb1-4e06-93dc-1fbccdd4ec34","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Additional Cast Plate Bars Inserted"
"e349a7cd-6097-59e8-a4ab-2a21240b6cd1","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:1ef55d89-2b7e-4009-81c3-5e8f3153538a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Starter Bars Correct Per SD"
"6cad4ba5-e124-50a1-af1c-5ead5e807be8","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e446f9b8-7a10-4207-93df-b1e230f0ec45","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Pertruding Bars Orientation"
"4ba93b86-4a62-5195-a6e9-f29d2c2cd1da","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:a417c0c9-137f-42cb-a33e-36be0df4875b","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Size Checked"
"b051338b-c886-51b6-b386-a5b8f19fff7b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:77f6b57d-9e42-4987-acff-cc1cfadef084","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Exit Orientation Checked"
"30d14ca3-8c3b-5501-acf2-4d98aabb6d4c","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:84a235aa-1b45-4714-9676-71e05dbd6e80","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Photo"
"177d04ee-9e23-51d5-94ab-f84f9bf9472c","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:3814317c-2f36-41f8-90ff-3e82d38d9f19","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Insert Photo"
"42ba070b-6915-5fe8-a09e-eb2531fc9207","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c1b2e65e-761e-4cbd-8e49-2327b604394e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast In Plate Photo"
"84d7caba-40c9-5bd5-af57-e341488c4abc","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:7f6e72fd-61e0-4019-aef5-f1811355e1b7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Fixings / Cast Ins","Penetration Photo"
"03aecbd0-b37a-5acd-986a-1c481b08d9d1","","checkpoint-group","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks"
"5b227f86-d0b9-5ef0-828f-de55902ce4f3","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:6c8bbf16-a6ff-4bd9-8ed4-933a91d76417","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks","All SD Dimensions Shown"
"e5193531-56dd-51dc-8cf3-e14faca2e258","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:9bfb6b82-4553-425d-8c5d-f7b11ccef887","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks","Photo of For ""Construction"" Shop Drawing"
"7cae046c-98f2-5fd3-a97a-8770bde4aad7","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:f6a6f3c3-e8de-4f22-bb4b-82a888ed9b8d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks","Panel ID Tag Placed"
"ce17e752-65f3-5819-bbd1-41ddf8fa1f1a","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:788889ae-a4ca-46d9-a1b6-b83c0a5d78c8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks","Product Cleared For Pouring"
"6b33c343-1a54-580f-9d99-742f0d3da6fd","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:c23f8dac-cfd1-4d5b-b829-38f3c8573c22","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Pre-Pour Checklist 1","Final Checks","Inspector sign off attached below"
"0e99cfe7-fc60-4b16-94e7-874213be0a9a","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist"
"698f8ca9-8c97-5e99-9534-ca65ef1efa0f","","checkpoint-no-status","no-status-started","Concrete Delivery Checklist:592cb40a-40a3-495c-8cb3-7968eae2adbd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Details"
"ef215b84-cc6d-5772-8fdc-98f910078ad1","","checkpoint-status","pass","Concrete Delivery Checklist:f969e7af-20ef-4487-963d-c470a2d67dfb","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Picture of Concrete Docket"
"1cce0eb9-0f12-51af-850b-511331f58db0","","checkpoint-status","pass","Concrete Delivery Checklist:3799c218-8671-41b2-ac33-8b7c3a0fd8fd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Load size match order sheet"
"bc73f431-974d-520e-9492-a84a03507836","","checkpoint-status","pass","Concrete Delivery Checklist:28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Mix type match the order sheet"
"9ed949e4-f0d2-56dd-b080-8bb5c39fe8b9","","checkpoint-status","pass","Concrete Delivery Checklist:47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Mix color match the order sheet"
"98adbfeb-83b1-5cc1-b1de-8a19cb6c75fc","","checkpoint-status","pass","Concrete Delivery Checklist:b9259093-0262-4fae-ba49-be674e4ba849","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","MPa match the order sheet"
"1a37d351-01f7-5d63-bb2b-9f41930fe4ae","","checkpoint-status","pass","Concrete Delivery Checklist:06c16106-c31c-42a1-9d01-49f1d28796d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Spread / slump within range"
"d6c8d764-dc75-5209-a54e-7f80384eb675","","checkpoint-status","pass","Concrete Delivery Checklist:2c14a410-ef01-4ef6-8ca3-963c09661c04","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Water Added (N/A if no)"
"eae950c7-a18f-5a35-b252-430355aaaaa7","","checkpoint-status","not-applicable","Concrete Delivery Checklist:033ab66e-528f-48f9-b427-2be90e1cd10f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Concrete test taken (N/A if no)"
"99290313-6584-51fc-9358-b35f4879f177","","checkpoint-status","pass","Concrete Delivery Checklist:76cb840b-5fea-44e1-93a7-8f38b56287b3","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Picture of spread check before dispatch"
"048522e4-5d43-5599-864a-516c3fe2b2bc","","checkpoint-status","pass","Concrete Delivery Checklist:644e4a08-4619-4900-8321-8dcea55cdb2f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P027","Concrete Delivery Checklist","Inspector sign off attached below"
"498948bc-1a0c-4c6f-a2c8-ee540e6fd933","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028"
"1dae16fe-b89d-4389-a938-f65bc378b458","","checklist-sectioned","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1"
"09cb4496-6204-51cc-ba62-65bc97d6945f","","checkpoint-group","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Product Detail"
"bf2ac1bb-d4a7-586c-95a7-caf4ca266ec5","","checkpoint-status","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420:d90bfa34-8b4c-4a15-bb28-723c46deeef4","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Product Detail","Details"
"5aac6d80-29c8-5322-8353-0f93b26503f2","","checkpoint-group","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork"
"dbede0c4-86b6-5972-9f9d-a8f30e2a9428","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:3f0cdcab-4b3f-476d-b56b-b16ee107e388","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Check Length"
"cb540968-0e58-5e5d-bafd-22e060e1258b","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:52ec7df5-ba4b-4cfb-a76e-660dcfff8f63","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Check Width"
"083cf9c4-8177-5990-aadc-daa0869a9d2a","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:478266b9-d083-4b39-8262-306e351e2909","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Check Thickness"
"b101f442-bb83-524d-bbae-4427c78999a4","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:dcc56b68-3340-44ea-92f1-17fa5704ae43","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Check Diagnonal"
"9bbe5431-591a-5c29-884f-517cbfe3a714","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:5320e261-0158-45f1-80f6-3ac8bfd372dd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Sideform Trueness"
"301e1a5d-ca42-51ad-a3bc-50ffba551082","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:826c421c-3819-4e01-a290-04d4799f9553","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Magnets / Forms Secure"
"09673cb7-5bb3-5f4c-9b0e-556441429532","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Splayed forms checked"
"dd7919e8-048b-5388-a1db-f9f7b8b14710","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:809900d9-8079-4836-8656-f6783a846e5c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Penotration dimensions checked"
"5fbdec21-c9e3-5de0-957d-dd16b3868e67","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:344dceb0-c2d3-4e2c-afd4-2f75ec739272","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Curves / Radius Checked"
"caa499ba-465d-5ad9-ad6f-5ed26223e0dd","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26a843b1-0618-4e73-9fb7-82c2d06c617c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Rebates size and location checked"
"2a1a6b3b-1ab9-54de-8440-fda0c46fecb9","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"305991a9-f96c-5603-8929-804ca3fa8c42","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"1ad07be5-ea00-5107-8a12-a07530ce9d24","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"baca6a5c-6b1f-51c0-a20b-203e0ed893b2","","checkpoint-group","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement"
"9b0de7d6-e874-5ade-a67c-2a83faa023ac","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"7dad7770-f7e7-5ada-8808-c9ac245c5121","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"3a2fdacc-4d12-57fc-b234-ee331e993d3e","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"f3b98a59-4e98-55fe-99ab-84ed19dc2341","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"767ef763-76f2-52c0-bfe9-3e01994caac4","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"1f027b37-5c68-5d40-a904-724ddb5dddc5","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"c7c6a93f-4c92-5924-ad7a-f5f3b0439df8","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"f627b699-8a2a-53bb-a27a-14e017eed306","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"79423a14-60ac-55d7-89b5-ef9bb3599ee5","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"35ae9fe8-aa47-5493-944e-afd118a022f8","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"ce0b2cab-dd4a-5813-858f-7acd60846b7c","","checkpoint-group","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Fixings / Cast Ins"
"bf50c186-8b77-5fbf-aeae-899aeb8e0695","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P028","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
