"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ace8d8bb-4e7b-4d71-a761-645d4b1d717b","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"5497033e-4588-43b9-bd75-8b2b5f1b23f7","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5"
"b19afb5f-277b-4d60-8c9c-fde3e60205c7","","checklist-sectioned","not-started","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1"
"88f96a39-f938-5a3b-91e9-52e11ff1e712","","checkpoint-group","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1","Product Detail"
"8484871a-38a8-5678-94c6-5a0ece87b8bf","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:9bfb6b82-4553-425d-8c5d-f7b11ccef887","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks","Photo of For ""Construction"" Shop Drawing"
"50c493af-b6bf-5e3d-8ac9-35e95cbdee96","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:f6a6f3c3-e8de-4f22-bb4b-82a888ed9b8d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks","Panel ID Tag Placed"
"4539e5d1-70da-5f33-aa2a-6b342bae111c","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:788889ae-a4ca-46d9-a1b6-b83c0a5d78c8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks","Product Cleared For Pouring"
"e76cbfa0-29e9-5bef-b7f5-98c3947b15bf","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:c23f8dac-cfd1-4d5b-b829-38f3c8573c22","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks","Inspector sign off attached below"
"69ed3fe3-e1e2-44e1-8e53-ca344a1a5dae","","checklist-flat","not-started","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist"
"4c8e4ee0-84c3-52c9-852b-843868e4dfff","","checkpoint-no-status","no-status-not-started","Concrete Delivery Checklist:592cb40a-40a3-495c-8cb3-7968eae2adbd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Details"
"f37a3c11-15a0-5984-b48d-e217affdc419","","checkpoint-status","not-started","Concrete Delivery Checklist:f969e7af-20ef-4487-963d-c470a2d67dfb","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Picture of Concrete Docket"
"e9603b54-6ded-54ee-ad68-8cb4f1562447","","checkpoint-status","not-started","Concrete Delivery Checklist:3799c218-8671-41b2-ac33-8b7c3a0fd8fd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Load size match order sheet"
"8d57cf07-a6ff-52f1-9895-4a46e7e2b13b","","checkpoint-status","not-started","Concrete Delivery Checklist:28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Mix type match the order sheet"
"2bb860fe-9c4b-5418-a698-30e1133f408e","","checkpoint-status","not-started","Concrete Delivery Checklist:47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Mix color match the order sheet"
"f05daece-d2ce-5b86-97c7-a5a014796b70","","checkpoint-status","not-started","Concrete Delivery Checklist:b9259093-0262-4fae-ba49-be674e4ba849","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","MPa match the order sheet"
"a3e7e94f-50dc-56ac-a524-0e260fab8c04","","checkpoint-status","not-started","Concrete Delivery Checklist:06c16106-c31c-42a1-9d01-49f1d28796d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Spread / slump within range"
"dd42cc37-384d-54e1-b070-c9927835f094","","checkpoint-status","not-started","Concrete Delivery Checklist:2c14a410-ef01-4ef6-8ca3-963c09661c04","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Water Added (N/A if no)"
"c6db8045-3b09-5097-8737-4718b070c677","","checkpoint-status","not-started","Concrete Delivery Checklist:033ab66e-528f-48f9-b427-2be90e1cd10f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Concrete test taken (N/A if no)"
"5c016630-3f6d-5eca-8d0e-0e3d1b69f737","","checkpoint-status","not-started","Concrete Delivery Checklist:76cb840b-5fea-44e1-93a7-8f38b56287b3","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Picture of spread check before dispatch"
"01516e2e-3514-5f3b-a55d-2d489fbeb342","","checkpoint-status","not-started","Concrete Delivery Checklist:644e4a08-4619-4900-8321-8dcea55cdb2f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Concrete Delivery Checklist","Inspector sign off attached below"
"4d7b0101-15b0-487f-9b17-ca7ae13b9e30","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Transport to Site"
"25fdaad9-9248-480b-b015-957ea58dd8bc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site Install"
"b756d518-dee5-42ca-9262-32d7e4b9d203","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Install Paperwork"
