"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a85c26e5-7bcb-4d59-aa76-98d3fb5cc693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA"
"c4f9bb57-3db5-449d-b4e5-cb90f978d7d5","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0"
"0aed9ebf-0c04-44c7-982b-33326047ad4d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room"
"976cfd55-ccb9-4fa5-a8b4-0e1b716d35b0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104"
"8317cf69-f642-4691-88f3-5adabe7711da","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA"
"4b7e6f9b-7f0a-4ba6-9a90-e026c9045347","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA","DX 1.3"
"8e843f27-4a1a-4499-9d4c-a6d169e01f3f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 HHW F & R Piping"
"85f1b837-34c6-4fd9-89d3-361214bc966a","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"789867c8-cf00-4509-8efd-f265aa4944bb","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"6d2eca00-cec1-4d2f-9af4-faf8f154f3c4","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 HHW F & R Piping","CHW & HHW Insulation"
"0288b17d-b473-47cd-af58-2b0448d1c3af","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 HHW F & R Piping","Labelling of Equipment "
"fc23db15-e24c-48b3-b892-acc716c7b76c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 CHW F & R Piping"
"67f80dbc-0c84-4aac-93ee-71f54a1fdeeb","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"20e40524-622e-41ca-943a-3103c30a9cf5","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"643c9a57-428f-49ce-a807-3d255fe3685f","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 CHW F & R Piping","CHW & HHW Insulation"
"78b5e14b-c282-46ca-87a8-5db63ed249f4","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-30 CHW F & R Piping","Labelling of Equipment "
"5ca2ecf9-7243-4863-a35b-0e78f093f18c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 HHW F & R Piping"
"17cda6be-8a40-4b7c-b7c5-c397300ed185","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"a7566a86-89aa-4ad7-acde-97cbc82c4467","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"7d8cd134-7f1e-477c-940f-542cd009f11a","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 HHW F & R Piping","CHW & HHW Insulation"
"0345900e-9cc1-4eda-a5f4-f7b7eb3ee98b","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 HHW F & R Piping","Labelling of Equipment "
"3e7d8c2e-be23-457a-98c3-2b26f73ea1aa","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 CHW F & R Piping"
"331b6d1a-7f74-41f7-b660-f6a66be2b44b","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"2249e348-5dad-485f-ad05-719b81c74847","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"029b8d4d-273d-482b-b4ea-6eda6a710957","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 CHW F & R Piping","CHW & HHW Insulation"
"6b1a83c0-2087-4656-b763-919dfd38fa91","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-33 CHW F & R Piping","Labelling of Equipment "
"109d5ef8-1015-4e15-997e-3c35650a06ba","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 HHW F & R Piping"
"05c9d335-4165-40fa-af80-260df64b4bf3","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"41c33d01-13f4-499f-9c81-f0223054ff79","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"18eedda4-18b0-4f5f-90d5-a1bb0c0d98f9","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 HHW F & R Piping","CHW & HHW Insulation"
"327bf772-223b-46f0-a340-960d83b5537a","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 HHW F & R Piping","Labelling of Equipment "
"3382a22f-a0a3-4e52-8a02-2635a491be84","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 CHW F & R Piping"
"a979e7bd-5e65-49c3-89a1-912620fd0ebb","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"ae384b20-a82a-409f-a6b3-894f47a92a61","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"db290232-0efe-46ca-853f-009492c57202","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 CHW F & R Piping","CHW & HHW Insulation"
"375a0774-a1d5-46ad-a31e-df63bc374c71","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-35 CHW F & R Piping","Labelling of Equipment "
"fb17574a-12f2-465d-aafd-ff5e078a2405","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36  HHW F & R Piping"
"92cc2aec-79e7-40c1-9c96-7ba6a026d946","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36  HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"083fc03d-310f-49fc-8bdc-41b666cf00e3","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36  HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"3f98b6c1-446d-41e8-9a66-ed043f67cebe","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36  HHW F & R Piping","CHW & HHW Insulation"
"fcdd2dd2-ff22-4296-a158-11442970c943","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36  HHW F & R Piping","Labelling of Equipment "
"40c4a523-204c-4659-a2db-0d4e31107744","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36 CHW F & R Piping"
"88fc6b99-def1-4c6e-9b87-7029a7ed5092","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"14b01372-81de-4fe2-80db-8f4644da4deb","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"9439b97d-a931-49b7-b57e-a6ee6e16465f","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36 CHW F & R Piping","CHW & HHW Insulation"
"ecf09d11-13af-4f07-a853-a8c6d495523b","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-36 CHW F & R Piping","Labelling of Equipment "
"409f54ca-8555-489c-a40f-aeaa7c949afe","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0"
"0cc113b3-b5a0-4878-adcf-26714473a324","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room"
"b3456d3b-7d85-41bc-ae01-4210c6d8c065","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111"
"d5cfa3ad-2403-42f1-91d6-274612cbc9d1","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA"
"ab5eeb51-2662-4192-9197-40abfca348a9","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","EAF-16"
"0fa47fa9-635c-4052-b86c-6c795af0edfe","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","EAF-16","Mechanical Duct"
"ef88869b-50a8-42b9-ba92-bb485d761646","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","EAF-16","Duct / Equipment Cleaning"
"68456ab0-8b27-428d-8e78-ce8d0417b6a5","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","EAF-16","Labelling of Equipment "
"71516519-481a-4b2e-9abe-9eb9a5b27a5c","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","EAF-16","Fans"
"4cc58a08-c99c-4c5d-9e35-7cd00d3d340f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.4"
"0a3ea05c-b954-4f56-82b4-789b0e08a8ae","","checklist-sectioned","not-started","DX Units","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.4","DX Units"
"2af5a94c-b36d-4036-b62b-e34be103947e","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.4","Labelling of Equipment "
"15d4a57a-6f96-46cd-99dc-cbf46a554fd5","","checklist-flat","not-started","Braze Bench Test","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.4","Braze Bench Test"
"cfa11d87-15a1-4c34-97c5-adab52199f57","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.5 / 1.6"
"2fd35419-654e-4d73-ae97-6273da61b4ae","","checklist-sectioned","not-started","DX Units","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.5 / 1.6","DX Units"
"8ea97f8d-970f-476c-89a9-8db66d611f8f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.5 / 1.6","Labelling of Equipment "
"fac5041a-e0c3-47cc-a3b7-19a45bf10aaf","","checklist-flat","not-started","Braze Bench Test","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.5 / 1.6","Braze Bench Test"
"a17c032b-855d-4891-ac58-1a106a798e64","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.7"
"7cbd2c0b-7b75-434b-86ee-a4665cf4e9a6","","checklist-sectioned","not-started","DX Units","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.7","DX Units"
"15f5e69a-29fd-4b5f-832b-475f48934b0a","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.7","Labelling of Equipment "
"3fb9c392-c367-4f7d-8224-417d236c3661","","checklist-flat","not-started","Braze Bench Test","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.7","Braze Bench Test"
"4537b404-910c-4601-9547-c65ddbc071dc","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.8"
"21c8c30d-46e1-4589-a1b5-242ec52d0f01","","checklist-sectioned","not-started","DX Units","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.8","DX Units"
"1f6a69bc-c92f-4610-8ffb-6f5c62329894","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.8","Labelling of Equipment "
"4aa3ca4b-3bd4-4950-abc1-d560e99a411f","","checklist-flat","not-started","Braze Bench Test","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 21 - Fire Pump Room","Drawing No - MD00111","Mechanical QA","ODU-DX-1.8","Braze Bench Test"
"14efa07f-e486-4973-b6e5-f89feed3e0cf","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area"
"abcc83fc-2310-47ae-89e6-ec29f7213ab3","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111"
"ac4a53b2-5969-439a-8c54-065a519ce8ff","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA"
"160979b3-cffa-44b1-bdef-9f967a9605b9","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-14"
"05beb667-0654-4e98-8707-b844ee0fbf80","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-14","Mechanical Duct"
"50f19fc2-87a0-4581-a84c-14c66005ca59","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-14","Duct / Equipment Cleaning"
"ceb6d7d1-24a7-4b26-9a5c-5bd79c1d36f2","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-14","Labelling of Equipment "
"f1bbae01-f4a3-4052-bcac-bea73661ad99","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-14","Fans"
"f300ce13-3ca4-4c57-961c-c5e669d9054e","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-15"
"e3a23ead-1a6d-4f8a-a125-ea797b63de6d","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-15","Mechanical Duct"
"b5320029-7104-473c-bfdd-9ea2719ac1bc","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-15","Duct / Equipment Cleaning"
"e8380eeb-8e95-4b00-9980-4473876f643d","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Store Building LVL 0","Lot 22 - External Yard & Dive Area","Drawing No - MD00111","Mechanical QA","EAF-15","Labelling of Equipment "
