Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Ground Level - FCU-G.03,,Site QA,Fit-Off,Ground Level,FCU-G.03,Common Area Fit-Off Checklist [D],,
,,Ground Level - FCU-G.04,,Site QA,Fit-Off,Ground Level,FCU-G.04,Common Area Fit-Off Checklist [D],,
,,Ground Level - TEF-E.G.01,,Site QA,Fit-Off,Ground Level,TEF-E.G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - Garbage Exhaust.1 (BL-E),,Site QA,Fit-Off,Ground Level,Garbage Exhaust.1 (BL-E),Common Area Fit-Off Checklist [D],,
,,Ground Level - Garbage Exhaust.2 (BL-E),,Site QA,Fit-Off,Ground Level,Garbage Exhaust.2 (BL-E),Common Area Fit-Off Checklist [D],,
,,Ground Level - Loading Dock Exhaust (BL-E),,Site QA,Fit-Off,Ground Level,Loading Dock Exhaust (BL-E),Common Area Fit-Off Checklist [D],,
,,Ground Level - Kitchen Exhaust Duct (BL-E),,Site QA,Fit-Off,Ground Level,Kitchen Exhaust Duct (BL-E),Common Area Fit-Off Checklist [D],,
,,BLK-A,grouping,BLK-A,,,,,,
,,BLK-A - Common Area Ventilation,,Site QA,Fit-Off,BLK-A,Common Area Ventilation,Common Area Fit-Off Checklist [D],,
,,BLK-B,grouping,BLK-B,,,,,,
,,BLK-B - Common Area Ventilation,,Site QA,Fit-Off,BLK-B,Common Area Ventilation,Common Area Fit-Off Checklist [D],,
,,BLK-C,grouping,BLK-C,,,,,,
,,BLK-C - Common Area Ventilation,,Site QA,Fit-Off,BLK-C,Common Area Ventilation,Common Area Fit-Off Checklist [D],,
,,BLK-D,grouping,BLK-D,,,,,,
,,BLK-D - Common Area Ventilation,,Site QA,Fit-Off,BLK-D,Common Area Ventilation,Common Area Fit-Off Checklist [D],,
,,BLK-E,grouping,BLK-E,,,,,,
,,BLK-E - Common Area Ventilation,,Site QA,Fit-Off,BLK-E,Common Area Ventilation,Common Area Fit-Off Checklist [D],,
,Columns,,,,,,,,,
,,Lobby supply grilles fitted,,Lobby supply grilles fitted,,,,,,
,,Lobby Relief VCD installed,,Lobby Relief VCD is installed and the motirised actuator is fitted of and wired,,,,,,
,,Lobby relief grilles fitted,,Lobby relief grilles fitted,,,,,,
,,Stair pressurisation grilles in stair shaft fitted,,Stair pressurisation grilles in the stair shaft fitted,,,,,,
,,All fire dampers provided with an access panel,,All fire dampers provided with an access panel as per mechanical drawings,,,,,,
