"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"79274318-4500-4040-97b7-9229f4c6fc0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f1f0713c-04ae-4a4e-9feb-cdc1628d0e62","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles"
"8877135f-87ee-4042-9c62-1c2402fe2d27","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles","Zone 1 (RP154-RP289)"
"aba0ea19-78b1-4c36-a9b2-8fb41248157e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles","Zone 1 (RP154-RP289)","RP154-RP200"
"9c7eb518-4b46-45f2-91cb-da5b3367db94","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.2 Pour 1"
"fb2d8ec9-d11b-424d-96b7-50add5de67a4","","checklist-sectioned","pass","Capping Beam - (NFH - V.170521)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Ground Beam B16"
"5a9a0a97-8c70-49cf-a8a7-3d2d3656c5b6","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone1.1 pour 3"
"ab407c25-a294-4d12-9698-0b05d9449876","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.8 Pour 2"
"18a67eed-af40-44c1-b590-334fee00ca0a","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Loading Bay Grid Lines: G15 - G19"
"8e0bfc2e-86d2-48b7-abc5-3c06d0c1581b","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.2 Pour 2"
"00783513-9d16-4053-b84a-e82ad6e06493","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Loading Bay G19-G22"
"348824d2-c07f-488f-a538-f93b655b7e78","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.9 Pour 3"
"03064c47-941b-4ed6-b0d8-bae43921468a","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.3a"
"f89623df-2901-4ae3-bf9c-41bbf9dc4ae8","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.2 Pour 3"
"dfef60b4-cfd7-4d85-95de-5c080d35fc71","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.7 Pour 2"
"8ae18efb-73e9-4942-9c18-d12675d37dbf","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.1 Pour 4"
"865146ca-a7ae-47db-9a1a-65600e152632","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.2 Pour 4"
"18e9b94f-a532-452f-b4c0-1163b6a36eec","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.3b Pour 1"
"89dc6f2f-0890-4773-b401-356c1fa9a2dc","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.3b pour 2"
"10b60441-87a7-45af-ac0e-10b1922c8f03","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference  Zone 1.1 Pour 5"
"9148132a-772d-4362-90fd-e663f9cd83bd","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Service tunnel suspended slab Pour 1"
"aee78079-e643-47d1-8618-44cb9f12114c","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.3b pour 3"
"45f95da3-b47b-4121-b88f-1d7dff057398","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.8 Pour 3"
"8450dde4-941f-4869-99fd-30666443f019","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 1"
"b75bc17f-83de-45fb-b151-714c9c16caa8","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.10 Pour 2"
"c1e473e0-9d8f-4e2f-92e7-55990b4ade0c","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.4 "
"a6b607cb-109f-4645-ba37-2ddc928288e8","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Loading Bay  - Grid Lines:B27 - B31"
"73bbe7a3-4640-4a02-892d-d96431173f53","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Service Tunnel Suspended Slab Pour 2 "
"466c40e5-b336-4950-81ee-ccef30c8ae08","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOG Reference - Zone 2.1"
"15ae9d3a-162a-4e60-90a4-ed0e3fde1525","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.10 Pour 3"
"d7a62e92-cc33-4d03-b8df-0a504e330788","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Service Tunnel Secondary Slab"
"789cad71-79a0-4d1f-a344-0bd110a50ccc","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.8 Pour 4"
"7df55b33-3376-4659-b36f-fa7765868198","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.2 Pour 5"
"7b114a7a-1a31-40e4-bf0a-fcf75a3ac401","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.1 pour 2"
"90658d37-460b-41d3-bf17-f3e45ca2d312","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.8 Pour 5"
"788c5019-1503-4e62-99c0-bec23ed337a3","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - TC9 Generator Infill"
"f1d5c927-e52f-42fe-acd5-575e6fbfa2ae","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.9 Pour 4"
"03288590-0b4a-48f0-a3c5-a73b8841af52","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.10 Pour 4"
"99922c2e-08cc-4eba-9ef3-6506dcfc4157","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.4  Pour 3"
"ac452257-903c-4cfd-81b7-073b5e166910","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Zone 2.1 Pour 3"
"3303fa30-0a21-41c5-8229-1940c8a6a746","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.9 Pour 5"
"1880cc9b-1072-4171-8b29-ccd199bc87ad","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Zone 3.9 Pour 6"
"1bcfb44b-fd20-4c46-8c3a-7533d7db666a","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.4 Pour 4"
"e3f54ade-2924-4d63-96ed-23f52ff79ef3","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.1 Pour 4 "
"0654ecc7-b611-4f9e-853b-73c03b63c092","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 3.9 Pour 7"
"2509b02f-7bf2-4dfe-b37d-6b77516ba315","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 1.1 Pour 7"
"1a495049-096c-4df0-9068-d7e584acfb46","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Service Tunnel Suspended Slab Pour 3"
"b54e91f3-2afd-4c01-b146-7341ab098345","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Service Tunnel Suspended Slab Pour 4"
"d48bb9e7-c8de-47fe-a6cd-e1ed9e8489df","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Service Culvert Slab on Ground Pour 1 "
"dbf471cb-6952-41ac-9709-6035defd01f0","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.2 Pour 1 "
"49461d71-9e88-4849-92fb-d36bc45cc7b7","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Service Culvert Slab on Ground Pour 2"
"41fc9f9e-c83e-44b8-84a5-ee2445e6aaca","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.2 Pour 2"
"820fa784-62c4-4135-ac42-470f454b98bf","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core B infill "
"4ccc403b-b3a5-4af2-b2b4-5ca1fa1fcb99","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core B infill pour 2 "
"e8fc5b94-47ec-4020-b179-9d0b869bf560","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Zone 1.1 Pour 8 "
"8301ae89-de39-40ae-8a01-78aa80c4178c","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Loading Bay Slip lane"
"50474fbf-3d6b-4fcb-9288-c3f8ba752253","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.2 Pour 3 "
"debdfe4c-bb50-4948-986c-4be5e387c241","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Zone 2.2 pour 4"
"6023f910-2694-407b-a87e-f37dee62681b","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 2 "
"52927acd-dbb2-4fdd-8e76-1d0dba896f87","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 3 "
"9e7cc33f-d171-42b9-936b-c12cce019f12","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Service Tunnel Suspended Slab Pour 5"
"759fbd94-6432-45fd-ad89-6b11536c7676","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 4"
"14bbd257-e23e-4a7d-8454-a2c4a58c714c","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Ramp Gate 6"
"cbff229d-8358-42e3-92b4-0a01a2a439f1","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -  Ramp 15 Pour 1"
"eb2af8c9-ed43-4ea3-95fb-2ce146c28304","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 5 "
"56e6f53d-3496-4ddd-ac43-95115a8a5edd","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.4 pour 1 "
"eeecdf2f-91b2-4eca-ac0a-9ff22de77895","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.4 Pour 2 "
"883c3071-c804-4eb8-a07a-284c8c1628d9","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Pour 6 "
"9e2e5e23-f904-4597-a5ea-7b8ad87e2313","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Ramp 13"
"9618667e-eb05-45e8-85fb-a02c83f9b298","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.4 Pour 3 "
"20ba3588-b5b7-4dce-b0f4-5e296610dbdb","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core A1 Infill Pour 1 "
"7392925f-357d-4467-ae23-8e59942847f0","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Loading Dock 1 "
"eea9f14d-770d-49a0-985b-c69ea0b11ab9","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Ramp 14"
"9d631c25-1814-443d-881f-c05933230c4c","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -  Zone 2.4 pour 4"
"04d5e3f0-a6aa-4ab8-9253-5dcf4890fc7d","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.3 Loading Dock 2 "
"a3ac124c-99bf-4074-87f3-f2eaa368f63a","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.4 pour 5 "
"b13c4005-d248-4c1d-b51f-a0cccba1529d","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core A1 Infill Pour 2 "
"f8c70c0f-9c98-4dd5-8679-18b53a297f97","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Ramp 15 Pour 2 "
"045257f7-1b9c-4a5e-81c9-47ff32edc023","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core A1 Infill Pour 3 "
"b60db633-8806-4890-aa55-8fa336f70bb2","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Zone 2.4 Pour 6 "
"89359904-c814-41ae-ab96-00b169eb3c9e","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Core A1 Infill pour 4"
"1903d904-cab0-4995-8e03-7c726835df91","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Scissor Lift Pit Pour 1 "
"bb8bc7df-76d9-4e00-9bd1-3731f77ccb87","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Scissor Lift Pit Pour 2 "
"a2512c5a-ac3d-4bcd-9f8a-fc4ee31b10c1","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference - Upper Ground Level Section 4 (TC3) "
"967ddaad-9579-4141-b47a-0c48e5829bc4","","checklist-sectioned","pass","Capping Beam - (NFH - V.170521)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Ground Beam G19-G20 "
"6964c163-a369-482b-9a34-acd1634ea355","","checklist-sectioned","pass","Capping Beam - (NFH - V.170521)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Ground Beam G20-G22"
"79773dca-f72c-4744-9205-2c10467823e5","","checklist-sectioned","pass","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","SOGs Reference -Core C1 and Core D Slab  infill "
"1b0e0580-fdfd-433e-8ac4-a31e125fbef8","","checklist-sectioned","pass","Capping Beam - (NFH - V.170521)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Ground Beam G22-G23"
"3a5687c4-ebc6-48ce-8533-33abe9626a65","","checklist-sectioned","work-in-progress","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Service Culvert Suspend Slab pour 1 "
"d9b1b893-5cca-46ec-9ec7-b73ecade6c9e","","checklist-sectioned","work-in-progress","Slab On Ground - (NFH - V.030621)","checklist","FALSE","FALSE","Site QA","Slab on Ground","Service Culvert Suspend Slab pour 2 "
"4f3e219b-5b69-4b3d-931d-bab14aaa5527","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Hoist"
"c44481e3-900b-4309-836c-e86cc6ce4aa9","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Hoist","Hoist 11"
"8f7aa5ff-d143-5ebe-8daf-1b20f9f60032","","checklist-sectioned","pass","Foundation Pile - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 11","FP 155"
"f887d8e0-80c1-497e-9ece-3d4d9d7d8e11","","checklist-sectioned","pass","1e430d5304d973b63fe0c0acd61075c52bdb5cb233a961a00e88dd78ceae08ce","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 11","Hoist 11 Base"
"cf8e4050-b8b8-4b15-924e-302e97d31852","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Hoist","Hoist 12"
"c9591af1-67b9-4c97-9824-1f69618f5e83","","checklist-sectioned","pass","d31977799a6b0d5db39fd9ad6208fb14a8d64ff4164bab5827ef4fee950fb08c","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 12","Hoist 12 Base"
"7578ed8c-8021-44c3-9014-ff9e13a13b5a","","checklist-sectioned","pass","Shotcrete (Type 1) - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 12","Hoist 12 Walls"
"b772e410-571c-43ae-a58c-471f2bfc14de","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Hoist","Hoist 13"
"d663b991-1484-40ef-a244-a2e69c1d2118","","checklist-sectioned","pass","Rafts - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 13","Hoist 13 Base"
"8ec54e71-211e-4bed-ac0a-f3b71f90d8f0","","checklist-sectioned","pass","e7a27a1f9e3b6177db6268aa7dfbed339b6fef469acf966e53fdfd4f0581ac36","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 13","Hoist 13 Wall"
"f7442812-04ee-4b39-998a-9b1c9fe8b6e3","","checklist-sectioned","pass","Rafts - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 3&4 Base"
"5662e77b-12a6-4283-b8ec-0596febf8fa4","","checklist-sectioned","pass","Shotcrete (Type 1) - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 3&4 Wall"
"e701b3b3-5038-40cb-855a-ac3ad2fb5533","","checklist-sectioned","pass","76d05b629623b1a92a292c3fd2672aeac362372c1280578c7afab3b1e6627e8e","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 1&2 Base "
"4587f25f-7087-4613-a2cf-ebbe4ad0166b","","checklist-sectioned","pass","Shotcrete (Type 1) - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 1&2 Wall"
"34238604-9d4f-4391-bddf-926d40c5c58d","","checklist-sectioned","pass","Shotcrete (Type 1) - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 1&2 Wall Pour 2"
"a7339c6a-6315-40b2-aec1-05511a940f00","","checklist-sectioned","pass","ece470f89d04851a2cd9f3017a220145d2d32f58af34e4385208268b7a540df6","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 7/8 base "
"d2cb4d34-9ba7-4dd9-9818-19b0910ac113","","checklist-sectioned","pass","Shotcrete (Type 1) - (NFH - V.100621)","checklist","FALSE","FALSE","Site QA","Hoist","Hoist 7/8 Wall "
"e6011ccc-db46-411e-9f7c-a7b5b3bd6e9b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Concrete Placing Boom"
"b15078e6-b92f-42ea-851d-261ede803b9b","","checklist-sectioned","pass","c2e9641f1f47cd1f1d094897b6cf66effeb6c7f84e858aa2af165a1912fb76b3","checklist","FALSE","FALSE","Site QA","Concrete Placing Boom","CPB 11"
"26ff65f1-2805-4149-9d33-af7da8b5ae8d","","checklist-sectioned","pass","c2e9641f1f47cd1f1d094897b6cf66effeb6c7f84e858aa2af165a1912fb76b3","checklist","FALSE","FALSE","Site QA","Concrete Placing Boom","CPB 10"
"fac21b1b-dbeb-41f2-a298-22874a67d0f3","","checklist-sectioned","pass","f2c8f6aea3e49059ae693de015464f112b2cc47b63b74e71c33e551aee31cfd5","checklist","FALSE","FALSE","Site QA","Concrete Placing Boom","CPB 13"
