"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ee2d1a87-5029-57cd-b79b-36b33c1abd7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building A"
"9173777d-2f26-5536-ad82-6db060a31654","","folder-normal","pass","","step","TRUE","FALSE","Building A","Foundations"
"3f3d9f08-fbb4-5bf6-b254-4c979c9ec28e","","folder-normal","pass","","step","TRUE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing"
"57937ae8-dbcf-514e-9f5f-32f99561b62e","Child Concrete - Pre Pour(482ce240-5f0a-5b5b-8e0b-2288a3283565) -- Reinforcing checked and correct(fa961180-cfd9-5057-b146-e8137ec1950e): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checklist-sectioned","pass","f691c14580ed2eacb1c89be9d572fdd4af587cba9139f74d6d7569ec2b31fcd5","checklist","FALSE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing","Lift pit"
"482ce240-5f0a-5b5b-8e0b-2288a3283565","Child Reinforcing checked and correct(fa961180-cfd9-5057-b146-e8137ec1950e): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-group","pass","","","FALSE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing","Lift pit","Concrete - Pre Pour"
"bc1255f7-4cbe-5dcf-be50-7dc606ccc2f1","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Area Accessible & Approval to start"
"779c1361-3db9-5e8d-90b9-87fe55addc96","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Formwork - Correct Dimensions & Heights"
"ad0fc58c-af9b-51b4-ae39-184e9d8a2a90","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Formwork cleaned, oiled and braced sufficiently"
"d36879d4-8981-5fa0-ada2-9e7f17e69d4b","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Any/All cast in items checked / correct (location and size)"
"807ee5b3-e248-5f64-b767-6bbd8c2e390d","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Penetrations correctly formed/located, checked and accurate"
"cce55d46-9f58-5f4f-bf99-7ff84a72627b","DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Reinforcing checked and correct"
"16818168-b7f1-5cab-847c-f40adbb5b2a5","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Waterproofing (checked and correct)"
"7ab9de1b-b814-5d5a-9055-10291f6d0f23","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Bottom of concrete pour is clean and free of debris/roughened"
"ad4c117d-9aff-5320-a76c-9f3055e7a0b3","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Engineer informed of pour checks completed (see consultant folder and ensure observations are closed out)"
"7f52327c-ee95-53ee-a827-2329d24fe146","","holdpoint","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pre Pour","Request Signoff"
"d4f78392-7c19-5594-a731-ba8a6ca79511","","checkpoint-group","pass","","","FALSE","FALSE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pour /Post Pour"
"0098b217-af8e-50ba-9a7c-87e1447ffd3a","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pour /Post Pour","Concrete checked on arrival & correct (slump, MPa etc)"
"f3fb29d4-e75d-5de8-9b38-8e3751bf54b2","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pour /Post Pour","General photos/comments/observations during placement"
"6c5ee7b2-effe-5b35-b863-d8aad9511849","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pour /Post Pour","Concrete surface finish to specifications"
"964694e5-be52-5698-b959-a275787dd1d6","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Foundations","Concrete Pours/Reinforcing","Concrete Pour for Area:foundation ","Concrete - Pour /Post Pour","Concrete Pour completed correctly to specification & within tolerance in respective area(s) (photographic evidence provided below)"
"e580f793-49b4-5c42-9ade-d994bc624bf6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Foundations","Sub Grade"
"0b1ca209-a462-5b59-a603-c5074af3a276","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Foundations","Waterproofing"
"fc8b4a50-c081-5586-8d7a-e5902e66c7b9","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure"
"dd29e96d-6a12-57ef-af92-5fa7cf1b2c59","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 0"
"41815a34-8c5b-5201-9e75-00d0529fe8e3","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 0","Precast Walls"
"7badee54-02c6-56b7-97a6-0e5555f8ac15","","checklist-sectioned","pass","QA - Precast Walls/Stairs/Balconies/Floors","checklist","FALSE","FALSE","Building D","Structure","Level 0","Precast Walls","Precast panels"
"9af44abb-bf27-58c6-8d69-d6ee83a6e031","","checkpoint-group","pass","","","FALSE","FALSE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation"
"09f100b0-7411-50f5-bd75-18d05a8884b4","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation","Precast walls manufacturing completed and transported safely to the site"
"05db757b-6719-5e18-88f7-3b5a85de5421","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation","Site Setout completed"
"ade3c1ab-ad23-5b1a-928e-cfefe81790de","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation","Precast elements inspected, correct and damage free before placement"
"9ae27d9e-0cca-5243-9b68-0e369182ebaa","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation","All pre installation work completed"
"aed667fe-cb20-5e49-8137-1ac6c75ed166","","holdpoint","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Pre installation","Request Signoff"
"d916c268-5d59-5dc8-9258-49230eed5d74","","checkpoint-group","pass","","","FALSE","FALSE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation"
"badb9836-963e-58f1-9897-95afab42d73d","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation","Alignment and levels of the panel checked/correct"
"fc1a513d-0af0-5eb2-8620-2a6d33268b99","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation","Panel propping checked"
"f8be0384-07c5-57b5-af69-d7b504455f99","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation","Checked rebar requirements for any insitu stich joints"
"f6fc4dbf-c718-59a1-a831-73851c4018e7","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation","Any additional photos, comments and observations"
"e78f4f0a-599b-5dc1-86b9-e5fb9e1bab48","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Precast Walls","Precast panels","Installation","Panel installation completed within tolerance in respective area"
"abb15742-7fd6-51f4-b67c-3ade7ee72f8f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 0","Structural Steel"
"b045e727-407d-59c0-8696-286bec0ac6a2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 0","Precast Flooring"
"68bfb170-6004-5cd9-9d58-df104fa5db18","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 0","Concrete Pour/Slabs"
"88690766-ab8e-5e9b-a784-560ba02f37c3","","checklist-flat","pass","QA - Concrete Slab on Grade","checklist-flat","FALSE","FALSE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade "
"37c7a059-ba61-50fc-ba4e-cfabe686469d","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Plans showing RLs / set downs / nibs / rebates / slab thickness."
"b58339bf-19a7-54c8-9520-c59dccdc6d4f","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Slab on grade – top of metal RL."
"17a0cd3f-7f3e-59a9-9489-1fb1834ee622","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Formwork in place."
"d4b9c5ea-0f47-5e1b-881c-9ec07da36b9c","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Reinforcing steel – mesh size and lap."
"4aa9a6df-546c-56c0-8b96-f3d20e80c19b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Starter bars in correct position and size."
"28f728e0-dc5e-59a9-81f6-b73cd88fe57a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Holding bolts in place."
"6f6c36f7-f071-5ba7-9dee-ae9b174e7b8d","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Floor thickness in place (random slab check areas)."
"b618dbc0-bfb5-5c24-987c-a5799d55e990","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Cover to reinforcing correct."
"1e5f050e-196b-5b20-82c0-8c9189fec766","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Construction joints / control joints installed."
"8203db2a-fa6f-525b-ac36-7c31125ac958","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Correct MPA / slump."
"09d8348b-8bf7-5ecd-ac60-26dc6669460d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Council inspection or confirmation received to proceed"
"827b1fb7-d5b3-5f06-9661-240e2d475248","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Structural engineer inspection or confirmation received to proceed"
"69dc3d32-744d-51eb-8797-cda72cafded1","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Levels of finish confirmed."
"669bd3e6-4d92-5833-b714-714f4df8a7fb","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Curing – water spray / membrane ordered."
"9c09fe07-e04f-56b7-8c30-3eb752400a00","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Check overspray / clean."
"08f39684-00e9-5ba5-99c0-fb17caa5c451","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 0","Concrete Pour/Slabs","Concrete Slab on Grade ","Control joints / saw-cuts and depth."
"1d95a1ea-fca6-538e-ac71-fddabb056ae0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 0","Grout"
"bcbf4c57-545f-5b4e-8c21-70331d768a1f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 0","Precast Balconies"
"005442a1-a70f-52bd-bc68-fb27166ede9d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 0","Precast Stairs"
"3171e1be-46cd-5036-b02d-8da44e1166bb","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 1"
"3d87c821-9568-578e-b407-28dff0222930","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 1","Precast Walls"
"5f80836c-62d6-5786-8f6d-94e017dc75b3","","checklist-sectioned","pass","QA - Precast Walls/Stairs/Balconies/Floors","checklist","FALSE","FALSE","Building D","Structure","Level 1","Precast Walls","Precast for Area:"
"33f1393e-852f-57f8-9133-58ae2bff6c9a","","checkpoint-group","pass","","","FALSE","FALSE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation"
"5fbd908b-e446-5d49-a369-642b887f6f32","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation","Precast walls manufacturing completed and transported safely to the site"
"762db50c-5ec0-5026-9bf7-159dea8d5351","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation","Site Setout completed"
"2f6720f6-4109-56a9-9e82-6eee4eb59a36","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation","Precast elements inspected, correct and damage free before placement"
"83320f0f-b471-587c-9686-79fa81f4523d","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation","All pre installation work completed"
"ebcf08dc-82c5-5db3-8116-c1e2b267d723","","holdpoint","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Pre installation","Request Signoff"
"50426836-033e-5385-a347-3e941c7d32c0","","checkpoint-group","pass","","","FALSE","FALSE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation"
"1a15d911-5bba-59a1-a5d2-5e681e3febb8","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation","Alignment and levels of the panel checked/correct"
"46e2899f-9366-5dd6-bd98-acfc945949e4","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation","Panel propping checked"
"7731d1f7-b6ef-591d-a1a1-4607132540d9","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation","Checked rebar requirements for any insitu stich joints"
"d52380b6-bdf8-5537-9bb2-b2762c579f84","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation","Any additional photos, comments and observations"
"5dd87656-a81b-5b01-83a0-2657223b58ce","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Precast Walls","Precast for Area:","Installation","Panel installation completed within tolerance in respective area"
"cc0dad36-6699-5b9e-9c97-f14558009171","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 1","Structural Steel"
"b586db0b-62c7-5960-8b14-9e81f0314c9b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building D","Structure","Level 1","Precast Flooring"
"fedda3f9-7525-5687-bfa0-b1aae66469a9","","folder-normal","pass","","step","TRUE","FALSE","Building D","Structure","Level 1","Concrete Pour/Slabs"
"11716a0b-00e0-5e0c-8cd2-7b67837fcbd5","Child Concrete - Pre Pour(7e0687b2-7185-54ab-b380-e85b4f1327af) -- Reinforcing checked and correct(1353f86f-47ab-5f93-bb48-f14c05b356d1): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checklist-sectioned","pass","f691c14580ed2eacb1c89be9d572fdd4af587cba9139f74d6d7569ec2b31fcd5","checklist","FALSE","FALSE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1"
"7e0687b2-7185-54ab-b380-e85b4f1327af","Child Reinforcing checked and correct(1353f86f-47ab-5f93-bb48-f14c05b356d1): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-group","pass","","","FALSE","FALSE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour"
"2c25fc9a-95b2-5c4f-ba26-c96e359607fa","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour","Area Accessible & Approval to start"
"8e67e9d1-cea4-5f19-b00e-02f31e89ed56","","checkpoint-status","pass","","","TRUE","TRUE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour","Formwork - Correct Dimensions & Heights"
"899e195b-9f89-5642-80c3-bf3ff78e53c2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour","Formwork cleaned, oiled and braced sufficiently"
"783e48dd-f5be-5c2b-90de-a0584c52558c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour","Any/All cast in items checked / correct (location and size)"
"970c6ec0-da16-59bf-b1ff-5a624e067f0f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building D","Structure","Level 1","Concrete Pour/Slabs","Concrete Pour for Area:level 1","Concrete - Pre Pour","Penetrations correctly formed/located, checked and accurate"
