"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"28062c4c-357a-494e-a704-4868522d2224","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"9e5183dd-d548-56e1-afbc-7b9dfaa541fd","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"86dd241c-d1ee-43cb-9bf9-704e1ba68964","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"ba4b7a60-5de9-49fd-ae8f-181986639bed","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"457c6233-507f-42dd-baa1-5536373201ab","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-01"
"0a6c9eeb-0540-5dc6-8ff8-39920cb2d8e0","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-01","Precast Element Details"
"2fb8b764-340d-57ba-a692-480b1e589159","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Formwork Set Up Checks","MF roughening's"
"653d553b-8f10-5f0e-bc88-a82af3f2b360","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"5c08beb3-8d2e-565e-9af9-bd65ae0bf709","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Formwork Set Up Checks","Mould Face Clean"
"7bbfae3e-b3b5-5fe5-b062-d397fecc5162","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-102","Prepour Checks"
"36fcbc0a-0130-5823-adf7-131b243b3818","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Mould Cleaned & Oiled"
"fd598ae6-83f5-5bda-ae55-5acabdbce666","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"d9cacd5e-9bb8-5c00-8984-280a6ca1b0a4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Check covers on all sides, MF and TF"
"91143d94-5b13-50fe-ac8e-7aad51389e8c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"2db234ba-1ec9-52e1-9201-574239e68ef3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"80644d0a-3884-5ea9-8e0c-93a6aabe18dd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"e91f47d5-62d0-51ee-8467-a15a79601534","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Lifters"
"dd7efadc-d9ec-564c-b69f-c02cd2ca29cf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Tie wire Trimmed"
"0df31a7e-d841-5b63-ae3b-73ab1d4e6078","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Panel fully clean"
"3f084940-8aed-5d7d-8e96-dd21d5bd6964","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","General Photos Attached"
"4bc0964f-99ab-575e-9515-662a718a3075","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"5d68475c-d594-5e1c-ad5c-6b3ab0e763b1","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-102","Demould Inspection"
"52efe4ac-dd54-5219-b79f-0fc1bfbb5736","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Demould Inspection","Demould Inspection complete"
"3968f4ea-3152-58dc-b1e2-84e7ef6ca335","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-102","Loading Out"
"8e785a5d-ca5e-5ccf-a1b2-dbb343f5a113","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Loading Out","Photo take of Panel on Truck"
"014f512a-05cb-5863-8bd4-8aa9a69e38e6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Loading Out","No remedial work required on site"
"86abe0b4-61a9-5100-ab03-440eb0352a85","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation"
"68b191b9-a678-5115-992f-6ddbb6e6e1a2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"31ca1921-7fe0-5f19-843f-a45f558d1778","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation","Concrete Docket Attached"
"a4d81786-3b32-5274-ac74-f61d80414dfc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation","Upload Concrete test results"
"57c411f6-1d50-548e-b9db-4b375d55a018","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"a0eaa1ab-dfae-5ffe-87a6-c2f93382db07","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-102","Test Results, Certificates and Documentation","Upload Lift Designs"
"fde18132-e639-4426-a749-a10a7c8823d9","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-103"
"d658d5e1-d193-5e9c-b358-c49d870aa8c9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Precast Element Details"
"1e84cba6-0234-5248-9836-d058b68d13bd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Precast Element Details","Concrete Details Complete"
"842cf1b9-a4ea-5f90-991b-ed0557e217fb","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Formwork Set Up Checks"
"ce0446b2-391f-5d40-9a50-07038df02f5f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"012f93c7-5c9f-59e6-89ae-884a21bef63d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","Edge Details & Rebates"
"19fd73fa-f517-5048-8777-d10c49098b64","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"fbc53f4d-34ac-52a3-9b3d-876d044ebfa9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","MF roughening's"
"ad768ea5-5865-5506-8bf0-a27e29ce1bfe","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"37186819-adaf-5886-a93a-b7a7ac082d2d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Formwork Set Up Checks","Mould Face Clean"
"e4d0c988-2893-5a12-a193-fab8057c2df2","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Prepour Checks"
"7a2dac5a-5743-50d2-8e76-d3a1c3b5ae09","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Mould Cleaned & Oiled"
"eb7a886d-9cd0-5864-9106-65428d0e1302","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"3f802654-a1bc-5815-b975-05238bc1e0a9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Check covers on all sides, MF and TF"
"628baa4f-cc8e-542a-9841-e33c6b25266e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"75f874e3-da14-5111-b804-f0a8d58949dc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"91b5b5cd-b3d5-5538-9f8b-0309cc8e326f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"700a5726-b0e9-5160-8e27-62f78515e6e7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Lifters"
"30f7b97c-46a5-5387-8edb-172d2f0da4d8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Tie wire Trimmed"
"3a449836-f1e9-5823-be1a-187febfa75e1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Panel fully clean"
"8e1eada2-0315-5a76-b5e8-609337fe4f86","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","General Photos Attached"
"d3557a3f-6d9a-5501-a347-273086a688d7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"1efd2734-37f2-5cb1-9c04-f4053e1e57ce","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Demould Inspection"
"1d9b263a-f5bb-52b8-b17c-615aa89b4744","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Demould Inspection","Demould Inspection complete"
"1c57d872-ae49-5ea6-a85f-c429ae7002e3","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Loading Out"
"0fd72b4d-3be6-5241-ae4a-ef0e3346cfe3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Loading Out","Photo take of Panel on Truck"
"aaf61d5c-8bd3-53d6-aca4-41b8ddd12999","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Loading Out","No remedial work required on site"
"0d755b2a-255d-5b1b-b412-9ef4e5fe22be","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation"
"14124797-fb9c-5003-a4f6-0a27e673ad41","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"d5143f40-5220-5d77-9b3c-f6af429581b3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation","Concrete Docket Attached"
"d988cd77-431d-59f7-8fcc-e249503c0e7a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation","Upload Concrete test results"
"832bae54-32e6-5b28-b60f-b506a6b7a127","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"96e6c07b-ac80-5074-895c-31a5a4de20f7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-103","Test Results, Certificates and Documentation","Upload Lift Designs"
"7df05888-a67f-4e71-9198-ccd418d6db3f","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-104"
"f97ecd22-cf9e-524d-9773-5559abe82bc0","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Precast Element Details"
"5092c2cc-d06e-5f4f-b6f9-977428c29014","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Precast Element Details","Concrete Details Complete"
"6518609c-dfb4-595f-98b5-ec74b1222b83","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Formwork Set Up Checks"
"cdb82034-3a8d-56d2-af7d-cc29ea6fde28","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"66a6fe0b-ec43-5efc-a806-bbb79a99e234","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","Edge Details & Rebates"
"fe7c1add-c589-51e0-a8af-e639ef6e7cf3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"553bdb5c-2115-59e8-9109-4ff0cc3db92c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","MF roughening's"
"5e098c45-4f15-5748-99c7-02ef091c2fb6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"132f2662-ea18-5de3-99a7-f38340cde0b6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Formwork Set Up Checks","Mould Face Clean"
"44f7e7c1-d2da-5630-85b8-2d18fd1ee21f","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Prepour Checks"
"50eca119-3524-54d2-8efc-57ffb668b920","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Mould Cleaned & Oiled"
"f6952b5c-69c7-55a7-9ff7-8a57206da12c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"d1353a57-0dd1-56bd-a830-bf2ac35e7b9e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Check covers on all sides, MF and TF"
"be0dd2dc-61fd-5b23-8704-55d22039f8ed","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"d8bc062c-5c0c-5092-be4f-0092b69c30fd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"5fed0803-f24c-5160-872c-c53bd3889c42","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"82e7600a-eb62-55e3-8c27-aa3e44bf3e14","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Lifters"
"c2ff75f3-6ce8-535a-8d4b-3625ef2a02eb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Tie wire Trimmed"
"bb265eaf-c840-548e-97c7-afc58e6cb16a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Panel fully clean"
"e25c9c2c-7efd-5590-8119-5194aa1f465e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","General Photos Attached"
"193c7b6c-8ac5-5b1a-99fe-0ac5133c9636","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"493cf4fe-54e6-52b2-9c78-6b81c98ec28a","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Demould Inspection"
"bae217ed-9141-5fd1-a6a1-a0ddc448b479","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Demould Inspection","Demould Inspection complete"
"b8303dba-e5a6-5a22-9afe-3e799abe3f75","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Loading Out"
"bb33762a-5ceb-56cd-9236-bfe0d5642bd3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Loading Out","Photo take of Panel on Truck"
"c6f5d0b5-1377-5580-ac14-9be110393f99","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Loading Out","No remedial work required on site"
"b293682b-1c58-58c7-9192-4fd8cab0dba5","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation"
"cb3ac931-73ed-55e8-bfe5-cf032a5d2b78","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"414141d1-d215-5531-a734-9af8509850a0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation","Concrete Docket Attached"
"63e8d45b-6eed-56de-9e7e-f88a019dc0eb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation","Upload Concrete test results"
"2c522006-1cef-519d-913a-dbda4665e509","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"2e798bc2-0ec2-58f9-a304-c30d18e5ad55","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-104","Test Results, Certificates and Documentation","Upload Lift Designs"
"1a36cc13-1a5b-4290-8bbc-eaa2443b2c07","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-105"
"6f5aa99c-028b-5fd2-a9fb-63a3db73b791","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-105","Precast Element Details"
"fabdf146-6faf-53e2-96db-fd249590941d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Precast Element Details","Concrete Details Complete"
"b06a0dc5-a4ff-50bb-8600-e1ad50700ec5","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-105","Formwork Set Up Checks"
"5e9cf3bc-e839-5064-aa9a-cf790e941fad","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"5a5bc555-026d-5053-a296-aa81d551f843","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","Edge Details & Rebates"
"955c3788-51d3-5e69-9f9c-6cbb1d608432","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"b5cccb9f-da9b-5250-a3d0-e1d891d1ac0a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","MF roughening's"
"ebcd3b7a-29f6-561f-a6ac-0632b115d4c4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"25a94184-2c6f-5732-a330-c21c7d965da8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Formwork Set Up Checks","Mould Face Clean"
"58aadd38-570c-5115-ba98-afc45f3c038e","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-105","Prepour Checks"
"9425210a-b25f-5ab0-8bf6-7e5f1186b563","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-105","Prepour Checks","Mould Cleaned & Oiled"
