"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"09212af8-a416-4cb7-bb19-381414373358","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","102. N17-L2-10-L-M1G-428"
"79875fc6-90ad-46c1-9fcf-a8be542eb153","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","103. N17-L2-14-R-M2K-429"
"927a73cb-adb6-490b-962b-bf10a0c46f34","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","104. N17-L2-01-R-M1B-430"
"056963b0-396f-4de7-99fc-25046d458c38","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","105. N17-L2-15-L-M1B-431"
"ed54f4b2-e165-481e-ac51-7b07494eea2a","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","106. N17-L2-09-L-M2E1-432"
"a6227884-6e55-4fbc-8592-0a4a1e5aa6ef","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","107. N17-L2-08-R-M2G-433"
"1b75c117-f988-4a42-8d19-e46e04eb0932","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","108. N17-L2-10-L-M2G-434"
"add8a356-31ea-459f-bf40-5778a0f63217","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","109. N17-L2-14-R-M1K-435"
"4fa247b7-8802-4973-a845-fc7a6af4857f","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","110. N17-L2-04-L-M1E2-436"
"e8f5865c-5c11-469b-9297-e79e869757d0","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","111. N17-L2-09-L-M1E1-437"
"8764610c-611e-420f-81ec-aae9dca8668d","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","112. N17-L2-07-R-M1F-438"
"d3005a7e-8164-4d7d-b405-eb8ae26b0d32","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","113. N17-L2-08-R-M3G-439"
"8a52da54-22cc-4cb6-8033-c560303ac781","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","114. N17-L2-10-L-M3G-440"
"2dd792fe-372b-4ff6-904d-9ddc5f0c2710","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","115. N17-GF-L-S2ST-847"
"2a1eee28-4197-4de2-b12b-f29bb823f4db","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","116. N17-GF-R-S1ST-848"
"ae048034-9c3d-440a-acb4-2b53a219717e","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","117. N17-L1-L-S2ST-849"
"ac704ca6-3716-44a8-9adc-60f67f73bceb","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","118. N17-L1-R-S1ST-850"
"2f7e7c9a-b020-4c94-ae51-74ba5abad1d4","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","119. N17-L2-L-S2ST-851"
"261ddf1a-65e0-4517-ba74-c9369b02fc7f","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","120. N17-L2-R-S1ST-852"
"751a2ed6-8c79-461a-a72f-a39fa830758e","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","121.N17-L3-L-S2ST-853"
"be40c00e-f564-4b04-9b1f-aa80c8b320ed","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","122.N17-L3-R-S1ST-854"
"3b28406b-7efa-466a-897c-2f46d12069ed","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","123.N17-L4-L-S2ST-855"
"2c3ed44a-5c03-44a3-b87d-238a3ca2be5d","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","124.N17-L4-R-S1ST-856"
"e7aed9e8-fcfb-41a9-b4f2-5a120c7ed75d","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","125.N17-L5-L-S2ST-857"
"2e46b518-e231-4fd0-85df-4354844db9a6","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","126.N17-L5-R-S1ST-858"
"32877f05-a805-4e33-acb5-cc03ac7d1dd0","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","127.N17-TOP-L-S2ST-859"
"dd26925e-0a6c-4b8a-afa0-bc28b9280818","","checklist-sectioned","pass","Module-Packing/Loading Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","128.N17-TOP-R-S1ST-860"
"6e0930ad-4c52-4916-9add-06ae4eabe3d4","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container"
"50487d75-0bbe-40b2-ae70-4d219cea82b0","","checklist-sectioned","pass","89f7b8a010c056e4d4ca812222006306a87ef3f42aed7885695e9d5513d20aa6","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-TCKU1276099 - Base Sleeve/Shear Plate/Anchor Bolts"
"e2570566-0401-490b-88ea-8a0121fa01db","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7485847"
"5545fca1-8341-4782-83e6-ac640c8ce1ad","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU8222721"
"0bfb4faa-2df1-4959-ab1b-0b0490527e45","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-DFSU4309516"
"6af690b7-eb25-4370-b8be-d9d0fd730a6d","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7494176"
"db4b750a-b1be-4af6-881a-9a183ca9abe1","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7516125"
"87875ff3-700b-4c65-91f1-fb8489f36bf5","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7535207"
"5204139f-6db8-4b89-96e4-398076d3022e","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7601340"
"ca1b5f26-43cd-4e1a-ae0b-6bb754f39e10","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7624460"
"fb7a8785-aa6f-460a-a084-deb47eaeab47","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7680334"
"cc597850-7d6e-45fd-8c77-fed88e5fc296","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7662053"
"a9f7f461-8fc9-4086-bae9-84043c010006","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7557823"
"7e4b85d4-48b4-49e8-ae75-c185b22e0dda","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-ZIMU1012284"
"1fa5f37d-5fb9-4d66-afe9-d31be388108f","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-ZIMU1004416"
"07aae429-fd42-4bda-8de1-457db54981a6","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7690287"
"2d204e75-908a-4f9a-985e-5da041ab899b","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand"
"3140a61c-c965-46da-be17-dcbe1b9a4d83","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules"
"229b66b2-3335-495f-b08b-6818f7275081","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-02-L-M2E1-244"
"26c70b7f-261c-4f5c-9710-94ed965c59de","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-02-L-M2E1-244","Final Acceptance Checklist"
"e27bad2a-61bc-45eb-a64c-dc8b9ed9fe3f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-10-L-M1E1-259"
"441e44fa-ee50-40c7-bae7-91fb949c7d7d","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-10-L-M1E1-259","Final Acceptance Checklist"
"e2aede49-4294-4305-a245-93704cd80abc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-11-R-M2K -270"
"bdeda937-fd62-4e9b-a9a8-f39774d341af","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-11-R-M2K -270","Final Acceptance Checklist"
"e9859aa1-a93e-4156-89bc-2c390422af46","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-12-L-M1B-27"
"d21b452d-06fa-4260-a8d2-888078aa9644","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-12-L-M1B-27","Final Acceptance Checklist"
"4b8e4877-72fa-4bfd-ad1e-4086a7147b25","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-01-R-M1B-271"
"a145fffd-5933-4f4f-aefb-7a22ff6f70ab","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-01-R-M1B-271","Final Acceptance Checklist"
"5b649a97-f3e7-4162-a852-58fd0abffc5a","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-01&12-R-M2B-268"
"62d10f87-d223-4fd5-8227-4b0f6e93e558","","checklist-sectioned","fail","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","HLC-N17-GF-01&12-R-M2B-268","Final Acceptance Checklist"
"6123557d-bee4-466f-abb5-57417fac9229","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-02-L-M3E1"
"c185a461-aa11-4c86-9068-f5dd14eab79a","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-02-L-M3E1","Final Acceptance Checklist"
"945b5785-d58c-4db2-a650-f02ee41f0e01","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-09-L-M3E1"
"08586167-e961-4bde-9535-81dc610ac39e","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-09-L-M3E1","Final Acceptance Checklist"
"7ddbcb63-ba5c-4e49-9377-4c8283084259","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-03-L-M3E1"
"82cc91dc-906b-4d0a-9e90-6fea3de1d125","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-03-L-M3E1","Final Acceptance Checklist"
"9b6684b7-7af1-4fab-98a0-22dfd11583af","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-04-L-M3E2"
"434e6b7a-5f6c-419c-a308-ac37685235ac","","checklist-sectioned","fail","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-04-L-M3E2","Final Acceptance Checklist"
"dd303806-31fa-45fb-835c-e5901acca3d3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-02-L-M1E1"
"a56b32f9-9177-42c8-952d-f0ccb3393d2b","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-02-L-M1E1","Final Acceptance Checklist"
"73e6fcf7-d2ca-47b5-a537-c7e3b82f98c0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-05-R-M3E1"
"be2e2695-b3b7-4ea8-81d3-b7cbaeb1c487","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-05-R-M3E1","Final Acceptance Checklist"
"06d85615-be26-4ae3-b0cf-822441c313d6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-06-R-M3E1 "
"3f4a3744-3908-42a6-8d09-b31792d887ba","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-06-R-M3E1 ","Final Acceptance Checklist"
"f1385b23-d79b-4e6b-aeac-ef92a9bb1997","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-04-L-M1E2"
"c1d40330-ce0a-4b27-9080-de4bb56f5180","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-05-R-M1E1 "
"385703fb-b0a8-4bb4-ab2b-b5bb85a3de0b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-07-R-M3F"
"f6c62902-5f83-459e-b08a-3c936494ff13","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-08-L-M3E1"
"511be0bc-98e4-4a49-9462-45469df9ec00","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-03-L-M1E1 "
"e5fe1370-d71f-49df-b3d1-d150563b622b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-04-L-M2E2"
"06da2e6f-51d9-4573-84a4-b6745bb10c8f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-11-R-M1K "
"8fb2ee34-88ee-4e4b-8eae-2888ac637052","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-03-L-M2E1"
"0551067b-3ac3-4dd8-84b5-15293e331c2a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-05-R-M2E1 "
"19f1cdba-1b41-429d-9467-c5fbe1443515","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-01-R-M1B"
"1e9cdcfa-6640-4dd2-b032-e5ad09fca7a5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-12-L-M1B"
"fad257f7-a701-4465-a94a-56a70b14a0f1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-07-R-M2F"
"bb41738a-18c5-4b9e-b58f-852cc32d48ab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-10-L-M3E1"
"1ccf58e9-5320-4830-916f-13744855fab6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-06-R-M1E1"
"ef2ff6da-8d85-404c-b02b-50792e35d9da","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-08-L-M1E1"
"1c0a2f94-448f-4716-8b7b-920f2b52bca3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-07-R-M1F"
"c8b25d82-e81f-4f36-b5b6-23500d2b896d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-09-L-M1E1"
"13c1240c-c819-48ad-a5ed-ad1564bc0556","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Modules","N17-GF-10-L-M1E1 "
