"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaeb3639-144c-4697-ba9a-eb9d347b0985","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"c65b507f-3bb8-480c-9777-5c71c1f90f41","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"826e6c0f-1aa7-4d76-b08b-09d7d08b7995","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"6890135a-01e0-4436-b4c0-fe5c091ead45","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","Weld plate details"
"28b4f8b6-fbe3-49cd-8f77-a6793d29e5ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details"
"2f69b0d6-f8c0-4a0a-b7f4-9245feef965e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"69a57162-2217-4b11-84ba-f0a9082283d9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"64886292-4cda-494d-ba08-f4ddc86592f4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"ac8b4463-8b3f-4039-a39f-94995bd1002b","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","LOT - 1"
"42426843-cee5-4976-b058-8a73cad6be23","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","Panel - 1P01"
"8e42227e-8431-4a78-b6e5-8eec45c46944","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P01","Pre-Pour Check"
"164038a1-317f-5bbc-beb3-de816d5559bc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Pre-Pour Check","Mould - Workmanship"
"3595971a-5677-59e8-9e4e-20354f990792","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Pre-Pour Check","Reinforcing"
"6c15a313-39a3-5df7-8dca-00aad7799e49","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Pre-Pour Check","Cast In Items"
"929f1134-658c-5c81-9780-b1ce34e6b590","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Pre-Pour Check","Marker Position and No."
"5018f328-7351-5241-ac48-dba97539b49f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Pre-Pour Check","Make mould to Green Status"
"9ee88d95-f8da-5358-a79f-840a9bdbaaf9","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Concrete Works"
"d9c5688c-d2b2-5bbd-b977-ed26dcfd2152","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Concrete Works","Concrete Works Details"
"ca543929-1fd5-5161-95fd-3b43402ea634","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Concrete Works","Wilco Sample Taken"
"124df08d-73a0-54b2-a2db-654f282ba616","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Concrete Works","Bridgeman Sample Taken"
"3a5ebb7e-808d-5fc5-b013-0292448fbd8e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Concrete Works","Supervisor Approval"
"c5e38635-0746-59bf-b5c9-728aac6c16a7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Post Pour Check"
"712f6d4f-1a8d-53c8-a88a-12edf0f6e895","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Post Pour Check","Edge Detail"
"247ea965-19f7-5eea-a4ca-62c2ffb87172","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Post Pour Check","Bar Projections"
"e1a28068-a4b1-5710-b330-94c3b69e2cec","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Post Pour Check","Cast in items"
"701662ae-f9c3-5ef5-b8c6-0a6eef13c79f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Stripping and Stacking"
"72b92781-24fa-5150-9a2c-20dc04c98463","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P09","Stripping and Stacking","Stripping & Stacking"
"68fead0e-2144-426f-8d88-b0c2cb48ca43","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P10"
"6e9fe7a9-7b3b-525e-8f61-958f7412ae39","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check"
"2306f2cf-b1eb-5ba8-a21d-546e05dd6f3f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Dimensions"
"3fb547f0-59ae-5a13-89f2-14d37ef82413","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Mould Clean"
"a9b37b03-d228-574e-8f80-219022807daa","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Mould Oiled"
"12e258ce-b2b4-5cc3-b2f7-1edd51fa24e1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Mould - Workmanship"
"da4c7f7c-208b-59aa-83c4-89fe38f0e341","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Reinforcing"
"608f039c-8258-54df-9bae-55932fae95be","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Cast In Items"
"6535e4be-2dab-544c-b704-44cc15d5c998","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Marker Position and No."
"c5bc47f4-f629-5368-8625-00a1e57b2da4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Pre-Pour Check","Make mould to Green Status"
"2d10b928-7e8e-571f-868d-9906b6a5b3ad","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Concrete Works"
"1cac876d-d158-5780-ace0-91c9aff846f9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Concrete Works","Concrete Works Details"
"a07ce553-57bd-5dc9-9912-d5683328ec3e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Concrete Works","Wilco Sample Taken"
"9e428edf-0f66-56c8-a8d4-6043827e3d98","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Concrete Works","Bridgeman Sample Taken"
"4f47ec2d-b687-59db-9980-8e3791591479","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Concrete Works","Supervisor Approval"
"8132a7ae-7c08-57db-a9b0-758ac42ed5a0","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Post Pour Check"
"d94872c9-8cb4-530b-b586-bfb39b54b4a3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Post Pour Check","Edge Detail"
"0d93c58c-9a40-5233-9a7b-5604a0ff872e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Post Pour Check","Bar Projections"
"65d04fd2-93d0-5cc7-ba82-2e0f559425d8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Post Pour Check","Cast in items"
"2eee68d4-2a08-510e-bdfd-2af6a05d0b6f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Stripping and Stacking"
"e15272bd-0b72-5291-a518-821428c8fc53","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P10","Stripping and Stacking","Stripping & Stacking"
"71106b10-d006-4b8d-b7b3-0777aefa3b6a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P11"
"d7616f11-3b1b-590b-9d70-54b7d009abcf","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check"
"0d56d7cd-dc90-5e9b-9eda-abd1e2fa1710","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Dimensions"
"45984fa0-b2ba-5680-bdc4-70e0905afa78","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Mould Clean"
"d90c01bc-497f-5db1-8502-ef7cd4a19c19","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Mould Oiled"
"55725d59-dca8-5a2e-9d12-a8702198088b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Mould - Workmanship"
"211c7d91-65ff-5514-a76a-06b23b08d912","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Reinforcing"
"bf8f2dfd-5041-5a3f-8922-f3fe90b24367","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Cast In Items"
"d43d2593-2f4c-5a20-9fe6-6c94eeaac14d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Marker Position and No."
"b8752573-fe8f-506d-9db6-4cc9a8677795","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Pre-Pour Check","Make mould to Green Status"
"04438f0e-16d3-5830-9d71-6e2da23487fb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Concrete Works"
"d6fabc2d-2103-5e7d-b62f-6072200561e4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Concrete Works","Concrete Works Details"
"a1aaa8f0-9d11-57c0-8b9f-dbc5132da2b7","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Concrete Works","Wilco Sample Taken"
"25d734a1-7011-58ae-b7f4-0de362df1f59","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Concrete Works","Bridgeman Sample Taken"
"e8f619ec-bc0f-5d6d-b126-513a10dec0a7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Concrete Works","Supervisor Approval"
"ca8fa96d-04d2-5265-b90d-0b5a42f06d55","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Post Pour Check"
"0c8035a5-edd5-5fd0-b2c9-3b18810eeec4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Post Pour Check","Edge Detail"
"d1acb9e8-4000-58f6-a188-023cb6b19382","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Post Pour Check","Bar Projections"
"eb59996b-4d01-5fb8-b25b-914d8c0bc3c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Post Pour Check","Cast in items"
"fd2ebe32-f465-500a-94d4-480ce8f10be3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Stripping and Stacking"
"e8fcaca0-9f89-5791-8312-c8bb2f77e81d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P11","Stripping and Stacking","Stripping & Stacking"
"9c89223a-6f39-4824-9352-33cf2c7c1b8d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P12"
"303011bf-0b69-5d91-8754-bc8c8b0b5676","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check"
"69478c98-e369-5395-8ee6-8c7ab8de62e6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Dimensions"
"fb3f9d94-4027-5694-a8c3-60d07e3bc785","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Mould Clean"
"968218b8-f815-5102-806f-1f79f1fc4ce3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Mould Oiled"
"dd56e205-eaae-5f35-a90a-6990b0c9cc27","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Mould - Workmanship"
"47f3e0f7-ff89-5e52-ab4a-d7f03a096995","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Reinforcing"
"c6838691-d85b-52cc-b353-eef771b48a61","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Cast In Items"
"d2f8395d-e807-5389-b22d-7f150cc98e33","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Marker Position and No."
"d63aca11-d129-52c6-99da-5b76ec0f3b88","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Pre-Pour Check","Make mould to Green Status"
"47acc0c7-5f75-55a2-aab0-88c036c66b97","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Concrete Works"
"16dbd3d3-638e-5dd7-bd51-e06095717ca3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Concrete Works","Concrete Works Details"
"59a8b3b5-41e7-58e8-a085-0e87f3618c63","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Concrete Works","Wilco Sample Taken"
"4409f2e9-f74b-5e63-bf95-6fad1b0887c2","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Concrete Works","Bridgeman Sample Taken"
"c1042b25-c18d-5021-bb82-66d99d908cb2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Concrete Works","Supervisor Approval"
"12aade96-673e-57ed-9eba-87f731cf9916","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Post Pour Check"
"e3bdd240-7a14-5d91-a945-d8dca3c501a6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Post Pour Check","Edge Detail"
"7b04f096-0949-503d-a5dc-259c32ae03cf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Post Pour Check","Bar Projections"
"5eefc0c1-6f32-5672-b4c4-93c045ab84bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Post Pour Check","Cast in items"
"3fd967eb-f0b5-5b98-844e-f8d548ab5dd4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Stripping and Stacking"
"da444ddc-664b-5d6a-b6fd-a07dcd8f47c2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P12","Stripping and Stacking","Stripping & Stacking"
"30ace6be-c12f-4bff-9e26-14a1d4d325fe","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P13"
"65e1f8ac-358c-523d-93e7-016401860494","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check"
"f0195699-e390-54d4-9c74-d43278465b30","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Dimensions"
"1a1ce537-9f75-57c0-bd9e-2e4e97a4de62","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Mould Clean"
"f2578fde-5ed4-5a9f-b81b-b667cbb09911","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Mould Oiled"
"a735bfb1-8779-5968-bffd-70cd5ebc947a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Mould - Workmanship"
"76e98cee-cfe4-5963-8ea8-aafecf034572","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Reinforcing"
"56bb8ce2-96fd-57fd-a8d2-abfdc841d737","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Cast In Items"
"2d953846-f118-5eb8-adc1-3bde6bedaf2d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Marker Position and No."
"fdc64410-8d1f-528a-8721-b559403f05be","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Pre-Pour Check","Make mould to Green Status"
"63a2bfd4-f68a-502d-b799-22c4e4ec2a5d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Concrete Works"
"17eeb1cd-425d-55ca-8658-783be6e5ac81","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Concrete Works","Concrete Works Details"
"d1ad2e5c-9a7b-5572-a18b-1f335280ac73","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Concrete Works","Wilco Sample Taken"
"57e8bee5-a1e4-583d-bd83-310b61f4ab8a","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Concrete Works","Bridgeman Sample Taken"
"11bfb481-a881-5845-9bc1-4c3d0f2286e8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Concrete Works","Supervisor Approval"
"c36c4a83-5b10-5c08-b134-b81d3a4d7138","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Post Pour Check"
"ab623789-1527-533b-8a4b-5c70ef649dad","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Post Pour Check","Edge Detail"
"86948844-06e2-55e8-b47f-294ab4fecd21","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Post Pour Check","Bar Projections"
"4c978f68-b7e4-5768-9e3e-000418dadfcc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Post Pour Check","Cast in items"
"ea26c4b5-2055-5aa3-b3e0-dd630c69bee2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Stripping and Stacking"
"ad4ed1ee-2efe-5bbc-8bd4-efc3e45fa8dc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P13","Stripping and Stacking","Stripping & Stacking"
"ce10a91f-6b0a-4987-a68b-f24d9185cf42","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P14"
"8a715c37-cdd2-5f2d-94d5-e1afa311b516","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check"
"b2df8b29-4a4e-5652-98b1-dc8e77f5be0a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Dimensions"
"8dae0e23-398d-5434-b74b-07c895aceda6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Mould Clean"
"307e8add-d13e-5266-aa71-1eeeb9880e8b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Mould Oiled"
"bea8f976-0f5d-5717-89fa-84761edf518e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Mould - Workmanship"
"04e1303a-3a7d-5e82-bae8-6017730b1a65","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Reinforcing"
"8ec87c25-4a61-5c7e-b209-013c1e5e4032","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Cast In Items"
"b84d9e51-6e6d-5b26-9f54-e575276ba0f2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Marker Position and No."
"46c3ccf0-7ebf-5c0d-86be-3fd806402e1c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Pre-Pour Check","Make mould to Green Status"
"3eef6bae-71c5-5e1a-8965-a5dffa0e6241","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Concrete Works"
"de0295ca-b480-572b-88d1-18ae6a5c1e6c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Concrete Works","Concrete Works Details"
"f867ef9e-a724-50bd-b958-3ab15bff6b46","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Concrete Works","Wilco Sample Taken"
"828586d9-c07d-583a-b91a-4441b43c4a29","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Concrete Works","Bridgeman Sample Taken"
"0068a523-d441-53b6-aaac-565fa846d280","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Concrete Works","Supervisor Approval"
"7b4d0b4b-a274-518c-b3a4-36f96bd4f2f7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Post Pour Check"
"a94a87a3-1166-5129-86bc-706dc75a589a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Post Pour Check","Edge Detail"
"986e1dae-1003-519c-8752-ccc56bf4166f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Post Pour Check","Bar Projections"
"6f57cc10-7009-5fc0-9977-5e486b3f283a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Post Pour Check","Cast in items"
"97ff2e94-9ca5-5836-9017-1c5475d4dbe3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Stripping and Stacking"
"0e44a2b7-0085-5c91-a657-9e80384f080a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P14","Stripping and Stacking","Stripping & Stacking"
"4b71f606-9ee5-4941-8e63-f8a7f86d9664","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P15"
"97f390da-4885-5f23-8501-0fc6b6faf873","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check"
"399b6622-aa46-5f77-a6b1-aeaa2f927eb4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Dimensions"
"0d0db1d6-27dd-5260-abad-3dafecd4c8be","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Mould Clean"
"d947b48e-32b2-5bc8-9f57-6bdb1495c45d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Mould Oiled"
"bbdac2e3-a057-55c8-b0b2-e1dcc16569b7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Mould - Workmanship"
"79b9e8e4-931d-5f32-9325-a79c8d525147","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Reinforcing"
"2e962cea-5c94-5721-9b72-78f189125782","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Cast In Items"
"47c04ede-d9dc-500c-8d4a-0e6c6d11f89b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Marker Position and No."
"f46bbba4-6f53-50c2-b919-118f3b1a238d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P15","Pre-Pour Check","Make mould to Green Status"
