"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d937442b-4018-4d42-b8c0-caadabe62c8a","","checklist-flat","not-started","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"f1b556bb-9dec-4aca-8685-15e98b3e01f8","","checkpoint-status","not-started","Job Details:eb09983a-2e71-472e-90cd-231129859fcc","","FALSE","FALSE","Job Details","Project details entered below"
"007d726a-3616-4852-bfb6-5d460fec8746","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"86ef93b4-c72f-49e8-b5f7-d07e54635616","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Barriers BR03"
"4a2e9eac-ddec-403c-8272-31a98f10fe36","","checklist-sectioned","pass","SYS - Add Panel (v2) [old version]","checklist","FALSE","FALSE"," Precast Manufacture","Barriers BR03","BR03-1"
"39034d2b-fcdb-46b5-801e-69896b03f25f","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34","","TRUE","TRUE"," Precast Manufacture","Barriers BR03","BR03-1","Pre-Pour Check"
"52543673-63d7-5b23-bcfb-ea8b198cf2d4","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check"
"6248444b-192e-5046-959a-1f1827813a6e","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:5757d01a-c6a6-4582-b765-051563118a04","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Dimensions"
"10a8c531-c409-54b2-8f48-fb68811a7e43","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:06437515-1423-488a-90d4-d2b8a66ff034","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Mould Clean"
"acca99bf-e296-5414-997f-a8719bcd4b84","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:cd9d17bd-fc50-4ad8-ab67-7a37a9afc275","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Mould Oiled"
"7a1785c3-370d-53f6-9912-e36cb5bc3161","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:fdff7411-3909-4be4-a089-3460d5def8be","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Mould - Workmanship"
"aa353ff3-b077-5b0a-8b6a-33ebd0609a1f","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:26f0370f-1702-41aa-9ef3-7b41a49d8593","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Reinforcing"
"d7caf5a0-20d9-5480-ab36-461d06d4f649","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:697558e0-522e-4231-a857-e33ea4249422","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Cast In Items"
"25e300f8-c556-5eb0-b94a-0ea98d754b5c","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:f88df7c6-8851-42fe-ba1a-ce2eccad4958","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Marker Position and No."
"7ae0f4f0-6e63-552f-997d-c17557e9e1d1","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:36ebd842-22b8-45bb-90b1-242be7619e65","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Pre-Pour Check","Make mould to Green Status"
"9b381647-f35d-5fd5-9497-db7d3fc16dd5","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Concrete Works"
"f22817a0-12a9-5999-8ef4-153796e2f272","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:ff615882-67b2-4134-b4df-7410118fcd9c","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Concrete Works","Concrete Works Details"
"f6ce30d1-a6fa-5d7d-8255-2a00d0de6f0a","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:16dceb70-a166-4d30-9f94-d27fde296a23","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Concrete Works","Wilco Sample Taken"
"47fdd638-a8e3-5923-a95c-c45e3fc59656","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:a721c96c-029e-492e-ba0c-d17af09f439f","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Concrete Works","Bridgeman Sample Taken"
"ed1db58f-80f3-5242-9569-a79c16e7d89e","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:9ff58403-6c25-402b-9f37-2e287866b6fb","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Concrete Works","Supervisor Approval"
"a676d396-ea3f-52da-89d8-8e89f02e9bfb","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Post Pour Check"
"63113a1b-ef39-519b-a868-20e472eb4db5","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:fc0c3f4a-d4f9-41dd-b546-1b983fbb307d","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Post Pour Check","Edge Detail"
"ef0f0a7e-3374-5f27-8723-b2efd3c16b8c","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:6e3f3f1e-8a20-4043-98be-48de49917aa9","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Post Pour Check","Bar Projections"
"a3834d8c-b8e3-5992-8d29-239bea60e58f","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:ea59b6b3-498e-4f64-9c9c-32a14ddd6eb1","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Post Pour Check","Cast in items"
"ea58bdc8-6510-511e-a0cb-287883867c5a","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Stripping and Stacking"
"f57f892d-a5da-5ac1-b43f-931d0b23672f","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086:065e5fad-f2ef-447f-a912-439dd75c83ed","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 8","Stripping and Stacking","Stripping & Stacking"
"1f1861cc-8ffb-4942-ab12-07c0df6bac31","","checklist-sectioned","pass","SYS - Add Panel (v2) [old version]","checklist","FALSE","FALSE"," Precast Manufacture","Barriers RW02","RW02 - 9"
"ccec68c0-5b4e-5a28-9bd2-5c908888715e","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check"
"8202f717-55bc-5d46-9165-3296fd7e0c47","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:5757d01a-c6a6-4582-b765-051563118a04","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Dimensions"
"d4d4a35a-a1ba-5c52-b518-fd37340399aa","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:06437515-1423-488a-90d4-d2b8a66ff034","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Mould Clean"
"bc5bd3d4-0d58-5c57-a522-9e2f2f48df9d","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:cd9d17bd-fc50-4ad8-ab67-7a37a9afc275","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Mould Oiled"
"4b6fe674-0a1e-5055-b873-97c94e32a7ce","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:fdff7411-3909-4be4-a089-3460d5def8be","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Mould - Workmanship"
"063affdb-c5d7-5c20-bd4a-ea3e979f2313","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:26f0370f-1702-41aa-9ef3-7b41a49d8593","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Reinforcing"
"49a2d27d-8df9-5aa3-928d-dcac3cbbfb2a","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:697558e0-522e-4231-a857-e33ea4249422","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Cast In Items"
"4f0aeffc-2dd8-52ac-9760-5976eef5c961","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:f88df7c6-8851-42fe-ba1a-ce2eccad4958","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Marker Position and No."
"79d13020-e5e5-5665-a232-104e4f1c7b7b","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:36ebd842-22b8-45bb-90b1-242be7619e65","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Pre-Pour Check","Make mould to Green Status"
"fcb8d2a1-6cce-5bff-a776-8c181b429970","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Concrete Works"
"8df7b1ae-9c7b-5796-9e42-9160778d90e6","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:ff615882-67b2-4134-b4df-7410118fcd9c","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Concrete Works","Concrete Works Details"
"6de39976-6e39-5e67-be68-d83540249c82","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:16dceb70-a166-4d30-9f94-d27fde296a23","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Concrete Works","Wilco Sample Taken"
"93302223-34cf-5371-a0ae-c8ff70228c5e","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:a721c96c-029e-492e-ba0c-d17af09f439f","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Concrete Works","Bridgeman Sample Taken"
"0d2d5ba0-cff3-5b59-bf67-64746182165f","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:9ff58403-6c25-402b-9f37-2e287866b6fb","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Concrete Works","Supervisor Approval"
"4f9b7227-eee0-598a-ba1a-1d3be5ca4c70","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Post Pour Check"
"46a9ba57-2ad9-5ecd-9cbb-c87c278f8c2d","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:fc0c3f4a-d4f9-41dd-b546-1b983fbb307d","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Post Pour Check","Edge Detail"
"f611be9b-70dd-599f-a793-a6d4a40dcbeb","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:6e3f3f1e-8a20-4043-98be-48de49917aa9","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Post Pour Check","Bar Projections"
"bec88102-ce7a-5ceb-9b33-c46135f0f4aa","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:ea59b6b3-498e-4f64-9c9c-32a14ddd6eb1","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Post Pour Check","Cast in items"
"23954e51-8478-5916-86d6-8425f4398850","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Stripping and Stacking"
"be3f6ec8-f3c6-524a-8451-6423d6dcd46e","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086:065e5fad-f2ef-447f-a912-439dd75c83ed","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 9","Stripping and Stacking","Stripping & Stacking"
"66e763ab-dc64-4244-ab21-2d17d39cc86b","","checklist-sectioned","pass","SYS - Add Panel (v2) [old version]","checklist","FALSE","FALSE"," Precast Manufacture","Barriers RW02","RW02 - 10"
"168fe46e-cd8a-5750-9c5c-2ef5bb7d094f","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check"
"189a7334-8c15-57f9-8efd-926fd7917304","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:5757d01a-c6a6-4582-b765-051563118a04","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Dimensions"
"ef1eafdd-6b5d-501a-9fcd-69cf212893b6","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:06437515-1423-488a-90d4-d2b8a66ff034","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Mould Clean"
"eb23dedf-5549-5417-b11b-7f69dc0bdab9","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:cd9d17bd-fc50-4ad8-ab67-7a37a9afc275","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Mould Oiled"
"bfc13a97-21fb-52f3-bb3f-e7b94793afd7","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:fdff7411-3909-4be4-a089-3460d5def8be","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Mould - Workmanship"
"8fb59ca6-11c3-528f-9c39-10d3ab3737f9","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:26f0370f-1702-41aa-9ef3-7b41a49d8593","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Reinforcing"
"e57e698e-6e35-5b5a-bafc-8db3ea2eadda","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:697558e0-522e-4231-a857-e33ea4249422","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Cast In Items"
"da2d6a5f-b8b4-5142-ba06-21ce521dc83e","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:f88df7c6-8851-42fe-ba1a-ce2eccad4958","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Marker Position and No."
"be48f31c-19a6-5cc4-97bd-9f26a8dfe8d6","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:36ebd842-22b8-45bb-90b1-242be7619e65","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Pre-Pour Check","Make mould to Green Status"
"2bbd9e39-b220-5bba-93fe-aefedd783d53","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Concrete Works"
"2a5b0c6b-5fc8-5dae-a388-40ad58ab8ae6","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:ff615882-67b2-4134-b4df-7410118fcd9c","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Concrete Works","Concrete Works Details"
"6aaac8ff-8c65-590d-959b-09665683a87a","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:16dceb70-a166-4d30-9f94-d27fde296a23","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Concrete Works","Wilco Sample Taken"
"dd55bca2-7cb2-5f3d-8c3d-b45932098567","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:a721c96c-029e-492e-ba0c-d17af09f439f","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Concrete Works","Bridgeman Sample Taken"
"219073ad-e60a-5b8e-b382-fd38a17f157c","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:9ff58403-6c25-402b-9f37-2e287866b6fb","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Concrete Works","Supervisor Approval"
"7e361a5e-17d0-5bd1-8c52-f6f3a932fa5e","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Post Pour Check"
"fabb1898-e5cb-5d4b-9e3d-5372434d2eb2","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:fc0c3f4a-d4f9-41dd-b546-1b983fbb307d","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Post Pour Check","Edge Detail"
"d7951c2e-bfdc-5545-80ae-fa05ec85ff24","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:6e3f3f1e-8a20-4043-98be-48de49917aa9","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Post Pour Check","Bar Projections"
"9c044808-2a9b-5577-9c98-7e52dc8a5ab0","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:ea59b6b3-498e-4f64-9c9c-32a14ddd6eb1","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Post Pour Check","Cast in items"
"8918b8c9-ddbe-54da-b37d-72fee862448b","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Stripping and Stacking"
"276c60f8-1e2a-5e66-9334-94b3a2164893","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f0c1337-675a-44e7-a00c-17761a995086:065e5fad-f2ef-447f-a912-439dd75c83ed","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 10","Stripping and Stacking","Stripping & Stacking"
"4cc4018e-1dfa-4ac4-88ab-92827e227f69","","checklist-sectioned","pass","SYS - Add Panel (v2) [old version]","checklist","FALSE","FALSE"," Precast Manufacture","Barriers RW02","RW02 - 11"
"e9c685b0-faf5-5503-a8d5-0a0a4960e3b5","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check"
"da47fd45-89af-5347-ab96-87f5c8a501ac","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:5757d01a-c6a6-4582-b765-051563118a04","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Dimensions"
"36127bcf-cd42-5230-ab5e-979c75ee617a","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:06437515-1423-488a-90d4-d2b8a66ff034","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Mould Clean"
"a8f6bb70-c63f-5033-9a30-4d80df401b52","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:cd9d17bd-fc50-4ad8-ab67-7a37a9afc275","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Mould Oiled"
"930c9761-3282-5bda-875e-e618eb04035c","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:fdff7411-3909-4be4-a089-3460d5def8be","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Mould - Workmanship"
"7639c73f-884f-5508-990e-31d047bff68d","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:26f0370f-1702-41aa-9ef3-7b41a49d8593","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Reinforcing"
"11db06b9-c0d5-507d-bbb6-0f7c871f3787","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:697558e0-522e-4231-a857-e33ea4249422","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Cast In Items"
"93264ac2-0e4a-5011-825d-bdb86ec42baa","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:f88df7c6-8851-42fe-ba1a-ce2eccad4958","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Marker Position and No."
"a947079e-d020-5e72-9dbf-863e296c10c6","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0fc12751-796a-4e18-8b91-911a57350d34:36ebd842-22b8-45bb-90b1-242be7619e65","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Pre-Pour Check","Make mould to Green Status"
"a1f03368-9fb7-5df8-bd44-6276974932b5","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Concrete Works"
"fd7c2d16-e0db-588e-807a-c482a4358ab1","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:ff615882-67b2-4134-b4df-7410118fcd9c","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Concrete Works","Concrete Works Details"
"fd47fbaf-7878-5ff0-979a-836641e98769","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:16dceb70-a166-4d30-9f94-d27fde296a23","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Concrete Works","Wilco Sample Taken"
"4741d67f-df4d-5754-bd90-2c2980801438","","checkpoint-status","not-applicable","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:a721c96c-029e-492e-ba0c-d17af09f439f","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Concrete Works","Bridgeman Sample Taken"
"d4579e6e-ba9e-5fb8-965a-fcfdceebe6b9","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:0f3c8982-bb92-4d6a-aff0-f45e833721ff:9ff58403-6c25-402b-9f37-2e287866b6fb","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Concrete Works","Supervisor Approval"
"22d17a13-ff6f-5ec7-9a68-4537eb0f3e37","","checkpoint-group","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Post Pour Check"
"19a481f0-79d2-54b6-9f59-c07301962572","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:fc0c3f4a-d4f9-41dd-b546-1b983fbb307d","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Post Pour Check","Edge Detail"
"c27fc6f5-6c3f-5f15-b81f-21140cc8b1c5","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:6e3f3f1e-8a20-4043-98be-48de49917aa9","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Post Pour Check","Bar Projections"
"4c7f7dbf-60f5-53c6-8d22-5c209ed2144e","","checkpoint-status","pass","SYS - Add Panel (v2) [old version]:7a7c8184-f9a7-4290-b413-080da158d0fc:ea59b6b3-498e-4f64-9c9c-32a14ddd6eb1","","TRUE","TRUE"," Precast Manufacture","Barriers RW02","RW02 - 11","Post Pour Check","Cast in items"
