"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0a2ef68f-234f-4489-bf49-dbad693ac7dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0eed8881-9539-426c-ae07-54f99fd3fc01","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Documents for Reference"
"5a392417-1968-41f8-abb0-3ef9d1d26582","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Welder Certificates"
"10aded33-3c82-5163-80d4-c31281c16e56","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Welder Certificates","Please attach document here"
"146e238b-3017-4bf6-956c-4d5f0a72ff59","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Calibrations & Conformity"
"e5b52272-3964-5a06-8039-b9a81bc3178a","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Calibrations & Conformity","Please attach document here"
"00563a5c-4b02-4e95-9d5f-8cbd2c39a5bf","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Serial Numbers"
"36f526c9-4c51-587a-beca-717285bdd01f","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Serial Numbers","Please attach document here"
"d1532e47-1b04-43ad-8001-12fb6c49ddb8","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast "
"7afb8a54-6a37-5ea0-a665-a777304edf49","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast ","Please attach document here"
"24eca42d-d299-4b34-903f-0909d118411c","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Goodburn Spark Tester"
"478d1a02-83ec-5a0c-9796-2d9fc6b36ec1","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Goodburn Spark Tester","Please attach document here"
"64829cba-c0ac-4a08-8bb7-80c892b7810c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings."
"c9a11949-58e8-42c9-811d-dfe8d22e3480","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500"
"9dbd897b-1d95-4bf5-8466-d8dbc9d6856c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25"
"e66be270-6253-4536-8210-c9836126231d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25","Prestart"
"c0be605d-835f-53a6-96ff-2398a11cb582","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Welding Record - Phase 2","Welding parameters - Speed"
"f837aa85-230a-5347-9a1a-aaddc55e80b2","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Welding Record - Phase 2","General Comments"
"b262809e-a4fc-43d4-840d-e385a23d034f","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1"
"b29867ce-36cf-514d-9148-df30068ca685","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"dc59cf27-2455-5d41-9987-77232b067fc1","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"84dd45e7-d636-5814-b97d-37a2ed19ee36","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Visual inspection complete"
"417d1788-c3e7-5196-ba32-9d2a4e52d628","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"c9bf515d-a974-57de-a8a4-e924c384d852","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"44c51cf1-eb7e-5631-8df8-f54bd6387087","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"489ec69c-6e40-58d1-bc8e-2e1dc6fa85dd","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Mark up panel layout of joints completed in Phase 1"
"ae9c4a8f-6da1-597a-b7fd-571b910dbbfe","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 1","Maximum asperities not greater than 6mm"
"4c299ced-6416-4cc2-8470-750255170669","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2"
"54b23cb3-e5be-5d5b-b9df-1407b5108bfe","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Weld shape - does the weld conform to the Variant 2 profile"
"eb6467c0-50c6-575d-85ed-6bf666773b58","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Nominal thickness less than 6mm"
"0743e296-062b-5cf8-b7e5-79b5d0de7ad4","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Visual inspection complete"
"c198050f-4bbc-5d90-a878-826ff0314cd5","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","All joints within the requirements of DVS 2227-1 Variant 2"
"e76280fa-46b8-58cc-ac1b-a941ffff70f9","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Spark tester on site calibration completed every 2 days"
"2a8bac27-e8d6-5cfe-a5ef-978fd60a8a04","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"a5da194a-133d-5b76-b75d-3f169db8e5f0","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Mark up panel layout of joints completed in Phase 1"
"f37053ab-b781-50dc-9ae3-d049dab73e47","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Electronic Testing - Phase 2","Maximum asperities not greater than 6mm"
"1d6de2bb-eb3f-4e2f-93a6-759e623c6b8a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Defect Repair"
"f4ae2667-2301-4994-b45d-76cb9db2f39c","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23"
"964bfaac-2de8-5d62-bfd8-339a26c7d842","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Are all electrical tools and leads tagged and safe to use?"
"4ebdc51e-e773-5a73-aff6-346574236b5a","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Has the Daily Calibration of the electronic spark tester been completed?"
"fc7e2b10-6df4-5cff-86fc-b32d78c700c3","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Are the Extruders calibration certs current?"
"026bf1a0-a8bc-5da6-9a15-02a2be601fc8","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Air temp"
"8b07eb45-0544-584b-b25a-2e2eb696e73f","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Surface temp"
"fbfc9387-5943-5c1a-8dbe-373e29e0c1b6","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Dew point"
"84489abe-8a09-5a64-9906-31718835f63c","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3701 to 3725","Daily Prestart - Date:15/09/23","Trial weld completed sucessfully and numbered?"
"e23468f3-53f2-4aae-8266-c0410ff81acb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750"
"d76170bc-8381-4326-97bd-d1733e254f95","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart"
"8f6f7205-6b01-4345-b161-6c7f6d7d4603","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY"
"35127be8-25ca-580d-ae13-6e05d5d5e5f0","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are all electrical tools and leads tagged and safe to use?"
"3bad9ec9-e5e9-5b3d-8d77-ed7489f526b5","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Has the Daily Calibration of the electronic spark tester been completed?"
"d294c5c7-9ae2-53a5-a871-c5dfc0e7c1b3","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are the Extruders calibration certs current?"
"1d22eb6c-2be4-5939-804c-1aff34302d1f","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Air temp"
"970cf595-21ce-5cc6-bffc-ee2788c21f59","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Surface temp"
"9535f90b-e910-514c-b766-dfa71b5e37b5","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Dew point"
"03972034-f4f6-5ec4-b170-a65097ae6ad2","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Prestart","Daily Prestart - Date: DD/MM/YYYY","Trial weld completed sucessfully and numbered?"
"d4cc157e-848e-4ce8-9d4c-4844c7a2bdd9","","checklist-flat","pass","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1"
"23d279df-d94c-5cb9-bdd3-76c55ec896aa","","checkpoint-status","pass","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Rings"
"a09e9855-5547-519e-a216-aaa466bc1a24","","checkpoint-status","pass","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Material information"
"bfe4f140-5745-5a99-84bc-16880cd03dad","","checkpoint-status","pass","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Ambient conditions"
"4e2bb50b-f355-5161-b6ba-5b510988b2bc","","checkpoint-status","pass","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Panel"
"96e84eae-1d66-5f5b-ac39-cecf37ea1cd2","","checkpoint-status","pass","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Welding parameters - Extrudate"
"cea0e5d9-9158-55be-ade6-65616b27aef6","","checkpoint-status","pass","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Welding parameters - Hot air"
"fbe6f95e-3a3d-5850-baf3-a754737c6cd1","","checkpoint-status","pass","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","Welding parameters - Speed"
"43191945-5b40-54ea-ad4f-7a60a305e745","","checkpoint-status","pass","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 1","General Comments"
"7b99de65-1e0d-465c-a414-1abc3c63e303","","checklist-flat","not-started","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2"
"f8da38ad-7477-567a-a09c-2f6a440b6bf4","","checkpoint-status","not-started","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Rings"
"8fbb6448-026a-5c8d-9edb-8e7c677564be","","checkpoint-status","not-started","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Material information"
"997f1267-5168-5e2b-9b88-96832a6fa879","","checkpoint-status","not-started","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Ambient conditions"
"9bd1be1e-3cbd-5071-8fdb-c0fe2daf2fe6","","checkpoint-status","not-started","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Panel"
"ebd917d2-d62c-59ad-9bd5-a817d29814f4","","checkpoint-status","not-started","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Welding parameters - Extrudate"
"a2df38ee-6441-5bce-9d6b-2edafc18bd7e","","checkpoint-status","not-started","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Welding parameters - Hot air"
"7cb5f9a8-28da-5ff4-bcdf-c291656ea2eb","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","Welding parameters - Speed"
"e3fc9a41-6f91-5393-b4a5-2aadbbc5cbc2","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Welding Record - Phase 2","General Comments"
"d44fd99a-40c1-45cf-8061-3672bccbc0ad","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1"
"4c3d1e13-ce74-5407-8791-c53791bcce72","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"43a18858-0e4f-53ad-9572-d6edb7d59c8f","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"1c1865bd-4ea7-531b-9a94-7c336b654650","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Visual inspection complete"
"e28abe0c-e159-5e1b-aaf2-c04be8fb759b","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"0d36670d-f291-578c-afa3-918df69f3252","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"bdc7480f-ab63-5882-b977-44edf1397744","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"81141a2c-6c11-5860-b74b-f374d3bc9a83","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Mark up panel layout of joints completed in Phase 1"
"5b0ad025-aa16-54e2-88a9-425489aff8e9","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 1","Maximum asperities not greater than 6mm"
"c7aa834c-86f1-49e5-bec7-1b2e106042fb","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2"
"3e8ca444-0203-5999-b643-90c68d7f8444","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Weld shape - does the weld conform to the Variant 2 profile"
"d349291a-a975-51c6-a645-5d4d2b89fd5a","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Nominal thickness less than 6mm"
"b7966532-a8da-5d62-b3da-156b5700daf5","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Visual inspection complete"
"4da9d2db-551e-5d89-bf35-043bafa0df61","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","All joints within the requirements of DVS 2227-1 Variant 2"
"7bad11c8-1d07-5faf-a047-95ac95fcd942","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Spark tester on site calibration completed every 2 days"
"ef1de0e8-2202-5a60-8e38-ba289e0157a7","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"3ec666d6-5bb9-5f17-88e7-86b14feb3264","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Mark up panel layout of joints completed in Phase 1"
"b764ea92-d40d-52c8-aa48-de5ecbcf3b8c","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Electronic Testing - Phase 2","Maximum asperities not greater than 6mm"
"43464bd0-ae16-42a0-b63e-54e23f890ebb","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Defect Repair"
"0ba1cc0c-426b-41ee-88e1-97f17412d2af","","checklist-flat","pass","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23"
"d066c252-82c5-5d01-b369-7e9c11cc8aaa","","checkpoint-status","pass","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Are all electrical tools and leads tagged and safe to use?"
"015586c4-a66d-59ae-a264-d3fc19428a07","","checkpoint-status","pass","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Has the Daily Calibration of the electronic spark tester been completed?"
"cb94718e-fbf5-5ca8-8e98-224b110171b0","","checkpoint-status","pass","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Are the Extruders calibration certs current?"
"8d7d7436-4298-573e-a496-8e2fafb7a3e3","","checkpoint-status","pass","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Air temp"
"eac3fd97-63ee-5826-9304-ede51e16feb3","","checkpoint-status","pass","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Surface temp"
"50dba764-6f25-5b66-b87a-aac5eaf8d8a9","","checkpoint-status","pass","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 3501 - 4000","3726 to 3750","Daily Prestart - Date:15/9/23","Dew point"
