"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7c056999-2355-5580-bd76-9df71524fb46","","fail","","folder","TRUE","FALSE","Trial - How to use CONQA Checklist"
"2997ac18-876f-506d-861b-c7afa6a28f9b","","fail","SYS - How to CONQA","checklist","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA"
"b3cec972-ae47-5608-960a-4f29e8ede6fb","","fail","","section","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA","Details"
"fde72dce-b943-5307-8ec8-2843f621ef44","","no-status-not-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Open this checklist in the web app with the -> Open Checklist button above"
"639887db-e0f8-51f9-bc98-3bc545d65a97","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.1 Pass this checkpoint"
"ab64c9f3-01e2-5e59-bd55-7439e40758e2","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.2 Fail this checkpoint"
"77cc56cb-3524-5bd6-92d2-d7c5159ba4aa","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.3 NA this checkpoint"
"f61befd6-1847-5bfc-b36c-e9715a022534","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.4 Add a photo this checkpoint"
"6dddc2bd-546e-5341-a8f7-37fecd630d37","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.5 Add a comment to this checkpoint"
"70f604ee-c85e-5d8a-8d72-d10c48fc9037","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.6 Attach a signature to this checkpoint"
"142a219a-dcb2-5309-9f6d-645d1df01dba","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.7 Attach a file to this checkpoint"
"5cf8d430-488a-504d-a4e3-2384093ac09c","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Congrats on completing your first checklist! Now download the CONQA app with the QR code."
"fb5d9537-eb93-59bf-b972-ad356f043d40","","fail","","folder","TRUE","FALSE","Site QA"
"3eecd042-d0de-5b47-96a3-dfb2b44fbd05","","pass","","folder","TRUE","FALSE","Site QA","Lot 1"
"319dc620-4f5f-5acd-b816-882b80e2c621","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"328f9a08-d48f-5201-b1a9-10055e830fc3","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"af90d97c-6ff5-5810-b176-c2ed2ceb0cd1","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"688e0181-db7a-5f02-848c-c06b9916d643","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"535068e4-5a8b-5bcf-8dc7-9a44a102f9e3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"ac723129-498f-576a-b96d-a01d628e3e5d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"1d543949-a6c9-5f2c-99f1-4a5d4d3cc43e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"0e1a14d6-8e4b-5ff6-bf53-90ef1af22209","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"3dfd0121-6b73-50a2-aa86-6bfc5a57cf13","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"40f9df5c-9dab-5d32-90e9-d1251c781583","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"259c11fe-4ec2-59be-9955-93d0e5390968","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"7a4ddf0d-3252-5b0e-b3eb-92cbc98779da","","pass","","section","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"9f73b051-ae6f-5849-b347-f47350319b0e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"6a776927-7ad1-5070-9168-ee3904b20f1a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"b05f1609-7891-5b8b-b92e-de4ba37da779","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"38822e52-2040-57aa-af40-50108e979a9e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"68b66029-f97f-50a0-96e7-e36d08ba2596","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"2428f7d9-3944-5351-8202-1772074e2f5c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"2d5c03e9-6265-55b5-a832-2e257756d667","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"8a420b0d-37ef-5879-bbb8-7f19cd0bfec0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"729ecdf3-b4ea-56da-81db-2c557e428d78","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"cef639a5-69ca-52c7-b3b5-1effa04fb62e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"e3f630bf-84e3-5c6f-820d-83979731107c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"26a1789f-f1d6-5c72-a161-46c80363e02d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"b3bd7ff4-0d62-55f8-9095-aaae3de90d67","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"0628413e-36be-5e1d-adc8-bc538046994f","","not-started","QA - Cap existing connection","checklist","FALSE","FALSE","Site QA","Lot 13","Sewer","Cap existing connection"
"0e6f58db-10a1-5a95-ad30-ebad15ba1e94","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Cap existing connection","Photo and location of capped connection"
"b5603341-5f65-54aa-a89a-75af0684c7ec","","not-started","QA - Sewer Junction","checklist","FALSE","FALSE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1"
"85f336c0-432d-58e4-98db-f66ce099f501","","not-started","","section","FALSE","FALSE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction"
"96ecc2ba-8efd-5daa-91d3-e0a3efe68a30","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Correct Junction SN16 Y Junction or SN16 Z Junction"
"0044adcb-6b4b-57d8-9eb4-a9ae9b927175","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Target Checked on Junction"
"c6bd6426-fbc6-5dc4-b820-b9be679d5e38","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Fall Checked with level"
"7f0618cc-0b70-5899-abd7-01a211ff5c3b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Angle of Junction between 30 and 60 degrees (Photo Required)"
"034230e1-bd88-5b45-aa96-8410c1914de0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Junction Pegged and Sprayed Red"
"b06e13a1-8b17-5349-9dbb-22960d0d49ec","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Inspection straight if connecting to private drainage (Photo Required)"
"57d01c7c-edf8-5d9b-84b2-39dd274b173e","","not-started","","folder","TRUE","FALSE","Site QA","Lot 13","Concrete Works"
"e6bea88e-83a2-5170-a63f-c86f22ecfc16","","not-started","QA - Concrete Surface - Ashphalt or whatever?","checklist","FALSE","FALSE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing"
"67cfaec9-2ace-578d-9fcd-c20e4a30d73b","","not-started","","section","FALSE","FALSE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"b87d4eb2-a2a4-5f75-915f-59c3a3056fc5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"f37b9629-c2d3-5440-bcf2-27f8bb1be3e0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"5c0e8c90-ae41-5744-b3ea-4fdcf8363fa0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"9bf34381-09cb-5126-96fb-4a7e53f2de97","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"eeb6fc09-0ac7-5f68-9e2a-5da22fdf2fbb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"dd5761ee-068a-56e4-9f95-a62b4621318f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"f0613a2f-8ad1-5e83-80d1-5aefdc4eb5fd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"4431aa0c-53c1-565d-a4cd-9ae33e04c572","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"05cf44fb-9812-55ef-b72b-f0979b0ffb23","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"9c438fbd-009d-52ca-818b-23634633f7fa","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"85ac2b67-b867-5dfe-bdc9-a5172aa43939","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 13","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"d534e5ac-4d15-5c3c-aeeb-90a02e34606b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Lot 14"
"8f55718d-4597-5c8a-9165-4c1fd86c4c29","","not-started","","folder","TRUE","FALSE","Site QA","Lot 14","Earthworks"
"07716116-58c6-5f38-b196-8bcec51eb000","","not-started","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 14","Earthworks","Detailed Excavation"
"939bdfb4-d84e-5ee5-8e94-b3ca8e98464f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Services Located"
"4ed90773-a057-57ab-9a88-30ae7b86d19d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Location accurate"
"6631a8f4-8e01-5a95-8d8e-e90f423d1bd0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Topsoil stripped completely"
"2d9b51ee-e63b-50eb-9d1f-236ce44f8fa5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"7c5b5bd8-b06c-556c-bae1-197c52189be5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"ae89ba8e-bb63-5bcc-bc30-f9cfccde0763","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"136a9a28-a67e-5f7a-8409-e028cd4e30d5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"ba429eaa-8d03-5cb9-807f-789fb3c4016d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Lot 14","Stormwater"
"24880d7f-0e44-5adb-96a0-ca3a494b09e2","","work-in-progress","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1"
"c83bc06c-99c6-57b6-9418-3155c0418b14","","work-in-progress","","section","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"8b5e4346-1683-54aa-9639-3bf4e295fd66","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"0f16024e-2fcc-51dd-b3c0-136cd2753dc6","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"13bdee0c-c9a2-5697-b7b7-80828b844e6b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"29c0ffdd-a2aa-56d3-80aa-19ab8752741c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"15f72fff-4621-5998-9e51-aedb8b452d22","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"66c46028-6726-5878-bce4-532906ddfacd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"693fa6ac-8332-5009-8296-68f9e1efd89f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"674b757d-8008-5ec9-a11e-36f1bc0e5d50","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"6e79efa2-daa1-55da-8d65-a9c0b5c60c35","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"e5e998bf-114f-518c-acb9-615e750c542d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"ddb4c8a8-4df0-5d0b-a6f8-60c6c3b9c121","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"715e1811-b832-59de-aed5-e2c71b7ba74b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"ef410abe-f74e-5dac-bff4-75cb014420ae","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"8b6ac199-2eed-5892-9a67-725cc381eb59","","not-started","QA - Drainage - Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"e66c23db-ba33-5640-b7a7-6e5e641fe74f","","not-started","","section","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"7a057c27-49fd-53e3-bb40-2e33fa3f8083","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"beb79833-108b-55d6-a4a5-2bd9e27d1121","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"399da86f-a971-5d4c-a536-77b25943ac9d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"6475a614-2ad2-5a2e-a6b5-a5557b7a6483","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level."
"2b0c9e82-284c-5f1b-9c42-c1e12e3a046c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"abdd8bb4-7424-541d-91b4-b23e18bbcd49","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"4d0bee08-8ad3-5c81-ba84-238ee096c354","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"ffcdf274-25e5-5c1f-af8f-1a01536c7e76","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"1d8abef2-7204-5fa5-b278-aaa17fdbad7a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"516d3b4b-9860-58f9-ac0f-5f65277b7e55","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"ff636c89-b3fa-5936-a6cc-d0a8df1129a9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"360c42f7-efd7-5718-b8b8-e12c1b58419c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"253419ff-7113-555d-9d19-50871be05d46","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"ebdc21ff-a0f4-5acc-bd0e-907bbdf35968","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Epoxy completed inside lid and"
"45ba20bc-7057-5797-91d4-fac77a7780eb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Stormwater lids to be spray painted blue"
"ad535930-0933-5a9c-8f9f-bb454f1e5c81","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Sewer manhole safety grille installed"
"641c5bc8-24ee-5291-871e-8c880e2a032b","","not-started","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2"
"e95b8855-d2e1-5aaf-a6f3-eccb358c70d6","","not-started","","section","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying"
"576ac404-7043-528c-b754-3dbabfea0ae0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Latest consented drawings"
"117f14e7-22b6-5d33-8575-6913f57ccfc9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Setout completed checked and accurate"
"13663b76-a59e-5449-8de1-6786042af994","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Services Located and before you dig plans checked"
"b4decabd-6bd4-51a2-8833-6f96f0f52c26","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","All junctions marked out and run through with operator"
"f61ea788-a373-5cac-96e1-e62fef75aecb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"d30e21b7-e9d0-5e19-988c-21e1ccd98bb4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser checked for line with string line"
"fc84538a-b7ef-559c-84e4-d07fcb604712","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Correct trench width for pipe size"
"3a3ff539-23a0-5f1e-8e01-0ce9da400df6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"a6b04d52-234f-542a-a580-00dfc8e91fd3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"5bfe97b7-e6ea-561c-a399-2ddd0b88790b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Ground Conditions Checked & Acceptable"
"8f68621b-6ba3-553f-bcab-6b7f21d862ef","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","General photos during pipe laying"
"92d43f11-847f-51ec-978b-f7f8a3cf97e8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Pipe Laying Completed"
"9802a84d-7b64-5b8d-a03f-e926a5ea85d5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","CCTV Completed"
"f0be0075-b69d-584d-848c-19c57d16f37a","","not-started","QA - Drainage - Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2"
"139f082d-043d-5ce2-8a27-5685d4890eb0","","not-started","","section","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install"
"ce5d257d-bf5f-551e-8abe-c883d64a4017","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Latest consented drawings"
"4234a989-8eed-537d-bdd9-7f5eaf6e8fc0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Setout an manhole sizing checked"
"458e3159-922e-5891-8079-0f4c3ac2ce89","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Services Located and before you dig plans checked"
"b4c37f17-4f6d-5029-a19d-5bd36cf70338","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","MHS measured onsite. Prep height determined from Lid Level."
"e2abfa8c-928e-57ca-955c-f7b60d642324","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Benching/shield required if >1.5m"
"d28ddf60-ad77-557c-8c94-5ff4fdd5f6da","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Ground conditions checked & acceptable"
"48d232d2-d104-5168-a1c3-8bf128bc1e00","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"a3998c06-7a0b-561d-9d97-7e9f531c42bd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"9a26c7b1-dbb2-52b8-a2f1-8b433f037f41","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"61ba9249-c04f-5ff0-b6f8-e2abc01c1645","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Inside of starters epoxyed all the way around"
"bbbf09ec-98fc-5875-a650-732949fc59f1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Manhole benching completed and acceptable (Photo required)"
