"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"77650e24-6bea-44db-ba87-5d81bd4fb71a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"857dea0d-07f4-4ebe-ae63-c73522c5a54a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"aabf8cfe-2ab5-40d0-b0f4-6ef5119cfc20","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS"
"4f47f2c7-a58d-41bd-a7c3-6cd7f0410e17","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1"
"f3bbf098-18b4-4f5f-90ec-d31e40131492","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1","DB 1"
"25c4133f-7f3f-492f-a214-5422208008a1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","DB.T3.L23","Mandatory testing"
"1a5beadf-2879-4ab1-b27e-3fc682fea936","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","DB.T3.L28"
"593f49cb-131d-43fe-9e51-a487054b3078","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","DB.T3.L28","Torque Settings"
"63f1c164-9c16-45c7-832e-b0c9cff55441","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","DB.T3.L28","Mandatory testing"
"a798c416-e731-4d36-880e-6e3e720255d9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 10"
"18d62195-3a9b-4c5d-b0da-9f3c04de65c3","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 10","Torque Settings"
"6d319304-99f2-4570-8565-7e83eefc0311","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 10","Mandatory testing"
"b066cdcc-9e03-4513-9a6b-0e7194ee717d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 9"
"e309e656-1592-47a9-ab1a-01e456e93883","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 9","Torque Settings"
"152cc919-5004-48bd-99a6-54cbf7268133","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","DB Installation - (Top of Main Switch Only)","Tower 3","T3-LIFT 9","Mandatory testing"
"f66be476-e7bf-4003-8f01-402c7245fe75","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation"
"cd61e3bb-f0a8-494b-a22b-df6ede7481b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","1"
"06b15c77-4d4e-4944-8a11-a8822b9c2214","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","1","Mandatory testing"
"595012d9-e5bb-4196-abae-503eeaad0ee2","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","1","Torque settings"
"1632d37d-7b89-4e97-8ab6-bf69d04551d2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","1(e)"
"42054cea-18b0-4cb5-8abd-55a6ee09cb20","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","1(e)","Mandatory testing"
"1aa81a72-e072-4bbb-baf7-0b15db749a5a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","1(e)","Torque settings"
"8f1f48f6-9920-4564-a1ed-36270be7ca8d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","2"
"d1bfecb9-dcd1-46a7-84f6-5cb47c7830ad","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","2","Mandatory testing"
"d89249ef-50c2-4593-b727-da4bc2099c61","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","2","Torque settings"
"fd150aee-9498-4d44-aa75-26d229d3316d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","2(e)"
"4eb0d845-de0c-40c7-b929-063cf71ed10f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","2(e)","Mandatory testing"
"47f1718b-8c2d-42a8-8efd-ffadcf46ab03","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","2(e)","Torque settings"
"25a61911-a9c4-45cc-b25b-fa8d36dd14a1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","3"
"433ce21a-eb67-41e9-bf8a-592838bf068d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","3","Mandatory testing"
"acb891e1-b1c2-4c62-8c63-a0adc2c192d6","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","3","Torque settings"
"e9712b5e-d0d7-4432-847a-af498c0fada6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","3(e)"
"fd337f29-8671-47ff-a880-8ab531ec9e90","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","3(e)","Mandatory testing"
"82989924-7ba9-4582-a56d-f558a670ea22","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","3(e)","Torque settings"
"1017c636-c56e-4407-9e52-d95c1b52c2b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","4"
"4574e41e-df80-4d42-a2b5-f577f04dccc1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","4","Mandatory testing"
"23d06b79-0f08-442d-9b16-c4405330a313","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","4","Torque settings"
"9fcdc0ca-c784-411d-85d1-cc58a7287620","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","4(e)"
"859b4f03-e81f-42e8-a336-95d3cc8e17b4","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","4(e)","Mandatory testing"
"80588baf-299d-48bf-87f5-1e8bda4c6120","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","4(e)","Torque settings"
"60ba98fd-c4af-4624-89e3-8adc715aeefa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","5"
"8c713e72-a178-42b1-ab20-75538554b03f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","5","Mandatory testing"
"957fb6dd-4f82-4f28-8201-a8b652d5e355","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","5","Torque settings"
"6ef40d8e-c46e-4506-9d7a-0be832d997a7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","6A"
"82975431-1e94-4f24-964c-9b5901674480","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","6A","Mandatory testing"
"c064d6ca-d8ab-4683-879e-68a752f6f423","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","6A","Torque settings"
"067a1343-a53b-4948-90f9-1cdceb1e5956","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","6B"
"3ac12787-6f71-40dd-bd96-b4601f44dffc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","6B","Mandatory testing"
"ff773e0c-a7eb-452d-aa29-f03636a1ad90","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","6B","Torque settings"
"ec6f1d42-f687-4f64-9596-75cfee57e480","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A"
"cdb5ec58-a92e-4618-a07c-272608f9c087","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A","Mandatory testing"
"febe8e1d-bd90-4445-bbb0-0365a953971e","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A","Torque settings"
"be0020e0-261b-4582-aac9-6005d355c1ca","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A(e)"
"02bcf56f-cf81-44e3-856f-12095e65f6da","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A(e)","Mandatory testing"
"b2a85f32-9c4b-46e4-97ce-4a697b2d1251","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7A(e)","Torque settings"
"67c55db2-e1de-4139-ab79-81924238612f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B(e)"
"0d7f75f3-8328-45c6-ab48-a61945f5c24e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B(e)","Mandatory testing"
"2ec2e7b8-9cc7-499f-a5a2-ac2b2b0e6b93","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B(e)","Torque settings"
"83f75d3b-2908-4c6a-971c-ed889493839a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B"
"284e47f9-1a86-4b9a-b5d0-17da3f57acb7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B","Mandatory testing"
"57cfdb3a-2395-4755-ae44-790ed2a72bd8","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7B","Torque settings"
"26b9642a-5c95-49e0-84e6-534038f772b0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C"
"4cf65d84-df4d-4212-a4c9-a1754fead071","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C","Mandatory testing"
"993f8b98-5cb7-4778-a61c-20db059a69d7","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C","Torque settings"
"7564d822-8227-42d4-8e97-0ebc7d87eb71","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C(e)"
"b763ee21-65ab-4f17-b6c4-f398ab94fda3","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C(e)","Mandatory testing"
"324fea40-c6d2-4791-b8aa-e39b96f906b2","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","7C(e)","Torque settings"
"f65e8484-cf69-4821-906d-32c64136dccd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","8A"
"a8281544-d88c-4dc8-9cd0-567ad98d4cd7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","8A","Mandatory testing"
"f9e29436-4dee-45e2-9ba0-9d633aab2689","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","8A","Torque settings"
"3e12afa9-4a20-4bf3-8475-fe4d0d459342","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","8B"
"3ea5b348-3b15-4ca8-a57d-12353ef8204f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","8B","Mandatory testing"
"661e2e30-b7c7-44d5-979a-a8622ec30ba0","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","8B","Torque settings"
"cc46a2c4-cde2-483d-835c-fb0add3c315a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","9"
"597a0b4f-9cd8-4513-86a0-7cab5247a4bc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","9","Mandatory testing"
"6167da58-693f-4152-84e9-17f3b5fd49d2","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","9","Torque settings"
"ef96ea79-0026-46de-8a13-abf17bac97e5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","9(e)"
"24f61a6f-5336-4315-b3c3-ef3e150263be","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","9(e)","Mandatory testing"
"c96ab2e0-aaf9-4017-9aa3-e4c0fc123648","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","9(e)","Torque settings"
"f2b0dddf-ff20-4abc-b96b-13135780e324","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","10"
"26ae47a4-6ae3-4aff-939b-2185c77c36f5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10","Mandatory testing"
"613d5784-9092-47cd-9b40-dc010b43fa15","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10","Torque settings"
"72b11566-97c0-44bb-a21c-5cd539db5101","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","10(e)"
"5d33ce1e-49f2-4b5e-8a99-2d0639845df0","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10(e)","Mandatory testing"
"ad69ea87-4554-486d-bc7e-8aa649903973","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10(e)","Torque settings"
"c42452a3-9b44-4279-9e69-6f907e69c6b0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","10.1"
"37a72229-5f48-4467-809f-412ac51b8649","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10.1","Mandatory testing"
"aaea80a6-c1e1-4cba-974f-9535f51ea1a5","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","10.1","Torque settings"
"3a353783-8750-4b16-b57b-7ce407bd6f2a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","11"
"22d0ff7a-a620-40de-af18-c6e7dc086ecf","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","11","Mandatory testing"
"0b42cf4b-7f3e-4437-a85b-4a0dd3ff10b1","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","11","Torque settings"
"655435d1-1687-4bc7-831a-ce3f5980591b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Submain Installation","11(e)"
"c7f356d5-1838-4ea3-88ab-57d120065d80","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","11(e)","Mandatory testing"
"694915ce-a714-4642-bbb6-e925afc08bef","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Submain Installation","11(e)","Torque settings"
