"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4bf01d52-2549-49a3-a8bf-bad0681c0354","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"fe22c2fd-941d-4e65-bb78-43c812765efc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building 6"
"ae2370c6-3bf9-409c-8231-8ad1f557938a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building 6","Basement"
"c0491013-079d-4653-9998-9583cf77f323","","checklist-sectioned","pass","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 6","Basement","P 6BC01"
"ff175408-21c3-5951-bfa4-0b204a4b7268","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 6","Basement","P 6BC01","Drawing"
"b07c37ad-5689-5cfc-906a-eabd0e3e47fb","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Drawing"
"b36c476f-1290-5925-814a-49c787349cc1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"69a77097-ed53-5c17-9b3b-ad5dd78dab83","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Panel Properties"
"84cdffd7-5355-5a09-9f69-a942cb958e98","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Panel Properties","Properties - Pass once entered"
"d53e9752-b90e-59e1-851b-fb0294118b10","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Formwork"
"0e1abf3c-3a15-5edb-8f35-da4e3872b458","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","Correct Dimensions & Square"
"a84b2f57-fd68-5556-8762-a34597f033ba","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","Grout tube set out"
"71d888ba-1f64-501b-8e6c-e9ff9942bda4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","Magnets Locked Down"
"0d94032c-8f5c-54ad-8b8d-508316c54427","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","Fillet Installed"
"2ee20cdd-1550-5d6c-9adc-0884e1f81bc2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","ID TAG Installed (photo required)"
"f198d2b0-cd07-5dc8-8608-4ac12749038a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Formwork","Starter bars & couplers (photo required)"
"341a0fc0-2c74-5468-8d87-4cb0b545eef3","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Reinforcement"
"f44a5064-37dd-5e85-88e7-9641f1dc241c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Correct Mesh/Cage (photo required)"
"b9b3510e-e6c5-5cea-8bfc-02509aed6cfa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Correct Lig Spacing/Mesh Centers"
"f743b2e8-7ab2-5625-b414-206f0edfa6b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Correct Cover"
"0cdb71b8-773b-56a6-ab5d-06fe0c14beb8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Lifter location & Type Correct (photo required)"
"91875b4e-8f86-527f-aceb-d1aadf08656e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Starter bars & couplers (photo required)"
"5351a47b-682b-5909-b2bb-80c6c0558de1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Strongbacks installed - If required"
"391e5f34-67a8-51dd-802e-95e98af57bdd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"d2967bf7-9c8e-53a4-8752-724abac9adc2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Reinforcement","Ferrues Installed - (photo required)"
"1dc8b1dd-2b9b-57c8-b706-99fea2d8f769","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Concrete"
"7b82f080-9bba-56ff-ba0d-6a193d7d05d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"05fcff7a-1396-5230-96cd-8cc2753e3a3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Concrete","Concrete Test"
"d8ad8013-1a07-5008-915d-dc4dcea886a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Concrete","Concrete Test Report - (photo required)"
"7ac23e8e-657e-5b8a-a4ff-5fad62cbf4f5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC05","Post Pour"
"11146e2e-4f08-5964-919e-3c72364d1a39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Ferrules exposed"
"624aa061-c343-5823-a46f-b6aa4aae4137","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Grout Tubes Open"
"bf40045a-d743-5ac5-b050-176e683374bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Lifters installed central to panel"
"40290e32-0397-533b-8bca-e0329e970e1c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Lifters Cleaned"
"f59c2932-4b6b-5923-b15c-773d9138f767","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Patching required - Pass=No / Fail=Yes"
"bfbb4cda-c3c8-541a-aaea-b7e167fa043b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","ID TAG filled out and correct"
"f3119d76-0fd4-5fce-8c5f-59ade962b5f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Strongbacks installed - (photo required)"
"4a0f0943-eb42-5376-bfcb-4165a87cd688","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Chamfers Installed"
"6f3aa628-aa9c-561a-92d1-37ee2a6edb75","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Panels QA sticker completed"
"f151b01f-3303-5e23-8cf9-81e2c422b755","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC05","Post Pour","Panel ready for delivery, damage free"
"a22a6e18-c880-47ba-8b98-e8571fd05b20","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06"
"e98678f0-4c4e-5e7b-b117-0876f67cfb32","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Drawing"
"d98cb2d0-3d36-5f94-a7b5-254a6a57ecef","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"04b8729a-62e4-51f5-8385-0aac525fde27","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Panel Properties"
"c1b8ae02-ccda-5a82-a603-57650322b5c9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Panel Properties","Properties - Pass once entered"
"1d1c4be4-8c48-5ed9-b868-360fd042847d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Formwork"
"35aec8b5-0226-5f36-87d0-5ad1ac90b4a5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","Correct Dimensions & Square"
"7627768e-6591-51eb-b5bc-6b3e8a715dcd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","Grout tube set out"
"adb62db0-e0b1-5cfe-b867-6b8a9ff67531","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","Magnets Locked Down"
"e1f0e9e2-5647-5c16-8c5a-330af72f8d12","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","Fillet Installed"
"e2eab4a5-06dd-5477-92fe-808af8f5cd18","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","ID TAG Installed (photo required)"
"3cb4aae1-edcb-57e3-a0c5-4845a02b51a8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Formwork","Starter bars & couplers (photo required)"
"b08956ee-d6ef-512b-8c2c-49e041528cc2","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Reinforcement"
"366d2fde-d5de-5240-9250-b59dafbd1d4f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Correct Mesh/Cage (photo required)"
"f377bcc4-56b4-5d64-84d9-29822de88f25","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Correct Lig Spacing/Mesh Centers"
"9b2adf45-ab23-5e50-a108-eb83b643cbf3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Correct Cover"
"4ded1885-76f6-5718-921d-65e4501a865b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Lifter location & Type Correct (photo required)"
"9c946dcb-00c9-5bd9-a414-3082a26eaa38","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Starter bars & couplers (photo required)"
"1ea55689-5bc9-57a0-9495-e82669908518","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Strongbacks installed - If required"
"b333c628-6724-5c2f-a324-98f5160bb533","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"fba292a1-3d72-5080-9aba-d8e8bead875a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Reinforcement","Ferrues Installed - (photo required)"
"8aa1f9c6-c46a-50d8-92d7-3baed2d464b7","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Concrete"
"54332778-ee61-5f10-842e-2341699f068f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"65d38671-63af-57f4-b02a-c0c60780c52a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Concrete","Concrete Test"
"8fd314f0-75f9-5be9-8e37-47689bdd5da6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Concrete","Concrete Test Report - (photo required)"
"d8acc0a1-6433-5f7e-b1e9-6531b2058d41","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4BC06","Post Pour"
"bf508c79-aa00-57df-acf6-899091e68f1c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Ferrules exposed"
"50fd8d72-8b99-57cd-ae13-2d26e90712e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Grout Tubes Open"
"f688ef18-ed2a-579b-82db-1b7c5fe8ec3f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Lifters installed central to panel"
"85397c2c-fdc9-5b1a-84a5-92e9cbd2215e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Lifters Cleaned"
"ec966bce-3804-55fd-b29b-7bce0720a4c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Patching required - Pass=No / Fail=Yes"
"aeb39ed9-8d68-5149-9076-7bc8860ff6f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","ID TAG filled out and correct"
"3268e3e4-b233-5d6c-bedd-b44c20827220","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Strongbacks installed - (photo required)"
"7177e606-94e4-50a5-8aac-9341d6a4de87","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Chamfers Installed"
"e53a0d46-8d3e-5a42-a3b2-e3afbedad010","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Panels QA sticker completed"
"d54d55d5-14d9-56b9-a4a3-3ef0ed3c2458","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4BC06","Post Pour","Panel ready for delivery, damage free"
"e72daa61-ee9c-4506-a5f9-1a08ba0a10d6","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08"
"29efd848-e68c-5ed8-b02e-64e5f6886378","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Drawing"
"e854dc1d-2f7e-5278-a7d8-34572a9dd6ff","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"8fb90c42-da74-5450-9cac-fa7f4c43495f","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Panel Properties"
"8707f10b-1427-5fa4-b5a6-219cfc4d38b4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Panel Properties","Properties - Pass once entered"
"d49a429d-073d-540f-89d3-5dff60c7752e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Formwork"
"7200d8cc-2d03-5691-98ff-89bcf81f43da","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","Correct Dimensions & Square"
"33f410da-b902-508f-a1ab-f1084f07d6c2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","Grout tube set out"
"c0c24a87-c853-5f5f-a1e2-f1e1e82af090","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","Magnets Locked Down"
"c7f11995-4689-5448-aec8-36bc4f45eab1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","Fillet Installed"
"6a990b06-5fc7-5aae-84a7-222f6fd45bb0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","ID TAG Installed (photo required)"
"30448736-16d0-557d-b61f-bb0e9cad105c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Formwork","Starter bars & couplers (photo required)"
"2d543f94-8ee1-5d38-9e83-004c56632579","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Reinforcement"
"0ea595b4-8e85-5c12-9f62-be8b2a003e3c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Correct Mesh/Cage (photo required)"
"a753a265-8e0b-57b6-ac41-2df287fcccc6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Correct Lig Spacing/Mesh Centers"
"2e9331bb-f0fc-512b-b476-18bb12190d4d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Correct Cover"
"d3ea8c70-86af-5818-ba6d-e9f63038ca75","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Lifter location & Type Correct (photo required)"
"4e2821cb-da7d-5f60-8e19-898451573a4f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Starter bars & couplers (photo required)"
"1ebcfad8-e646-5450-8aa1-0cdf9716c2e8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Strongbacks installed - If required"
"b871cd36-0b74-5cba-8c96-a85f74a23729","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"ee5b6b2d-9ba2-5d0c-bceb-2e3373f16852","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Reinforcement","Ferrues Installed - (photo required)"
"63a6694e-22fe-594b-b122-de2304e2e6d4","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Concrete"
"f9cc76fd-3ac8-5391-99c2-ba5dff4c6904","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"2ca33158-fe1f-5c3c-bf38-0a6000e50854","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Concrete","Concrete Test"
"f5ff973b-c164-5bf5-a116-2bc96318d548","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Concrete","Concrete Test Report - (photo required)"
"ff699d3f-bf53-50ad-b8e2-bb34d806b068","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC08","Post Pour"
"ee37b834-c635-5010-964c-648871eb9757","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Ferrules exposed"
"bb550ad0-929c-5e52-8014-24b4384fe8d3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Grout Tubes Open"
"e5ea2738-3c27-5080-b993-1acb0135e943","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Lifters installed central to panel"
"3aafa072-ddc5-514b-89c9-a6ef798dff37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Lifters Cleaned"
"fc55dbda-efca-5e1e-b65e-07199bc7f595","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Patching required - Pass=No / Fail=Yes"
"fad7ddb6-defb-50ca-8913-299081876d38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","ID TAG filled out and correct"
"63b99964-8e17-5517-b54c-71ec2c114052","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Strongbacks installed - (photo required)"
"b5bfc74d-1710-5410-967e-0ef7f0a127c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Chamfers Installed"
"ddda6637-044b-5a53-9553-eda85fb9cc8d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Panels QA sticker completed"
"c6c1358d-c9a3-57b4-a448-964a38a8f3ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Level 1","B4PC08","Post Pour","Panel ready for delivery, damage free"
"65f47ad9-9f55-4cb9-8a6c-9bdb3c185133","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Level 1","B4PC10"
