"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a956a4bc-6144-49c2-987e-f1968de6a602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0dfef658-7904-4b3a-8e85-75d78eda0678","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Prefab"
"124849e5-d340-4984-96c3-4334bd2f383e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Prefab","Basement 1"
"c0510d3c-3200-4b0f-b383-c67005267f39","","checklist-sectioned","pass","ecb2479798b1587856a70a3357c9fe2237629a137416afc7f984a3c2dfb120e3","checklist","FALSE","FALSE","Site QA","Prefab","Basement 1","25293 514-B1-01"
"50bba2fb-8425-59ea-8198-1721a5520efd","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Prefab","Basement 1","25293 514-B1-01","Set Out"
"4609913c-b1d6-4db8-9552-4317506d17f4","","checklist-sectioned","not-started","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05"
"0bff52b6-d025-5170-bc77-cc1624e04cbb","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out"
"d2f223f9-461a-510b-abbb-d2656f6ea5c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Internal set out - Rebates"
"d44c9a53-19ed-5652-8b9f-b16792fd97b4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Internal set out - Far Side Ferrules"
"15d30ba3-4f43-5aa9-b824-439097d0e02c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Internal set out - Vertical Joint"
"64be19c7-4e34-54f9-a968-769591a2856d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Internal set out - Horizontal Joint"
"5e5906ae-e450-5fdc-861e-7d784c466330","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Internal set out - Penos"
"bfc07b3e-d4fe-5822-b4f1-4d97124892fa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Formwork Set Out","Panel ID Tag fitted"
"9f86892e-d6bb-5603-9da2-b80228f7a128","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection"
"fcf3c0cd-952d-581c-8635-a44ac11fd414","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Formwork"
"81254c22-776c-5b7e-afc7-370c63d20c4b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Panel edge"
"680d3897-514c-57b6-98bf-6df93e2855e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Reinforcement"
"48f9d8d4-66f6-59cf-a5b4-07eec3194975","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Lifters"
"ec954415-cade-5f4e-a2f7-a2f825fcb626","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Grout Tubes"
"cf720dcb-962d-5c13-b8ff-c38965084ec0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Connectors"
"e1979089-8e43-5dea-89bd-2f186e1c3b1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Other ferrules"
"2a5a218f-d870-509d-b354-0cd89725e29f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Other Inserts"
"73cd9476-bab2-5b85-93b3-2010d8943ce0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pre-Pour Inspection","Cover Check"
"b190f2f6-a537-5494-9903-806019b58fc6","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05","Pour"
"d4e95e36-dfaa-50c2-9c21-c08b22b54b51","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pour","Test"
"a15bdd52-5bd6-5875-80f4-b0e065ed7c98","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pour","Panel Stripped - Grout tubes cleared"
"46db41dc-5608-56e2-a36b-c3fda5c0b4de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Pour","Panel Stripped - Lifters cleared & clutch tested"
"47083750-6dc5-5be9-9ac0-49731f71601e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05","Removed from mould"
"8d621e0a-9e6e-5b8e-9f22-532dee2d87bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","Removed from mould","Attach any relevant documents or photos"
"b50963c6-eb99-5369-bde1-303b8500cc78","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection"
"0055062f-caec-54dd-8af4-38f1dcd0d573","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","All perimeter dimensions"
"c9431da7-a3ef-51f4-902f-8c3562f48e31","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Square check"
"53add74d-7794-594e-bbaa-2be416c95b99","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","All penetration dimensions"
"f990286f-fa2f-5dc4-8f6d-01c0810a8d6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Rebates"
"d2a670e4-990b-55e7-ba49-f77f2d3cd4de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Top lifters"
"b3d8b2c4-0658-5d96-a6c2-78b3605122cb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Side lifters"
"e32d9f12-df14-5624-8f23-1d4aafe597f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Propoints"
"959307c9-959a-55b5-9df4-784f6e1013a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Grout tube location"
"15605d13-4983-536b-a77d-9836f22ba03d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Ferrules checked"
"3b92a1be-7eaa-5eea-9b07-20d1620d9313","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Ferrules cleared with tap & spray"
"8e562cc1-9ebd-5fe9-b7ab-f212206e46d3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","All arisis rubbed smooth"
"4c0b7e23-26c3-5309-8735-66148be78fcd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Grout tube fill points cleared"
"9f1e0858-f5ca-5737-93fb-a3ecb25c3b40","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Panel Racked"
"8730242b-33fe-5781-b79f-8d3088aa9789","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Completed"
"d05446d5-a645-5879-9fbc-871302b4be62","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25841  514-07-05","As Built Panel Inspection","Signed By"
"959d6f3d-1019-4ed5-a1e0-b21b8e821596","","checklist-sectioned","not-started","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07"
"90a655a5-c224-5b34-956b-2222db5a632e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out"
"9348fa1c-bcbf-525b-ae4c-f644a10bc45b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Internal set out - Rebates"
"6d1b0089-1f16-506a-9f5c-16fc82a356a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Internal set out - Far Side Ferrules"
"68472c7b-72c2-59c4-a7a9-87fe85b8b1ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Internal set out - Vertical Joint"
"bb2591ac-04c4-5049-a6ce-deea9224efc5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Internal set out - Horizontal Joint"
"1ebfe4fb-252e-59d4-9381-d4f7127c5430","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Internal set out - Penos"
"98455859-6299-5bba-a9fd-8ae30eea3cf5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Formwork Set Out","Panel ID Tag fitted"
"7d846bae-2370-5997-b918-2c07fd2f0135","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection"
"397adaef-5b07-5483-b2e5-1e113fc87508","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Formwork"
"d594d7a0-e8bc-53eb-b3ce-a52d2d226476","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Panel edge"
"6f60908e-025c-53b9-ae1d-46e86ee0199e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Reinforcement"
"63dfb1cd-f103-5323-a35f-c03ff016ebb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Lifters"
"00e704e8-457d-59f9-ab5e-46af146c07e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Grout Tubes"
"72eef7c8-54dc-5f92-b3e4-a4bebf352f38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Connectors"
"bdc05f9b-863e-5ab0-928b-24a9d2e56262","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Other ferrules"
"7e847af5-a6cb-5955-88fd-fcd6428b26b2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Other Inserts"
"9a75e410-d71f-5d5e-b969-f5f0e8c853ee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pre-Pour Inspection","Cover Check"
"b7d0e287-960d-5d66-a542-ee87809f97f6","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07","Pour"
"21d78037-a0ea-54b9-baa9-4ad954a8a237","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pour","Test"
"a44d1d91-1943-5093-bfdb-0efb6ce1537d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pour","Panel Stripped - Grout tubes cleared"
"ed954771-4d85-5324-9244-1826987f2907","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Pour","Panel Stripped - Lifters cleared & clutch tested"
"66ecc2d8-5143-5fb2-9070-0c9752604ec3","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07","Removed from mould"
"5881f67c-8aec-5871-b449-5601e48a1c66","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","Removed from mould","Attach any relevant documents or photos"
"dc079f41-8582-57b3-a8e3-1261a8778c03","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection"
"0632c04c-17a6-5e2c-a27a-0c609b77eeba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","All perimeter dimensions"
"0814fc46-205d-55e2-8314-4cdac8b7719c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Square check"
"89fdb59b-7ace-5de4-ad99-c1eb04d8df7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","All penetration dimensions"
"ef0544d2-bf38-59a8-9d6c-0b697a2b068e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Rebates"
"5af9c825-7c48-50b9-b541-e5f1da876d80","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Top lifters"
"6ca18a26-8f28-57a6-8d33-ddde8707e2b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Side lifters"
"0261a7e4-f513-52d1-958f-653f6c45d7cc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Propoints"
"8f8f3d72-d0fb-5031-b001-c09282085db7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Grout tube location"
"1c3df31b-e4c1-549c-86ce-01efddfa6d51","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Ferrules checked"
"08b8e735-3dcd-55b5-a4af-eeeb529e14d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Ferrules cleared with tap & spray"
"e5036483-e7b7-5ca9-8082-321b37f06f89","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","All arisis rubbed smooth"
"556ecffb-93f5-56c3-a236-194efb96ac09","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Grout tube fill points cleared"
"1a47e0e0-738b-5292-a78f-5e83e3a1c312","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Panel Racked"
"a06473a5-873d-5c7b-ac76-c6f975664184","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Completed"
"8d57fa37-0ca2-5759-be6f-988d7883143d","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25842  514-07-07","As Built Panel Inspection","Signed By"
"e0bab68b-3e03-4ca2-a944-b600a8a7dca4","","checklist-sectioned","not-started","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 7","25843  514-07-08"
"7def1a79-9dd6-5cfa-9099-5206654d023e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out"
"a8745b68-ebf2-5a20-a32a-57ed41ffdb9a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Internal set out - Rebates"
"1e114ff2-7780-5213-9a84-575fa71f2fba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Internal set out - Far Side Ferrules"
"1ed5db57-7918-5e05-82d8-043f744aeb6e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Internal set out - Vertical Joint"
"e3636b1a-900b-541e-9163-f16b83e403de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Internal set out - Horizontal Joint"
"973bc437-5b78-5e0b-ae59-08710f257973","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Internal set out - Penos"
"596fba51-8cc1-56c9-a6b3-b0c71e2c8624","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Formwork Set Out","Panel ID Tag fitted"
"56070ec8-012b-59b3-91b5-9bfa614ec7ac","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection"
"5758c600-181c-5887-9128-10a7f0e0f690","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Formwork"
"2219921e-ab0f-5417-8663-c184a0b3d149","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Panel edge"
"bd7aa949-6755-57f2-8a17-37daf992e3bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Reinforcement"
"4bada67f-3341-5acb-9dea-b9bc379b674b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Lifters"
"546c6ff4-b840-5dec-a444-e9830a627007","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Grout Tubes"
"39764190-34ef-5e8c-9cdd-df4fd2cb473a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Connectors"
"1fbc61d7-64bf-5b7d-8b8d-3cf243e04298","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Other ferrules"
"c61a182b-a180-595f-b38d-428a24f160d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manufacture","Level 7","25843  514-07-08","Pre-Pour Inspection","Other Inserts"
