"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ef7512c8-0e2b-40c8-bf62-7b3f2576bed9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"648580ea-4a0c-4a7f-b099-63256b5dc447","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1"
"64ccaac1-f150-43cb-ac4c-ef0cdfd67543","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8"
"8c609bc7-4957-4dae-b5b4-583addc8cd93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire"
"3be5062d-8020-4902-a4bf-10924993b45b","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler"
"b7369518-674e-5b7b-b467-09f213a88ff7","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler","Documentation"
"87261016-b7c3-5539-8326-8be8132f256f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation"
"a7acc8da-9f92-5f5a-bbcc-375441c514e3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm tank slab tolerance within +/- 3mm"
"a5e11128-c47f-584c-9396-bf594e4a98f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Build first panel ring"
"caf720ee-02cd-510f-bfee-56fae2835f80","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Build roof including access hatch"
"3457e8a0-8614-5cc2-bf1d-1dca66a26a1e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Hang tank liner"
"d4f36357-0e9d-57ed-babc-d73574fb8b2b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Fix tank jacks and lift for next panel install"
"b8d7bb57-7181-5a42-ad3d-df78baf15d30","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Install ladder sections at each lift"
"9b8ed8a5-be45-5c14-85b0-3231836acb03","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Fix base ring and remove jacks"
"6bd02734-cb13-5347-aa1d-c48c6a8b0478","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Ensure internal tank base free of debris"
"a78f3218-7cfb-504c-b66e-b2170723aacc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Install geo fabric to base"
"cf26c5c2-7a9c-55ef-82f0-d8f9872ac81e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Stretch tank liner to tank base"
"ead80a39-b81a-570c-95ec-4bda7e3d9795","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Connect pipe nozzles and vortex"
"4804cdd8-776c-5e19-b075-9fff74568756","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm tank level indicator installed"
"04dcb541-610c-52be-9dff-2ac0bd16372c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm tank capacity labels installed"
"2bb03b6c-40da-5b14-9fd6-e7f3b3815a79","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm warning labels installed"
"1dec75d6-5689-52f1-81b5-4fc24c86ba50","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm ladder guards and inspection hatches installed"
"648fa52d-f415-5ddc-8cc1-dcb696e28b13","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Confirm no leaks when tank full"
"5462ae6b-528e-52c0-9db9-18e40506acf8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Installation","Copy of Installers statement attached"
"efa22bdf-c7be-588c-ad00-1f12cd2d7bd4","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Sign-Off"
"42fba71d-5fe0-5c99-82bc-ea8fb26feccc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Tank","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"17370f4d-6de6-4199-97f4-630799f6fd52","","checklist-sectioned","not-started","EFPQF11 - Fire Tank Install","checklist","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank"
"dc590d03-d3bd-5e3e-a9d1-15c01abf2513","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Documentation"
"43e97ac8-3e5e-53a0-855f-914f731d1af0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Documentation","Confirm construction drawings approved for use."
"af3c7808-fef4-504d-828e-0b26457bb17d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Incoming Inspection"
"f9084ce9-bbb2-5c2c-a16d-1744bda80aaf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"6be33804-13c3-599e-bf95-3995125b00de","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation"
"be2f690a-8044-512f-8f66-6024c31015f8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm tank slab tolerance within +/- 3mm"
"2a5f075d-3c9c-5f88-b7ef-f6777fc2ba58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Build first panel ring"
"96358c8d-bedf-545c-99ad-45c722713e21","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Build roof including access hatch"
"f2456276-c635-517d-bfe2-b377a813e443","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Hang tank liner"
"09249c7f-6f0a-5c1b-a7b4-fe1d42961494","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Fix tank jacks and lift for next panel install"
"654c9f46-c245-5a56-bc0e-ea8ac674f904","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Install ladder sections at each lift"
"1f4d984b-d571-5536-97b6-2de836a78409","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Fix base ring and remove jacks"
"05a5ce75-6de4-5ad4-abe0-6d5b8bcdbd18","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Ensure internal tank base free of debris"
"d3269a0f-61bb-55ab-8292-d1f4e3b4986a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Install geo fabric to base"
"f711b326-a4a7-5ebf-96a2-db1ec5763edd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Stretch tank liner to tank base"
"1e27c9a9-4cf3-519f-903a-4ff1293dd977","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Connect pipe nozzles and vortex"
"6e07aa3e-c7c2-5566-ad9f-54338a693327","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm tank level indicator installed"
"fabe4b84-8782-5e0d-9452-d59f50394082","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm tank capacity labels installed"
"21612cc3-08b1-5592-a4ac-94e8709277a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm warning labels installed"
"c5b939a3-6dba-5647-ac93-00eba74ec042","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm ladder guards and inspection hatches installed"
"b8149c94-3d75-5c64-850c-194a3fe97969","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Confirm no leaks when tank full"
"bdd3b4e6-1bab-5724-8d85-f8c46f88d96b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Installation","Copy of Installers statement attached"
"44ede595-4a43-5324-9733-4ec9925a6136","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Sign-Off"
"c9e0a16e-8b50-5034-ae6a-7473555e5a67","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Tank","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"e78cd33e-8910-4aea-846d-b4fc02d9e5ac","","checklist-sectioned","not-started","EFPQF01 - Fire Service Pump Install","checklist","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps"
"975db379-f1d4-5d09-b4f6-bd3a22f31b7b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Documentation"
"3b03c024-3711-51a9-b8f2-250e564a4d53","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Documentation","Confirm correct construction drawings approved for use."
"73148834-9893-5538-902f-c6c512719f41","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Incoming Inspection"
"1d4cc55c-0c42-5885-a4a0-6f2ed00c0fea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"62f5341c-bbf3-5326-b19b-16d0d67a8101","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation"
"0ad25228-059d-5d13-b1fb-06c836765bc8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Plinths positioned. Min height 150mm"
"8002e9c0-7e5e-5493-b998-734f23511831","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Pumps positioned on plinth"
"1b448e24-74c3-58d6-a574-7fec519af3ed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Minimum 1.0-meter clearance required around perimeter pumpset."
"288380ef-6dbc-5176-961c-6e298ed36040","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Suction connected including isolation valves"
"52892eff-baf8-55ff-97d5-a9f35ee3e5bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Pressure relief valves and drain installed"
"43ebc370-e042-53c7-af20-67d1cfe46621","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Discharge check valves installed upstream of discharge isolation valve"
"14bfb866-dd41-5d97-a35f-b65ed666184f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Discharge connected including isolation valves"
"a778d113-2d9e-5c5f-b05b-f18bfdc04387","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Suction and discharge pressure gauges installed"
"87374546-d1cf-5e19-9d69-8047e4618ebe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Flow test arrangement installed"
"9f567aa2-1fb7-50e3-a738-20123f19151c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Pump start pressure switches installed and wired"
"c2860c09-82b1-5a2c-93e9-6f388970d380","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Control panels installed and wired"
"7e408ef3-a675-5b1a-9031-58b788041a79","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Battery trays installed"
"b14c5f1b-07b1-56d7-a828-ef7a084de190","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Circulation relief piped to drain"
"f6e3a304-5b7e-5990-9902-05e75ac49127","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Gland drains installed"
"8a589ddc-2988-513f-bc28-9fde3e0ca6f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","Diesel exhaust and muffler installed discharging to atmosphere"
"bbfe5ce2-6eda-5158-be45-2fed87fb2ac3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Installation","External bell and strobe installed"
"1ed2458c-e7e9-559b-b348-d3e14482504c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Sign-Off"
"7301ba1d-80c5-5750-b706-7fde6e094a70","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Sprinkler Pumps","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"9bed671a-c931-42ec-945d-36fc71facdb9","","checklist-sectioned","not-started","EFPQF01 - Fire Service Pump Install","checklist","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps"
"8a2d8a9d-628b-540b-aebc-37582cf22905","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Documentation"
"420381c0-04c6-5253-a3a3-c318f463f005","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Documentation","Confirm correct construction drawings approved for use."
"389bd52f-0155-5414-a5c5-712338cf8e6f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Incoming Inspection"
"4f8f7989-8417-5e2b-96ab-ecce310bfded","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"84467337-0682-540d-a5b1-635a3b4a0f57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation"
"f5aaea9f-5a4b-5008-8f46-f36afba6634f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Plinths positioned. Min height 150mm"
"a1da25cd-8eba-5b8b-a9a7-02af194a8688","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Pumps positioned on plinth"
"a4e07cfe-3ce4-5d6d-9ff8-635799a6e4cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Minimum 1.0-meter clearance required around perimeter pumpset."
"4f5136b4-bd71-5d03-aba8-363cf44dcd07","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Suction connected including isolation valves"
"60575139-a8a5-52ca-b04f-78df279ffc11","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Pressure relief valves and drain installed"
"e5411f8a-379c-5473-a6b5-293a14653981","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Discharge check valves installed upstream of discharge isolation valve"
"50a5c764-2d7c-5216-a813-2f15b400278f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Discharge connected including isolation valves"
"44a0eb1c-af14-5bea-b889-52ba56139c95","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Suction and discharge pressure gauges installed"
"e355283c-bfb5-548e-9dd3-2017888dd0c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Flow test arrangement installed"
"8e9f1296-2b1e-51f3-8d42-b6c92e85adef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Pump start pressure switches installed and wired"
"6d8a1997-e061-5883-8d12-7a62793d5018","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Control panels installed and wired"
"e12ff6c7-0579-51d2-8360-2a9a7cd4395c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Battery trays installed"
"9371f976-e48d-506b-a7a7-8747a3b4c087","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Circulation relief piped to drain"
"5a8241cd-91a5-5b22-8801-90150b4dcd47","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Gland drains installed"
"19e5c552-feb8-5d33-a580-791a6f8be643","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fire Pump Room","Wet Fire","Hydrant Pumps","Installation","Diesel exhaust and muffler installed discharging to atmosphere"
