"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"aae178f8-38bf-4490-be35-92ca58c4a6d3","","checklist-flat","","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"946c2e7b-24ad-4a12-a273-51e5ba65e33f","","folder-normal","","","step","TRUE","FALSE","Site QA"
"84a4baad-1c99-475b-9cf7-8fecd8afa962","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In"
"3d20c78a-f3d4-4f06-a791-bd335d36426e","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3"
"fcb72ff8-e201-46af-afd6-a26b01fff090","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3","JET-B3.01"
"7fbe6304-57c1-426a-8189-8fc2186fda8c","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 3","E321","A/C Checklist Commissioning [F]"
"702fb31a-7417-41c4-8af0-48cbdb495e8e","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 3","E321","Ventilation Checklist Commissioning [G]"
"a1f5bf13-10b3-48d3-95ac-f2bce243f1d1","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 3","E321","Sign Off"
"c91c4c20-7835-4e88-99b3-6cd179432c99","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4"
"f39082e4-b000-4d6d-b72b-d5f42178e45d","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E401"
"f08caa7f-d9a8-4982-a05d-0da4fe2576e2","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E401","A/C Checklist Commissioning [F]"
"9b7e90e2-4b89-424d-827a-c2803fe111ce","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E401","Ventilation Checklist Commissioning [G]"
"a723589e-70e2-46c8-8496-baa5e3a2eeb3","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E401","Sign Off"
"0bc5d767-dbe6-4f23-921b-8f9f093db0aa","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E402"
"acf855dc-5af4-432d-8fa4-88979526f03a","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E402","A/C Checklist Commissioning [F]"
"b26055d3-7c05-4b44-bf20-da5469cf394f","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E402","Ventilation Checklist Commissioning [G]"
"55652806-3e21-435f-a9d3-d94cfab4b49f","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E402","Sign Off"
"dde3ed45-64c9-49d8-b1b9-ebcc37ebe28b","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E403"
"7b86a94b-752f-4a3c-aa89-4247121c765f","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E403","A/C Checklist Commissioning [F]"
"4e9868a2-f491-406e-b3c1-0ba9052dff4d","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E403","Ventilation Checklist Commissioning [G]"
"466bb8b2-2ba9-4834-95ac-aac1d5d5ca06","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E403","Sign Off"
"187f65ff-127e-4651-be2f-b6943c9d5044","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E404"
"a1e71c3d-3c1f-41e4-89b8-e242658cb5f1","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E404","A/C Checklist Commissioning [F]"
"329153d5-34cc-4c7b-a8be-42a6bb520863","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E404","Ventilation Checklist Commissioning [G]"
"9044cace-1494-4bfb-b7bc-bc6f4525ab3f","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E404","Sign Off"
"da86637a-bbce-4bd5-90df-6fef38852135","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E405"
"44fb2f31-6a84-4b6c-a331-0dcbe1bf9268","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E405","A/C Checklist Commissioning [F]"
"f2be6ad6-64ab-489b-b06a-33e4e4a6e39c","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E405","Ventilation Checklist Commissioning [G]"
"91a9208c-8074-46bb-b158-8a9325b879ba","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E405","Sign Off"
"ad2f82e1-34e9-4df4-9c13-b989ef9df127","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E406"
"4700176b-484f-4be0-bf4c-39677ccac5bd","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E406","A/C Checklist Commissioning [F]"
"bb0633df-f0c6-415c-b6f1-8d7457bb8207","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E406","Ventilation Checklist Commissioning [G]"
"a023049b-0013-4095-b14f-603771f9afce","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E406","Sign Off"
"55f61c93-910c-437b-827c-c5f81fcdcf21","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E407"
"f27aba66-803f-4c44-99b0-a71c821497ec","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E407","A/C Checklist Commissioning [F]"
"ca80315d-5351-4086-af30-ae4107d4a8b3","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E407","Ventilation Checklist Commissioning [G]"
"48b34946-011a-4626-969e-d85eeca95d5c","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E407","Sign Off"
"88758e39-295f-4166-bddb-b8e4ac8ee5e9","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E408"
"1fc25894-c16d-4cb9-a263-22c5c26636d6","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E408","A/C Checklist Commissioning [F]"
"e666912c-a50a-46e9-be4c-302cdaa1b10d","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E408","Ventilation Checklist Commissioning [G]"
"254cf31f-df7c-4ab1-b305-3c4c96ef36a3","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E408","Sign Off"
"1e913be9-001a-4cd5-a8fb-d5cb0d8dc28e","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E409"
"6d67363d-f3d9-4fff-b899-0c1fa59997df","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E409","A/C Checklist Commissioning [F]"
"8060a901-ece7-4c0f-8bb5-41e6a51d7103","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E409","Ventilation Checklist Commissioning [G]"
"72294755-a3cd-45fd-a10c-868de4fe6a4a","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E409","Sign Off"
"4e628dde-324f-435a-80fb-752ec0c31d15","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E410"
"e4f40a40-b49a-4dde-9929-54209247e213","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E410","A/C Checklist Commissioning [F]"
"c2c0bb32-2ec5-455d-bd5c-d01246a1e528","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E410","Ventilation Checklist Commissioning [G]"
"0697378d-a60a-4684-80c1-486fe3d38ee9","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E410","Sign Off"
"8d6e41e0-e6b6-40b9-a9c0-230118fa101e","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E411"
"e340cdf9-8a7f-4741-99ff-d96dcd7ada52","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E411","A/C Checklist Commissioning [F]"
"378bf6e0-ac95-44ba-9341-f03dd4e0bd1d","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E411","Ventilation Checklist Commissioning [G]"
"58df4b45-996a-4ddc-917d-82f7b80a0a84","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E411","Sign Off"
"665f0ef4-0f87-4fa5-9402-72d3fdad4d2d","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E412"
"16c7425a-7568-4e22-8b2f-cc309e98b2ab","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E412","A/C Checklist Commissioning [F]"
"908ebcde-39c8-4ddd-b009-20663fe60358","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E412","Ventilation Checklist Commissioning [G]"
"22f00828-7e60-46ca-92f6-73c208a933a4","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E412","Sign Off"
"8bfeeb5d-31f5-435c-bcec-025485555d30","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E413"
"770d27ce-8b30-4a31-80bd-9f09f9a89051","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E413","A/C Checklist Commissioning [F]"
"d063c513-1d71-4040-b030-40fde3799606","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E413","Ventilation Checklist Commissioning [G]"
"10c4be80-734a-4e00-b78e-750778380b20","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E413","Sign Off"
"ede94cef-af69-4303-a378-57647e65e0de","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E414"
"042bf048-39b1-462a-aadd-723232914acb","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E414","A/C Checklist Commissioning [F]"
"974f9dd6-310d-4ef9-9f51-f3136647a743","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E414","Ventilation Checklist Commissioning [G]"
"509079cd-75b2-41a9-a3a9-7b123e22ad05","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E414","Sign Off"
"509bd54c-5e8e-4254-889d-be7e14b41fa3","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E415"
"c1d1aa01-b602-4904-abaf-d8bfa90fc740","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E415","A/C Checklist Commissioning [F]"
"23b6fe61-f682-4437-8666-5d5299998292","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E415","Ventilation Checklist Commissioning [G]"
"a62c887b-d8f3-4a1b-9bfe-6219dda1b223","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E415","Sign Off"
"6b03a58e-069e-4be7-8157-95d1691328b1","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E416"
"583aa63e-a445-418f-9bd8-433dcc68fc5a","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E416","A/C Checklist Commissioning [F]"
"34bfd276-40b2-46ab-9369-cac7a273e631","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E416","Ventilation Checklist Commissioning [G]"
"1c094e03-1557-4a5b-a51c-46f3addf8a23","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E416","Sign Off"
"d4ec178d-a624-4223-8234-e801c6832781","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E417"
"81da6d7b-a084-4ffc-b434-77cd5ef5e1cc","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E417","A/C Checklist Commissioning [F]"
"d70e1004-1fbb-4bd9-9e78-a04032e11a95","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E417","Ventilation Checklist Commissioning [G]"
"c4b0223c-b0bd-4a26-af1d-429d52f47567","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E417","Sign Off"
"ab318a46-227d-4173-abde-60d50d038954","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E418"
"5565d3fc-2941-49fe-b331-7957acfe4195","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E418","A/C Checklist Commissioning [F]"
"f8cdcec9-ad32-4dc0-bb74-28c2b8bebd65","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E418","Ventilation Checklist Commissioning [G]"
"542bcedd-e111-4530-a16a-df53eb42e271","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E418","Sign Off"
"a5aa7897-0746-4bed-9cf8-b2ed4c1512f9","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E419"
"3d306e10-137e-4ec8-99b9-b5047814cc0e","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E419","A/C Checklist Commissioning [F]"
"6ace64ae-7181-452d-91a9-5f3ea9c01a86","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E419","Ventilation Checklist Commissioning [G]"
"d0ac440c-715b-4c81-891a-8bcf5bbbba30","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E419","Sign Off"
"8150a31c-00ae-464e-adef-230c81193e78","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E420"
"53169774-f8cc-4c09-b726-d3970754818e","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E420","A/C Checklist Commissioning [F]"
"06ee15e7-e7a3-4094-8200-7b7a1b967db3","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E420","Ventilation Checklist Commissioning [G]"
"ef17e165-2fc3-4458-b1e3-9f4c2d88bb08","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 4","E420","Sign Off"
"7c3d6b6a-6bc6-46a5-bcf4-6749c37010d8","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5"
"fbec3c5b-0977-46cb-bbc9-8304357acbed","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E501"
"9b4f80b8-bd33-4abc-ad86-922ac272b190","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E501","A/C Checklist Commissioning [F]"
"a5e3a3bf-05f7-4fa3-914e-cce5be93e990","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E501","Ventilation Checklist Commissioning [G]"
"8ec3760f-f172-4942-8443-5c396266d86a","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E501","Sign Off"
"aa5fee7b-473b-4ff4-8e9f-77e4aed55e84","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E502"
"553f3cb4-99d6-4c6b-9014-df57b9ad231c","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E502","A/C Checklist Commissioning [F]"
"083585f9-d0a9-46b8-bc23-376328127b72","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E502","Ventilation Checklist Commissioning [G]"
"d4d3706a-ef99-47b8-801c-2eb3c67c998b","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E502","Sign Off"
"cc393dbe-2907-443c-8d68-73cf8b188b52","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E503"
"b7372e34-32e6-4331-ad50-92290b90fba4","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E503","A/C Checklist Commissioning [F]"
"d049feae-5e10-49c8-a1e6-e5f2d83a9075","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E503","Ventilation Checklist Commissioning [G]"
"0779c0b9-d0c0-406d-ac4c-cee3e475d10b","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E503","Sign Off"
"ce1c28f4-e6e9-4806-af03-43afaa96cd2e","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E504"
"d72929c5-3199-4511-b1e1-48ad639cd4e5","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E504","A/C Checklist Commissioning [F]"
"700dbf02-fe37-40aa-99e2-8c2053d453cc","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E504","Ventilation Checklist Commissioning [G]"
"caba522a-7a96-4bbd-a90f-f38dc1713ffa","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E504","Sign Off"
"a34c1973-493a-4c6b-ad36-cad1e602ab72","","folder-normal","","","step","TRUE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E505"
"398bb83a-7bb1-45e2-926c-db812cebd977","","checklist-flat","","A/C Checklist Commissioning [F]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E505","A/C Checklist Commissioning [F]"
"feda6588-59df-4849-9fa8-013eab29adf2","","checklist-flat","","Ventilation Checklist Commissioning [G]","checklist-flat","FALSE","FALSE","Site QA","Commissioning","BLK-E","Level 5","E505","Ventilation Checklist Commissioning [G]"
