"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f578d366-4477-4c15-910c-0d5ddc886ede","","work-in-progress","","folder","TRUE","FALSE","BC1"
"32fe7d95-cb90-44d9-a583-6d9bbd7182db","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA"
"3866bf06-e67e-46d9-83fe-f18f5870c7e0","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Civil"
"cae6d94c-d8f0-4348-9344-763849d5b4bd","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Civil","Drainage"
"6b21a2f4-77bb-41a4-9edc-60e275c11b87","","not-started","Civil - Drainage Checklist","checklist","FALSE","FALSE","BC1","Site QA","Civil","Drainage","Civil - Drainage"
"d3522c82-964e-57cb-a66f-96e9dc286b05","","not-started","","section","FALSE","FALSE","BC1","Site QA","Civil","Drainage","Civil - Drainage","Pre-start"
"809085eb-2d5d-5da8-af36-52c4e76cd9ae","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 11 - PCP panel inspection NW 29A, 61","Observations","Observation # 1 - to install 17 drossbachs for panel 29A","All relevant observation closeout evidence attached here if applicable"
"f2d54402-d934-4838-93fb-c238d95f31f8","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62"
"c43b4bbf-5179-4fd1-87a3-56e9267fad2d","","work-in-progress","5edffb9871fbb4606d334e941293056fbdfef3f59537e541ee865e8e2c327170","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Details"
"02149ec4-92b9-5c87-b459-6b5a82bbea46","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Details","Inspection completed, attached and any relevant observations closed out"
"ab10d442-1962-55f3-9a25-b7903fbe12d5","","work-in-progress","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Details","Sign off"
"ea8fd2b1-c461-4252-b025-78d2b1af6a25","","not-started","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Observations"
"cb335727-e3e5-44a1-ab00-7c1894ec85e4","","not-started","Council Inspection - Observations","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Observations","Observation #"
"fd425334-43ee-56da-b0c0-4acd16ad9410","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 12 -PCP Inspection NW39, 46, 60 and 62","Observations","Observation #","All relevant observation closeout evidence attached here if applicable"
"0bf8b8b6-d0b8-4ac2-af43-f4604caa878b","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings"
"ca49c6b9-3ee5-4168-a778-34a971c14485","","pass","5edffb9871fbb4606d334e941293056fbdfef3f59537e541ee865e8e2c327170","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Details"
"ad7fa701-2fb8-5e33-9dc5-c6803504612d","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Details","Inspection completed, attached and any relevant observations closed out"
"7e5873e1-ee7d-58f1-89dd-e33fbe5b2242","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Details","Sign off"
"9475115a-2f7c-4f62-bda1-54fdb0541a05","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Observations"
"9fb8b95b-5a9f-43a1-875f-e45249240e92","","pass","Council Inspection - Observations","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Observations","Observation #"
"603d1d72-b51e-5c14-af29-ac91a3ce92dd","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 14 - F14 ramp footings","Observations","Observation #","All relevant observation closeout evidence attached here if applicable"
"dd9eec55-38bf-4859-8b82-4b7b7940f940","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade"
"8ab382c9-1263-4795-aa1f-33b8cb9f4b9b","","pass","5edffb9871fbb4606d334e941293056fbdfef3f59537e541ee865e8e2c327170","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Details"
"3cef1c7e-a764-517f-81e4-745238465baa","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Details","Inspection completed, attached and any relevant observations closed out"
"f8d6564d-b9e2-5417-8141-73c854144af2","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Details","Sign off"
"2a19602b-4545-41d4-9dd7-974f99588a8f","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Observations"
"a09855fc-55f4-4556-9666-2b72ac289229","","pass","Council Inspection - Observations","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Observations","Observation #"
"2e04c7c9-5a59-5868-9f14-9fa03943c1ad","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 15 - Q0 Slab on grade","Observations","Observation #","All relevant observation closeout evidence attached here if applicable"
"a0fbf3a0-83dc-453c-84bb-970158ccfec7","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B"
"279a0de6-5df5-4f68-a84c-7d46239267ca","","work-in-progress","5edffb9871fbb4606d334e941293056fbdfef3f59537e541ee865e8e2c327170","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Details"
"597a196e-876e-5139-a4ed-f8f5e1511d21","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Details","Inspection completed, attached and any relevant observations closed out"
"bdebfa8c-152d-5690-9455-2e2b03a446dc","","work-in-progress","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Details","Sign off"
"2bf93ef5-84d6-4af6-9946-7f66e7859a41","","not-started","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Observations"
"2f6bfc94-83eb-4abd-941b-f1a593b40a3d","","not-started","Council Inspection - Observations","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Observations","Observation #"
"e3ef84a2-f640-50fc-9cef-14ca023c0337","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 13 - PCP NW47,50,42A,42B and 43B","Observations","Observation #","All relevant observation closeout evidence attached here if applicable"
"eecac7fe-036b-4b22-b5a2-6a9bd382550a","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns"
"3c3ee8ce-e5fe-4ca3-bf19-47d91df730d8","","pass","5edffb9871fbb4606d334e941293056fbdfef3f59537e541ee865e8e2c327170","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Details"
"fa10e247-788d-5994-8697-6f5172252e82","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Details","Inspection completed, attached and any relevant observations closed out"
"92055aa4-9b8e-5d2f-834a-1ecf9abca231","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Details","Sign off"
"afc775dc-c8fb-4b97-9d85-1da73dcf6767","","pass","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Observations"
"f8161ed7-1eed-47ca-94ba-a0d9a92c65b5","","pass","Council Inspection - Observations","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Observations","Observation #"
"3de8a9fa-0582-5724-af0d-78e3598a87cb","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","MSC ","SIR 8 - Inspection 17 - Ground beams #4 and C11 columns","Observations","Observation #","All relevant observation closeout evidence attached here if applicable"
"b3d33097-cd5c-4dbe-9c29-0ab3cb36d1a9","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Inspections ","Initia "
"817f8fa6-4951-44bf-88e1-346b1faf2b23","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 1- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9"
"cad217a9-e84e-59ea-bc59-deafe2d6376a","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 1- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9","Details"
"c196f72b-4f5e-5553-ae08-76921833c7f9","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 1- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9","Details","Inspection completed, attached and any relevant observations closed out"
"9ef5fceb-4a9e-5df5-a41c-56a5fb96622a","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 1- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9","Details","Sign off"
"4d0bc021-e6a5-5b18-8d6a-473a066bc362","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 1- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9","Details","All relevant observation closeout evidence attached here if applicable"
"96b9e06a-78a9-48b8-9fd9-3a53b7f5d0c4","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 2- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9 "
"cc896b43-61ba-5a2a-9650-008bc63a77f7","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 2- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9 ","Details"
"1127c6d8-4844-5f48-a71e-2cc8e76f1770","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 2- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9 ","Details","Inspection completed, attached and any relevant observations closed out"
"5340dff2-3e51-53cc-8d43-f269ae1edb2b","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 2- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9 ","Details","Sign off"
"637ee1ef-dff9-5789-b8c6-bf39eb924d53","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 2- Subgrade assessment for the basement floor slab Between GL C-7/8 and F-9 ","Details","All relevant observation closeout evidence attached here if applicable"
"4348f75e-4c52-4642-b291-1e20debf4cb2","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 3- Assessment of backfill for the undercut completed to remove the uncontrolled fill layer on the western side of the basement Between C - 7/8 and F-9 "
"6a98554f-449a-5071-93ed-a6137483ae6c","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 3- Assessment of backfill for the undercut completed to remove the uncontrolled fill layer on the western side of the basement Between C - 7/8 and F-9 ","Details"
"c4d242e3-31b3-5821-80c3-6453820bf674","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 3- Assessment of backfill for the undercut completed to remove the uncontrolled fill layer on the western side of the basement Between C - 7/8 and F-9 ","Details","Inspection completed, attached and any relevant observations closed out"
"b5af7d8e-08a8-5ae9-8bd0-8e189fa09a4b","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 3- Assessment of backfill for the undercut completed to remove the uncontrolled fill layer on the western side of the basement Between C - 7/8 and F-9 ","Details","Sign off"
"03cc9331-f552-52f3-b498-954b4c03ee97","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 3- Assessment of backfill for the undercut completed to remove the uncontrolled fill layer on the western side of the basement Between C - 7/8 and F-9 ","Details","All relevant observation closeout evidence attached here if applicable"
"91feb5f8-64ec-4c9a-81ad-90e3637425ff","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 4- Subgrade Assessment & Observation of the foundation CFA piles "
"3773d5de-4f21-54f4-802a-da16d2dcba47","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 4- Subgrade Assessment & Observation of the foundation CFA piles ","Details"
"4e0ef70a-f0e4-5304-ad0e-17157d1600b0","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 4- Subgrade Assessment & Observation of the foundation CFA piles ","Details","Inspection completed, attached and any relevant observations closed out"
"244412a1-c0ab-52fd-bd74-70c4a251a6d3","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 4- Subgrade Assessment & Observation of the foundation CFA piles ","Details","Sign off"
"de6e169b-6eac-500d-b11f-7165fb0833a5","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 4- Subgrade Assessment & Observation of the foundation CFA piles ","Details","All relevant observation closeout evidence attached here if applicable"
"118c8b5a-362f-4c74-b062-aa6c40c7c303","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 5 - Subgrade assessment "
"b7a82549-8522-5013-b007-671fb1b0a000","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 5 - Subgrade assessment ","Details"
"b649b8f1-f522-5298-b2fd-1ad8d1705dbe","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 5 - Subgrade assessment ","Details","Inspection completed, attached and any relevant observations closed out"
"4e1a8cc7-9bd9-5a67-8c69-894ff258ed9c","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 5 - Subgrade assessment ","Details","Sign off"
"5632df6a-3f03-5ae9-a575-87a93a230656","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 5 - Subgrade assessment ","Details","All relevant observation closeout evidence attached here if applicable"
"3fbd2f07-414c-4056-b45e-916bff1a6146","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 6- Subgrade Assessment "
"0b2198c5-0e3c-56c2-a905-61be5ee517f2","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 6- Subgrade Assessment ","Details"
"dd9deaea-16b1-5720-a7ff-99d6295a7e73","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 6- Subgrade Assessment ","Details","Inspection completed, attached and any relevant observations closed out"
"3ca80601-a410-591b-89e0-50ca40d67a07","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 6- Subgrade Assessment ","Details","Sign off"
"526d02ab-fe6e-5652-a173-836e19b32d78","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 6- Subgrade Assessment ","Details","All relevant observation closeout evidence attached here if applicable"
"a94c9052-ca92-4ab9-bb49-098a169efa33","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 7 - Assessment of engineered fill "
"c063031e-b0df-502c-97b9-b250f3bf8c75","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 7 - Assessment of engineered fill ","Details"
"1501781c-c649-5120-b06c-a8fd90a0f02e","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 7 - Assessment of engineered fill ","Details","Inspection completed, attached and any relevant observations closed out"
"2bac60b0-7fd7-546b-bc5d-b4775b180629","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 7 - Assessment of engineered fill ","Details","Sign off"
"3b1811ee-15d0-538a-8ec1-d698b05fa018","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 7 - Assessment of engineered fill ","Details","All relevant observation closeout evidence attached here if applicable"
"934961a2-a654-4f7c-bbb9-6aaabc73b600","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 8 - Pile Observation; Assessment of Hardfill; Subgrade Assessment "
"58b2ba98-0308-55f9-8886-c499c9693fec","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 8 - Pile Observation; Assessment of Hardfill; Subgrade Assessment ","Details"
"35e0c38e-c964-58cb-99c5-b4687cff3138","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 8 - Pile Observation; Assessment of Hardfill; Subgrade Assessment ","Details","Inspection completed, attached and any relevant observations closed out"
"e475f9d4-d4bf-5133-a8ea-5069288ab5f3","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 8 - Pile Observation; Assessment of Hardfill; Subgrade Assessment ","Details","Sign off"
"9a59a50c-7382-5e21-b52d-1a46f122f5a9","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 8 - Pile Observation; Assessment of Hardfill; Subgrade Assessment ","Details","All relevant observation closeout evidence attached here if applicable"
"ba4f55d3-fe06-4153-9303-31e54d5b7d35","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 9 - Pile Observation P40 & Subgrade assessment "
"80e205ae-a161-5c0f-9de5-9cd545853cbe","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 9 - Pile Observation P40 & Subgrade assessment ","Details"
"acdd08af-78d7-54a8-8df2-ccc9627b95df","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 9 - Pile Observation P40 & Subgrade assessment ","Details","Inspection completed, attached and any relevant observations closed out"
"30fa06b0-eda0-53e2-9204-960996fb0271","","pass","","signoff","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 9 - Pile Observation P40 & Subgrade assessment ","Details","Sign off"
"36635308-3642-5f77-bb0f-f3ccdabb41b9","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 9 - Pile Observation P40 & Subgrade assessment ","Details","All relevant observation closeout evidence attached here if applicable"
"f9983076-66cc-4d1e-9ac8-1cd80077efd8","","pass","Consultant Inspection","checklist","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 10- Pile Observation and Assessment of subgrade and hardfill for the basement floor "
"757cf5ce-467b-51b1-962f-61c8b37b24cb","","pass","","section","FALSE","FALSE","BC1","Site QA","Inspections ","Initia ","SIR 10- Pile Observation and Assessment of subgrade and hardfill for the basement floor ","Details"
"0b2d9afa-d3ce-556e-b41d-5bedd09f849a","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Inspections ","Initia ","SIR 10- Pile Observation and Assessment of subgrade and hardfill for the basement floor ","Details","Inspection completed, attached and any relevant observations closed out"
