"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c7bc325-759e-4dec-a623-5598a487f836","","","","folder","TRUE","FALSE","Site QA"
"0cf95069-3cd1-470b-95c2-6f0023ad45fd","","","","folder","TRUE","FALSE","Site QA","Ground"
"567fd4c0-ba64-44a1-9216-1e8854257ab8","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","West Tower Residential Lobby"
"0fb877e4-1a3e-4e7c-b4d9-5a6fbce49294","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","East Tower Residential Lobby"
"db0cffed-e9ac-4026-a6e0-0df91a13686b","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby"
"f0181950-5ec0-4256-9cb1-3ecfb1150fd9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Staff Locker Room"
"94852bf5-986a-4e9b-9b2b-1d0c628569d7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby Toilets"
"86fad516-e38c-4256-b6e4-19552b0ffbf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","Ground","Pub Kitchen"
"cc984841-366c-4385-9b78-a2e3cb741517","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Pub Toilets"
"27e8d090-7059-44ed-aebe-9feb7e82e4c2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Pub"
"142f5b55-4cd7-4735-aabd-903f9c9b1498","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Gaming Room"
"28b592cf-5126-4e10-97ae-54ff784c642b","","","","folder","TRUE","FALSE","Site QA","Level 1"
"379598d1-840a-400f-aba5-7f920a5d768f","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","West Tower Lift Lobby"
"355380f5-a65f-421a-865a-a931eb286f2a","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","East Tower Lift Lobby"
"11bd0a9f-4826-4c5f-9f9f-48b0c68123d8","","","","folder","TRUE","FALSE","Site QA","Level 2"
"35e6100f-3a0a-4ef2-8e76-372138f26531","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","West Tower Lift Lobby"
"7a92bf92-6e6a-42fb-a749-ae584a01a229","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","East Tower Lift Lobby"
"31f949c1-361e-4422-ad24-bbc4b128295e","","","","folder","TRUE","FALSE","Site QA","Level 3"
"30db35e0-52c6-4f21-8b1e-317684266272","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","West Tower Lift Lobby"
"a2639209-5fed-4c04-ad2a-a23bfa9c3f51","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","East Tower Lift Lobby"
"f5d163a6-eb4e-4ff0-a550-a52a8dbc181d","","","","folder","TRUE","FALSE","Site QA","Level 4"
"2d13947b-20f0-4388-aafb-551f34d88d12","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","West Tower Lift Lobby"
"58f017c1-521d-458d-9468-8095826b6f76","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","East Tower Lift Lobby"
"b2a8e649-7b0d-4bbc-92ea-02e1f73ff36b","","","","folder","TRUE","FALSE","Site QA","West Tower"
"1817e8ee-343e-4266-9319-955cbb6edc7e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5"
"a125086d-ac29-4c4c-ac9b-829a5b6fe27a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 5","Lobby"
"86677bb0-a0be-4ca4-9458-bf6843aaaa9e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5","501"
"be8097f0-5ed1-44c4-942a-6d50fb2185a8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1604","Kitchen, Lounge & Dining"
"aec98263-d24c-4faf-93a8-c2d99564c68c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1604","Bathroom & Laundry"
"ffaf1884-4e2f-4617-aa9e-36d6e2516bba","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1604","External Wet Areas"
"101b5fb0-95e2-4343-862e-68d623557dbc","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1605"
"1fce3796-61f5-4f39-89cd-c752afe9cd20","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1605","Kitchen, Lounge & Dining"
"015e3bd4-cc22-4da3-81d6-afa717793bfe","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1605","Bathroom & Laundry"
"8e158068-5faf-429f-9f82-c48b68be8581","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1605","External Wet Areas"
"81109510-1741-4a77-9357-9be65b4fb22e","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1606"
"1ed042f5-a439-4437-a56a-0540eaff3b1e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1606","Kitchen, Lounge & Dining"
"0a366b0a-2641-4280-8863-9132038db79e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1606","Bathroom & Laundry"
"76f7fd39-9640-41ad-9a34-8ca205202008","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1606","External Wet Areas"
"43bd8891-78c9-48f7-bf12-c66274c384df","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1607"
"a0b0ed55-99fa-4ee5-af81-975d5dd33904","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1607","Kitchen, Lounge & Dining"
"ee126071-a0be-4a04-b786-9c589e91eaa6","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1607","Bathroom & Laundry"
"5c349bf9-9457-47c1-9dee-e4b9fa7f44c6","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1607","External Wet Areas"
"295b4027-4bcf-4d5c-901c-fe26a717bd59","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1608"
"354956a8-1faa-46ad-8c87-aa619f557d4b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1608","Kitchen, Lounge & Dining"
"03096bd6-d152-41a1-baef-ba2436ed6d39","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1608","Bathroom & Laundry"
"2cb52737-fb83-4be7-959c-13c5909f199c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1608","External Wet Areas"
"66724e9d-0140-4651-874a-138ac6e466d8","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17"
"c327dd8a-1a4d-4745-ab5e-8cd0b1f37aff","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","Lobby"
"859d9fd0-7c7d-4c2f-b332-9503c9c8a713","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1701"
"a4219a92-2371-47f0-9543-f475bb3758d0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1701","Kitchen, Lounge & Dining"
"801f3125-4b48-4fb7-b172-89fcc56e2543","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1701","Bathroom & Laundry"
"2bf22311-2782-4ae4-b054-bbe4ea475b8e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1701","External Wet Areas"
"172f0025-bd22-4527-808d-0cbcb5937cf3","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1702"
"4788b17f-fcd2-4328-8189-a02613e5e0ab","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1702","Kitchen, Lounge & Dining"
"245071ac-897e-4ebe-b87d-05b42148153b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1702","Bathroom & Laundry"
"d80cf98e-3980-47e5-89fe-2b63ff13ed62","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1702","External Wet Areas"
"85a4b91c-3b5a-4b02-b1e4-ec1a01ee8612","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1703"
"9fb5150e-63cf-41ea-94b4-f6b8db57a4a9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1703","Kitchen, Lounge & Dining"
"c1fe8a53-680f-496d-96c9-83cc669c3c23","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1703","Bathroom & Laundry"
"2f27143a-898b-4e1a-b653-bb88f326c9a0","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1703","External Wet Areas"
"162adc5a-f68f-4a08-9b14-98ee55f37627","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1704"
"52fa445a-5d42-4195-94ab-e61893089f53","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1704","Kitchen, Lounge & Dining"
"946bc369-1a64-4a43-b8ec-03e29a284547","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1704","Bathroom & Laundry"
"8eaf841a-b928-422e-aabd-b9d5ba2968d7","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1704","External Wet Areas"
"a8e8ac76-4cd4-4ed4-b71d-bac253f63d05","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1705"
"ba4ccbe7-2555-40ea-8000-656bf61a2d90","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1705","Kitchen, Lounge & Dining"
"140e4857-95f6-4495-b98b-c0ae17a52d78","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1705","Bathroom & Laundry"
"46e2d646-c037-4ee3-b41f-698968156a35","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1705","External Wet Areas"
"24f83790-56ea-458d-81cb-470cb14cf625","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1706"
"59ca29d9-5257-4391-abf1-c99ab362961f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1706","Kitchen, Lounge & Dining"
"9cfdfb55-6a0d-4210-892c-81a738aa48f5","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1706","Bathroom & Laundry"
"9dd9ed47-53a8-4086-ac0b-e611377266bd","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1706","External Wet Areas"
"63510a9b-02d6-40cf-a37a-1f6b87f6b697","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1707"
"8356127d-fcc6-41cd-a62d-7da4a0f31b7e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1707","Kitchen, Lounge & Dining"
"3a714691-329b-4128-95e4-fba6d5469bb1","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1707","Bathroom & Laundry"
"041bbbe3-edc6-4613-a163-a6ef91e6768c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1707","External Wet Areas"
"defd0130-15c3-4a4a-bd7b-648faa495a84","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 17","1708"
"6348a87c-a363-4dfd-a466-f510493a8507","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1708","Kitchen, Lounge & Dining"
"f33b0b8c-8c57-4f92-b904-20c9ab9ab837","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1708","Bathroom & Laundry"
"bb7dba24-4f4c-4ab7-b0e1-45e513897dbb","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 17","1708","External Wet Areas"
"2f063923-6057-4095-86d9-3747ae8f21e3","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18"
"a407c287-6bc3-4843-ab75-dacb833683a3","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","Lobby"
"d6ab5536-8bf7-407e-98f2-39f19e40aa7f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1801"
"6a52793f-4574-4339-83f6-d9626f8db9c4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1801","Kitchen, Lounge & Dining"
"d2d5a4e8-aa18-4c45-81c3-b73f2d6b619d","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1801","Bathroom & Laundry"
"57aeb82f-b74d-485c-ada4-464c32ca9b74","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1801","External Wet Areas"
"33d0f904-9b5e-4fae-af21-8c29c5e455c1","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1802"
"930de239-8e20-467f-be3e-bfdcf322562f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1802","Kitchen, Lounge & Dining"
"d25d361f-2e02-403e-9432-6b2066aa998a","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1802","Bathroom & Laundry"
"f2487327-259d-4d0f-b675-6948cbfffe9b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1802","External Wet Areas"
"f61ebdda-d9d5-4779-8ba6-ff320b1ef684","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1803"
"e442b1cb-9df4-4bdd-9b18-7cf3e6785ef8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1803","Kitchen, Lounge & Dining"
"3911ccf8-6830-4128-87b1-95bf30e2078c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1803","Bathroom & Laundry"
"1f25692d-0f9a-42cc-a0d6-13cc04a8a38b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1803","External Wet Areas"
"2c6040bb-91cb-4d04-bb29-8829ce202ef1","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1804"
"12a27232-8426-4c85-be61-9cf7a6fe531d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1804","Kitchen, Lounge & Dining"
"034420d8-0d1d-4d6e-8a1b-c4261825b1e9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1804","Bathroom & Laundry"
"83fb98bb-824d-4d3b-941e-bd113a86ab34","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1804","External Wet Areas"
"9a647a1e-f6a6-4fd2-91e7-0b32740c7799","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1805"
"c4b6670b-c116-49f6-b0fd-ed5084899abb","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1805","Kitchen, Lounge & Dining"
"e89c19ce-e051-4b14-95fe-92dc36638f24","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1805","Bathroom & Laundry"
"008ac865-419d-4a6b-9732-82da1d7ecd5f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1805","External Wet Areas"
"014dc876-8764-43ba-bc24-7f3b70e47a49","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1806"
"d2e3365f-ecfc-452c-9553-fb602f73a41b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1806","Kitchen, Lounge & Dining"
"9a2c1890-a936-45c3-86d5-15d4de0b38f5","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1806","Bathroom & Laundry"
"e837ab97-b6b7-49a7-9eee-757656295a95","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1806","External Wet Areas"
"3f0e50bb-64bf-4b4c-aac0-f088ff49a533","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1807"
"9d9ca1e2-ef45-4f8b-ba6c-ca7938dfefdc","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1807","Kitchen, Lounge & Dining"
"2f323904-77d2-43d6-9fab-947def85a9a8","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1807","Bathroom & Laundry"
"b9e30f1b-0fda-4a15-b977-624efebdd494","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1807","External Wet Areas"
"a5f3fe87-dcb4-47cb-b1d9-2a7ab5741b8c","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 18","1808"
"4dea5a66-e478-475e-b12b-9d7dd58aa6e0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1808","Kitchen, Lounge & Dining"
"d823c811-01a5-420f-8cb9-58d6dada4f19","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1808","Bathroom & Laundry"
"ad9ea070-4f5e-40d9-9589-38cc3174bb0e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 18","1808","External Wet Areas"
"78c46faa-35bb-43c3-83b0-b38d690ddb5b","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19"
"14063860-f09e-4df6-bd1f-be8e549f6bbf","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","Lobby"
"dc8cdd18-a462-4064-9659-0ecc045d1749","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1901"
"6ae843f5-e268-4a6a-96ff-08af04ef56ee","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1901","Kitchen, Lounge & Dining"
"ce8ef89f-d700-4b36-aba7-3232108f87f5","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1901","Bathroom & Laundry"
"642b616b-f521-4424-82ed-abd5f1686fc6","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1901","External Wet Areas"
"21e41073-2dee-4b22-8638-8c10e817d889","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1902"
"3bafab6f-b1a0-4dcd-ac97-d567aabb03ef","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1902","Kitchen, Lounge & Dining"
"38a7f343-0976-444a-873f-39b786fc025c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1902","Bathroom & Laundry"
"7a5d1cf7-8883-4ac8-a658-92fefcf7de22","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1902","External Wet Areas"
"8fb8710b-8f9d-4e08-bfea-9f41e134edc2","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1903"
"2aef7c8d-bf7a-4a7d-b55f-bd103bb74d73","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1903","Kitchen, Lounge & Dining"
"03f77930-14c3-4e3e-beaa-e5c34e634703","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1903","Bathroom & Laundry"
"41481d09-b939-4b96-9122-93469aed2831","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1903","External Wet Areas"
"308e7e1c-372c-4045-bfbd-0852ae3410c2","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1904"
"1d6f5125-5722-40c1-8034-ff55247d8365","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1904","Kitchen, Lounge & Dining"
"e05b324c-85ac-4717-b8cf-5293a6ae61b6","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1904","Bathroom & Laundry"
"117f77f5-418b-43b1-80f9-fca6f42e32b6","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1904","External Wet Areas"
"97a3b201-542e-4903-9040-6ed51efc8687","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1905"
"fbf24b58-4680-4afc-a9d4-d6a483d262bb","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1905","Kitchen, Lounge & Dining"
"7688f844-f901-49d6-bd95-95f55cae55a1","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1905","Bathroom & Laundry"
"4510d2c0-2ae4-49f4-85b3-48cfac20dbe7","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1905","External Wet Areas"
"303741d6-9efe-4bb1-a456-e60383344491","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1906"
"3fa05fca-54ca-4d52-b7d9-bcaddc3ee24b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1906","Kitchen, Lounge & Dining"
"28075793-a3e2-4917-8b28-1eed12668faa","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1906","Bathroom & Laundry"
"2a634196-fbdd-4707-b2f4-f88861d4f96c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1906","External Wet Areas"
"d278f6ef-fb5d-4be1-9623-b28cfc15d799","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1907"
"cad108b5-047f-4d4f-8169-1dddde41f856","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1907","Kitchen, Lounge & Dining"
"bc989d3a-6c6e-4702-97d8-3af41135d450","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1907","Bathroom & Laundry"
"66d5df8d-5724-4066-9a09-962c9ab4bd43","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1907","External Wet Areas"
"a5ad0483-6213-4581-b722-51514b9d7c21","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 19","1908"
"19cf3b86-77c0-43a5-9d6d-3bfd98fa522f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1908","Kitchen, Lounge & Dining"
"518da632-65a8-46df-b060-c4b29e339856","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1908","Bathroom & Laundry"
"590459dc-09fc-464f-aaa1-cc8c63204fb4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 19","1908","External Wet Areas"
"c9a60854-3bde-4837-a4c8-09e24e959828","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20"
"b203cabe-fc7b-4d35-8565-0b29d353d979","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","Lobby"
"0bc56e78-a5ca-4f0b-a937-d550795e4dfd","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2001"
"9edb51a7-9e6a-4be1-b289-aacbcdd7aaa4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2001","Kitchen, Lounge & Dining"
"1c4077d9-7f84-4373-a1a1-8a074df7fa6c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2001","Bathroom & Laundry"
"fea2ad97-db5b-4a4d-ab75-64a9baf20e31","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2001","External Wet Areas"
"7f572cfe-65f9-437a-a712-8288bb229bcb","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2002"
"9fd3a28c-468d-4389-90e3-d2a6e967ca02","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2002","Kitchen, Lounge & Dining"
"950cd934-f698-443b-a249-2942965fc0c4","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2002","Bathroom & Laundry"
"bdff1b3b-cf4e-4e0b-923c-7aac03f06ef2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2002","External Wet Areas"
"73beefdb-78ae-456e-be14-dd7823b95115","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2003"
"eb3a9be4-7b33-42a2-9515-626ee7417cfb","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2003","Kitchen, Lounge & Dining"
"2914dc96-8844-4b61-9625-b6acd770c279","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2003","Bathroom & Laundry"
"891c7525-e2db-4110-afad-1fb00e5bc824","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2003","External Wet Areas"
"30fed3d6-7078-4130-bafc-5b59592f1170","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2004"
"8dca9378-8500-4060-a452-ab0437ba05e2","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2004","Kitchen, Lounge & Dining"
"bd67bbfa-6c59-424c-a201-1830f5dad85f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2004","Bathroom & Laundry"
"06522485-4626-463e-8cad-b3f0937fa246","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2004","External Wet Areas"
"8486e40f-23c1-4011-ae29-a4bee42a9fab","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2005"
"c25aff26-ab35-4860-b6d5-4f1900122097","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2005","Kitchen, Lounge & Dining"
"bb824f51-f33b-4aed-a572-8ec046d36d26","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2005","Bathroom & Laundry"
"f3c08264-bf24-4837-9456-bebc1a71d3d2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2005","External Wet Areas"
"9aa5b522-e845-405e-acec-cc1165824b2c","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2006"
"ee1bdfa8-4a23-456b-9464-06c2faa4550c","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2006","Kitchen, Lounge & Dining"
"47664754-0833-42c8-9c15-cc79365643a8","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2006","Bathroom & Laundry"
"e87c6852-7bc2-47af-bb82-54cc86f45626","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2006","External Wet Areas"
"b00260f8-2ef3-46fe-b9db-fcad708f6e97","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2007"
"117ec71b-b3ad-4610-982f-e67aa9e1a4b6","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2007","Kitchen, Lounge & Dining"
"9d6eba17-24b3-416e-90b2-cae274893143","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2007","Bathroom & Laundry"
"af828ee7-0c81-4bae-9b56-eaf33b2cc37f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2007","External Wet Areas"
"fd0c782f-1ad1-44a8-a1c3-8566d3d901d5","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 20","2008"
"4e7876ab-8531-4af9-9efc-d3bfbed16a38","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 20","2008","Kitchen, Lounge & Dining"
