"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ac1e80f6-7d2c-4ea3-bd5d-947529ddc55e","","fail","","folder","TRUE","FALSE","Building B"
"f897c01c-597d-447f-9e97-a494b80e1084","","fail","","folder","TRUE","FALSE","Building B","Basement 1"
"57d1f404-9633-467e-a0b7-0257eb56cf34","","pass","Reference Drawing","checklist","FALSE","FALSE","Building B","Basement 1","Reference Drawing"
"d2de7f6c-1599-4aed-8e50-be76aa98c95c","","work-in-progress","","folder","TRUE","FALSE","Building B","Basement 1","Blue (Superceded)"
"b7c1fd55-958e-548f-95d3-51d1341ceb81","","work-in-progress","","folder","TRUE","FALSE","Building B","Basement 1","Blue (Superceded)","Lunch room (B.029)"
"94ce8dd1-42f6-43fd-b723-46f9eff45b12","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED BA N (DR) (07.B.192)","Pre Sheet Sign off"
"a08eed57-f60b-44cd-9f35-aff29960a9b6","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED BA N (DR) (07.B.192)","Pre Ceiling Sign off"
"010f3774-3084-4403-92c5-a7ecb942e15f","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.194)"
"24212989-cb40-4c62-963d-93c908d1a868","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.194)","Pre Sheet Sign off"
"118cf5d0-f7c4-4e2c-ad3f-b18f6c8ee757","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.194)","Pre Ceiling Sign off"
"071a4629-5c88-483b-b4e3-1b80cdc3e520","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.198)"
"4eb84bf9-a93b-486a-af99-99dfa3b4747c","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.198)","Pre Sheet Sign off"
"21b6a388-ade4-4b34-af8e-effb44c30add","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.198)","Pre Ceiling Sign off"
"08455cd1-70e6-4077-b5d6-af07593dad80","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","2 BED (07.B.199)"
"7ab8ba8e-fd7a-45da-bdc6-9941e551a379","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (07.B.199)","Pre Sheet Sign off"
"24b4f9ba-b32a-4655-9569-70f0a716a228","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (07.B.199)","Pre Ceiling Sign off"
"71d30598-0843-4c0a-af5c-73bf59a84d98","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.201)"
"45cf3ea3-b7ec-4c9f-b691-6b9d94cfd485","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.201)","Pre Sheet Sign off"
"63d0d2bd-5d1e-4fd3-92e9-b75d8d152e85","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.201)","Pre Ceiling Sign off"
"c92faf23-eced-4dee-9430-0494c6f5d108","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1 BED (07.B.202)"
"2ffdcd07-6a50-41df-9e79-14ff271d7fbb","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.202)","Pre Sheet Sign off"
"d144a4be-c942-4ae6-a61e-4d8e41b078f3","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.202)","Pre Ceiling Sign off"
"cf8d3ecb-416d-421a-b47a-9aa1a2a4ed10","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.203)"
"a3c64b22-fbe2-45fa-a596-5d6fa3da55fb","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.203)","Pre Sheet Sign off"
"431131fd-321c-4197-8fba-227be3a2b040","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.203)","Pre Ceiling Sign off"
"6a1379fe-b7c9-4040-acac-5e7532e9c13d","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1 BED (07.B.205)"
"4d4565b1-5883-4ff6-a3a0-5814a22a08d7","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.205)","Pre Sheet Sign off"
"9a990952-b4b1-4369-96f5-2ac8555b1999","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.205)","Pre Ceiling Sign off"
"d14da637-4c03-439c-bb52-258b131d237b","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.206)"
"e5fce94b-c8a8-48a6-a9f5-6cb987a13ea7","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.206)","Pre Sheet Sign off"
"14c0e3e6-5cc3-414a-b31d-8246b609f257","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.206)","Pre Ceiling Sign off"
"2dbdb6bb-8f30-407b-9e54-6cccd066953b","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","WINTER GARDEN (S) (07.B.207)"
"f02d5048-b63a-4cf6-9ad1-4c5ee2f7e971","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","WINTER GARDEN (S) (07.B.207)","Pre Sheet Sign off"
"23b332a9-57ca-46da-b6b2-d3902c683019","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","WINTER GARDEN (S) (07.B.207)","Pre Ceiling Sign off"
"748842db-8927-4794-a79f-0edb0181ca93","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.208)"
"89e60c65-3ee4-40ff-b4b0-b8e0bc9c6224","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.208)","Pre Sheet Sign off"
"d2cbf08e-f7c9-4625-ad93-3a9ad48d3a82","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.208)","Pre Ceiling Sign off"
"bb663079-d272-4cd8-b129-ed17a227de92","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","2 BED (07.B.209)"
"6851298d-959f-40b6-bfb3-a31d06753b67","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (07.B.209)","Pre Sheet Sign off"
"9779d712-6746-4230-9177-9088c588f901","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (07.B.209)","Pre Ceiling Sign off"
"4d724ed7-0992-40f6-aa36-6b919ab3469f","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","WS PPE (07.B.210)"
"bca7cd82-a6bc-49d0-9783-7bd9985ef1dd","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","WS PPE (07.B.210)","Pre Sheet Sign off"
"605dec30-a2e8-44fa-8b19-d7a73309173f","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","WS PPE (07.B.210)","Pre Ceiling Sign off"
"2c12cfe1-e9b9-43e1-be39-fa4eedf4c3ee","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ANTE (07.B.211)"
"a64a537f-ec99-4f90-b421-ed1826cc51d8","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.211)","Pre Sheet Sign off"
"d78103a2-f243-4815-99b2-70e9fab3a3b8","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.211)","Pre Ceiling Sign off"
"23cf860b-08d2-44c2-9c07-380b67fce0d4","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.212)"
"48446f77-eaa4-487d-acb9-dd0c13f2622b","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.212)","Pre Sheet Sign off"
"6cf6753c-bb53-4c3e-ad2c-01a3de169e6f","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.212)","Pre Ceiling Sign off"
"8a08c7c1-265c-4f3c-9409-9c83ab1e4866","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","D ISO N (DR) (07.B.213)"
"8d3627bf-5c87-424b-a083-8b333eb84afa","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","D ISO N (DR) (07.B.213)","Pre Sheet Sign off"
"a08278c9-2cef-445a-918e-b0ae79626477","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","D ISO N (DR) (07.B.213)","Pre Ceiling Sign off"
"d2a96c31-508c-4d52-bc0b-944f8c3710f3","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","2 BED (DR) (07.B.218)"
"0ed17717-1f7b-4bc0-8b3b-5df6157ed55a","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (DR) (07.B.218)","Pre Sheet Sign off"
"fc07de14-72bc-4527-b995-374e7a883304","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","2 BED (DR) (07.B.218)","Pre Ceiling Sign off"
"10f58279-217c-4e1f-b173-4770e6d12eed","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.219)"
"eae88ce7-d144-42d7-9fe5-359dff5a615b","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.219)","Pre Sheet Sign off"
"b4a1a398-980f-4a92-ac09-288845f067e5","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.219)","Pre Ceiling Sign off"
"aa25ee20-524d-4caf-bfc7-d73149e5ddf2","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.221)"
"9a27b687-71e8-4430-a5e6-32f6c1f6532a","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.221)","Pre Sheet Sign off"
"c211cc4d-d4c6-4540-8750-09175651960c","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","BMEQ (07.B.221)","Pre Ceiling Sign off"
"e10d6cfa-df24-4fc1-b293-1ab151d83bcb","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ANTE (07.B.222)"
"4e6a65a4-b17e-4f16-958c-a5fbd0978d64","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.222)","Pre Sheet Sign off"
"0f1722d0-4df9-49ee-98c5-e69d2db8f6aa","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.222)","Pre Ceiling Sign off"
"158b5ed9-ad2c-4b1f-bd73-fab30018b605","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.223)"
"e1a4f598-405b-4ac9-aec3-1198de710779","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.223)","Pre Sheet Sign off"
"345c3e16-2236-4ba8-aff2-8b553062e382","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.223)","Pre Ceiling Sign off"
"24d1d1ac-0970-429e-b318-457966d98510","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.224)"
"94d9e68e-93f7-4d1a-86af-9bf258d6a7c1","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.224)","Pre Sheet Sign off"
"e0860d41-ca3d-46f0-9e4d-eee4b0a9701b","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.224)","Pre Ceiling Sign off"
"362cfa51-6bb4-42c0-b098-2eabb9ce3315","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","BLIN (07.B.225)"
"533f33ab-5fea-436d-8774-9c0e16847e2f","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","BLIN (07.B.225)","Pre Sheet Sign off"
"3ba05f17-c834-4301-8347-685e434a4d06","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","BLIN (07.B.225)","Pre Ceiling Sign off"
"e10487fe-3c49-44e1-934a-7c8def728e0a","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.226)"
"82bc48d5-6658-4ef5-b97a-d96a99c1688b","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.226)","Pre Sheet Sign off"
"52998f09-2600-47d1-accd-491c18d00d1a","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED ISO N (DR) (07.B.226)","Pre Ceiling Sign off"
"45298d80-a630-4079-ba27-23b1c410b0eb","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.227)"
"e3738489-f122-4a45-bdaa-f34f7bfde220","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.227)","Pre Sheet Sign off"
"4bab3e17-affd-416c-8c0f-2723c860ebab","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS ISO N (07.B.227)","Pre Ceiling Sign off"
"b5fc5683-0224-45cd-8ac6-9a170e202a8f","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ANTE (07.B.228)"
"6affea8d-1408-4611-b65d-a85898163726","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.228)","Pre Sheet Sign off"
"7d80746a-a8e9-4e80-9292-f11b890c8a7b","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ANTE (07.B.228)","Pre Ceiling Sign off"
"1d8958c5-d2ab-43f4-97b1-7185bf2598ed","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS (07.B.229)"
"20ae8257-8063-47d1-8746-633006b3d804","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.229)","Pre Sheet Sign off"
"598e6903-3ea6-4757-9413-4571a9389d4e","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS (07.B.229)","Pre Ceiling Sign off"
"225dc239-4287-4c1c-b0fd-64867e785a7b","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1 BED (07.B.230)"
"407b6613-ed80-4fb8-b3ee-8b48abee803a","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.230)","Pre Sheet Sign off"
"ce5b01b8-3b24-4a2b-962c-fa1281fa8b55","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1 BED (07.B.230)","Pre Ceiling Sign off"
"6d8790db-722c-4a77-aa90-380efd67e663","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","1BR RAD SH (07.B.232)"
"45b00a3a-85d9-4d46-b44c-81f3be62aa25","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","1BR RAD SH (07.B.232)","Pre Sheet Sign off"
"ae6d3c2c-9bed-40de-8131-8efec7624595","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","1BR RAD SH (07.B.232)","Pre Ceiling Sign off"
"396d10d9-f340-4fa7-8f82-7886a7c0526d","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","ENS SHIELD (07.B.233)"
"02090625-29d5-4519-b7ce-771aa493610f","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS SHIELD (07.B.233)","Pre Sheet Sign off"
"3308c6b1-dbac-4cc4-9d1e-0d1ce77210a2","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","ENS SHIELD (07.B.233)","Pre Ceiling Sign off"
"c2db7a82-e1f1-4c03-abca-0b62ab91b2a4","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","RAD WASTE (07.B.234)"
"2eb7892a-b2bf-4f1c-aac3-cc5b6cf70e16","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","RAD WASTE (07.B.234)","Pre Sheet Sign off"
"3794187d-cf6d-4021-b884-f67361608c8e","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","RAD WASTE (07.B.234)","Pre Ceiling Sign off"
"5822102b-debe-481c-bced-6c7cddc4d99b","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","CIRC (07.B.235)"
"a18e7071-2f3e-48f9-b26f-f59e8710e0c4","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","CIRC (07.B.235)","Pre Sheet Sign off"
"198cfd17-81a2-4f5a-9dfe-bd267b756dba","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","CIRC (07.B.235)","Pre Ceiling Sign off"
"e48dc021-8886-485b-b0ae-d40fdc91c71e","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","DU (07.B.237)"
"9797629b-0196-4a76-8919-2abd50eb4acf","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","DU (07.B.237)","Pre Sheet Sign off"
"723b9da7-bb4a-4218-8999-9048c326d2c0","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","DU (07.B.237)","Pre Ceiling Sign off"
"d177ddc7-e45c-4ae1-8078-b7b13dfc0c19","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","WCST (07.B.238)"
"aee0d2fc-5d23-4a7b-ac77-5d863f8aa0f4","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","WCST (07.B.238)","Pre Sheet Sign off"
"01c35f52-83b3-4e29-ab02-8d1561dd7df5","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","WCST (07.B.238)","Pre Ceiling Sign off"
"7d9b2726-a7ea-48ea-9854-8715a3ba8131","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","WCST (07.B.239)"
"0b060ce1-a2a2-4837-8713-5c3ecb99568a","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","WCST (07.B.239)","Pre Sheet Sign off"
"228c61b8-0cfe-4a7f-b9b2-916b3dad0173","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","WCST (07.B.239)","Pre Ceiling Sign off"
"8f47a284-70bf-4aa4-8e0a-1d218ae3d7f4","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","MEDS (07.B.240)"
"a0742994-4ce3-44df-a25f-1be947695016","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","MEDS (07.B.240)","Pre Sheet Sign off"
"491be1d6-e2dc-4299-82b9-6601e907ad22","","work-in-progress","Pre Ceiling Sign off - Building B - L7-10","checklist","FALSE","FALSE","Building B","Level 7","Area A","MEDS (07.B.240)","Pre Ceiling Sign off"
"45cc7c10-718f-4c1e-b792-994b2cc997a6","","work-in-progress","","folder","TRUE","FALSE","Building B","Level 7","Area A","OFF CW (07.B.241)"
"fe0c177c-4f75-4080-b0ae-767a663672c1","","work-in-progress","Pre-Sheet Wall Sign-Off (Ground Level and Above)","checklist","FALSE","FALSE","Building B","Level 7","Area A","OFF CW (07.B.241)","Pre Sheet Sign off"
