"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c4bcc5eb-6f48-43b2-a775-2e16a0b251fa","","fail","","folder","TRUE","FALSE","Building A"
"d1d08869-42cd-451a-8cb4-e455493875ae","","work-in-progress","","folder","TRUE","FALSE","Building A","Basement 1"
"7e8f85a8-8301-4e2a-81c8-463fa3968dee","","pass","Reference Drawing","checklist","FALSE","FALSE","Building A","Basement 1","Reference Drawing"
"86b673b6-f71b-412b-8c60-bea208520996","","work-in-progress","","folder","TRUE","FALSE","Building A","Basement 1","Zone 1"
"6a4a3a7e-767e-42d2-a7bd-37318929fe99","","work-in-progress","","folder","TRUE","FALSE","Building A","Basement 1","Zone 1","Waste (A.184)"
"f755ab47-9a32-45bf-8558-91edb75393fd","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","Storage EQUIP (03.A.234)","Pre Ceiling Sign off"
"4ff2c052-43c1-4bf4-b247-ebe0a7f834a5","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","BRES (03.A.235)"
"ffb055cc-172e-5de0-8df4-ca024b0a2404","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","BRES (03.A.235)","Pre Sheet Sign off"
"71dfdf50-81e1-41c6-b134-dcbdc9f5d546","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","BRES (03.A.235)","Pre Sheet Sign off"
"9b4307dc-80e4-42ec-b4c1-35a3f8c8ee92","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","BRES (03.A.235)","Pre Ceiling Sign off"
"705afa48-2c51-4cb7-b113-331948db76f5","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","MEDS (03.A.244)"
"9a9f8b0b-f285-480b-84ef-a1c11001a941","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","MEDS (03.A.244)","Pre Sheet Sign off"
"09b1b2ea-cfb9-438b-9812-631b33ceb847","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","MEDS (03.A.244)","Pre Ceiling Sign off"
"91d98e70-eb3b-41ee-88d6-97a2de255936","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","OFF CW (03.A.245)"
"e50593f3-9e57-4b58-981a-726519038878","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","OFF CW (03.A.245)","Pre Sheet Sign off"
"57ea4eb2-2442-495b-9ffd-058400a17009","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","OFF CW (03.A.245)","Pre Ceiling Sign off"
"6d218bad-e002-4767-b858-bc746063162f","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","Storage PCOPY (03.A.246)"
"92b63461-08e9-46de-9886-18da77b066b7","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","Storage PCOPY (03.A.246)","Pre Sheet Sign off"
"af5ec37b-3783-4a8a-8d16-26ee97866b73","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","Storage PCOPY (03.A.246)","Pre Ceiling Sign off"
"618bde93-3226-4650-9bd6-683523534bbb","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","BPT (03.A.247)"
"ed5614e1-3066-5a29-9233-dd35e5dd434d","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","BPT (03.A.247)","Pre Sheet Sign off"
"74b6586b-bc5e-43c4-a683-814b9cac3e63","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","BPT (03.A.247)","Pre Ceiling Sign off"
"cc2ccd49-54c6-4bc7-8171-0f0b0516998b","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","Storage Station (03.A.249)"
"f2ae2e48-923e-40b3-8629-84ed8b4c65d8","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","Storage Station (03.A.249)","Pre Sheet Sign off"
"8291a87d-13f5-4958-9cb9-3bf091687595","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","Storage Station (03.A.249)","Pre Ceiling Sign off"
"c4429d3b-8391-451d-9dc5-fbf91e559817","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.252)"
"6d278117-8006-52ba-8510-edc636c4adbb","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.252)","Pre Sheet Sign off"
"bcd4110e-3566-4584-8ff7-9299f3af48cc","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.252)","Pre Ceiling Sign off"
"dbb647dc-ab76-4b11-adfa-a921db42eac1","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.264)"
"fa4ca7b5-2306-4f03-81e6-07d005a2b58f","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.264)","Pre Sheet Sign off"
"4becb867-f4e0-44dc-901f-c19fadc4e545","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.264)","Pre Ceiling Sign off"
"2d1f20aa-cfe4-413a-a03b-d1bd90d32f1a","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","EDB (03.A.272)"
"c4f0fdeb-5407-50b3-8882-ced171c107a1","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EDB (03.A.272)","Pre Sheet Sign off"
"d48c0084-0d72-41c0-a309-f54e5f451f30","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EDB (03.A.272)","Pre Ceiling Sign off"
"62a0a083-45d7-4840-97bc-46d90b92d212","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.273)"
"222021a7-33fe-4c4b-a6f8-34e32b86a4b8","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.273)","Pre Sheet Sign off"
"ae6133c0-7e8a-47e4-95db-b3f700f9aeb7","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","CIRC (03.A.273)","Pre Ceiling Sign off"
"baee2a19-4421-4123-b74e-0d7d5cfd2223","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","STAIR (03.A.311)"
"6f41f6fb-5f79-5cca-9ca4-692f1b5778cb","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","STAIR (03.A.311)","Pre Sheet Sign off"
"0e27e9eb-0b55-426b-b47c-22ce643eba40","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","STAIR (03.A.311)","Pre Ceiling Sign off"
"864a7baa-4a97-4935-a3fe-ff3905cc5d44","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","EXH (03.A.330)"
"c4d1a7b6-9c58-54d7-9cc4-695ec2f75442","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (03.A.330)","Pre Sheet Sign off"
"bed9771f-9778-43b1-aa54-f8008ed28f66","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (03.A.330)","Pre Ceiling Sign off"
"b600afb8-d08a-4bfc-887a-cdb95142424a","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","STAIR PRES (03.A.343)"
"185b4358-79fa-59b6-a4e1-ee3ac1d557ab","","work-in-progress","Pre Sheet Sign off - Ground Level up - old format","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","STAIR PRES (03.A.343)","Pre Sheet Sign off"
"d325cd0d-5b03-422b-ab26-b01068be3438","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","STAIR PRES (03.A.343)","Pre Ceiling Sign off"
"dbc9dc19-f073-4ef3-9028-1d43e5527934","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","HYD (03.B.514)"
"0cc01ca7-0552-41d9-84a3-13be6b5e596a","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","HYD (03.B.514)","Pre Sheet Sign off"
"8359f086-ef03-4d1c-ae67-25a1c883cd95","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","HYD (03.B.514)","Pre Ceiling Sign off"
"3284ba0e-e493-44e6-8839-b66f81f8f8c5","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","MECH RISER (SA4-L3)"
"b31a82ed-6339-466c-aa34-a3174593e39a","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","MECH RISER (SA4-L3)","Pre Sheet Sign off"
"ffa476af-70d2-441a-8956-967584f20e48","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","MECH RISER (SA4-L3)","Pre Ceiling Sign off"
"62495234-4682-456b-8e7e-e0e1d54246aa","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","EXH (T01-L3)"
"738a7b94-87de-412c-8984-d9bd61ac9b85","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (T01-L3)","Pre Sheet Sign off"
"94fa22d8-54c8-4c40-bb52-737b1a8e49fd","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (T01-L3)","Pre Ceiling Sign off"
"57c36391-ed02-46a3-8dd9-45c87b52f934","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","EXH (T03-L3)"
"45e4bf0b-b7a0-48eb-bca9-e1010e13a7de","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (T03-L3)","Pre Sheet Sign off"
"251472af-c2f0-48c4-a1e1-6a57dd8d5791","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","EXH (T03-L3)","Pre Ceiling Sign off"
"c0bd0ee6-54aa-4c91-9501-8479d9e420c3","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 3","Area C.1","SUPPORT (T08-L3)"
"97d20838-fb47-4718-913a-f7bdd9fee437","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","SUPPORT (T08-L3)","Pre Sheet Sign off"
"05f6dec3-1182-40a1-8a24-9ecdf66baf05","","not-started","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 3","Area C.1","SUPPORT (T08-L3)","Pre Ceiling Sign off"
"7a294104-4de2-4f63-bc16-63d15497751f","","fail","","folder","TRUE","FALSE","Building A","Level 4"
"73b16136-9105-4c47-b629-1cf67c31c35a","","not-started","Reference Drawing","checklist","FALSE","FALSE","Building A","Level 4","Reference Drawing"
"bc0e1ee9-7b0e-4af3-905c-35bb800944ee","","fail","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01"
"fb48be31-f424-4d21-834c-ee216e2cf81d","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - ACCESSIBLE (04.A.012)"
"bd93c8ce-2ca8-52f7-8941-993c79b974b6","","work-in-progress","531dcc5d3dce430bb1ae60b6bc6695249420b0b49dff3616287fdbe44d010fa0","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - ACCESSIBLE (04.A.012)","Pre Sheet Sign off"
"d3f24f27-dfbd-409c-b4b5-c1ae027de5f7","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - ACCESSIBLE (04.A.012)","Pre Ceiling Sign off"
"d28ba382-bede-4c42-af64-71fb7f837ed1","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","BAY - MOBILE EQUIPMENT (04.A.018)"
"ca93200b-b01f-5ff8-80c2-d37439d979e8","","work-in-progress","30622e2acd8432def7e59380e433c29842bda73a710469cdfbeb51c1d6683899","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","BAY - MOBILE EQUIPMENT (04.A.018)","Pre Sheet Sign off"
"7250acda-c087-471f-abd1-885175b32494","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","BAY - MOBILE EQUIPMENT (04.A.018)","Pre Ceiling Sign off"
"82605ab1-db3e-443d-a304-169281eb3651","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.025)"
"88b82f9a-12d6-49ee-8a48-4f79f44f0e7a","","work-in-progress","75fe9bd10d1ee64a30c1462a23f47332eb385d4021f38fce9f8935751d35e79c","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.025)","Pre Sheet Sign off"
"d4d2eba0-0480-4727-9263-91935c890e22","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.025)","Pre Ceiling Sign off"
"7c7e0779-c633-4f2a-8865-5f4c5cd4500a","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.026)"
"e8c56b75-64a0-47b0-ae8f-6f357462e4ee","","work-in-progress","9c327f528b77fc64d26b715fe75ef556ead866f662c94f2af935416a5158699b","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.026)","Pre Sheet Sign off"
"fb35df53-a079-485c-a0fa-dbd40e32f35f","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.026)","Pre Ceiling Sign off"
"eaa19868-5f71-40e7-ac31-d81bf969af78","","fail","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.027)"
"6591dac6-07ed-59ee-a21a-f1928509de16","","fail","30622e2acd8432def7e59380e433c29842bda73a710469cdfbeb51c1d6683899","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.027)","Pre Sheet Sign off"
"8b4528ab-3abd-455e-9cc2-83fcd16ea31d","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.027)","Pre Ceiling Sign off"
"cf4b4f57-5e53-49ca-86cf-4f00db05f888","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","STORE - PATIENT PROPERTY (04.A.028)"
"6055e192-3468-4b44-b458-5d2c7aea9ca6","","work-in-progress","75fe9bd10d1ee64a30c1462a23f47332eb385d4021f38fce9f8935751d35e79c","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","STORE - PATIENT PROPERTY (04.A.028)","Pre Sheet Sign off"
"e62cc847-6147-4f67-8f1f-b41c680997a9","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","STORE - PATIENT PROPERTY (04.A.028)","Pre Ceiling Sign off"
"7161ee7b-e204-419a-8551-9374f5f31b90","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","ASSESSMENT / ACTIVITIES - PATIENT (04.A.029)"
"93fa6495-21a0-4176-a61f-1057eff7f9a9","","work-in-progress","Pre Sheet Sign off - Ground Level up","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ASSESSMENT / ACTIVITIES - PATIENT (04.A.029)","Pre Sheet Sign off"
"da1b926f-fb06-4c2e-96c6-f2afdbf9a537","","work-in-progress","Pre Ceiling Sign off - Building A - L1-5","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ASSESSMENT / ACTIVITIES - PATIENT (04.A.029)","Pre Ceiling Sign off"
"7fe20b99-7612-4804-aff9-8623cbcc1ac8","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.030)"
"900bc46f-1af4-52dd-8027-b4b0caa0d43b","","work-in-progress","531dcc5d3dce430bb1ae60b6bc6695249420b0b49dff3616287fdbe44d010fa0","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.030)","Pre Sheet Sign off"
"e5e45f9a-65d6-47de-ab5c-6ed466c58524","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.030)","Pre Ceiling Sign off"
"d586384f-e57c-4941-b9b6-a0b3790f33b6","","fail","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.031)"
"3fcb2e6e-8fc3-4369-886b-73760d7ec207","","work-in-progress","9c327f528b77fc64d26b715fe75ef556ead866f662c94f2af935416a5158699b","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.031)","Pre Sheet Sign off"
"4309c910-338c-468e-ab8a-b7311700dae5","","fail","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","2 BED ROOM (04.A.031)","Pre Ceiling Sign off"
"c09a0080-b16c-4b8c-b9c9-6decfedef012","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.032)"
"472c89a4-8549-47f1-98c3-66c6dce54479","","work-in-progress","75fe9bd10d1ee64a30c1462a23f47332eb385d4021f38fce9f8935751d35e79c","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.032)","Pre Sheet Sign off"
"fdc5b764-8f92-466e-abae-49b658b84740","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.032)","Pre Ceiling Sign off"
"1cfd21c4-c9f3-4c08-8a13-e49024a5328a","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","BAY - HANDWASHING, TYPE B (04.A.033)"
"a72cf031-4fe9-5283-935c-a9d6cb0c381a","","work-in-progress","531dcc5d3dce430bb1ae60b6bc6695249420b0b49dff3616287fdbe44d010fa0","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","BAY - HANDWASHING, TYPE B (04.A.033)","Pre Sheet Sign off"
"13a459f5-6e09-4a10-b8e5-1af0866f0e4f","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","BAY - HANDWASHING, TYPE B (04.A.033)","Pre Ceiling Sign off"
"147ae961-8470-4bc9-a8fc-f744069fca8c","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.034)"
"4dea701f-7ea9-5d49-abc4-f7b9ad38670d","","work-in-progress","531dcc5d3dce430bb1ae60b6bc6695249420b0b49dff3616287fdbe44d010fa0","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.034)","Pre Sheet Sign off"
"3ba23da3-4238-4053-baf2-334c66a2a14d","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","ENSUITE - STANDARD (04.A.034)","Pre Ceiling Sign off"
"08c9b824-7abb-4153-8b25-a89d99d9a99c","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","1 BED ROOM (04.A.035)"
"5ceb5e4a-a87e-41a1-ae09-6fb6e5709008","","work-in-progress","9c327f528b77fc64d26b715fe75ef556ead866f662c94f2af935416a5158699b","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","1 BED ROOM (04.A.035)","Pre Sheet Sign off"
"fc4c2c01-1067-4e5a-910c-f18f16fff7ee","","work-in-progress","e61b4efaf74212d073fe9aae88a20ac92b1ac03e94d38b7c3b30016be3e78952","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","1 BED ROOM (04.A.035)","Pre Ceiling Sign off"
"762bba50-96fe-40b4-9887-d3657de47d61","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.036)"
"5e016a3f-4de2-4cb0-8ade-0804a55b40aa","","work-in-progress","75fe9bd10d1ee64a30c1462a23f47332eb385d4021f38fce9f8935751d35e79c","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.036)","Pre Sheet Sign off"
"ced7ca7d-18e5-452e-ae3d-9cd3860bde5f","","work-in-progress","9820c2f5fdee1a6f440e5007bf498a6374da62c51aaa2dc0a956e1ff0afc6de6","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","INTERSTITIAL / PPE WORKSTATIONS (04.A.036)","Pre Ceiling Sign off"
"da11897d-8164-4fef-82e7-eb5ff8a3cc2d","","work-in-progress","","folder","TRUE","FALSE","Building A","Level 4","ZONE 01","1 BED ROOM (04.A.037)"
"b1e9d7b4-e57e-4787-84e1-0b3da6692e46","","work-in-progress","9c327f528b77fc64d26b715fe75ef556ead866f662c94f2af935416a5158699b","checklist","FALSE","FALSE","Building A","Level 4","ZONE 01","1 BED ROOM (04.A.037)","Pre Sheet Sign off"
