"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7280c873-51b1-477b-9141-4ba1d939f0b8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Lightbox Stage 1"
"e152a84d-243f-4984-afb1-69dabe1bb762","","folder-normal","work-in-progress","","step","TRUE","FALSE","Lightbox Stage 1","Carport - Outside Grid A"
"b3cf88dc-c891-4b04-b559-ffd2db8cc777","","folder-normal","pass","","step","TRUE","FALSE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A"
"6c9f3fd1-01e6-4f91-bd3b-176c5300d704","","checklist-flat","pass","21bcae137638761056170d7fed6d50b13c9e14674efdef9fa4233f07a1fc7f48","checklist-flat","FALSE","FALSE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A","Vertical Blockwall - Left Side"
"94e40ec2-c264-5bbe-a781-972551173591","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A","Vertical Blockwall - Left Side","Substrate is clean, dry and ready"
"4b44270e-13dc-5ab7-be45-59e6429545bc","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A","Vertical Blockwall - Left Side","3 Coats of Sika blackseal elastic is applied on concrete retained blockwall"
"2039d569-4f00-5196-a036-f8c6973724d4","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A","Vertical Blockwall - Left Side","Protection board is installed correctly"
"263df0d0-b94e-52a9-b136-a30dc6448b0e","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Carport - Outside Grid A","Outside Gridline A","Vertical Blockwall - Left Side","Area left clean and tidy"
"7515546f-e85d-4c5b-8d9c-8e306301a188","","folder-normal","not-started","","step","TRUE","FALSE","Lightbox Stage 1","Carport - Outside Grid A","Gridline 3, Outside Grid A"
"c8ea2e05-a8e9-44d2-81d6-c80421004ed3","","checklist-sectioned","not-started","QA - Nuraply 3PT and 3PTM Installation Checklist","checklist","FALSE","FALSE","Lightbox Stage 1","Carport - Outside Grid A","Gridline 3, Outside Grid A","Underfootings"
"81a357ac-7f1e-5d7e-9691-e9a68ca49a5b","","checkpoint-group","not-started","","","TRUE","TRUE","Lightbox Stage 1","Carport - Outside Grid A","Gridline 3, Outside Grid A","Underfootings","Location of Work"
"41b0627f-e073-5b05-afaf-437a464f826b","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 1","Block C","Gridline 4-5, R-Y Underslab","QA - Nuraply 3PT and 3PTM Installation Checklist","3PT and 3PTM Installed Product Checklist on Concrete Substrate","Suitable drainage system installed below footing as per specification."
"fd18d097-b5b6-5f76-945f-ce4d7716dff5","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 1","Block C","Gridline 4-5, R-Y Underslab","QA - Nuraply 3PT and 3PTM Installation Checklist","3PT and 3PTM Installed Product Checklist on Concrete Substrate","Membrane protection boards installed correctly."
"8b76cf5f-c1c6-5c8e-b4bc-2492d99cac49","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 1","Block C","Gridline 4-5, R-Y Underslab","QA - Nuraply 3PT and 3PTM Installation Checklist","3PT and 3PTM Installed Product Checklist on Concrete Substrate","Membrane fully adhered to substrate with no bridging, bubbling, or delaminating."
"7194ed03-e529-5a08-b43e-a5c19bf25ac7","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 1","Block C","Gridline 4-5, R-Y Underslab","QA - Nuraply 3PT and 3PTM Installation Checklist","3PT and 3PTM Installed Product Checklist on Concrete Substrate","Overall installation free of wrinkles, bubbles, creases and splits."
"ad30d767-5599-4dd5-bdbb-8c94630c32d6","","folder-normal","pass","","step","TRUE","FALSE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y"
"c20af588-b536-462b-a36f-caf0e2ce8db2","","checklist-flat","pass","UNDERFOOTING - 3PT and 3PTM installed","checklist-flat","FALSE","FALSE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Underfooting"
"b69f1527-e5a2-543f-8706-224660637541","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Underfooting","All corners and upstands incorporate reinforcing"
"b828b024-8853-533b-af3c-01400780384c","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Underfooting","Underslab membrane extends beyond footing and protected until vertical membrane is installed."
"450ec442-3b0e-5f3a-bd8b-aeafef4031cf","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Underfooting","Side laps 100mm and end laps 150mm Fully torch and seamed."
"b2d0eaf9-3975-5ffc-8625-268c0b25b351","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Underfooting","Junction of footings installed to specification fully bonded and watertight."
"6f1198a0-5351-4669-9e14-d3eacc4584f2","","checklist-flat","pass","RETAINED BLOCKWALL","checklist-flat","FALSE","FALSE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall"
"edd72dcb-94f8-54db-9f95-cfe4039b241d","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Underslab membrane extends beyond footing and protected until vertical membrane installed."
"ee9342c2-6367-5685-b9e9-bfa749332187","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Side laps 100mm and end laps 150mm Fully torch and seamed."
"1a0c7d04-99ad-5a6b-96e9-0f1112e8dca9","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Junction of the floor and wall membranes installed to specification fully bonded and watertight"
"7d2caef5-0c0a-53e8-971d-4aa5fe61fb34","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Membrane protection boards installed correctly"
"9722f91f-b6c0-5449-9820-4dad878a0c5c","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Membrane fully adhered to substrate with no bridging/bubbling"
"7a61ad5f-bf67-5bb7-8ada-0485359f3446","","checkpoint-status","pass","","","TRUE","TRUE","Lightbox Stage 1","Block C","Grid 2-3, Grid R-Y","Retained Blockwall","Overall installation free of wrinkles, creases and split."
"1c782c87-07c1-4abd-8f8d-3dc592c9ed3e","","folder-normal","not-started","","step","TRUE","FALSE","Lightbox Stage 2"
"25ea631d-406f-4707-ba90-afaebb29f7d5","","folder-normal","not-started","","step","TRUE","FALSE","Lightbox Stage 2","Block A"
"2892be6d-be48-4c3d-a581-7ec713671cf1","","folder-normal","not-started","","step","TRUE","FALSE","Lightbox Stage 2","Block A","Second floor"
"6e325d2a-ffd7-419b-9c74-797969434928","","checklist-sectioned","not-started","QA - Viking Tanking Checklist","checklist","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 3"
"b8b34750-8588-5aab-869e-d5ab600c9dc9","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation"
"38759ed2-dc18-5c05-bbba-fa1fb2de2d50","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Substrate details specified"
"48ccf0f9-2f0c-5ab4-a7d8-1ed7966e51ed","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","If substrate is Site Concrete, must be minimum of 45mm thick"
"73ae7c88-680e-551e-8bdc-a7630fb46203","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","If substrate is Sand/Gap Seven must be minimum 40mm compacted"
"d5da0e38-c18b-5e00-8318-4a9e906937cb","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","There is boxing/formwork in the footings and around the perimeter"
"883d36c0-6660-513c-aea2-0ab7dd301e03","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","All pipe penetrations held firm and on a minimum 2° downward slope"
"408130aa-a3a8-5803-9b92-ca6d275f1fe0","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Bitumen fillet has been installed to the footing wall junction"
"b3f785ea-b0a8-5f39-88b7-d47441512f8b","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","All sharp objects or splashes removed from block concrete"
"20745732-ef80-53d3-9cd2-be7e35d00306","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","There is enough room to work behind the wall and the bank battered or shored up so it is safe to work"
"30f2557d-db76-559a-99e6-38071562493c","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","If solvent primer is used, is there enough ventilation or is a charcoal filter mask required. Alternatively, use acrylic bitumen primer."
"3ca6d2fd-53ab-59e1-99f8-8d79ed6c914e","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Wall and footing clean and dry so the primer can be applied"
"a88d527e-1e0e-554b-b3f7-e39fa0041244","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Pointing on the blockwork is flush"
"f4b7de61-9205-5044-86cd-e61df9185dbe","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Control joints every 6m"
"a15cf7a3-e24e-52b2-925b-1cad3204c7e6","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","The final height has been given"
"8c51c8ad-2a5b-517d-8407-3c0c4290af81","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","The termination detail at the top of the membrane has been finalised"
"963d30b5-f269-5307-9d91-1d0e4c9ac072","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","The termination bar has been sealed"
"85bcfd83-68f3-5dfc-9794-96aa42e08a96","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","The drain coil is in place"
"0d3f9432-ac4f-5ad1-b432-2bbeadb3ad3b","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Preparation","Protection is in place on the walls"
"72e6a754-e148-5547-8856-41f1fbb91e35","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 3","Application"
"e4d5a998-0f61-5b10-9cd4-74ac34eeeb09","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Application","Product installed correctly, checked & reviewed - as per specification"
"0162f6bb-7d1a-5dbb-a793-8aeabd0f601e","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 3","Application","Area left clean & tidy"
"f9b5451c-78e0-4137-8d38-fbf1989fd09a","","checklist-sectioned","not-started","QA - Viking Tanking Checklist","checklist","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 5"
"88aa77b9-7a80-5c58-88db-c63e410f5210","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation"
"231a7046-76bb-5ae0-b70e-f72c413a3d56","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Substrate details specified"
"09469309-c22b-51de-a49e-d07d710b9509","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","If substrate is Site Concrete, must be minimum of 45mm thick"
"b470f9f9-c587-5257-bef1-84a7a78459a3","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","If substrate is Sand/Gap Seven must be minimum 40mm compacted"
"dbe28191-c058-5973-99de-eaf5daef55ab","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","There is boxing/formwork in the footings and around the perimeter"
"11e92462-117e-5bcc-a6e2-e861b1df2285","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","All pipe penetrations held firm and on a minimum 2° downward slope"
"7c770e10-d8e1-5c7b-8194-35d8ff27242a","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Bitumen fillet has been installed to the footing wall junction"
"82c7a4ec-e475-5855-879d-7df77a287a2e","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","All sharp objects or splashes removed from block concrete"
"ef3f28fd-9093-508c-ac27-a9cb082b2ec1","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","There is enough room to work behind the wall and the bank battered or shored up so it is safe to work"
"8bb3de3c-05be-557a-a1e0-d2b1db4f14c0","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","If solvent primer is used, is there enough ventilation or is a charcoal filter mask required. Alternatively, use acrylic bitumen primer."
"fe95975d-ca2c-513d-868b-ef0a02a64b19","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Wall and footing clean and dry so the primer can be applied"
"9add632d-8363-5f86-ae3c-2504cb6edfca","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Pointing on the blockwork is flush"
"7a6c039c-ce9b-5257-bdf7-ea27164d25bb","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Control joints every 6m"
"3e102ccb-3866-5fee-a883-5aa4cc108226","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","The final height has been given"
"bcfbea13-4874-5a60-890d-bab2c1492b52","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","The termination detail at the top of the membrane has been finalised"
"113e9aa2-444d-533a-a2ea-e8c692179a19","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","The termination bar has been sealed"
"39e65cb1-5297-5f81-94d5-8f08ba22eb50","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","The drain coil is in place"
"9febd652-8d01-5401-86ad-afdf1f6ea9ef","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Preparation","Protection is in place on the walls"
"961a1ce4-4141-51a0-9472-606d9f9df955","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 5","Application"
"221e361b-a606-5d0b-9689-1667e5b5d044","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Application","Product installed correctly, checked & reviewed - as per specification"
"dea0f400-054e-5c16-a41a-5ef362994305","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 5","Application","Area left clean & tidy"
"6e2737b8-44ce-4b75-aaec-c9ff9e8b217a","","checklist-sectioned","not-started","QA - Viking Tanking Checklist","checklist","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 6"
"6105b98f-6c14-541f-81cf-1538d93a0bce","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation"
"d6ebac89-086e-55ed-911d-13a15cc1f78e","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Substrate details specified"
"8969afbe-6932-5527-8f15-e2964b56f9ca","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","If substrate is Site Concrete, must be minimum of 45mm thick"
"52449a30-af37-56f3-94fd-7c0416061147","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","If substrate is Sand/Gap Seven must be minimum 40mm compacted"
"2cfdc8a9-79d1-5d44-bfa9-c43a660cd8e1","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","There is boxing/formwork in the footings and around the perimeter"
"6743643a-2355-5e4c-b2b0-d6e205aa9484","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","All pipe penetrations held firm and on a minimum 2° downward slope"
"a696d5cb-4c74-5a21-b277-03cf287d14bd","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Bitumen fillet has been installed to the footing wall junction"
"39708302-7607-5f12-88b1-bc60c16b14d0","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","All sharp objects or splashes removed from block concrete"
"6b7f8f15-9d7f-5442-8883-322bffb5a220","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","There is enough room to work behind the wall and the bank battered or shored up so it is safe to work"
"6780bc0b-ca32-5938-9785-fc29cffe5a53","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","If solvent primer is used, is there enough ventilation or is a charcoal filter mask required. Alternatively, use acrylic bitumen primer."
"286ba273-c31a-5714-a6bb-60437652e689","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Wall and footing clean and dry so the primer can be applied"
"f8dcc419-1e2f-5ec9-8747-82f438542e19","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Pointing on the blockwork is flush"
"e931295f-fc20-5e22-95d7-dcbaa5c23917","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Control joints every 6m"
"0ffe6560-b76c-5cb9-a09e-d8690d8c96ef","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","The final height has been given"
"4ca1513f-9a05-5e21-aaa5-4fdf9c2ed059","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","The termination detail at the top of the membrane has been finalised"
"dd956648-434c-5a74-93ea-da35627b815c","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","The termination bar has been sealed"
"86eb8865-daf1-580d-abb8-2984fff6c298","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","The drain coil is in place"
"4e3d6465-844e-5bf9-9b04-4e8d210c5dfb","","checkpoint-status","not-started","","","TRUE","TRUE","Lightbox Stage 2","Block A","Second floor","Unit 6","Preparation","Protection is in place on the walls"
"bc5e2669-40bc-549a-90ad-c76e60089fd9","","checkpoint-group","not-started","","","FALSE","FALSE","Lightbox Stage 2","Block A","Second floor","Unit 6","Application"
