"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98c26acb-cdf8-4497-891f-4178557656ff","","not-started","","folder","TRUE","FALSE","Active Projects"
"31ec2bcf-3d2f-47e3-9fef-96dbc354a293","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)"
"46008034-1533-4eb1-ab05-3aea7f263b07","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing"
"b7f5d2c0-bd95-4dfa-a577-de2fa8946b4c","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in"
"41ad4a7c-e116-4d59-acef-30ca1dd42144","","not-started","WG Install Water/Gas Rough-ins - QA Checklist","checklist","FALSE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in","WG Install Water/Gas Rough-ins - QA Checklist"
"fbc274fb-3291-5159-b841-2ecb2373ae03","","not-started","WG Install Water/Gas Rough-ins - QA Checklist:2ab4993b-dfcd-4af5-92c0-aca186cbb373","section","FALSE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in","WG Install Water/Gas Rough-ins - QA Checklist","Details"
"d37cd10d-53c2-53a0-b770-c7a6a49466fc","","not-started","SD Install Sewer/Stormwater Drainage - QA Checklist:70263660-cdf6-4d5a-bca4-5fc12f8c8f59:648455e3-ec09-4be1-ba70-9a6d0d7ebb53","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage - QA Checklist","Details","Are all your tasks complete for this job?"
"efbbbe08-b2ad-5da8-918a-94f9bb0a9b89","","not-started","SD Install Sewer/Stormwater Drainage - QA Checklist:70263660-cdf6-4d5a-bca4-5fc12f8c8f59:648455e3-ec09-4be1-ba70-9a6d0d7ebb53:4e58e321-9db0-406a-9482-0a06d30a5969","signoff","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage - QA Checklist","Details","For variation or defect notification, action (REQUEST SIGN-OFF) Sign-off works as complete, action (ADD SIGNATURE)"
"46665f39-702b-48b8-8aaa-fc10aaa8a8da","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist"
"bc39f59f-6463-515d-9511-25a0f209abc8","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555","section","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details"
"ba7eb2a8-67fb-5915-b9c2-45229d90c91b","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:16a9111f-ea9f-44b8-8298-c96d4cc1b89a","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all drains are complete & have been tested"
"9a07ca2d-86e1-5d72-82e9-3fdf34ab17a7","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:f3485400-1e06-48bf-a8e6-1a37ced2b74d","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all pipework for damage or imperfections"
"b1812c3c-6115-5b5a-bfbe-8bd7a6786af4","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:b810ebb5-08ca-4244-a017-92bfe99914bb","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all pipework for blockages & debris"
"a753dccf-8e79-5bb5-a944-8779c32e8894","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:9bf33f0c-a591-47cd-8f98-f6b1406a2b5d","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Report if you recommend drain cleaning or repair works"
"20807356-a54a-57c2-8648-27ed2adb4821","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:8becd641-3397-4ce3-b45b-4b819ef9c0c3","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Report if any waste pipe were missing, required re-positioning or repair"
"5b4ac338-c2e6-5858-b744-6bc7c679acc3","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:8be361e6-67a4-4a2a-892c-4025c0d10728","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all traps are installed (Baths, Shower & FWG's)"
"37735f1e-daf2-5b8d-81f5-83beefc83964","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:6c377edd-65b6-4a4a-bd6b-eefc5fabb565","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check ORG has been installed"
"d208a745-b434-5398-a479-bf8cd1db2b43","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:0c8e962a-7619-4aa4-b480-cf261c97fdfd","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all Smart Pans, Cyclone Drains are installed"
"69570600-9dd9-5ddd-a7db-a23a872ea5a0","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:69eed4d5-4829-4534-80e0-0844d3b16583","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check water tails for correct location, secure bracing & sealed ends"
"5de13899-14f6-5c2f-b1bf-808a7126be6d","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:a7158f6a-1bb1-430a-bc49-0d9f36f7a673","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Report on the slab preparation & status"
"34eb7a69-536e-5847-8838-3b62abc4195b","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:0d3ecf7a-5dc9-45e8-80d7-35dda1639425","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Report details of any repairs or rectification works carried out"
"782bf29d-0d6c-5edc-b88c-0a3afa2c890b","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:d90a3070-2d63-4e79-b62e-3c0a601048f9","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check camera head location recording for accuracy"
"dc1aa3c2-62a9-5b52-b7f8-b443ac3cd432","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:107d9036-1e95-4503-b339-dd84f7051f03","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check all rubbish is collected, placed in bins & lids are closed"
"ca870b73-d2b1-5642-8200-d13185d44ff2","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:07b8e234-cb2c-4c27-a8fd-862f236b5ffd","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Check temporary fencing is reinstated"
"0a9fb4d7-e3a2-543b-b4e7-20bbb01994fd","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:b216e3f8-20c1-4e01-abb7-96278a07a79a","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","Are all your tasks complete for this job?"
"b8b525dc-28db-5c53-9b2d-06e4e31dcc52","","not-started","SD Post Installation Drainage CCTV Recording - QA Checklist:1f5a5ef6-74ae-4064-800f-f3e25b954555:b216e3f8-20c1-4e01-abb7-96278a07a79a:2f7f0849-7072-4dcb-bb8e-642c81313779","signoff","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Post Installation Drainage CCTV Recording - QA Checklist","Details","For variation or defect notification, action (REQUEST SIGN-OFF) Sign-off works as complete, action (ADD SIGNATURE)"
"7e432468-fb9d-49f5-8193-6c780f2bb51c","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist"
"861e1422-9ada-56b1-9f2b-99eaa8fae1f1","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89","section","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details"
"cb104a6a-b380-55ca-ab8a-c475c6cf6112","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:fb5020b9-9787-4b8c-a95d-a62e5ad22f6c","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"feaf5973-b58f-5c8d-b6af-af2d1f825fc8","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:06bffb90-25ee-44a4-96ad-4a30f02ce243","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Installation complies with current drawings & specifications"
"f5a06abc-b12c-582c-9cad-7340abfefcd9","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:6dff0164-befb-407f-b7cf-aac234bb37ca","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"15b1c73a-4c0a-58fd-ba12-f05c96f4f858","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:c8b76e2e-2275-4bfa-9e06-66d169addcce","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check all, pipework, fittings, connections for damage, imperfections or leaks"
"4cdfea2a-5820-55d0-bb99-89f99b9bc495","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:a98c0c88-16ab-454c-a4fb-de5fce96482c","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check all pipe & fitting joining methods are Code & Manufacturer approved"
"07c56b80-c6f9-5615-940b-4897f84e560d","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:4785e293-70ad-4e0b-9791-fb3407ad91af","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check pipework for minimum cover (≥300mm)"
"8794c8da-cd6d-54ee-9b4e-9c07e502fdcd","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:083bf0ec-7f34-498c-baef-0adebfd64513","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check rainwater tank overflow riser is located against the wall"
"6b023686-3ae9-5034-984d-91c0403212b9","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:8fbaab87-7760-4a7e-8d19-bad634217724","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check two (2) SW grated risers are located on each side of house"
"45379c66-8008-5833-870e-cbbee2f7b157","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:b0fc7800-7580-4dfe-83de-b7289c475b11","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check all downpipe adaptor for correct location & finished height (Bottom adaptor at top of weepholes)"
"3fc0e5f3-4273-5946-b6f6-c22ebcf4e054","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:9bcd15a7-2598-4971-be66-a502ba618759","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check boundary trap & inspection shaft multi-vents/covers are installed"
"74b38b95-c93a-58cd-9e2b-ed1e2c799935","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:379cc391-2084-45d4-8772-0b8503fc0ead","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check stormwater inspection shaft covers are installed"
"7737f32e-dc64-5a99-a984-6da225b73008","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:4705502e-04e1-471f-87b3-73bc632b4126","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check ORG & finishing collar has been installed"
"4cc51d23-a2e6-59b5-8cd3-f64bfa7ff83f","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:930943fc-760f-4131-96f0-6f8b9b99e1a0","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check water meters are installed"
"3d7440a7-4d43-579e-896b-c8a67dd21eb3","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:97f448c2-14cb-4e99-ac5f-d00d738fb2a4","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check silt pit installation if applicable"
"d4966db8-9929-51ff-bce4-55844d974061","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:148282c1-3c8c-4fbd-810a-7cd6a0289e27","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check all rubbish is collected, placed in bins & lids are closed"
"647e2f76-7f67-5984-b2a8-f528f36aebf9","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:20e47a85-06d6-404c-bc7f-49dd389676a0","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Check temporary fencing is reinstated"
"ede4b60c-e736-53af-841b-e161303e79ca","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:c41f5df9-b92a-4e96-846c-be9a4e73f1e3","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","Are all your tasks complete for this job?"
"5a4cfe02-c208-5035-83aa-ecb98716ff5c","","not-started","SD Install Sewer/Stormwater Roll-Overs - QA Checklist:f0d03c1c-278c-4bb5-9f65-5c604e07dc89:c41f5df9-b92a-4e96-846c-be9a4e73f1e3:2eb42b02-7dd2-461e-b8c1-48e47118022c","signoff","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Roll-Overs - QA Checklist","Details","For variation or defect notification, action (REQUEST SIGN-OFF) Sign-off works as complete, action (ADD SIGNATURE)"
"0b601414-bc35-43cc-a474-3d273c081fcd","","not-started","WG Install Water/Gas Lead-ins - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","WG Install Water/Gas Lead-ins - QA Checklist"
"227f92ee-9e44-57e5-bdb8-3bd288610076","","not-started","WG Install Water/Gas Lead-ins - QA Checklist:f2bcd6e8-063c-4f09-88dd-881cd9465af1","section","FALSE","FALSE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","WG Install Water/Gas Lead-ins - QA Checklist","Details"
"49826759-e89d-5457-b79b-4e161d7f0df6","","not-started","WG Install Water/Gas Lead-ins - QA Checklist:f2bcd6e8-063c-4f09-88dd-881cd9465af1:59a58e53-0e2e-4090-968d-99d1e6c50dd0","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","WG Install Water/Gas Lead-ins - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"de83fbda-fc96-5815-a00c-b43c5f227785","","not-started","WG Install Water/Gas Lead-ins - QA Checklist:f2bcd6e8-063c-4f09-88dd-881cd9465af1:92a418e6-9836-4fa4-9b44-88d05154811f","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","2. Residential Drainage","Sewer/Stormwater Drainage","WG Install Water/Gas Lead-ins - QA Checklist","Details","Installation complies with current drawings & specifications"
