"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"12e05ced-2482-47eb-9f83-31f178a047e6","","folder-normal","pass","","step","FALSE","FALSE","Temp Works"
"fdd82e7d-baa6-402b-8977-90e362f79dfb","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing"
"03abf0c8-8fdf-4651-b8c3-5610ec1f6d12","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation"
"aa12f8e9-cc7d-46ca-9bcf-ac6fbf453045","","folder-normal","pass","","step","TRUE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North"
"6265f95c-98a2-4aba-a3cd-8e973066dda1","","checklist-sectioned","pass","ITP-018-CIV - Rail Delineation Temporary Fencing","checklist","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041"
"5e4eca6b-1e4b-5b20-b03c-6cfae867c41e","","checkpoint-group","pass","","","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041","1. Referenced Documentation"
"e6286b99-94e4-5f86-8098-5ec4e7922d5d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.9 - Weather Conditions & Evaporation Limits"
"68a0df37-7614-58c0-9d8c-1534c97ca631","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.10 - Concrete Testing - Sampling Frequency"
"caea68a2-d3c5-5996-80f0-f64e719200c9","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.11 - Concrete Testing - Slump"
"4c1e7cce-fcd5-5ec6-b9a4-9baecfb732de","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.12 - Concrete Testing - Spread, Passability & Viscosity"
"757cf00c-3720-5c94-a696-9843a5eacf96","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.13 - Concrete Testing - Compressive Strength Cylinders"
"d06ef585-4e52-5d25-af99-794fe054ae2f","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.14 - Supply & Discharge Rates"
"0cc267b4-77a5-5fe9-b2f6-7c76f6cb5dfd","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.15 - Placement & Compaction"
"bad7fdc1-5bc2-5f77-8681-c75982149746","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.16 - Surface Finishes"
"4e775c9a-d2ae-5e4a-be85-48078398ac52","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","5. Construction Activities","5.17 - Curing-Top Surface"
"39d676d4-3a5e-5863-94ac-0bcc59cfc343","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities"
"f341eef8-6b0e-5e32-89dc-9b02f18a50ce","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.1 - Thermal Differential Monitoring"
"47064bc1-61e6-50f6-8d38-a9a31d4d33cf","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.2 - Early Loading"
"f228ca65-1160-5d4a-848f-7762f37939ca","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","AUTHORITY HOLDPOINT"
"5db57360-1651-53b9-9bbd-605bae0f1b19","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.3 - Surface Inspection - Cracks"
"c9800de0-d51b-568b-bf5a-40daca1bb819","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.4 - Surface Inspection - Surface Finish"
"78be6cd9-12ac-5616-be63-48d77c615f79","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.5 - Measurement of Concrete Cover"
"34523478-f4b9-5414-9bf9-350fe3e17de2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.6 - Early Age Compressive Strength Results - Placement of Fill Against Concrete"
"2fd51282-4d6c-5379-b4ba-a31162f76036","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.7 - Compressive Strength Test Results"
"1dcff5ac-2dcb-5492-90ef-0d7906fbfbc9","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.8 - As-built Survey"
"4f2b8ea4-e4e5-5b09-8026-31f26db2a431","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","6.9 - Non-conformance Report (NCR) Closure"
"f06d12b5-ebe3-5ab7-bca8-96b633ade063","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","Final Inspection"
"614c7f40-54ef-5440-a839-c5a1ff651cd0","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0082 - Brunt-Bridge Deck Pour Stage 1 - South Span","ITP-103-STR-BRUNT-Structural Concrete - Bridge Deck","6. Post-construction Activities","Sign ITP"
"93e52367-84d4-427e-8faa-eb38c36cacee","","folder-normal","pass","","step","TRUE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment"
"07a6e2b0-b297-4861-a59a-d2b71060c83f","","checklist-sectioned","pass","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","checklist","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm"
"d27cb30d-c998-5f57-a817-0c8f888c51b3","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation"
"c0ba1b99-28f6-5a9e-9f45-610e8005cef6","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1. Referenced Documentation"
"c7ef26dd-3e4e-569b-be19-dd3d617eb624","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.1 - Non Dependent"
"d08ee1a2-9e5f-53bc-81a6-d0e599921003","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.2 - Non Dependent"
"8b4120c7-2f51-5c26-8401-408c70fa0b14","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.3 - Non Dependent"
"f219d356-e80f-588d-a843-f3441cd46d2d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.4 - Non Dependent"
"a6873547-4328-5829-b1bc-2b84eafdd949","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.5 - Non Dependent"
"00be2de8-0cd0-56ca-b2f0-58ffa1df90ba","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","1. Referenced Documentation","1.6 - Non Dependent"
"847b8ee6-7ea0-5fd5-9203-93a832f14c35","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials"
"da5c32c1-44cb-5adb-b4e9-b9c536b5657d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","2.1 - Concrete Mix"
"cb86d3e3-3f89-5727-ae73-82d88e4e3fb4","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"7b8c0a57-b086-51e2-a920-2ab7150e2d5f","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","2.2 - ACRS Certification (for Reinforcement)"
"2fe10744-763e-5fa0-afab-2b0e582314cf","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"3b0a46bf-3090-583a-8444-ccff87efe7b6","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","2.3 - Bar Chairs/Aspros Certification"
"810ed622-d44b-58ca-b49b-e0c599436c55","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"5ec0f92b-6fee-57d9-8998-2c522734f30b","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","2.4 - Evaporative Retardant"
"ba0ce223-0600-5359-b4b2-936d77e2064c","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"646c0953-3607-52be-8959-94bedd0227ca","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","2.5 - Curing Compound"
"1bec1137-32b0-5f23-a37d-c7b40984927d","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"c37deb04-8206-5421-919e-27434364f3b1","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation"
"1861959d-6c5c-50c1-a71e-585ef518e34f","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.1 - Concrete Placement and Compaction Work Method Statements"
"78054ba0-b707-5a80-a433-a24c97eeabef","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"caaf47ba-fef1-5eee-a21a-f02910537e24","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.2 - Concrete Sampling and Testing Procedure"
"cb694bae-0798-5881-892d-498e290e27a9","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"37f592b7-14a2-5e54-82a3-ff5b13d7c5ef","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.3 - Concrete Placement and Compaction Toolbox Meeting"
"781ec218-faba-504a-a61f-7848a6e9458b","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"474faaca-b189-59d8-91e9-9688e64cb6ca","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.4 - Hot and/or Cold Weather Concreting Procedure"
"4f3fb1bf-1dc5-5398-b3c3-8f9eddea89d5","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"3c2e03c1-2691-50ae-b5e2-d4f39d690178","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.5 - Curing Methodology (for Concrete and Grout)"
"a1048c73-4b15-5258-8f0d-b21e259702f2","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"422c75f1-59a5-5966-a346-0eec4c2c6212","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.6 - Concrete Drilling Procedure"
"0d8b24fb-3b73-5d17-a231-d0e8ec0015e0","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"319c9351-fc6c-5dee-b349-e75fd39deb99","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.7 - Temprature difference measuring-Calibration"
"1f6f114b-8578-516e-b27d-54b753a0e399","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","3.8 - Reinforcement Welding Specifications & Qualifications"
"c9a19a8b-2684-559a-9dfa-23130d4a196f","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"50d981d3-1383-5dc1-804e-0bf2b7e93b88","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0031-0_Bridge Superstructure","Bridge Deck","089-0083 - Brunt-Bridge Deck & Diaphragm Pour Stage 2 - North Abutment","ITP-104-STR-BRUNT-Structural Concrete - Bridge Diaphragm","4. Pre-construction Activities"
