"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3978a4b0-4fc9-47e4-ab6f-a3a3e80b1ffb","","work-in-progress","","folder","TRUE","FALSE","Project QA"
"f3206cc2-1f9d-49ba-8fb6-f6e913dafcdb","","work-in-progress","","folder","TRUE","FALSE","Project QA","Phase 2"
"dbce7b16-a4e8-480c-b078-6bdd8fa4ae08","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1"
"d01395cc-efbf-4c80-83da-39c27181579a","","pass","Upper Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Upper Roof"
"22518848-4a39-5590-90b7-c1a36b25d139","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Delap photos"
"b2caad2f-c53b-5fbb-a67e-2887e8b38f46","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Clean roof"
"aea9df17-783b-59cb-b79d-485d806c4ecb","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Remove existing cap flashings"
"85f5090c-af95-5d70-805b-a65fc0a24695","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install screws to substrate"
"de76eb9a-684b-52a7-87b4-1a4f2f242021","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install Trough Infill PIR"
"baaa0eec-32c8-54db-b133-1b574a8befad","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Vapour Barrier"
"8c4b3fa9-cd9c-54ae-8067-8bcdad2ff05f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New 40mm PIR"
"52bfd2ec-ba78-58cf-a03c-5a13af105f9d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fibretite Membrane"
"e256c887-9328-59b2-a175-d30fcc7cde09","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fascias"
"ce3c2660-7014-5c85-ad22-cd65f662d9df","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Parapet flashing"
"4b7e1e77-8f21-58f7-be12-d34177fef36e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Gutters and Down pipies"
"d3cf40a7-8942-48f2-b804-0956eadd1644","","pass","Lower Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Lower Roof"
"8ead0f73-91ef-5e5c-b1b2-782afb0721cf","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Delap photos"
"a9d23f45-6dcf-554f-b9da-844eb7db5e2c","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Clean Roof"
"287bff10-57b6-5a0c-aca4-5c36f243d95a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Remove existing cap flashings"
"448acd11-9ce3-5901-b132-7cc70d78fa96","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install screws to substrate"
"6bb0b9bb-7fca-5b93-bbff-c6b1aff4f7e5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install Trough Infill PIR"
"c16e863e-4431-58bb-911c-44ae2cc4825f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Vapour Barrier"
"b8a7e400-a45e-550d-b0b4-03434cfb154a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New 40mm PIR"
"56d8ffea-0541-5286-863b-015445f7c739","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fibretite Membrane"
"7b0a5b15-8e12-5bb5-84ca-eb26382311f1","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fascias"
"75fe2ca3-08dc-5f34-8f37-53135f03244d","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Parapet flashing"
"0ecb5157-fd31-57cc-baf5-de7850b9a58d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Gutters and Down pipies"
"2d5f0396-4969-484c-9db9-8b6ec42b168a","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1","Windows"
"2588767a-e85a-42c0-bd36-1125c45bfcd4","","pass","nAJ0 - Window","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Windows","nAJ01"
"3914abda-6365-542e-a137-26eaac32ffa9","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Excavation and batter back"
"bbee6167-1521-545e-8c8a-0c1bf6b2459b","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Shop drawings sign off"
"83a2cab2-295b-538a-858b-32fe365e8ee4","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Excavate ground beam and post holes to depth/good ground"
"1193356c-8c1a-5465-b976-d53b85bdd190","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Ground beam DPM and form work"
"75d67dae-72f8-5199-b295-db522dd3ac27","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","25mm poly above services"
"5fc6f792-f863-5ea1-8d0c-db5cd3f746f3","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","R10 stirrups @ 200 centers"
"9a2b8118-c234-5c9f-9f97-59da44009c36","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Install 1200 long Galv starters for future extension"
"d3f67255-ad3c-590e-a11c-497047c07743","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Hold point - pre pour inspections"
"f462efbf-9b1f-584d-a2de-0262a91bba79","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Off Site inspections of precast panels"
"03c30b38-75bb-582b-b9a2-cd9a8d2a5fcb","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Ucs installed in line and plumb"
"1060f9d5-1873-520a-a90f-ff4c307ba6c0","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","precast panels installed - no gaps over 100mm"
"a4e27d3a-55a9-58c2-bdf4-eab6884a77c8","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Grouting of joints"
"d6c78210-f89f-5ba6-b180-056a881eadd2","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Install protection sheet"
"294518d6-30fa-5c8b-a342-78b7ba565102","","work-in-progress","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Install soil drain with inspection point"
"b6bcc4c5-06e3-553f-8efc-01191eccd2b2","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Pre cast retaining wall","Details","Backfill"
"b412ed87-4c1b-4eb4-9223-b3f093621958","","pass","Timber retaining wall and fence","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence"
"c7f5d675-795f-5382-9f5a-9bf1a4bf9cd9","","pass","Timber retaining wall and fence:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details"
"3cddd7a1-48dd-5281-94d6-e4c357deb936","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Excavate post holes to depth/good ground"
"9ec71b66-94da-5a1f-8956-f4dda026a0dc","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Hold point - pre pour inspections"
"7f31540b-8573-558f-a0e6-892ba9615368","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Install timber whallers"
"b5f1fd09-0472-586d-8ffb-96810b816925","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Install soil drain"
"10660944-13ad-5445-b32c-cc0caf1176fc","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Backfill"
"d7470e2d-6149-5827-8bd8-8c303793f0fe","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","Install structural fence posts"
"2bfd57cf-6ffd-50de-91d3-8d75f9dc2d01","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","M12 stainless bolts with 50x50 washers"
"1ceb4b61-5258-57f1-952e-cabbf8bafcad","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","90x70 Rails with CPC 40 top and bottom"
"612f3cf8-1c9a-5a73-a756-4241471028a8","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","Timber retaining wall and fence","Details","staggered palings with 95mm max gap"
"e3cc229d-1c39-4e5d-921a-aab3f644949d","","pass","","folder","TRUE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","New roading"
"d42b6db3-3bc3-4222-a938-6374254ae11e","","pass","New Roading Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay"
"14dddd84-9a06-50df-b2ec-cbf97ddf2fd8","","pass","New Roading Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details"
"98c82c7b-cecc-5cdf-b8ea-f16495dfb9e1","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Scrape existing"
"dd62bd10-ca6a-54b3-8d80-7851421a3e9f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Proof roll"
"5a5a3494-6509-58eb-8dd0-d85b94105910","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Hold point - Inspection"
"db0bf170-b92d-50e4-aa02-1adf2cc0ab7b","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Install hard fill"
"d5754765-e74b-5b3e-8bc3-272bc29170c1","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Kerbs installed"
"80d31ba3-08a2-5c53-a949-c74cb54b42cd","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Asphalt installed"
"9ffe95b4-9696-5cb5-be99-ade37c854bb7","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Road marking installed"
"b6fd0849-caa3-5d22-af09-d28f6757a7b5","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Bus Bay","Details","Signs installed"
"83b55ae3-d7ee-4c96-9032-e31597c91d07","","pass","New Roading - S2 - Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Stage 2"
"17afec48-6ed5-5a5b-b5bc-c8b02f65f42d","","pass","New Roading - S2 - Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Stage 2","Details"
"a5e2c3f9-9dec-5463-b55f-edab2573ecce","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Stage 2","Details","Make good asphalt"
"482289c9-bb49-5f5c-b81c-65886d9a794f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Bus bay","New roading","Stage 2","Details","Reinstate road markings"
"6c6ae575-6f70-459d-a9ab-b38aa0865074","","work-in-progress","","folder","TRUE","FALSE","WHARE – BUS BAY and ENABLING","Enabling"
"63614b04-5a96-4a5c-badd-31db3e57eca0","","pass","In ground services","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","In ground services"
"3c1e2ab5-606a-5b67-a9c0-acf255f338c0","","pass","In ground services:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","In ground services","Details"
"50a8869b-1409-5339-b566-c8e40284fe28","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","In ground services","Details","CCTV existing services"
"b8e847da-4b11-4acd-a280-a0821622175a","","pass","","folder","TRUE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay"
"75c0a61a-386d-4ab7-8a1a-378d59002c51","","pass","Drainage Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage"
"64ce9d09-e430-5f2d-997e-0debac022044","","pass","Drainage Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details"
"da9bb8ac-aef1-5b62-bc87-fd0ad2b7df15","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Sheilds installed or benched"
"74c88aaa-99b0-53c2-a936-655d30e7df13","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Good ground confirmed"
"b0e432ab-9d88-55e0-95d0-0294fd0dbe3d","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Man hole installed"
"e184060e-2601-5d78-afc4-aa54dcff128d","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Bidim cloth installed"
"4c9b9d23-a860-57b2-bb87-32e1fbe29e05","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Bedding material install"
"c2266c1c-ab70-502c-b89e-f0723cc0b6f9","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Pipe layed with fall"
"ea5a832d-9e4f-5a9d-9644-7eb07f505051","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","welds documented"
"f357a171-a514-5b93-8dd2-694825f2fb02","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Box and pour corbal"
"14615349-0b98-5dd5-829b-a2e7fd7e2091","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Haunch manhole"
"d37fc1d0-4bbc-5bbf-9d82-764f8f2ebedb","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Test line"
"5cfecb75-17ae-517a-9add-ab76dadf9b0a","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Trench backfilled"
"70f1bdff-8b45-5a31-b239-002e49eefcc4","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Drainage","Details","Sump leads installed"
"b0017b41-e4ef-4951-986a-c83e2ee2e4ce","","pass","Water Supply Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply"
"fe9a6ddc-482c-5158-962b-77a821b629cf","","pass","Water Supply Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details"
"81596927-378a-5165-9984-38a07a1fc073","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Sheilds installed"
"06d13d4c-eb74-5dd8-96f4-bfb642f78a98","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Good ground confirmed"
"156cc578-e46c-532b-8037-33d8968d5d97","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Bidim cloth installed"
"a2e5e843-761c-5e51-966b-c9611220db4e","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Bedding material install"
"64b5d16b-6dd5-554b-ab69-bb0ed99ec458","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Pipe installed with clearance and cover"
"ca11598d-8116-568f-aa1c-2fab3aba7eaf","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Trench backfilled"
"68ec76b4-9a86-558f-81f1-d06f6d592e4a","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Bus bay","Water supply","Details","Test line"
"85e82517-02b8-4294-9f26-516b58c8f45b","","pass","","folder","TRUE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2"
"88da9ddf-cfd6-4b6a-b1fc-7147b83ef876","","pass","Drainage Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage"
"c9958bc7-a10b-5260-bcdf-bb6ba4d67aaa","","pass","Drainage Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details"
"abe338a4-e05f-5a9a-94c3-f66857824b43","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Sheilds installed or benched"
"ca9383bb-b9c4-576e-9a8f-0b7fea61fce1","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Good ground confirmed"
"6c8e1c4e-ccda-58fa-ab11-2fa4a0c8a24f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Man hole installed"
"876310ac-7790-5e3e-94c5-add4279fff1e","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Bidim cloth installed"
"fbcaedd7-067a-5419-8b09-4dc95a4a18b5","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Bedding material install"
"4c0da9b2-a6ac-537e-a7c8-3d15c3b13e98","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Pipe layed with fall"
"e2feeb46-9f1a-534d-9ee3-62e46b66b4a6","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","welds documented"
"70864e67-4939-56f7-ac2d-34aa4aa740de","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Box and pour corbal"
"893ece10-31fc-5b1a-b7a3-5b0936e35598","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Haunch manhole"
"82fb140d-1b0e-5fb6-9d84-1c34d132ae14","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Test line"
"00371ef3-9be8-5bb7-b40f-0d35a958a42d","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Trench backfilled"
"d5ad9d83-36ce-5da6-9f52-538c3fb1d48f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Drainage","Details","Sump leads installed"
"51dfbd13-0a1f-41c4-b93d-56f23a18e1ea","","pass","Water Supply Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench"
"fc8fa67e-1303-538a-bcf8-4722eb758137","","pass","Water Supply Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details"
"5de7cc8e-a4b2-5ec2-9cd9-0ca47454995b","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Sheilds installed"
"d9becda8-46d7-5980-91b1-8ddbdf1ab8df","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Good ground confirmed"
"986a3b54-0a87-5c72-88df-95ea59fb5e3f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Bidim cloth installed"
"5082315c-c046-54da-bae3-074d79d178cb","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Bedding material install"
"cddc2776-0da2-5c91-a9c6-d65c805acba2","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Pipe installed with clearance and cover"
"2c6625d6-d082-5cdf-a7c8-19956383947a","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Trench backfilled"
"b9339cf3-00b0-53c5-b51b-32711abb8eff","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Shared trench","Details","Test line"
"264f3c5f-9bd3-4ff8-a553-9fb301d2259a","","pass","Water Supply Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply"
"d30f50ab-76d3-568f-bb02-9bdfd925f1c7","","pass","Water Supply Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details"
"583fd175-3a34-57e6-9f85-b415cb84e45b","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Sheilds installed"
"b7b65faa-9b98-5047-adc4-c3efc832366b","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Good ground confirmed"
"a3826e46-d072-5626-a987-2b7a190aa07e","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Bidim cloth installed"
"bd5c000c-d01d-5660-bbb8-b15f9975767a","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Bedding material install"
"a1ce0775-b7be-58fb-bb95-41f9b974f41d","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Pipe installed with clearance and cover"
"97745523-24e5-5edc-aa12-6cd5da820881","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Trench backfilled"
"32f9c808-639a-5774-a995-991c05e0b679","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 2","Water supply","Details","Test line"
"4482d478-babf-4182-98a0-2a698aa1a380","","work-in-progress","","folder","TRUE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3"
"56392c36-917c-46d8-bc64-006b08bb7a4a","","pass","Drainage Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage"
"05fe9113-53e9-5a88-bb46-0b863907fb88","","pass","Drainage Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details"
"13f6843f-967d-5e6f-840f-ecb513503a96","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Sheilds installed or benched"
"daa47254-91f0-5b8b-96e5-7cc499b36f8e","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Good ground confirmed"
"4e568eed-5fd2-5a72-b678-216ca1dc9116","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Man hole installed"
"b1352f51-856f-54bb-abcd-b659c6c87913","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Bidim cloth installed"
"b7967e84-9a7a-5cab-a849-ef599f36b215","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Bedding material install"
"871054b1-0d5b-51cc-8574-b1a3278f453f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Pipe layed with fall"
"156a78ee-4088-551b-8c11-69af5716ccf5","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","welds documented"
"ca2bdcad-0642-5678-9e65-a5c4d7aa1f3f","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Box and pour corbal"
"89106fef-bd47-5d80-81c4-d59f6121d552","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Haunch manhole"
"17f75a8f-62a7-5822-b58e-966fbd4b5ac1","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Test line"
"78d128b7-ef0f-5733-96b6-1055687fbeb9","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Trench backfilled"
"6b5c0e16-6470-540b-ba6b-9b879a727845","","pass","","checkpoint","TRUE","TRUE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Drainage","Details","Sump leads installed"
"30588f86-3c71-4d3f-be09-3ee03b254a71","","pass","Water Supply Checklist","checklist","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Water supply"
"438ae334-d43f-5a20-bd58-754178d333db","","pass","Water Supply Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","WHARE – BUS BAY and ENABLING","Enabling","Stage 3","Water supply","Details"
