"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e4cf5638-45b7-4c70-bf51-3c5e63380208","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"921635ad-384a-57a2-968a-e0b6ca4209e7","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"82632969-86f7-4f57-b481-e3e525a682e3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"2cfac9fb-861a-4776-af69-0f72abb5a5a4","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"7661a612-32c5-5cdb-9954-f3365fc1dc3a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"3a2346fe-6630-5986-9138-b3bbefe9b1dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"f69bb3ea-ba4b-55ab-82f8-b65f04f21d79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"7466d9b1-4daa-5f09-8132-f146e2d710f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"e6daa6e7-80df-4c1e-9a4e-1f80f34069fb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels"
"67463430-fbb3-4e31-b57f-25b9dfcea89b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Panels 1 - 30"
"0ab02ad1-e32b-4cb4-b385-e205b5ceb936","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"9dc5a764-f679-5491-ac30-817f4d030b36","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"7d6ebbdf-781f-5a1b-a3c7-f65d20074371","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -106","Stripping and Stacking"
"e6634d31-08f4-53cf-9b60-bbaa57e04dba","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -106","Stripping and Stacking","Stripping & Stacking"
"21b9f37e-6a4f-4fd1-a23f-777d5b0c33b6","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107"
"ff7c173c-e9f1-5e2d-94e1-b514660c60fa","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check"
"d870d7b3-ec7f-5349-862f-b9a8020cc447","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Dimensions"
"f0ea5ff0-e0e4-521f-b6d2-f463bf145c97","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Mould Clean"
"3cc50f51-ef57-5b9b-a09b-ed8e70efa250","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Mould Oiled"
"a5e1e901-e2d5-5aad-a2a3-b8ec70cc54ec","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Mould - Workmanship"
"84f6fca8-0ab3-592f-8167-4ee8d8ffe9a4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Reinforcing"
"b2a7fff8-9b53-5337-a048-263fa27e8cfb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Cast In Items"
"ab8b2683-3991-5802-ab7e-8def99518fd1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Marker Position and No."
"0937da4b-b369-50bd-b325-228913e689e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Pre-Pour Check","Make mould to Green Status"
"ec4d594e-9fbe-5ecb-85cf-8f04342885ce","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Concrete Works"
"1f73dad2-917f-568c-8f97-f5c5ac692cae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Concrete Works","Concrete Works Details"
"0bf399bd-bc7b-55fe-9c01-a88931688704","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Concrete Works","Wilco Sample Taken"
"01553995-b88d-5ac3-8ee4-c91a92a27ed5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Concrete Works","Bridgeman Sample Taken"
"a71044fd-a423-5344-8dbe-79148889ded6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Concrete Works","Supervisor Approval"
"de5c5791-2400-5f32-8954-c93c192bec1b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Post Pour Check"
"d3eba466-83af-5c6d-a463-6f2c58d85aae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Post Pour Check","Edge Detail"
"ac6d8425-5a0a-58d5-b47f-9e050d65d026","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Post Pour Check","Bar Projections"
"ff1882c6-4581-5571-b244-5da4f9614878","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Post Pour Check","Cast in items"
"6b30af04-59f3-5e86-8701-b49b4f39f4b5","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Stripping and Stacking"
"57faa8c1-0bd9-5cbc-ba8e-7e49d4ea4f4e","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -107","Stripping and Stacking","Stripping & Stacking"
"c64971b1-92f2-40d7-9814-18f538052d5a","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108"
"e28b2e6f-81a7-51f0-a13f-01df44421b58","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check"
"3b00ef09-c085-5b65-b272-56bfa7ee50c1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Dimensions"
"958c6d41-1ed1-58eb-b6ae-d2c8fb8350cb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Mould Clean"
"2ddd4355-cc7c-522f-8119-6bbd7671da5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Mould Oiled"
"ac1c05f7-a447-58a9-b9eb-8d48f1f899a5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Mould - Workmanship"
"1d8a22bf-db8a-5c5f-a246-014f2f3cc02e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Reinforcing"
"e7e8ebd4-e15c-5daf-b56e-47c4230f989f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Cast In Items"
"9f5fc0c8-b45f-52a5-9bf9-4deb72548bfd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Marker Position and No."
"91b67a6d-8b83-506a-b051-2d56f7c1a70f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Pre-Pour Check","Make mould to Green Status"
"5c3ffb10-3762-5aeb-819f-b3d932618664","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Concrete Works"
"819acbcd-3e4a-523d-a05b-c017c3815f42","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Concrete Works","Concrete Works Details"
"31c1dfc3-7302-5de2-b78f-aa5253ddd4a0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Concrete Works","Wilco Sample Taken"
"4e960587-e1f3-55c1-a5ef-f0a9e58b61c0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Concrete Works","Bridgeman Sample Taken"
"143e9674-c5f7-5f13-96cc-75b391394187","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Concrete Works","Supervisor Approval"
"6c693fe5-599e-5d6b-bd23-ca2e431a7f65","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Post Pour Check"
"c450aefe-d165-52ac-bbfd-93353f18f997","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Post Pour Check","Edge Detail"
"9d2cf8c6-edeb-588d-9909-a0a0dc0f02d6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Post Pour Check","Bar Projections"
"0320f86f-9c46-5953-b129-af1641d78244","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Post Pour Check","Cast in items"
"ac2ebc5d-343c-5959-837b-648c5beac118","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Stripping and Stacking"
"7e1dc0fe-3f64-5062-ae6f-93e35d456738","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -108","Stripping and Stacking","Stripping & Stacking"
"a78f9d3b-d55e-4de4-a641-9706d4b21cb5","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109"
"2055a7ea-f0f2-5f28-82d7-3c49f9778c98","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check"
"eb9fa2b6-b0c9-5105-a58c-0e8d33cf321c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Dimensions"
"c4ff5fde-317e-5c57-9cfb-c848fe98767d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Mould Clean"
"8729ed0c-46c1-5450-bc20-69d54f03ae48","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Mould Oiled"
"2af209a9-2324-55ee-89a1-3f42afbed597","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Mould - Workmanship"
"edddc228-0143-5323-a335-b734f823ded8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Reinforcing"
"25083ff5-4313-532d-bd96-ff6f6bc5bf91","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Cast In Items"
"24aa257c-eafb-532d-baed-98e63774034b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Marker Position and No."
"a88f598f-9df5-59b8-b050-8995042c7f6d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Pre-Pour Check","Make mould to Green Status"
"daf60f28-2f94-5aa0-8709-fcf42e1d37b8","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Concrete Works"
"77f343bb-02d8-5c93-9106-ac3213df510f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Concrete Works","Concrete Works Details"
"0d98b7bf-5270-5a6c-9cee-d118805c8351","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Concrete Works","Wilco Sample Taken"
"94bfd1e1-281d-580e-b0b3-b0c8f98dadce","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Concrete Works","Bridgeman Sample Taken"
"64d1ab2b-86b6-5bd9-8a7f-23b4dc3aedca","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Concrete Works","Supervisor Approval"
"c7a6fa13-72c8-5d1a-8b69-8824cf694f29","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Post Pour Check"
"f877bc00-b81a-51e5-a976-b4a71704a77d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Post Pour Check","Edge Detail"
"b475df39-17a5-54aa-b292-65ca92f4955f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Post Pour Check","Bar Projections"
"94d208d3-f187-5d1b-9537-fa9cea8b6e26","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Post Pour Check","Cast in items"
"5e9c1d28-54b7-5a6f-a746-3c273febc74c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Stripping and Stacking"
"4ed37824-ef49-5933-9bdb-a22529306273","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -109","Stripping and Stacking","Stripping & Stacking"
"712e9a99-903c-432d-8da3-a17fbb989406","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110"
"bec55d5a-5f07-5d5b-b23a-f2e650211b42","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check"
"5bd84a15-9e35-5335-8cb9-fdb283cf166e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Dimensions"
"6eb8b567-8f61-5dc7-85e2-cfd60e3ce3e8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Mould Clean"
"73f15304-f527-520c-9f13-cde7f185b53b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Mould Oiled"
"e19469ef-669e-5cb0-9369-aadb60d361d1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Mould - Workmanship"
"32c2b003-8c87-5b5b-a56c-398d035d5782","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Reinforcing"
"b5d7fdec-e3b4-53d4-b3e2-a869fd55dcf4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Cast In Items"
"fd035efa-a891-5717-9212-83c918601f0e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Marker Position and No."
"53fbad9d-66d7-5141-badb-335883e748e0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Pre-Pour Check","Make mould to Green Status"
"989c70e9-3662-536e-934d-d326a4c63dfd","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Concrete Works"
"012bcade-1269-5a2d-9086-77b350e5478a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Concrete Works","Concrete Works Details"
"db76aef5-6e61-5a6b-bf0f-0a0630871c64","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Concrete Works","Wilco Sample Taken"
"3fb46455-f64c-55d0-8cae-e572f36db417","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Concrete Works","Bridgeman Sample Taken"
"134bbf45-c227-553d-bb51-d23c9781c7c1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Concrete Works","Supervisor Approval"
"3bcd62c0-c01b-5737-997d-cace318176ba","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Post Pour Check"
"938b4373-ccf9-5ce0-9ed5-a5b3e968f99c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Post Pour Check","Edge Detail"
"5102f5bb-cff9-5b3b-ac2c-1807bd3829d2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Post Pour Check","Bar Projections"
"07c2b506-30c9-596d-91c9-8a582f207755","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Post Pour Check","Cast in items"
"749acded-fd76-5d6f-9cb8-580637b40e27","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Stripping and Stacking"
"69632148-6f2b-5f0e-9bf6-7d42ce493dc4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -110","Stripping and Stacking","Stripping & Stacking"
"d0c6c462-d9b2-4e13-b4dc-2159a403d2bd","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111"
"bf33b078-27d8-541d-b524-09cfc8d4aa18","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check"
"e91f895e-6624-5c44-8036-eaf1ba88dade","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Dimensions"
"842eaca4-1450-5cde-9eac-3c061d9ecd87","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Mould Clean"
"f86237d6-5cd3-54f1-af85-81dcedb037bd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Mould Oiled"
"5092263e-d40c-5059-8ec5-0b062d909220","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Mould - Workmanship"
"5a4a6f91-0f5a-585f-8a80-642af13f4765","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Reinforcing"
"826a1a35-e079-5c68-843e-4d5cabbbcbb4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Cast In Items"
"f121a0cd-295f-5215-8335-3714b4317441","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Marker Position and No."
"497aead7-7596-5326-ae49-ad7e676a1c4d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Pre-Pour Check","Make mould to Green Status"
"3984a788-3c40-5456-97a0-141a78718314","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Concrete Works"
"7c52ce37-c7db-5084-96e7-867a32be7664","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Concrete Works","Concrete Works Details"
"8e3f1254-9a90-5fe3-b4c4-dde8f9972394","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Concrete Works","Wilco Sample Taken"
"98fcd59f-0d03-5c05-9250-4efa904e3e16","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Concrete Works","Bridgeman Sample Taken"
"09d6f254-4119-5c84-b54f-920c84771cdf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Concrete Works","Supervisor Approval"
"a5dfada9-bffc-5e30-9ef1-c0449578be70","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Post Pour Check"
"91980b72-e7ae-5172-abb1-45cc217b5e17","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Post Pour Check","Edge Detail"
"8ac5a899-089b-5445-ae30-472ac6d62f2e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Post Pour Check","Bar Projections"
"362a1184-182b-50de-98cc-fbfaa3c354be","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Post Pour Check","Cast in items"
"d8d4d1da-468e-53db-b385-9b3a633cd860","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Stripping and Stacking"
"06dc62f5-b795-575c-90e3-9d06ee170f66","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 91 - 120","Panel -111","Stripping and Stacking","Stripping & Stacking"
"34c7a28b-fd53-4dea-93de-a6974410b991","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 91 - 120","Panel -112"
