"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"78a15e3e-20fa-4d3c-9b0f-df4056f099bb","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"61752d13-5766-5203-a82a-4290b70c10cb","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"8f1b661f-5052-4b94-8bad-6d49f694825a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"d81bd13c-5409-49cf-bffd-09a9301bc1b0","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"6d0c1363-a917-57b6-91b2-2f787ce792f4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details"
"1f50ea1c-cfef-577f-9961-2d8213b45536","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"da8f8f9f-8655-5431-8d69-5e0f232d1474","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"2a166c60-3e09-5207-8985-ff6193cac93b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"44a3a271-4580-4335-8296-20af7937314a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 25"
"a0e4de02-b522-40a6-8202-6890318ab118","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 25","Panel -1"
"a51e79d6-2844-5d4b-afd9-64b0b91764af","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 25","Panel -1","Pre-Pour Check"
"0f65d6a8-1d03-533e-a67d-caef91a6eafa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -80","Post Pour Check","Edge Detail"
"537053b4-5027-5eb6-91cf-46faa02a0f0b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -80","Post Pour Check","Bar Projections"
"8146304f-d036-5551-96cc-c06fe0f4fd25","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -80","Post Pour Check","Cast in items"
"e70dd628-3303-5204-918e-5c812952568a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -80","Stripping and Stacking"
"bad105e7-34a4-5e6e-b5be-3b839c407e4f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -80","Stripping and Stacking","Stripping & Stacking"
"d62618cd-81de-4556-af99-4449ae7c0f7b","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -81"
"7f97bae9-7d61-50bd-8957-be4413d3a9ca","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check"
"6b2c0c2a-6151-5a72-be84-30804f9c8072","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Dimensions"
"53afccff-3ccb-569e-8a48-c3fa1079783a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Mould Clean"
"da63c031-576d-5f99-9cd6-f978ae8458fc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Mould Oiled"
"ce5771b3-ee6e-5724-92b7-5255f6b79e44","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Mould - Workmanship"
"07a719a9-999b-5fb9-af7c-19e648253bb9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Reinforcing"
"d501b0ff-ccfa-5ede-909a-c10145eb7c16","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Cast In Items"
"16f5f5c5-0d79-59ee-a379-537269635cc3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Marker Position and No."
"07d72986-9162-50f3-b94a-528eb1776481","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Pre-Pour Check","Make mould to Green Status"
"073ade52-bd24-5932-8cdb-d0e27eeae231","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Concrete Works"
"cf9bc58f-3281-5ddc-bf0a-2a1ae974dc84","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Concrete Works","Concrete Works Details"
"51847331-a7c7-51ac-a4e9-7b83d35cf748","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Concrete Works","Wilco Sample Taken"
"ec4411d9-538d-5415-8d1b-cc65b84a8a41","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Concrete Works","Bridgeman Sample Taken"
"893f6565-30ba-521e-9dfe-bbbc092c4ec7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Concrete Works","Supervisor Approval"
"6420cf35-3702-5d4f-8a69-cd3d7b22859b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Post Pour Check"
"afc7c0cc-b1d6-5356-b62b-37941c006bab","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Post Pour Check","Edge Detail"
"a4ce8ca3-d243-5ac2-8ec0-152925ccab0a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Post Pour Check","Bar Projections"
"2ea533ec-8954-5bd9-bdff-8db328e02012","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Post Pour Check","Cast in items"
"27bb9ad5-1423-52b4-9ada-b1234481fd52","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Stripping and Stacking"
"c95d233f-4444-59f0-9c18-5dfe5dbef843","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -81","Stripping and Stacking","Stripping & Stacking"
"e9617cce-a2f4-4321-9c1b-367a2b3ed0be","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -82"
"393ee304-0583-59fc-8e84-403ea8cce1c9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check"
"dedaceb1-fed3-562a-873b-4cf614bd2230","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Dimensions"
"e6a6ad68-3780-51fc-be6e-393199491fa4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Mould Clean"
"3e57048f-a104-522b-b769-9af53c49dad2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Mould Oiled"
"01fde80c-0e61-51fc-95e5-6cc01271c809","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Mould - Workmanship"
"229a634e-3367-537b-8308-59e79f03132d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Reinforcing"
"b6219959-1f4b-5028-809f-7202ce2487e1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Cast In Items"
"82891c5a-f1a1-5d5f-95e4-4dbe56a43e24","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Marker Position and No."
"c1d1f12b-5e25-583a-be91-1c989bea132d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Pre-Pour Check","Make mould to Green Status"
"0a1c5c6e-c399-54e1-8f91-9660cdc2750c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Concrete Works"
"70ecba0e-e890-591d-92b0-e4ec359cf21e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Concrete Works","Concrete Works Details"
"39797904-8ee3-59b8-85e2-ed3d2a230e49","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Concrete Works","Wilco Sample Taken"
"2c7f3f95-5a20-58dc-ba3a-68be02f2cc8f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Concrete Works","Bridgeman Sample Taken"
"e890de00-491a-5547-ba8c-db386f99e715","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Concrete Works","Supervisor Approval"
"3c37ddbb-b2db-5d48-9a57-cb3f756edb88","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Post Pour Check"
"876ca442-b0be-5c14-abb7-a95f4b8b8670","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Post Pour Check","Edge Detail"
"a2993acc-5760-5a57-a93d-abef64ebc863","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Post Pour Check","Bar Projections"
"6f4a1cd4-4414-55de-8fe4-e205ca3af8f7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Post Pour Check","Cast in items"
"f815c254-83d6-5b94-8aeb-227607fb2e9f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Stripping and Stacking"
"672963c3-ca72-5d9a-ae50-c587ff82e7b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -82","Stripping and Stacking","Stripping & Stacking"
"9de10d9e-5afb-4481-9b8f-a198454b9049","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -83"
"12df7ee5-5305-5919-9a35-2701fc7980fb","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check"
"3e4135ed-15e0-5327-9a2a-be5621166774","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Dimensions"
"e73c027d-dadb-5bd5-a2ff-95abb30fa6cd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Mould Clean"
"1e78ad32-8f96-5f62-b204-98a91ae3ca0a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Mould Oiled"
"720d5c47-9611-5ca4-ba10-51a128e70052","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Mould - Workmanship"
"b055664f-680a-5629-a86d-2b3c645ae824","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Reinforcing"
"b3a98d52-02fd-5115-8b48-800e6a25575a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Cast In Items"
"6dd49914-cf28-50fe-bacb-7e77aa0cbfdb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Marker Position and No."
"c0410fb4-6093-5403-b6bf-5db844271423","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Pre-Pour Check","Make mould to Green Status"
"4377ed4b-6b72-5890-9306-15ab7332ed1d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Concrete Works"
"51f1ad48-5eaa-51bb-965f-dba523554f38","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Concrete Works","Concrete Works Details"
"c0153876-6eb4-56cc-bcf6-1840abe0f0f4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Concrete Works","Wilco Sample Taken"
"84661315-6b29-55a9-ad2e-2691b6e17e2f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Concrete Works","Bridgeman Sample Taken"
"38537b2a-eea0-5f02-a93c-f9168e971348","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Concrete Works","Supervisor Approval"
"973ee838-cd6d-5c16-9322-a5c846a880c7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Post Pour Check"
"0837b626-51b3-5c35-b85e-5dfae478d961","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Post Pour Check","Edge Detail"
"0521886d-aab5-5e6a-89a8-e928b3e23dce","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Post Pour Check","Bar Projections"
"cb46b0d0-36dd-5341-9752-bd5450f8359a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Post Pour Check","Cast in items"
"9a77ec82-2938-5e1b-a899-2ee88211d1bc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Stripping and Stacking"
"29aa2f82-725b-5eea-b311-3079fbba6ef0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -83","Stripping and Stacking","Stripping & Stacking"
"72e6e0d5-b76b-408f-81c5-cc3dec31d179","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -84"
"8d5b135e-d670-5b82-a980-9d8d943d60be","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check"
"99d0fced-1c6b-5326-8824-15d382a61383","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Dimensions"
"b5dc7e01-d5b8-548e-94d0-877acf4fbd73","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Mould Clean"
"e276ed06-c919-50c9-9d6e-dd725e1f420c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Mould Oiled"
"d039b153-388e-51ce-a6c9-a0a331ecd138","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Mould - Workmanship"
"f9a298cc-8e89-5b60-91fb-324f2ffd7242","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Reinforcing"
"94b7131e-0f40-504a-93c9-b0bec2658b02","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Cast In Items"
"9e95ca65-c05b-5929-8b57-788dd1306448","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Marker Position and No."
"734e7b3e-1318-58d0-ae0c-c40315ac3127","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Pre-Pour Check","Make mould to Green Status"
"61128135-f8aa-50f8-8567-7605847b40c2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Concrete Works"
"7a440d37-a145-5192-9b6b-aabeba8aa0eb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Concrete Works","Concrete Works Details"
"bc521fb6-1efb-50e0-905a-07b5e474d48c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Concrete Works","Wilco Sample Taken"
"1d1c7f9e-df99-50d2-b3e5-a6aaaad2199d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Concrete Works","Bridgeman Sample Taken"
"5b87decf-a585-522a-9374-cbff445ac314","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Concrete Works","Supervisor Approval"
"669cb724-af6e-5a93-a1ef-77de4f52449e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Post Pour Check"
"8345c9f2-670b-5f16-aa63-8e31e3d958b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Post Pour Check","Edge Detail"
"656a0caf-e2f0-585a-8b90-0eea9cf3ee98","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Post Pour Check","Bar Projections"
"48e4c646-511d-5d4c-9879-bdab48ca90f6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Post Pour Check","Cast in items"
"a909ea82-796a-5872-909d-ac01af42e0e6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Stripping and Stacking"
"ec463316-3f87-5b1a-a933-c3cf67afb491","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -84","Stripping and Stacking","Stripping & Stacking"
"5ff96ea4-8d2b-4b18-a826-d0f4c9b43606","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -85"
"d9f4a03b-1710-542a-8d54-0e9bc73542cb","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check"
"c5a137e0-83e4-5c16-b1e1-c6a8d4702d58","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Dimensions"
"bb3ab9d6-1c82-5c97-8e0f-a334fb7c90fe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Mould Clean"
"70a0cf60-1df6-5b28-a32d-b8ac950a3ebd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Mould Oiled"
"cdb22068-6ad4-55b9-9a8f-334063d3f708","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Mould - Workmanship"
"09dd0c7d-7d6d-535a-86cc-5b4c2c7789e1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Reinforcing"
"38ed34d6-49d6-5358-975e-73a82826cdc2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Cast In Items"
"695f83f3-ced1-586c-8f57-e2b7eb5ff84b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Marker Position and No."
"a363ec18-a338-58bb-824f-f3582e8d6768","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Pre-Pour Check","Make mould to Green Status"
"b1a34571-d27b-544a-802d-c21cba17e76c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Concrete Works"
"7ba6488f-c830-5fd2-a3cc-7c1901c2ed1d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Concrete Works","Concrete Works Details"
"752e86cc-7efc-5cf3-a765-18c089ba5057","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Concrete Works","Wilco Sample Taken"
"f6d80484-5f12-506a-beb6-9e11d098fd04","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Concrete Works","Bridgeman Sample Taken"
"bdbd9b5a-63cb-5d0c-8751-1858be59728b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Concrete Works","Supervisor Approval"
"180eed94-6465-53c1-a5d6-557ba5135d76","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Post Pour Check"
"4f585210-6901-53e6-a796-e9b9a47929bd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Post Pour Check","Edge Detail"
"39ab6e9b-f498-5e41-bece-dfc0aa6f0062","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Post Pour Check","Bar Projections"
"73140d3b-5f29-52fa-9bcf-c8454b76f597","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Post Pour Check","Cast in items"
"6c434f29-be5d-5ebd-939c-4903d56ae7e7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Stripping and Stacking"
"84f3cc55-6030-5de6-8f1f-92891709e4c2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -85","Stripping and Stacking","Stripping & Stacking"
"31638b89-7147-4bcb-974c-87a2a0a5e378","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -86"
"dd9acb6e-cdfe-59b6-9db7-2545dc229c0c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check"
"6c3b9bc7-64ae-54f2-9ac4-22597cf9b75e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Dimensions"
"30a1dcac-40e7-5999-84db-14d1bf601802","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Mould Clean"
"d8777dc5-92a3-5b49-adaa-5e73c40c722d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Mould Oiled"
"8ce59e19-e97c-5fae-ba71-6660ffdbdd39","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Mould - Workmanship"
"72790a05-ff97-5de7-811d-8840bdf1b0aa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Reinforcing"
"925e8331-b9da-5209-bea7-3592275a7350","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -86","Pre-Pour Check","Cast In Items"
