"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"51cdc344-a3f0-4c5c-bc26-3def62e8f8a8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"5a0215d0-f423-4728-8893-8937b99f3ccf","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Stage 1"
"3ab70b34-404a-44b1-b972-624a1d5b34a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12"
"8e2c0b66-081d-4c08-961c-2bc2393753a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12","Inground Plumbing Installation"
"0f625310-963f-45d4-9687-0fbf996dddba","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 73","Commissioning","Commission Reduced Pressure Zone Device"
"3fb3eed9-c063-4e2d-ba94-38882f736d2b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74"
"2e859ea5-baf0-48ff-9c99-61da4a0dd096","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Inground Plumbing Installation"
"0be301a0-bea5-45a7-9eeb-c6c4b4eae59e","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Inground Plumbing Installation","Authority Main to Meter Installation"
"cf9bac08-7512-455d-9297-79be8b399ecd","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Inground Plumbing Installation","Drainage Installation (In-ground)"
"5ee2523e-4075-4f7e-a8ca-592f8ed9c652","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Inground Plumbing Installation","Water Service Installation (In-ground)"
"195c9869-e4b2-4632-ac99-04fa08f1dcbb","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"147b30a8-a852-411b-b854-476846277afe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Rough-in Plumbing Installation"
"9514d31f-90d6-404a-b493-2bb90815f857","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Rough-in Plumbing Installation","Waste & Vent Installation"
"735511d4-d3b0-4345-b515-37bb9e3cdc14","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"e84c7f55-02f2-491a-b29c-eeac6dbc80bb","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"817e8edb-ef31-4e6c-91ee-35cff8419235","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation"
"f736c583-b2e3-4b05-a674-15e69efe9601","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"00dd7670-cbc8-4a6c-9935-83c2af2cbdd0","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"2dc0d5d7-21b8-40cc-b9bd-1cd2422983af","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Shower & Tapware Installation"
"c545ad7c-f445-4cb2-b689-574ea1686f22","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Bath & Tapware Installation"
"74323c6c-f8a8-4ebf-b5a1-e119b066eb33","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"017671b6-d57a-4195-8906-8f4f28e1bc05","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Washer Machine Installation"
"9d360645-7bc0-43e6-9a33-ed72665385d5","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"3b66ff76-9587-4f34-9604-36fcab632d0e","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Tundish Installation"
"6283505d-30ee-44b1-9582-64cc45ba5454","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Hose Tap Installation"
"81d831ec-2055-4076-85dd-f42c61937d19","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Fit-off Plumbing Installation","Gas Appliance Installation"
"cd625201-12ea-4a35-8125-1e74f4c6e6e8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Hot Water Unit Installation"
"d0a88da5-8b81-4788-8a7c-f9fb96a11456","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"c2ee469a-fe8d-4818-ba79-784298de7d36","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Testing"
"e3cd6a03-6aa9-4f49-804a-3ad994b4f47d","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Testing","Testing Drainage Pipework (Air Test)"
"da00cf06-d009-4b2d-99d8-866284fbd706","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Testing","Testing Drainage Pipework (Water Test)"
"7d7bde57-0a1d-441c-bf6c-3a73969ec3be","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Testing","Testing Water Pipework (Water Test)"
"6762c79a-c213-4e94-b9a3-46197610725a","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Testing","Testing Gas Service (Air Test)"
"660cfebc-f663-4bf5-9c63-563713e57a6a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 74","Commissioning"
"3e96d90b-b5b1-4afa-bb07-a73b44c920b0","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Commissioning","Commission Fixture Group"
"8d32f7e2-3f58-4585-bb7c-3ea0e69eab84","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Commissioning","Commission Hot Water Generating Plant"
"12d1061a-0d88-4158-a9eb-c3b296a81327","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 74","Commissioning","Commission Reduced Pressure Zone Device"
"7250cdf8-9eca-4062-a16d-491f6ed168a9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75"
"49401fba-49ed-4923-a547-14cd05e4eac5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Inground Plumbing Installation"
"3d1be925-77ce-42c5-9409-83e662a93819","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Inground Plumbing Installation","Authority Main to Meter Installation"
"92a13870-b8c6-41c5-a2d6-ac12d614237c","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Inground Plumbing Installation","Drainage Installation (In-ground)"
"e854450a-11d2-4d59-976d-a59376001ea3","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Inground Plumbing Installation","Water Service Installation (In-ground)"
"61c67892-aed5-4cdd-838d-c42b97bb1767","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"8a16e863-48dd-4143-9d9b-fe24cce91b75","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Rough-in Plumbing Installation"
"1e4e31be-9f3e-49b2-8afe-703c8c78cb7d","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Rough-in Plumbing Installation","Waste & Vent Installation"
"1e9610c8-4f83-492a-89b3-55a59733d851","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"ab7a16d7-2e7e-435f-973f-cf39d3166e91","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"c90766f9-a0b7-46e4-983e-9d21d8039364","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation"
"51740854-1057-42d1-9d55-9a8b537cd2d7","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"b7d6edc4-5c3c-4e6f-ad59-44a3159a3807","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"a396de0e-8fdb-4b18-9133-36c9ae53550b","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Shower & Tapware Installation"
"25778535-12a9-495f-92fd-43c06166e60e","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Bath & Tapware Installation"
"ceaa37e8-6007-4ee4-89a2-fe7299763d1e","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"e5f21b31-86b0-4abe-a64e-635ce1b8c763","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Washer Machine Installation"
"f7052a30-8368-470a-83eb-ea5958a0ca47","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"df8e941b-c59a-4570-8030-f5b6fec7386a","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Tundish Installation"
"949a999c-5ea2-4b58-b454-5b44793e06f5","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Hose Tap Installation"
"e7e2554a-b208-4580-b529-a4caca3f648a","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Fit-off Plumbing Installation","Gas Appliance Installation"
"3e574c94-b9f2-4d34-b036-1f35a4804dd8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Hot Water Unit Installation"
"200b2f62-a733-4c42-890d-4aabb98f104b","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"660598d2-2337-4eea-a16f-583d94b2fac4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Testing"
"32510e51-389f-4262-abf1-61c795e734a6","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Testing","Testing Drainage Pipework (Air Test)"
"95cf830f-509d-4c29-ae56-f7e0c1586cc9","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Testing","Testing Drainage Pipework (Water Test)"
"cb7ed0f6-9488-4c31-96b7-a9757cadba91","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Testing","Testing Water Pipework (Water Test)"
"077b95a9-50bb-4553-a8e1-cf86f52ccc43","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Testing","Testing Gas Service (Air Test)"
"5172430c-eb78-497e-9073-35eca659c2e7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 75","Commissioning"
"f425b8d0-477d-45b7-9277-82d5a6c81b52","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Commissioning","Commission Fixture Group"
"7aa4151d-f695-4aa6-a721-236293f34ed7","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Commissioning","Commission Hot Water Generating Plant"
"4a80b676-39f7-4b46-b25f-a7e03349e6b6","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 75","Commissioning","Commission Reduced Pressure Zone Device"
"f940006a-f16e-479c-a584-a8b776c86a91","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 76"
"adbf3274-3533-4a8c-9573-8210a6efd28f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 76","Inground Plumbing Installation"
"5c8a5263-5e7b-4660-9d47-f33899707f0a","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Inground Plumbing Installation","Authority Main to Meter Installation"
"09733e83-4420-4469-936b-2a5329ff2190","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Inground Plumbing Installation","Drainage Installation (In-ground)"
"14a62a96-7239-4cd6-9e05-fe6444014e4b","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Inground Plumbing Installation","Water Service Installation (In-ground)"
"97d45834-0512-4211-9a51-b10d330aa3d2","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"5f696ac8-f2d5-4646-bc18-103be88b28e8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 76","Rough-in Plumbing Installation"
"19dc5d95-b937-48b4-8802-2b7cc44ead4e","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Rough-in Plumbing Installation","Waste & Vent Installation"
"57d9b4ca-c498-4913-89e3-1d77220c335b","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"022aeccb-5231-40e6-86b6-ebcf8cbfd11e","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"e1e5d35e-feba-4c6f-8020-6337a474951d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation"
"f4ac1289-8cb3-419a-aaa7-32312a5ea901","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"4fd62524-c014-4493-aadd-6aa21eaf3d6d","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"8483c60d-68e7-49a9-9b38-2d27c6d8e975","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation","Shower & Tapware Installation"
"d134fdab-e867-4f70-8c17-76902d727ae8","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation","Bath & Tapware Installation"
"9951f9bf-2ec9-4669-aa2e-70e013950c9c","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 2","Lot 76","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
