"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"625c89c8-21d9-4d78-811d-dcbf3187fc14","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA"
"d4d5ccac-32c7-464f-bba3-97ed7c63ae41","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards"
"5d674ddc-2ba7-4799-a702-e0f3fe113891","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards","Main Switchboards"
"047ea102-e341-49c5-bce8-0fb8b9de725b","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards","Main Switchboards","SMSB-1"
"9a547784-b205-4d97-9e2a-694815ffa607","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Cable Support"
"0cf87251-9904-4030-98b2-aa9e71788519","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Conduit"
"baa8a809-edd0-4ae9-a50d-e1c3e8eabd06","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Fire Sealing"
"d7e4fcce-5f21-42d1-8d02-acc70834de0d","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Equipotential Bonding"
"c21a823a-a918-4870-a6e0-5fa7c28c5d1c","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Fit-Off"
"d5b35c3f-9fdc-41e1-9a5a-8d18f89fbe32","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ENS - 2.1.014","Final Installation Test Sheet"
"ea6789dd-389d-41cc-8845-4bda8781b5bc","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047"
"bc86a650-e07d-4792-8d78-77c8ec726a7d","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Rough-In"
"0d95d6ca-fabf-442c-9f44-f15f2c073464","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Cable Support"
"8123c661-9fb0-473d-a0bb-c41dc2d6d40a","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Conduit"
"44c272a9-671c-4394-bd51-1ace8098f478","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Fire Sealing"
"0f05714f-db27-4782-9d97-45da78216262","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Equipotential Bonding"
"aa36e80a-181e-45dd-862f-0a3596425888","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Fit-Off"
"611f4bce-2a36-48d1-afd1-456fb5a15321","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-HWB - 2.1.047","Final Installation Test Sheet"
"a926f07d-84ae-4af7-acf2-a08018e56bfb","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046"
"253825f8-83a0-48fd-ad47-f8cd636ff185","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Rough-In"
"6e9dcea4-cf0f-466b-9de8-4558e8808413","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Cable Support"
"76c7a517-393a-4e4b-b6ae-abb5df3b1f64","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Conduit"
"88582bec-3db5-4266-96d4-786073dea61f","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Fire Sealing"
"2b9a70dd-2bc1-4887-9ee1-7ffd6074691a","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Equipotential Bonding"
"c19e4232-6ee5-44fa-9e00-edc3b7765f2e","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Fit-Off"
"f46f96da-8a28-4f13-ab3e-24b4f8531f32","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-LIN - 2.1.046","Final Installation Test Sheet"
"663041da-5ded-4df3-934f-968c768eb782","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044"
"151d48f8-fb41-4344-bb12-2aef30baacc7","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Rough-In"
"413b920d-6f0d-4997-97c3-8a763dc3dc5b","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Cable Support"
"426b33f5-626d-439b-995b-90b1ebd28ac8","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Conduit"
"2f1ea16a-f869-4c92-bc22-307470c46016","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Fire Sealing"
"0b3e9636-701a-4268-a7f9-697930f2ebad","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Equipotential Bonding"
"e0b3c98f-97e5-4533-aa48-83f54927d4bd","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Fit-Off"
"5811611a-399f-4cf0-afaf-7a051a24f3fb","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","ST-EQ - 2.1.044","Final Installation Test Sheet"
"840ec1f0-c7de-42e9-a290-fd3ebb7fcd06","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043"
"fdff816e-3aa8-45c9-8f7b-d1fafe71df92","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Rough-In"
"aa26846a-ce29-4bd7-bcef-336472f2b1fc","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Cable Support"
"e44704f2-47a1-4761-8328-35fd13d6e0cf","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Conduit"
"18552b65-141f-4a6b-a35d-522ecf7bf393","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Fire Sealing"
"69e0eebe-02d9-4714-9aaa-64a6f64fd037","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Equipotential Bonding"
"ef60ba13-b23c-493a-a59e-bfd3608dd4a8","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Fit-Off"
"f9f87e6d-16fc-42e7-baa9-bcc20b9205f0","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DISP - 2.1.043","Final Installation Test Sheet"
"580edc09-3d56-4296-9dc1-a983b33fd541","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077"
"6a82f818-5979-4606-b4aa-1849918fea7f","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Rough-In"
"2fa6b6b5-9b0d-4ddc-8855-dd9235fad280","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Cable Support"
"cb5d3049-6325-4583-81d5-d26d2997989a","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Conduit"
"29e2817e-7786-431b-9d72-16f098c1a142","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Fire Sealing"
"59ff7b95-d926-4f43-8af0-8f9b775069f0","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Equipotential Bonding"
"1f3ae8ac-31d3-43a6-97fb-7dbc24a8b592","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Fit-Off"
"32c8f9c8-5093-4288-88e3-c69a14a2e42a","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN - 2.1.077","Final Installation Test Sheet"
"9abd9c2b-632f-44f1-ba4f-423de86f0954","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039"
"22872188-9315-421b-9795-2d49f0738929","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Rough-In"
"4fa2f085-400b-4a52-a939-e24e19b210cc","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Cable Support"
"8ac75d38-a930-426e-880d-762eef8e7fdc","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Conduit"
"ed90f931-5d0a-4e14-98b0-1dfc3de82c9e","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Fire Sealing"
"e783e634-84f7-40e9-b7b3-c6abd576875d","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Equipotential Bonding"
"1b63b58f-1fb1-4e6f-bb7b-d27dc32e0463","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Fit-Off"
"5e5d5015-4003-4a6a-8a93-2bf1665fca6a","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","WC-AC - 2.1.039","Final Installation Test Sheet"
"485fa573-dab2-42cf-af4d-14e35d87d8ec","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037"
"0b0b5a1e-43e1-4f64-b9d8-6c8e76e628da","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Rough-In"
"21668be2-17a3-4310-882a-b85daac58e76","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Cable Support"
"78da9a39-85e3-486b-b4e9-57e2736c082f","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Conduit"
"ec91c711-2d25-4809-8ee0-38da03311400","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Fire Sealing"
"35a69870-10b8-4e19-a4a4-0376b17ffc59","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Equipotential Bonding"
"97325ac9-b5e5-4784-9523-2b3083d3f35e","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Fit-Off"
"4359df62-ace1-4b62-890e-287fdef48f74","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","DTUR - 2.1.037","Final Installation Test Sheet"
"72ab8a9a-6d61-46ab-bf70-4b1eda968c5e","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036"
"6caba268-d0d4-4f61-80fa-55d7de1f6750","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Rough-In"
"40cb1b5f-a4f4-436f-8fb0-e14734df7db1","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Cable Support"
"03163530-d236-4a44-83b1-c1e853302627","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Conduit"
"39d357ce-7582-4dca-b588-3b3be21a91d1","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Fire Sealing"
"d22c2cdd-ae64-4716-9a27-d8b49d3c0462","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Equipotential Bonding"
"e4ce9535-b4ad-4596-ac4c-c9e95ab24002","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Fit-Off"
"9a02ecea-526d-41a2-92a3-2768a36ed9c1","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","CLN-MED - 2.1.036","Final Installation Test Sheet"
"f290d178-a694-4ab4-a6e3-c64aaafdcc35","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035"
"8429bf5a-e0bc-480a-980a-0db90983412d","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Rough-In"
"65a1de3d-5456-486f-abc5-459c088752f8","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Cable Support"
"bdecddb3-6c6c-4207-bc78-b70e473df164","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Conduit"
"319afb8a-2821-4338-a4f4-befe26a9da69","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Fire Sealing"
"9f695220-8571-401b-8697-9dfa562769ad","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Equipotential Bonding"
"70c4e5d8-1727-45c4-b03b-8aeea37bb65e","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Fit-Off"
"ab962970-d765-4576-a883-899f0013f882","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","SSTN - 2.1.035","Final Installation Test Sheet"
"0d6c997b-55eb-44fe-b4bf-3348772ee24c","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034"
"69a4fee5-d1c8-4f25-b737-2167164f073c","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Rough-In"
"04ad9712-25b8-4474-afa2-dd753cbeb06b","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Cable Support"
"4c48e85b-ca89-4c37-b978-633f6bd1b18f","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Conduit"
"2e994ab6-50f1-4f86-ab8f-43e3d4f17872","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Fire Sealing"
"fb0d604e-170c-421c-a19f-b36aa3503d0e","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Equipotential Bonding"
"c4a45f50-4f3c-41ef-9b03-c5845983332c","","checklist-sectioned","","QA_TEM_082_Room Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Fit-Off"
"a135ff69-1664-4ee7-be3a-e0b2887fe99a","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 02","Central Zone - Pallative","B-RES - 2.1.034","Final Installation Test Sheet"
