"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1"
"c5bb3ace-35a9-49bc-bd42-219840b130d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B"
"9e40f3e3-4fa8-4cba-9dce-c4fcce3efec6","","folder-normal","not-started","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing"
"225ec078-5aff-4c3c-a690-9431185e2a6f","","checklist-sectioned","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)"
"9d02b2eb-7fc5-52a7-95ff-c3c5e29add8d","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)","1.0 Pre-start activities"
"a54bd72e-4924-5708-9d77-e9e85cf6bfd9","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","5.0 Installation of Box Culverts","Request Sign Off"
"a2045bd2-bbb8-5fa1-96e4-a7767204b5c3","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling"
"03a9364a-3a41-5cad-b141-5f546a21acb9","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","• Has the haunch zone been extended from top of bedding layer to 1/3 pipe diameter? Haunch zone material to be same as bedding layer. Haunch zone to be compacted to refusal in max 150mm layer."
"ac8172ff-08da-51b1-b4fc-8d1b68e33e31","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","Request Sign Off"
"9f696726-30a2-5665-8c7d-edce5a7f7141","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","• Has the pit been backfilled in layers not exceeding 300mm? Pit backfill to be compacted to refusal using hand held equipment."
"2850ccbb-99e8-5cc5-aa86-d31c23576a6d","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","Request Sign Off"
"d4060ce1-e61c-5d9e-ab4b-0e7c527584ce","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","• Has the pipe been laid with adequate fall and invert levels within ±10mm of design?"
"e835988d-c0d7-546f-b188-1003a1fbfe22","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","Request Sign Off"
"10771e2d-7933-534f-b35a-177696057bee","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","• Has a total of 3 compaction tests taken place, per lot, inclusive of pit compaction, achieving 97% compaction?"
"d8141225-3116-578e-91bc-666330a31c1f","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","Request Sign Off"
"f5299618-1c82-5db8-94a5-8f821858316f","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","• Have all storm water lines been inspected by CCTV and found to be free of defects prior to placement of pavement?"
"5ce944bc-6efa-5571-8689-8c42196c3bd5","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-5 (300mm RCP to PV-7.3.1)","6.0 Backfilling","Request Sign Off"
"9f3009bf-daf2-4263-9d45-2f2626c22c93","","checklist-sectioned","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)"
"d6ff5239-2819-5450-8dde-c1ccd2cdc7ae","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities"
"29856769-0f1d-5916-8fd6-e2a7650de055","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Are the drawings, complete & current?"
"d1a0dc9c-1c25-52de-a38c-229990b8eca7","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"304abd15-9e53-5cf7-a523-79393594c904","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Lot shall be defined from pit to pit (or endwall, where applicable)."
"3074c06a-aa56-5b37-a032-d674d124492e","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"4d9501f6-4b9d-5f5b-828b-f37ebc7d17e6","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Is the Box Culvert free of defects and to drawing dimensions?"
"2f5cce93-4d18-50bd-9d14-a880968b1b2a","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"7dc029af-a872-58a8-ab1c-6185c113c235","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Is the Pipes free of defects and to drawing dimensions?"
"5e1a2860-2229-5637-85ab-bc02964a5251","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"30b50d4f-ae77-59e8-87aa-19da91567427","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Have proposed precast Covers, Grates, Lids and Pits been approved for use?"
"5d976323-08ce-5f5d-ab5d-1144f7cb3196","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"96032d1c-cb9d-5928-bf33-921e15c3683a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Is material free from perishable matter and lumps?"
"9bbb4f23-d8a4-5a57-a9eb-4e0fc511cf7c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","Request Sign Off"
"53274d8c-5956-519d-8c6b-30eec0a7529a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Pipe/Box Culver/PIT Size & Class"
"308cb381-28db-5d26-8931-c0514cc33e7b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","1.0 Pre-start activities","• Stage/Zone"
"5f99f47e-00f8-5e2c-ac81-a1a981d4344a","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","2.0 Excavation"
"93e5ee86-2a34-5167-b75f-920b6cc20bb5","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","2.0 Excavation","• Is the trench clearance width between 300mm to 600mm?"
"c5d25a9e-2b62-5340-9d56-05c85d57e500","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","2.0 Excavation","Request Sign Off"
"04dd474d-9020-513e-bd6e-ab9d2490a084","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","2.0 Excavation","• Is the pit excavation not less than 400mm from external pit wall to side of excavation?"
"901de7bd-b9f5-5040-8b4c-8b79a5f17924","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","2.0 Excavation","Request Sign Off"
"106d61e6-18bd-588c-a141-67dea19da6d2","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding"
"a481180b-a895-5426-be9f-3b0ed683270a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","• Is the Pipe Diameter less than 1500mm? If so, has 100mm of bedding been placed?"
"69494b4b-6d16-5abc-8e23-207e544d4a78","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","Request Sign Off"
"0e11b47e-afd8-56ed-9dd3-f7d70f26b918","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","• Has bedding been placed and compacted to a thickness not less than 80mm on clay foundation?"
"4289f893-d5b6-5183-8956-ae953104b72a","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","Request Sign Off"
"e4e2ea59-ff73-5b6a-83a5-9fd60b99cc94","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","• Has bedding been compacted to refusal?"
"2484040d-26f0-5371-9889-6b7c9b81569c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","3.0 Bedding","Request Sign Off"
"accc92f0-3356-582b-88de-ae40ab71fdf5","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0"
"cf3812fe-c695-5a36-a10c-853242ec1fd4","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Are pipes being laid from downstream end?"
"c436e583-5df2-53a2-bb01-239f8d454e77","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","Request Sign Off"
"234585c4-ad66-5827-831a-f6778e41d95c","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Have pre-cast pits been installed at the correct location and to the dimensions shown on the drawings?"
"52459e33-39fc-590d-acde-2b17b58482d7","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","Request Sign Off"
"06d9be9d-1530-5cff-86e7-9e2379aab514","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Have pits greater than 1.0 meter been fitted with step irons?"
"3b693a03-bfdf-591e-b1bc-ee8381716cce","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Has the drainage pit floors been smoothly shaped from the inlets to the outlet for a height of one third of the diameter of the outlet pipe with cementitious mortar?"
"88bbb17a-1ab3-5926-92d0-8dd13be53ea4","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Has the joints between drainage pits, access chambers and pipes shall be made watertight using a cementitious mortar?"
"fc483ff3-db50-5ba1-96d3-a028d2dc26ca","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","Request Sign Off"
"82884329-5ea0-57e6-8184-c85e77b6f815","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","Are rubber rings to be used on rubber ring joint pipes clean and free of debris?"
"b9028502-1942-5647-a46d-53612bbd8c6c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","Request Sign Off"
"0f0680ad-8fa2-5f89-805a-e22f4c1c337c","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","4.0","• Fitting of Covers"
"99137b5e-033c-5878-8429-b012ebff3ffc","","checkpoint-group","not-applicable","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","5.0 Installation of Box Culverts"
"c35d8606-3ddc-5615-907b-3a87ba01244c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","5.0 Installation of Box Culverts","• Have consecutive sections of box culverts been firmly butted together?"
"804d508a-faf4-5e39-a984-79a757203c6b","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","5.0 Installation of Box Culverts","Request Sign Off"
"3913bd3d-bf27-561b-b059-f0c24f51db34","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling"
"16185122-47d8-5b0c-8491-fc54f74cbd4a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","• Has the haunch zone been extended from top of bedding layer to 1/3 pipe diameter? Haunch zone material to be same as bedding layer. Haunch zone to be compacted to refusal in max 150mm layer."
"55a9c51a-0fae-55d0-92a3-a3311d30e41b","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","Request Sign Off"
"4aaca46b-3ced-5601-9a0d-51cd52a3ffb1","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","• Has the pit been backfilled in layers not exceeding 300mm? Pit backfill to be compacted to refusal using hand held equipment."
"2ab3b690-49d8-5247-82ad-1c106c12106a","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","Request Sign Off"
"ebff84c4-bf82-5da7-bb25-89fa842b69ee","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","• Has the pipe been laid with adequate fall and invert levels within ±10mm of design?"
"2d08137a-ea25-584f-a55f-179695cfaf4c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","Request Sign Off"
"dc928d28-3f6d-59e7-923e-8f49eb9c685f","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","• Has a total of 3 compaction tests taken place, per lot, inclusive of pit compaction, achieving 97% compaction?"
"93a09450-82e7-5b8a-b7f7-7dcb498c3566","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","Request Sign Off"
"96b21d30-316d-5aca-b709-cc82bb148f83","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","• Have all storm water lines been inspected by CCTV and found to be free of defects prior to placement of pavement?"
"e0b075ba-4abc-5668-8478-6a53b4eee157","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-6 (300mm RCP to PV-7.4)","6.0 Backfilling","Request Sign Off"
"af062069-9f61-42f9-8aa2-825f32a856cd","","checklist-sectioned","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)"
"08364ce5-2980-535e-9ff0-0fc2b6613530","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities"
"5a9ae464-a79c-5cd0-b2a8-051174a7a380","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Are the drawings, complete & current?"
"be2da7f6-2c3d-598c-b40a-b6c00a68c8b9","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"4c326083-7b47-5a3f-ab61-555a055958f2","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Lot shall be defined from pit to pit (or endwall, where applicable)."
"a7e6704f-68ee-5947-a72c-5b56e5c716d5","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"644b844a-8ea2-5b45-b40a-1544a42a49be","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Is the Box Culvert free of defects and to drawing dimensions?"
"73175023-57cd-5485-af73-5d08cfd73ae2","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"c2a845be-6274-52df-bfc3-edc0baf2e2ca","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Is the Pipes free of defects and to drawing dimensions?"
"4d552e45-8717-55de-b236-c1691c1b521c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"9a7757ef-cfc0-5d00-815e-c621f7283740","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Have proposed precast Covers, Grates, Lids and Pits been approved for use?"
"d672c93d-f6c4-5390-b212-5260715c52c3","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"616bee9c-c3a2-5afa-b3c7-0f6186c9e4f1","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Is material free from perishable matter and lumps?"
"e8043817-1652-5bb2-9d44-15a9cf6c0bf9","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","Request Sign Off"
"39235d31-8458-5f33-b006-14605b879e82","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-6B-7 (300mm RCP to PV-7.5)","1.0 Pre-start activities","• Pipe/Box Culver/PIT Size & Class"
