"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ba5a401f-21e2-4202-98e7-3b417073d499","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"48aeacb7-b9f6-4a88-b680-f56b01931f58","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"b50d3471-ee4f-4665-b38f-8ba4fadfad28","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"a760ac41-d0fe-4cc0-9292-2c47264dc878","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"9b4c9819-1a4c-4a19-9c1e-35cd2c4d66ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details"
"4d6c3075-3b5e-48d6-9787-dbd01473960e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"f70b4190-6ede-4ca8-b9c1-9aa5f94b913a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"0dc5027f-7498-461f-8973-77916b414df2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Cast in items"
"7fb65d97-df39-4d7e-9d7d-dc489dc6360f","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 50"
"c56da1e8-12f4-40b4-bd95-e211208e6e85","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -1"
"d8ade419-7fd7-4ee0-b4d8-97d384542309","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"c363c9bd-809f-49ab-93c3-da09f8dd8ec8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Pre-Pour Check","Marker Position and No."
"f321238b-33aa-4fa4-a27f-45f3cd149913","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Pre-Pour Check","Make mould to Green Status"
"001463b4-f006-42f5-a37e-7ab303250de7","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Concrete Works"
"cc9d3d0c-398d-4f1a-b03a-112c45ca03e9","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Concrete Works","Concrete Works Details"
"44a50692-fe92-4510-a492-ee6b4f9b86fe","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Concrete Works","Wilco Sample Taken"
"3aa5b000-2556-4959-a786-b4d9ddfae8c7","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Concrete Works","Bridgeman Sample Taken"
"657dc14c-302f-4dcf-a276-27b63cb4d3ec","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Concrete Works","Supervisor Approval"
"ff705d7a-f1eb-47cf-9832-7045c44353d0","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Post Pour Check"
"5963d0d6-cb65-40c9-9b52-86f1458e4d02","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Post Pour Check","Edge Detail"
"7bcc2fee-488f-4daf-a742-b43102302dff","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Post Pour Check","Bar Projections"
"4e6167c0-7aed-4bac-9e5a-9e6ae8cd96b5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Post Pour Check","Cast in items"
"316d2a0b-a968-4652-81bd-c32b823a4824","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Stripping and Stacking"
"e14f9c3b-0132-46e5-8aa0-413ca81908b6","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -150","Stripping and Stacking","Stripping & Stacking"
"ab6ddde0-5dd1-4c1c-9d6b-a93844a24f87","","folder-normal","not-started","","step","TRUE","FALSE"," Precast Manufacture","Panels 151 - 200"
"e96e6f84-392b-4f27-adfd-44936131e628","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 151 - 200","Panel -151"
"f629a89b-3a93-4388-bb1f-7204ca2c4f3c","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check"
"37d557e7-c45b-46e4-82fb-e50af5ae9067","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Dimensions"
"549972c4-7948-46f6-9743-91444b669a97","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Mould Clean"
"45368b64-9b86-41a6-bdbf-06a3d9a2c9ad","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Mould Oiled"
"9573502b-00be-48e5-bad3-bba2072df25d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Mould - Workmanship"
"fb46e625-47a9-4798-98d1-641262432714","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Reinforcing"
"553ce90b-7a38-47ec-881d-2648abe5ac96","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Cast In Items"
"fb740603-2b32-4611-bc1c-9d9d4be699f0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Marker Position and No."
"d4f6c430-da3c-4dbf-a44c-dfe80e75810b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Pre-Pour Check","Make mould to Green Status"
"19bef124-45d3-4093-9570-db779e13b368","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Concrete Works"
"cd965744-b0b5-45d3-9948-8aeb4802374f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Concrete Works","Concrete Works Details"
"c6b849d2-bb2d-4a88-9a40-8a193a6460bd","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Concrete Works","Wilco Sample Taken"
"1bc02ed5-0340-4d96-b92c-b14a65346b1c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Concrete Works","Bridgeman Sample Taken"
"b85ac750-9600-4b1c-893a-337f906c4cd9","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Concrete Works","Supervisor Approval"
"1161cf14-8499-4ce8-abf3-734b267b7a18","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Post Pour Check"
"8adb848c-43ed-48ca-849f-06a6b21f3987","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Post Pour Check","Edge Detail"
"33f44654-b866-4f87-9cdc-b32c77ca0c8b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Post Pour Check","Bar Projections"
"cd2e70a2-0a50-423d-a4d6-cac010a259b6","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Post Pour Check","Cast in items"
"7dc2c73f-181b-4b78-9582-5b95e7331b2e","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Stripping and Stacking"
"b346367a-bcda-4c0a-a91a-ac8d950f3e0b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -151","Stripping and Stacking","Stripping & Stacking"
"477b4ce5-e9b9-4205-bf7b-d243abe79b97","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 151 - 200","Panel -152"
"c4c5693a-4130-4752-a4e7-dab5ac726f15","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check"
"cf5dc70b-f903-41e9-8e26-2fb39736064f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Dimensions"
"608bd67a-548a-4478-81e3-f259c3860ca9","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Mould Clean"
"d715d098-fe84-4930-b1d7-390f4508688a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Mould Oiled"
"e210bd20-391a-4458-aa37-36ea31567892","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Mould - Workmanship"
"72960278-42f5-42c1-aacb-1dd614415fa4","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Reinforcing"
"d196193b-ff86-4780-807e-9d60b8cba9ab","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Cast In Items"
"96ab636f-367a-4017-868e-15f795069027","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Marker Position and No."
"937b2ddc-4866-4dcb-95a6-7defd80dec47","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Pre-Pour Check","Make mould to Green Status"
"9dc23cb2-62cd-4c01-89e6-d8fb9f81ce03","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Concrete Works"
"e273edea-e989-45b7-b08f-04361647eb77","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Concrete Works","Concrete Works Details"
"e16d0a55-5cd0-44d2-8963-42d2562bb684","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Concrete Works","Wilco Sample Taken"
"cbd7af0a-6aac-464b-ad59-30009c5e0713","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Concrete Works","Bridgeman Sample Taken"
"326f6feb-09cb-47df-816d-6e3135f9f81d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Concrete Works","Supervisor Approval"
"64c2a674-f74a-4c66-8350-d32b3f077494","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Post Pour Check"
"9f0ecef4-74c8-4351-bac0-f59af759b339","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Post Pour Check","Edge Detail"
"3bec4600-3fb4-447d-acd6-c21119b8e7b5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Post Pour Check","Bar Projections"
"eddb9c4b-efc6-45aa-bb81-ed01b81651de","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Post Pour Check","Cast in items"
"7de1d696-542d-46ac-a948-68924c0acfa4","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Stripping and Stacking"
"1abe26fa-8222-4498-8daf-0ee58c64f8ac","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -152","Stripping and Stacking","Stripping & Stacking"
"3446d038-c370-430b-b0e8-99fbebb32c2e","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 151 - 200","Panel -153"
"32c889fe-4e19-482e-8aae-1166fe199ff6","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check"
"825619b5-b01a-404d-97fa-9ee45e6cd019","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Dimensions"
"d017c7c0-91aa-4d49-a3f2-15b620fc49cf","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Mould Clean"
"3931823d-9e72-4e59-b342-3d30211fa65d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Mould Oiled"
"2fe86f00-1188-4e7f-9510-b06c0014b409","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Mould - Workmanship"
"d9fcf9d9-b1eb-4762-99e3-7903c5cb59a5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Reinforcing"
"c57697d0-fe93-4cfb-b293-55da5e5a29ab","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Cast In Items"
"18c3f3f7-9954-4e09-b75a-ce329c18f81b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Marker Position and No."
"4cd135da-4eb2-4536-936a-5a97032ce8dd","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Pre-Pour Check","Make mould to Green Status"
"eff0e65e-7f08-4209-bee8-970d566e2ef7","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Concrete Works"
"90e55e90-2eca-40a6-862d-8090f3e1b18d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Concrete Works","Concrete Works Details"
"9c7b3012-6284-4d0e-94f2-32641ebdc495","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Concrete Works","Wilco Sample Taken"
"474a7cf4-cb22-4a13-ad62-9bc65a7f6701","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Concrete Works","Bridgeman Sample Taken"
"b89ba12f-f62d-4174-98ea-0deb4b149d01","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Concrete Works","Supervisor Approval"
"f639d770-66e2-48a7-8e90-c67deb5ebd75","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Post Pour Check"
"91b4af3d-4a8c-4df1-8cb7-e75fac961381","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Post Pour Check","Edge Detail"
"a8a32b80-668c-42bc-8326-10a961893a28","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Post Pour Check","Bar Projections"
"47430979-4045-40a8-996e-fb76763df9ab","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Post Pour Check","Cast in items"
"0e560557-fcb1-4e25-ad8c-bfd600aa3d61","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Stripping and Stacking"
"39d30a73-6e74-4ab8-9b47-5428f8855df2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -153","Stripping and Stacking","Stripping & Stacking"
"164fc59d-fa5c-4d8c-a182-68350aa0965f","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 151 - 200","Panel -154"
"17deecc1-47ff-40f0-84cc-1ebd3f34df95","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check"
"57abc5b1-c433-4c73-96b7-0e62631a6bfa","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Dimensions"
"706c66a7-5721-486e-ac39-2701f73e498a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Mould Clean"
"52c57875-24cf-4598-b644-c60393b85cc2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Mould Oiled"
"6c8d27e6-5ec0-4253-ab22-bfbad7a2f3b9","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Mould - Workmanship"
"371a8c92-7e16-4b46-a534-44cdfc815abb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Reinforcing"
"f8ac2eac-ad4f-47be-acb2-1b133da47783","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Cast In Items"
"26e51e4f-2506-4b10-bb1b-971f0b59b515","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Marker Position and No."
"906f9485-d3a4-47e3-8185-f0eaf0429fb1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Pre-Pour Check","Make mould to Green Status"
"3e50e08e-40c2-4d8e-acb3-7288d5b8e52a","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Concrete Works"
"5d6aa2b9-17ed-45fb-8178-b8b4505bcd8d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Concrete Works","Concrete Works Details"
"0be52b9e-d1df-44f8-9e43-eff33f35393d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Concrete Works","Wilco Sample Taken"
"d1715b05-a2a5-4234-a7b6-92c14286c040","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Concrete Works","Bridgeman Sample Taken"
"14415958-cf58-4311-a1a2-c5b91e7937c7","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Concrete Works","Supervisor Approval"
"e0f14d6c-f25c-4518-9822-a90bced5c7e3","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Post Pour Check"
"1d657438-ed2b-46f6-af96-67a0f0ab2d6d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Post Pour Check","Edge Detail"
"5f39b2b7-ce25-43a2-b739-6628677cbb6c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Post Pour Check","Bar Projections"
"84338774-bef6-464e-ab58-054ae1e7a846","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Post Pour Check","Cast in items"
"8ccd5d6c-4d2f-48bd-9308-7f8c7e537fcc","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Stripping and Stacking"
"11105c96-0bf4-43d9-8525-b893e96a242f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -154","Stripping and Stacking","Stripping & Stacking"
"121b66ab-23a3-4700-8636-f58922e14d22","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 151 - 200","Panel -155"
"97f0267c-7d01-4128-8877-11aaeaecc70c","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check"
"99a03d02-9a1a-47b8-a2ff-bd5b42b23f53","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Dimensions"
"b667a840-8b87-43ef-939b-6798c5fde381","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Mould Clean"
"fd32c783-b6f3-40f4-8e7b-f2f4f85ffee0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Mould Oiled"
"71409311-db1d-4837-988f-d34eb65d29e2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Mould - Workmanship"
"0779965a-cd50-49fa-bba5-0de23c0da61b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Reinforcing"
"7d2a58c1-ecf7-4413-b611-3fb1254d31f8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Cast In Items"
"ac25b2c0-2f67-4910-a592-bc154704ade0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Marker Position and No."
"6f63890a-3e75-4af7-bd83-37481b94e768","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Pre-Pour Check","Make mould to Green Status"
"6f6b4293-67d0-4201-a8d0-1604f43f63ce","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 151 - 200","Panel -155","Concrete Works"
