"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"06a004aa-ba78-408e-9c3f-d67094b6e32e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Daily Pre-starts"
"a17d6eaa-0a05-4b4a-b14e-63a4e2305a5d","","checklist-flat","pass","Pre-start Toolbox Talks","checklist-flat","FALSE","FALSE","Daily Pre-starts","Pre-start Toolbox Talks"
"66192a0b-a316-4235-a4c6-fc883affa6ef","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L6"
"9c4e24f5-71e3-5597-b026-4db0826cf4b6","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L6","Operating time of RCD’s (note trip times in comments)"
"b52d5772-ebb9-5def-8098-9f61f03c4120","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L6","RCD Push button Operation"
"11443060-1d38-5177-ab0e-c32f8394fb80","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L6","General condition of DB (must include a photo)"
"2225f516-b7e4-54a9-8a6d-a9515e1fb296","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L6","Photo of completed tag on DB"
"ad6ed9b3-4b2b-40b5-8065-496a25c8e475","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L7"
"ea7d2a84-b561-5287-87f4-ffed5e47aec0","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L7","Operating time of RCD’s (note trip times in comments)"
"5d684947-3e76-5dca-9a03-165c2bb85dab","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L7","RCD Push button Operation"
"27adbb78-d031-5aed-b44f-d114838a86e6","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L7","General condition of DB (must include a photo)"
"e7806799-7c82-5499-812c-510abf9263bc","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L7","Photo of completed tag on DB"
"cf16cbd9-eac0-4f4f-ba42-1f32585b7e84","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L8"
"5a927146-bf7e-539a-bec6-0d56411b3b53","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L8","Operating time of RCD’s (note trip times in comments)"
"1164e06a-48a2-540f-a6f3-23aa0d60f99f","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L8","RCD Push button Operation"
"19fba6f2-bd2a-5ed0-9765-ab5e8f4314df","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L8","General condition of DB (must include a photo)"
"6e687b80-cb51-557b-bce3-0a9900d31ac0","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L8","Photo of completed tag on DB"
"dacf066f-5378-47a4-8dba-d724616b75f8","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L9"
"28befe43-a908-553c-ba58-b14881137bba","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L9","Operating time of RCD’s (note trip times in comments)"
"4306aee9-bb9f-539c-926c-f40c55d16398","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L9","RCD Push button Operation"
"ecdd8a7a-a10e-5c34-9acf-21022bf2008f","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L9","General condition of DB (must include a photo)"
"d7ff2908-b91c-56a2-b8e3-bc589c5e4cc7","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","October 2022","DB-L9","Photo of completed tag on DB"
"04beba4c-d81d-4edd-9578-98fc1b6abfe4","","folder-normal","pass","","step","TRUE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022"
"a616e773-86e5-4f5c-b62d-4918e658a27f","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G1"
"fe94c1e3-3b51-595f-a0b8-c223c486b5d0","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G1","Operating time of RCD’s (note trip times in comments)"
"fd570421-bb8a-5157-b8fa-7cadc6ad4e8a","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G1","RCD Push button Operation"
"7c879d1e-dcee-5063-9776-dfa7fc4b2ed3","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G1","General condition of DB (must include a photo)"
"11c09850-e660-5d1e-8971-616a1912a1aa","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G1","Photo of completed tag on DB"
"ba65878c-abc3-4945-a8a7-bb2731abfdc6","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G3"
"73c8c95d-dc85-5aad-bf22-4787e03e71e6","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G3","Operating time of RCD’s (note trip times in comments)"
"19fa14f3-dce1-58d5-8554-0a793e34d06c","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G3","RCD Push button Operation"
"983f52ef-6d40-53df-8682-56daf78fafb5","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G3","General condition of DB (must include a photo)"
"997a2750-ed8b-55b4-ba45-e86dd6070569","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB G3","Photo of completed tag on DB"
"9203dcfd-0129-48f9-b482-3e35c4908ddc","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB B1"
"4945cdba-f3df-57ca-b2e9-1e8e4c4f8a5b","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB B1","Operating time of RCD’s (note trip times in comments)"
"39b8ca39-e4b4-5d4a-849c-d3e064007f97","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB B1","RCD Push button Operation"
"0612ed73-8f66-5d43-b93c-c4ebf16e6899","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB B1","General condition of DB (must include a photo)"
"1b664ec6-bbb2-5b68-ae3c-c7f1ebc1c032","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB B1","Photo of completed tag on DB"
"b2ff77f9-021f-4b2a-afaa-cac73d4823f9","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L1"
"3a73b2a7-c3d8-5971-b6a1-aa89c72fc2a6","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L1","Operating time of RCD’s (note trip times in comments)"
"620cffce-7245-5039-b08c-f85ca45581bd","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L1","RCD Push button Operation"
"06fd5a17-0ca1-5c22-b163-b4082893797e","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L1","General condition of DB (must include a photo)"
"387acd32-e857-585d-a651-bfab6eb96d36","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L1","Photo of completed tag on DB"
"6baf60aa-5a1a-4aae-9e71-3452e77bcc5c","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L2"
"87a29cd3-88c5-578c-aada-f0270c30811c","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L2","Operating time of RCD’s (note trip times in comments)"
"48a249bf-1cd9-543a-81df-1a478d9b521d","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L2","RCD Push button Operation"
"53dcb725-536c-5837-a8e9-0f1da4a2ee93","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L2","General condition of DB (must include a photo)"
"fba1d41c-3433-5d7e-a40e-6374f1613a70","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L2","Photo of completed tag on DB"
"213041eb-4d18-4371-8914-660a413fa187","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L3"
"f2da3f03-a922-5536-ba89-b527dfc0b7b9","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L3","Operating time of RCD’s (note trip times in comments)"
"62d2625c-d4df-5efd-bd27-0d9004095628","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L3","RCD Push button Operation"
"a203e705-1d78-5f85-998e-83a02c865c1f","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L3","General condition of DB (must include a photo)"
"0e861687-0cdf-5345-8503-3ab673449319","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L3","Photo of completed tag on DB"
"e8c5c1b0-6532-4b19-ae88-e1492bfe59a9","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L4"
"d93b26d8-2115-5b07-93ba-ce970c55b898","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L4","Operating time of RCD’s (note trip times in comments)"
"cbc23855-d28d-5a97-b0b5-bbd4c7518f52","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L4","RCD Push button Operation"
"af87b65f-d0f6-5b11-8a08-e1756d4a6bcd","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L4","General condition of DB (must include a photo)"
"5a55a625-aa4d-5249-b2f2-ec5cfaff2420","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L4","Photo of completed tag on DB"
"4072a9b5-01f1-4f5f-9550-d351f42cdf1a","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L5"
"a7718067-771a-5564-addf-c8aa41171b1c","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L5","Operating time of RCD’s (note trip times in comments)"
"2d11779c-3abf-5d9a-b311-819455f12eb8","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L5","RCD Push button Operation"
"f05b08a3-a668-5985-9a64-90153be7f75e","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L5","General condition of DB (must include a photo)"
"b44ed67a-e999-5f0b-94d1-f0927184ca23","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L5","Photo of completed tag on DB"
"24373fff-be52-454d-8a9e-6433407e23e4","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L6"
"18517994-3e19-5388-a37e-35dad56d5be1","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L6","Operating time of RCD’s (note trip times in comments)"
"1f3c7aa5-50d8-5dfc-858b-2c29d298188d","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L6","RCD Push button Operation"
"8c2e5b84-6847-5e2f-86d2-9f13e141058d","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L6","General condition of DB (must include a photo)"
"9949e7a1-3865-53e0-a760-a2761c5acd16","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L6","Photo of completed tag on DB"
"04fe10aa-d239-4fe0-986d-cf9dd795b039","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L7"
"a08f6316-cf97-5f28-89a0-03f4e81cf34c","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L7","Operating time of RCD’s (note trip times in comments)"
"133d3dd8-41ad-53e5-a99f-3663d5966aab","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L7","RCD Push button Operation"
"c5f69674-0e31-5b2b-a9ef-77c51493650d","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L7","General condition of DB (must include a photo)"
"be8172b3-23f2-5712-8568-70c9f52582b3","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L7","Photo of completed tag on DB"
"27d45008-6231-4701-bbe3-9f5c0ffbe100","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L8"
"d6349866-d2e3-585e-8aa8-f64eda9134e2","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L8","Operating time of RCD’s (note trip times in comments)"
"5ed9a607-5cb6-55e0-840c-a44f6ec92a97","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L8","RCD Push button Operation"
"a6a58223-20d0-5006-8f44-194deca5e461","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L8","General condition of DB (must include a photo)"
"d2004707-23ab-5d3c-a690-b84deb395417","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L8","Photo of completed tag on DB"
"753438a2-a312-474d-9f39-361d1a9dc0d2","","checklist-flat","pass","Temporary DB Monthly Testing","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L9"
"eecc0948-5f02-5290-a823-3a054535ea65","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L9","Operating time of RCD’s (note trip times in comments)"
"a4432723-1528-569e-85cd-0c68d4f8b253","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L9","RCD Push button Operation"
"e8cc631e-4b08-533e-a206-d41a24fe3f77","","checkpoint-status","pass","","","TRUE","TRUE","Health & Safety","Monthly Temporary board testing ","November 2022","DB L9","General condition of DB (must include a photo)"
