"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"84dcdaef-f9d9-42be-90bc-77b00453a684","","work-in-progress","","folder","TRUE","FALSE","QA"
"88d3dcb8-caea-428c-bde9-655cad4cbcca","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Stormwater BG Kavanagh St stage 1"
"3402305d-dbd8-540e-9a60-31dd0b6f2574","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"c200bbf5-c8fb-5779-8219-9dcda80de620","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a:962e5f6c-c171-43a6-9d63-8956c3994f36","signoff","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Notify and gain permit from principal contractor / client for inspection"
"091e0573-65b3-5683-a228-58342eee33d2","","pass","Stormwater BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Latest specifications and standards nominated in ITP"
"6f707292-8d2d-5fb9-9aff-a6d64711ad0e","","pass","Stormwater BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Setout & alignment as per latest available drawing (include revision below)"
"3151a6db-e19b-5d49-bc9d-7a98691ddd60","","pass","Stormwater BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Correct approved materials as per sample register"
"f668e120-910d-59e7-925e-f29303e88cc0","","pass","Stormwater BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Excavation undertaken & no issues (Any issues comment below)"
"14437fc9-b291-5dec-a9a0-7191454fbd57","","pass","Stormwater BG:c1585814-0959-5d58-87ab-4cfc872605cc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe bedding material (as per AS 500)"
"3635aafe-9609-5ca0-aa20-f809988eafcf","","pass","Stormwater BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Grades, fittings & joints installed to standards"
"2ef02a9b-04d3-5007-98aa-f7fb13595c90","","not-applicable","Stormwater BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe clean out via water flush"
"fe5f2a3e-9f0b-50cb-ad62-a4e9cbd1851e","","pass","Stormwater BG:3e501ca0-b9ec-5db7-953d-7fa76b2c0e91","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Inspection and Testing Prior to Concealment to AS 3500.2 section 13"
"c9c7af95-bef8-5adb-af47-4d226bc3e99d","","pass","Stormwater BG:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Builder sign off prior concealment"
"c6ecd218-2817-5884-8012-28aa581f8e98","","pass","Stormwater BG:ae7f647a-2d28-5dfc-b8c3-04ca6f8e6945","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Seal open ends with caps & high light to avoid damage"
"78fa552f-5322-5675-b72a-783ff22b6054","","pass","Stormwater BG:e38f2575-5287-591a-80c5-9b90bda8b0c4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Backfill & Compaction of Material (As per Specification / Geotechnical report)"
"2d7166b7-be27-56cb-a54c-670495caaa98","","work-in-progress","Stormwater BG:9d169dc9-90d0-5c2c-b845-d76ae7914da8","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","CCTV on completion & record results (If applicable)"
"738a0f40-4383-56e1-913e-3bda282d12c0","","pass","Stormwater BG:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"da574ad0-1431-408d-bb2e-a290d6d6aa08","","work-in-progress","","folder","TRUE","FALSE","QA","Civil"
"185812e3-a33e-4852-be69-1bff9b1acaa7","","work-in-progress","","folder","TRUE","FALSE","QA","Civil","Stormwater Drains"
"6c3c3cfe-35bd-42c1-a737-1444b225c9b8","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Civil","Stormwater Drains","Section 4.1 - 4.2"
"0d47efb4-b12b-591c-a1d8-c8b04d3aab2f","","not-started","Cold Water Checklist:79d37354-f53b-5ebf-a32c-31e9f862d258:f6116fd8-a294-53ea-82dc-003b1825f978","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Non-Potable Cold Water AG (NPCW)","Click to Add 3rd party signature(s) & any documentation"
"71be09c2-ba1e-59c1-a4d3-d0b9a4d0c882","","not-started","Cold Water Checklist:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Non-Potable Cold Water AG (NPCW)","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"74667e23-2727-43ac-90fc-05a381807bae","","not-started","Gas","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG"
"a1a613eb-b3d4-5431-9341-4788a2d6d068","","not-started","Gas:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"6a5f0740-6995-5c32-b59f-89f151946a21","","not-started","Gas:c14305f2-9ed6-5c66-ba84-f6e1dbe68b58","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Setout & alignment as per drawing (include revision below)"
"10aa083e-5538-5ac0-8cf1-bdfce80afbb4","","not-started","Gas:09117d16-dfa2-50b1-bd6e-48ad77253238","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Material type as per approved sample submission"
"76f102fa-0e65-5b24-94bc-967bdd597b9c","","not-started","Gas:89451746-2d2e-5239-824c-369a829c7638","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Welding, press fittings, witness marks visually checked"
"d994605c-4670-5aec-8e52-0aeaa285f8d7","","not-started","Gas:dd9a2677-1ace-5c23-8af2-25178f4a0002","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Supports & fixings to ESV and WPD standards"
"baf710be-d60c-5c08-a88b-118a283e5feb","","not-started","Gas:a4362841-610e-576c-8ea4-f8aac3f96eff","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Pipework installations to ESV standards"
"e8ed5905-2cac-5edc-aed7-c3ae72d33990","","not-started","Gas:1cd6df51-7bfe-551e-b102-bccaaed7eb18","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Penetrations, fire protection, wall sealant installed to the BCA requirements"
"c1ac2fbc-1604-5156-b288-ea1740a7ba74","","not-started","Gas:d6fc20bf-8895-5954-a2cd-dd5420d5e9a5","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Witness marks / labels / tiger tape / kpa signage"
"e34514b5-1ba9-5433-a0d2-dfa8b0031518","","not-started","Gas:1477c35d-d717-5c1c-ad21-4ce7e781251a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Pressure test (as per AS/NZS 5601.1)"
"f92d2f21-99c3-521b-8bb5-69a173ddf60b","","not-started","Gas:d28a0cd5-d5df-5bdf-9895-c45334912051","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Test appliances (as per AS/NZS 5601.1)"
"50fa4c81-d7f8-5a36-92b6-bdde7a45b78e","","not-started","Gas:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Gas AG","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"ae78a616-bb7b-46bf-93a1-32391acbb703","","not-started","","folder","TRUE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)"
"6c81ada8-46b7-4a88-90db-f0abd941531c","","not-started","Fix 1 Checklist","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist"
"5b530a36-b337-5d1e-8fb7-a2f7d686110e","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428","section","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG"
"a843c7d2-2639-54d6-8379-b558516fa18f","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"d01784af-2385-5ba8-9bfd-92c86efe4516","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:083eb9c4-fa14-554f-aec0-197652d9497a:c25d3980-8898-424f-a705-c5b52a284b60","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Notify and gain permit from principal contractor / client for inspection"
"4ff3709c-d25c-5661-af78-1aec03e7d985","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:c14305f2-9ed6-5c66-ba84-f6e1dbe68b58","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Setout & alignment as per drawing (include revision below)"
"b7eb949c-f060-59a6-9875-78568ec3047f","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Grades, fittings & joints installed to standards"
"2c47b4d2-15af-5d8d-96cc-236937045213","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:410bf4a7-cdb4-5244-8684-ed3de2b0fb1a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Fixings & seismic support to standards"
"48b20837-bf7d-50e9-a7ab-f68e8fa7e29a","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:65c25f8f-22a4-5daa-a14b-2023299a2c1d","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Expansion joints per floor installed correctly & clipped"
"1ce8efd7-48de-5904-8ade-4e739f6d6d04","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:af8e630c-839c-5cad-bff7-e6f0b9c48092","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Pipe risers sealed per floor & capped off to prevent damage"
"6d24e654-854f-5558-a0f9-bc7159d19b89","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:e0f8ec9c-302d-5bb0-8eb3-f4e80b61eade","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Correct invert level (As per Standards)"
"3c1afa44-4c1a-530a-b22c-4e6e63067bdb","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:6a147b79-3c3a-5107-9ae1-c708993977f5","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Vents and AAV installed (As per Standards)"
"c35e21ed-ba2e-55d0-978b-b2f2552e23ec","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:58c39949-84e1-5bec-9481-afb3069adeb5","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Acoustic lagging installed to acoustic specification"
"6dadcfdf-af87-5f2d-8cc3-01154dcdbe3b","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:0eb38021-b577-5e0e-8e61-1868053ab9b4","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Pipework water tested to 15Kpa"
"d6af1296-c3bb-58be-8ae9-62c1a0300627","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:7a255cfd-1417-58ed-a027-9a1a06843d91","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Identifications of services"
"8dbe1be7-13e0-5a2b-a728-80bbeaf8ca1d","","not-started","Fix 1 Checklist:f8bfbdc9-8053-58bd-a022-baeeb34ce428:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Sewer AG","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"49ecd128-e968-563d-9d10-c95cffc91768","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d","section","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG"
"79c16177-1591-5816-91b3-279713478e17","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:ed0d47fe-ff4b-4d3a-a1cc-17944c433991","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"054a5323-031a-5dba-ab1a-7486d2a2e279","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:ed0d47fe-ff4b-4d3a-a1cc-17944c433991:67fc16b7-94ac-4c30-888c-15af0fb8bf51","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Notify and gain permit from principal contractor / client for inspection"
"a2da1a65-8b91-531e-af67-302463358360","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:51d54e2b-ee8e-4180-8166-b5dee12f200a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Setout & alignment as per drawing (include revision below)"
"3486ebcc-3899-5706-b59b-a677e4cdcf3a","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:1427a3fd-c38d-5ebf-928c-558a4f7ed9e4","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Grades (as per AS:3500)"
"46e93396-0d0a-54d1-9318-8d6eaaf8b9af","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:0425c0ef-7719-51c7-a7b1-b1b2088c7aef","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Location (as per hydraulic drawing)"
"2a09c7b4-2b95-513b-96a9-e0fe5bf3bb1c","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:ff9a4ff9-5c7f-5393-9b60-ac364ef2382f","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Fixings - Securely fixed (As per Standards)"
"206df482-9786-54a3-96b5-a2b16d280455","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:e4b22e0b-ecbc-5c4f-88db-9e20d3816be8","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Fittings Joints ETC (as per AS 3500)"
"a3ac63d7-630d-5c35-bc5c-c1a0e4b2d472","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:74b93783-f04a-59f9-9fd8-f08523d1dab8","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Inspection prior to closure"
"480410f5-250b-5792-b5c2-260b4ce6ba3c","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:1ef7c64e-399c-5102-b940-881f03e5c003","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Operation of pumps (Commissioning report) if Applicable"
"d31b4264-7955-59b1-9319-9d6b5f144389","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:9cf7d1b0-458e-528d-9e9d-c7fa76bd2c7a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Test water and discharge requirements are met"
"efad183b-faf3-560c-9ced-ec220b520f43","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:a135d123-824b-556f-bb88-5a1febc2ba07","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Correct invert level AS per AS 3500"
"b08667f2-580b-5129-a04e-1f416a2d1814","","not-started","Fix 1 Checklist:2d247e4b-4643-55a7-be5d-495d22790e4d:5329808e-7449-450e-a7a3-c2db7d98783e","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Stormwater AG","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"3573c172-6aa8-5362-b541-6af93ce1ca42","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3","section","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In"
"88133a64-d047-59e9-ae13-4c93cdc412c3","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:0867b2e7-36dd-4bf0-a428-8808dde43291","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"5da92dd1-cbba-5954-bde5-2ba49c7a61ed","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:0867b2e7-36dd-4bf0-a428-8808dde43291:795c5f28-0f7f-4636-9315-ba43d5761873","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Notify and gain permit from principal contractor / client for inspection"
"26225b19-d9ca-515c-8153-1e2461c455cd","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:88ef6fd4-6501-4c66-af24-41d9f7752e50","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Setout & alignment as per drawing (include revision below)"
"35036054-1d8b-5774-a0ce-65ca2c760865","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:d9ac4413-d238-59a4-b98d-983141533a2c","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Material type (as per sample submission)"
"bacc5b46-7053-5123-92b2-e947d6c1d365","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:080af063-649e-586e-8d35-309a1a84fbda","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Pipework installation checked against standards (as per AS 3500.1)"
"10bdd7d0-b846-52da-9017-00793714b3e8","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:801a3b0d-b193-55e7-a017-ac6d43d66cc7","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Welding / pressfit / push fit / witness marks (as per AS 3500.1)"
"9f00676b-8521-568f-99ce-f58fc79789d0","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:70065ae0-8017-5658-b365-984b8c1474cb","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Support & fixings checked (acoustic / seismic / water hammer/ silicone)"
"f3e99db2-0add-5e16-a04f-5f1c0a200f44","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:2a38040a-3343-5d0a-90af-6a08e88a21a2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Check for no cross connection"
"466b2a2f-98d9-524e-885d-8626bcd959ea","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:72f3c870-8985-5ea8-acf6-7ed803653557","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Heights double checked before room sign off as per sample submission"
"45b2378f-55b7-563f-a8fd-457070f3f498","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:ed177efa-6244-50b7-9c64-68476a075087","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Pipe risers water sealed per floor and capped off to prevent damage"
"e59efab5-8239-5aba-8899-cff6519ffc86","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:f7e73412-8aa9-5e2d-a27f-e5b3eca8bfc2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Correct sewer ventilation"
"ab67548d-8da7-5d92-b7dd-6b34b13e3e46","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:6e02cdeb-70f0-5c38-8fc1-13b3b41b9393","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Pressure test water lines to (1500kpa)"
"548dc466-d8cf-5865-aab8-f2f16486283b","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:6fff9bea-2a31-551d-96df-36b4e7276458","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Identification of services"
"2612ea05-542d-5fe9-96d9-f69025363d74","","not-started","Fix 1 Checklist:659cf882-47fb-5779-a0de-5900f1f92fd3:ec5c5a6f-1a76-48cd-bcdb-e242a2c4dc8e","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rough In","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"7f1f2f7c-d71e-5ddd-affd-378e60d227da","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2","section","FALSE","FALSE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater"
"7c8178f3-4a48-5cc0-8032-9b2afc7ee121","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:7295400c-d326-496e-902d-acf376eddbe3","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"cadd093c-4e3b-5fc0-afcb-956895355470","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:7295400c-d326-496e-902d-acf376eddbe3:ed36de80-ee68-4cbd-8b7c-49623be9ea83","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Notify and gain permit from principal contractor / client for inspection"
"9257d6aa-ba55-583f-87d1-90a3d9f4bf2a","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:e857c810-f7c5-4060-92ea-d74ab08c25ab","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Setout & alignment as per drawing (include revision below)"
"e5d76632-9e51-511f-ae9d-5b0f2769b1a3","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:09117d16-dfa2-50b1-bd6e-48ad77253238","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Material type as per approved sample submission"
"5bcb0148-dc2d-5f2d-b49d-a90b85b4dce8","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:b3af4620-6bbf-5799-a411-13600fc22da4","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)"
"2c5e8b09-6ef4-524e-9ace-fe2499b06794","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:1d31dec7-a3e3-542e-972a-be20964718a6","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 05A","Zone 6","Grid (AA-ZA, 15-16)","Fix 1 Checklist","Rainwater","Welding / pressfit / push fit (as per AS 3500.1)"
