"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3bc5c2c2-2eca-4255-9e70-e19de8c14886","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"79822113-bc36-4b27-bbae-32355e01ecad","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"895332ca-dbed-4472-afd6-08b8721b413f","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"26bd579e-008e-49f2-9da8-dca6758c0225","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature"
"7035c855-d61d-4474-9daa-d33a025b9551","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature","E1"
"fd8d8e3d-2e92-4a5a-b47e-4cd589f64788","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E1","E1-1"
"ae189634-bf5a-43eb-a123-c07ec8237894","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-1","Pre-Pour Check"
"6de0f5ab-6215-4192-976a-78801c68e2dd","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-2","Stripping and Stacking"
"6b8a1428-aa68-4fba-b9e6-002971bf89f1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-2","Stripping and Stacking","Stripping & Stacking"
"6d2aea12-f1db-4567-89d1-caf6eb482d47","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-3"
"f1e01cc4-1c72-4737-a09a-e091c37b5dd1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check"
"b53bf4ec-033f-4326-ac34-a17e5d08b407","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Dimensions"
"aa957180-6d95-4468-9aa5-f84ecaa52cd6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Mould Clean"
"668332de-9cbf-4cb0-9ef2-31633844d57c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Mould Oiled"
"bbc68533-95f0-4df0-afe6-c2941d715ea4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Mould - Workmanship"
"2a44772c-0a1f-4245-aa1c-027e73a9f499","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Reinforcing"
"285f353f-ff40-4da0-8acc-838d629750e6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Cast In Items"
"e4e7ae1d-704f-4ae3-9796-60acbf1c31cc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Marker Position and No."
"3a5f183c-2a89-4cc8-b154-4787a1b1f531","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Pre-Pour Check","Make mould to Green Status"
"4db4ac33-8e7c-4672-bdc8-4388ef38db90","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Concrete Works"
"eaebe578-72bd-430c-957d-7edab87759f9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Concrete Works","Concrete Works Details"
"81dd004b-1241-47d8-ba6f-8dc615b5bf4e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Concrete Works","Wilco Sample Taken"
"97c2718a-0225-46bc-b8db-d86fd1294e02","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Concrete Works","Bridgeman Sample Taken"
"5400367a-6de5-4e11-adf5-77b2707a3964","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Concrete Works","Supervisor Approval"
"59d0681a-7a51-42e7-bc22-b5035eef7ea2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Post Pour Check"
"4d893a62-f619-485e-b3f6-1d8b6c38a218","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Post Pour Check","Edge Detail"
"b659b027-d31c-44e6-b5c7-eda242904305","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Post Pour Check","Bar Projections"
"6601c02d-a0d8-4b37-aaa8-8e5f79cbacd3","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Post Pour Check","Cast in items"
"10639092-3ce7-41dc-8af4-40f76637def5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Stripping and Stacking"
"dc4e8b48-fce8-4224-ba4a-565f2a275dbc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-3","Stripping and Stacking","Stripping & Stacking"
"49c94af0-43e0-4cc1-814f-252cee75dc32","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-4"
"83ab5546-c8a8-4cf7-86bd-09d6e5dcf8a7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check"
"570b64be-80a7-4e81-8c1e-81435d9cd5ae","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Dimensions"
"836d9598-bbff-4c03-b081-3f322178f67c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Mould Clean"
"b18c6f7c-591a-42be-87a9-acf783c578c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Mould Oiled"
"aabcfee2-7c5f-4073-9551-38ea7113d8b7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Mould - Workmanship"
"5dbfedf0-733b-48b0-9ceb-de510a2da4bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Reinforcing"
"7f616f50-913b-40d7-a700-e1fbd5f445a9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Cast In Items"
"fae9e45d-f3c3-42ab-9ae0-8fde011d6f7b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Marker Position and No."
"4b1a4d4e-049e-4c85-a300-57517ff4c591","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Pre-Pour Check","Make mould to Green Status"
"3330b87b-4df3-44aa-9357-cc80d9572c2b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Concrete Works"
"e98190f6-30ab-46bb-ba55-35362f707c44","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Concrete Works","Concrete Works Details"
"3a4d46ce-e696-491c-ac3a-eb0e97a248ab","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Concrete Works","Wilco Sample Taken"
"393121db-b577-4ece-8a7e-010bfb6c9a3f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Concrete Works","Bridgeman Sample Taken"
"e17fed39-cdca-46d2-9faf-dfcb4afd1fe7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Concrete Works","Supervisor Approval"
"f4192b87-78bd-4036-af27-abcd24ee01e5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Post Pour Check"
"165703d1-0e07-41c7-873e-a90b0f9e3e2f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Post Pour Check","Edge Detail"
"8094d070-ad4a-40f2-91fa-0ac7618327c0","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Post Pour Check","Bar Projections"
"4acc8433-3c0f-415d-9a9d-35be91b32550","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Post Pour Check","Cast in items"
"abdafbd7-93dd-4d11-9037-87c71dc65014","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Stripping and Stacking"
"f2e326c8-4403-4485-b263-40f67a2217e3","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-4","Stripping and Stacking","Stripping & Stacking"
"91c6d08c-8655-4796-af74-806b58997cd5","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-5"
"ef8344c0-8765-4435-b2f6-3dfe8dd9e18e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check"
"f0682dde-6277-453e-b225-ed72a3baa0bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Dimensions"
"0e5334e5-6331-4ddb-b309-999612d9e788","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Mould Clean"
"bb3b71d9-4db1-4e66-b5ea-2b9482f830b7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Mould Oiled"
"4117ef51-b99e-4a71-a482-b140d0a8e1b4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Mould - Workmanship"
"b8678612-ac1d-4ea4-b2de-be82a20f938a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Reinforcing"
"3ca2e721-9f7b-4e17-a1ef-bbe34b9216f7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Cast In Items"
"a97f512c-984a-41ef-a188-88d5c1d4b390","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Marker Position and No."
"c206be9d-263e-4d3c-9307-73b9c8ae89c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Pre-Pour Check","Make mould to Green Status"
"ee60b2ab-0eee-49f1-bc1d-e6943187e57b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Concrete Works"
"3ee8678e-388c-4aa2-a403-f39cd74a404e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Concrete Works","Concrete Works Details"
"d86fe5b3-f057-4f0d-939f-2cb024367779","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Concrete Works","Wilco Sample Taken"
"47cf6cb0-b80a-4ffd-bfac-d9121d184fc4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Concrete Works","Bridgeman Sample Taken"
"6223b631-2543-435f-aea5-3a84e91165af","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Concrete Works","Supervisor Approval"
"c68ca9e0-f746-484e-b2c6-7cb7800721dc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Post Pour Check"
"0d97f82b-1e7d-4220-94ab-57f0bcd3f322","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Post Pour Check","Edge Detail"
"b0552d1f-deeb-4a80-ab3e-4c67425a58ca","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Post Pour Check","Bar Projections"
"3bcaef34-861c-46e6-95b8-7c535b3096af","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Post Pour Check","Cast in items"
"fbac190c-80f8-487a-a804-127b0a6f031a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Stripping and Stacking"
"68c94bc2-1a99-442f-b06a-49bad06d6513","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-5","Stripping and Stacking","Stripping & Stacking"
"b7020a49-eedf-4b83-83aa-3646641ffeb1","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-6"
"f76a30ce-9c27-434c-9acd-f22ba5736402","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check"
"a5bb81b6-1712-493f-a248-9573d0cb588e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Dimensions"
"43d8d17e-513e-4cdc-aa78-27aa01230b42","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Mould Clean"
"55037695-a25b-43b5-8188-c64e46cb4245","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Mould Oiled"
"2a011a82-bdf0-4664-a2ae-8d720e2435d9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Mould - Workmanship"
"4e0a890b-63a4-4723-9b17-48dc492e0536","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Reinforcing"
"843eeb3f-8c39-4e3c-9169-b1823d2b8b8d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Cast In Items"
"6bc71471-3961-43b7-a719-5bb6a33e9359","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Marker Position and No."
"19f153af-49fa-464c-84fd-2abefac7e3f2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Pre-Pour Check","Make mould to Green Status"
"f49f89a7-e997-4624-acea-f0a1f6b4ea35","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Concrete Works"
"cd6650d9-489f-465a-8f63-1d9d092114f2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Concrete Works","Concrete Works Details"
"84839d50-9036-4d7b-9075-726e2fa4b3e1","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Concrete Works","Wilco Sample Taken"
"36ec3a43-4f8a-4978-864f-70a94611e1a9","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Concrete Works","Bridgeman Sample Taken"
"08aef197-bde5-4106-93ae-a71c92c91707","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Concrete Works","Supervisor Approval"
"08afa788-fc66-447c-ad28-bd81fcd96737","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Post Pour Check"
"3164076d-7a91-483e-bd2b-fe83a94f71a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Post Pour Check","Edge Detail"
"c711fbe3-4ef5-4d4d-8392-e3ce3a6f27da","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Post Pour Check","Bar Projections"
"229561fe-5a4b-4532-b221-29d73827de93","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Post Pour Check","Cast in items"
"c3e0a26e-29b1-4d16-a669-cae11dadc941","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Stripping and Stacking"
"7cd3f5b9-4705-4f46-9504-10e1b71ca81a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-6","Stripping and Stacking","Stripping & Stacking"
"f8536e25-c0d6-4f06-9bf7-427873495622","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-7"
"35872022-ee61-4927-865b-de838c873e17","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check"
"3b533890-d929-417a-9b93-03ea48c05254","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Dimensions"
"c40c70cc-3667-4c93-aafc-32dce7e8d7fe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Mould Clean"
"765b045c-a3cd-42f3-9323-48d0c91cfee9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Mould Oiled"
"f2494535-7c96-480f-8ece-fac7eeb1fcdb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Mould - Workmanship"
"cdcba3ef-04f9-46af-91ac-945b31188a11","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Reinforcing"
"99695e10-6978-4cb4-ad2c-1aa325e517e4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Cast In Items"
"4a81edaf-385b-4151-b2d6-454c43e25277","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Marker Position and No."
"928d1281-ab8c-4f0a-b886-cb1541f980a4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Pre-Pour Check","Make mould to Green Status"
"e4512995-9061-4145-8627-71f932c4f766","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Concrete Works"
"413e109d-768a-4c5f-a3e2-e511e97410e9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Concrete Works","Concrete Works Details"
"e4451c8e-1bf5-49a4-8476-9f4598a86343","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Concrete Works","Wilco Sample Taken"
"5b02db88-c775-4f3f-b37f-4ced0365994f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Concrete Works","Bridgeman Sample Taken"
"9600ec8c-19e3-44bf-b4ae-9b5cc24efeb4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Concrete Works","Supervisor Approval"
"ac8a8c11-3153-4d58-930e-972eacddc3cb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Post Pour Check"
"230332f2-57b1-46ab-89b5-62a9eabd22a0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Post Pour Check","Edge Detail"
"12c65985-b87b-4904-85d6-439bbd3f6337","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Post Pour Check","Bar Projections"
"855c0b90-5ada-49bd-b16b-65388a57c402","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Post Pour Check","Cast in items"
"3a33b247-b1b8-43c3-b080-749939fa3d68","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Stripping and Stacking"
"9b458f4e-c994-4dc0-b3f4-f9c963b22f6a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-7","Stripping and Stacking","Stripping & Stacking"
"c635843a-9aa5-4fb4-aa95-72d6dbf83f3f","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W3","W3-8"
"1ffd7ef5-d0e8-4050-98a6-207ef3d5f70a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check"
"fa8e32a4-1ab0-4b8d-8395-13a4db27404c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check","Dimensions"
"da8ce148-d45e-4d8f-931b-a47acbd12ec6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check","Mould Clean"
"8b5db7ec-58dd-4e0a-b820-8e04f994e6bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check","Mould Oiled"
"1026c3fd-6c3f-4df5-8c43-89ccbb5b7d0f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check","Mould - Workmanship"
"6921fa2d-adb9-41f2-a2ba-80bcb6d0b20f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W3","W3-8","Pre-Pour Check","Reinforcing"
