"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"92629502-633a-4afd-9e87-446d5bb71137","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"f3abeaa6-a1fb-47da-9a2c-e4800db7e734","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"ef2b1446-26ae-4930-ae2c-91221f638998","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"e9aade0f-c429-4132-ab20-1790a51f95eb","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","Panels"
"96649801-bb7c-4adf-810d-4b2b56c74295","","checklist-sectioned","pass","d445abf1a31c2db1731abc4e69e7a97b58c2708cdb80c557fdb618a745b730f8","checklist","FALSE","FALSE"," Precast Manufacture","Panels","weld plate details"
"7e972815-4d6c-4bcf-8439-8b3339ef89ed","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details"
"52972272-b05c-474b-b9b9-4b155a13724a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Edge Detail"
"f1ddc90f-19db-4e38-89f9-ea93f3b9a674","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Bar Projections"
"eebcc785-e53d-4e96-8c52-4f375aece3fc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Cast in items"
"1c1933a8-3fb9-4117-bdf9-69b0920eda3c","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","Panels","Panels 1 - 30"
"9eb33580-ba79-460e-a31e-85930b3a7fd9","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"be49fd85-f6be-4fa0-a274-d5ee741f3619","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"c035dbb1-b439-4684-a98b-a46e08b14f36","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -155","Stripping and Stacking","Stripping & Stacking"
"06a011c1-7cc6-4bd0-a494-659b0f04035d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156"
"46e57239-c00e-4675-a4c6-2787957bfde0","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check"
"d7328cf4-7cea-48f0-bf99-cf63876adb3c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Dimensions"
"87e022c0-baf0-439c-983f-518e8c08aa71","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Mould Clean"
"7242b75f-4b57-4ddf-8f09-61e6525ba8db","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Mould Oiled"
"1f973af5-ec2e-4251-80ab-484182227e52","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Mould - Workmanship"
"1d74b133-0763-4fe9-be92-ba28b332748c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Reinforcing"
"127c5538-f84d-4540-84c9-b07d7378b663","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Cast In Items"
"92ea19fc-dceb-44ff-9750-bd7cc4c82209","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Marker Position and No."
"fa387981-c2cf-4456-9358-6f2c791c4ba6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Pre-Pour Check","Make mould to Green Status"
"fe1aed89-c2e5-4078-926b-716ae16e9f49","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Concrete Works"
"9cf91ece-4208-4997-95af-41fb51228b94","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Concrete Works","Concrete Works Details"
"c5eea1cb-909c-4999-bd32-45735c2bec45","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Concrete Works","Wilco Sample Taken"
"e1ae90c4-703c-44fd-b546-eb3f6966b2f1","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Concrete Works","Bridgeman Sample Taken"
"69e7294d-2b82-4b4f-aaff-e812f91495b9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Concrete Works","Supervisor Approval"
"1a97e6a4-a541-44a5-b0a7-a5c7de3898b7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Post Pour Check"
"ed80202b-ed76-47cd-b507-b154e749c231","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Post Pour Check","Edge Detail"
"ecc0fda7-0f33-4cdb-96b7-2f349d6e7a73","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Post Pour Check","Bar Projections"
"b9f68481-616b-4f32-aaad-0583fd1fe899","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Post Pour Check","Cast in items"
"fb86de0c-3b8e-4982-9f82-515ee83ccf6e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Stripping and Stacking"
"40787169-7db2-47b9-8852-a023ca1c34f3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -156","Stripping and Stacking","Stripping & Stacking"
"9f6c3f27-43bd-4309-a5cc-568ff22b2002","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157"
"de473e6f-2848-49ca-a936-ae6ca5fa209f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check"
"7517d3fe-7095-4757-b145-8976fb957c2b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Dimensions"
"afd4f147-f86d-48a8-842c-00348f2d596b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Mould Clean"
"28b82c80-fe21-4850-8e1b-939f42a41f46","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Mould Oiled"
"8dc5a37f-0a70-43ee-a78d-48055f0bb269","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Mould - Workmanship"
"46dc0124-c616-4c4e-b76b-6a0c0bd9a913","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Reinforcing"
"e55d41f3-1d23-4e32-972d-b5b5563d49a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Cast In Items"
"e87093d3-c2aa-47f3-8d3b-126ad20bd928","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Marker Position and No."
"38cfa29d-30ef-408a-9ea7-4225765d848a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Pre-Pour Check","Make mould to Green Status"
"4e2801dd-1c36-43a5-9f1f-e9e98499b0f2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Concrete Works"
"06b9a385-5776-4628-97fd-09f7e119de37","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Concrete Works","Concrete Works Details"
"798375d4-a3b2-41fa-a6ce-32bb23305766","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Concrete Works","Wilco Sample Taken"
"ec793298-72be-4ed6-bf9d-85b8e15e7798","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Concrete Works","Bridgeman Sample Taken"
"e1a9f488-c530-40c8-b97f-ebcf3c6a3e7e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Concrete Works","Supervisor Approval"
"c65a2bc3-d1ae-441f-a9c2-50bf0b2d04ad","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Post Pour Check"
"38cd61db-7ef5-46dc-8622-0955c6fa9c1f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Post Pour Check","Edge Detail"
"af7ed4c6-463d-4efc-8a02-d9caf8b16659","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Post Pour Check","Bar Projections"
"ce1a9a02-72c1-4d6a-811d-3addb56ea2a4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Post Pour Check","Cast in items"
"cd1f860b-852a-4cfb-9f6d-c518d38e2266","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Stripping and Stacking"
"3e692fac-30c9-43ca-a8bd-f5075830f057","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -157","Stripping and Stacking","Stripping & Stacking"
"797c2e58-b0a4-45ff-b8e8-aef44bc20e62","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158"
"6f366b3c-2731-452b-a262-ce200ecb59b8","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check"
"718e9966-2c4e-4ebc-87eb-d70af03f4b7b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Dimensions"
"db2afb8a-e7f9-432f-a740-9efab123415c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Mould Clean"
"140b9bf3-cff9-49ce-93a3-e17916bf65ad","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Mould Oiled"
"da4cb087-e9b7-4f4d-9884-56de90a5195f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Mould - Workmanship"
"53745d51-2496-48ea-8b0b-b39076cc7eab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Reinforcing"
"292e9b48-7702-4325-909d-aa0e61940076","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Cast In Items"
"2d99d9db-5f83-455b-a527-4d93788a1558","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Marker Position and No."
"99f8011f-de7f-446e-977a-e3925749f945","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Pre-Pour Check","Make mould to Green Status"
"28b9a56a-e062-44ad-a863-1f9e869c8a16","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Concrete Works"
"b1cb8554-5e2d-4964-a600-ddacc07806c2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Concrete Works","Concrete Works Details"
"73a3d2a9-6435-4791-a3c4-8a35a94aaa2c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Concrete Works","Wilco Sample Taken"
"9753dc05-5270-446e-81cd-409f8babba62","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Concrete Works","Bridgeman Sample Taken"
"2f1d4805-5e51-4e41-baff-9924d75b9e0d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Concrete Works","Supervisor Approval"
"2a6518a0-1bba-4429-b5c2-70b15be5fdee","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Post Pour Check"
"5aca5fa4-3fdc-44a1-b409-02e500cf94d5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Post Pour Check","Edge Detail"
"64cf59d8-a9ba-44ca-9978-5d4bc09e3628","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Post Pour Check","Bar Projections"
"b4a81f9e-8b75-452c-9811-0280aa336e51","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Post Pour Check","Cast in items"
"e8fc43a8-8f94-4839-9289-1e0ae65cfdb3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Stripping and Stacking"
"142c66c1-0fad-437c-9c2d-b07357787f17","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -158","Stripping and Stacking","Stripping & Stacking"
"5f36ffcf-00b2-41e2-a0fd-faab4a3d5182","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159"
"6d594464-330e-42cb-9e01-9ae2af2a5a8a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check"
"69dc9412-bc40-4ebc-b948-519234423a89","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Dimensions"
"a4c85be1-786d-48c9-87cb-e47620c6115d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Mould Clean"
"7fbddd6e-7a0f-488b-a899-be004fd7d05c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Mould Oiled"
"15b4f90e-6a0c-4f70-9804-30c8d638cf9e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Mould - Workmanship"
"f0712881-1b16-4be1-9857-4c6b8ffce7bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Reinforcing"
"2ecc7bee-eab1-4f88-8a9b-42c0f409bf26","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Cast In Items"
"9db4f756-31f7-4a7f-97a6-0200b53491c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Marker Position and No."
"86781f1e-3e8f-4f54-a8f5-8757f394804c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Pre-Pour Check","Make mould to Green Status"
"3b2fd5af-fd6b-4786-8af3-7b3a1ad3cb30","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Concrete Works"
"8179baeb-243e-4272-8128-a229bd6e11ed","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Concrete Works","Concrete Works Details"
"0414ccb5-9273-4dc2-849d-00d6a93ee78d","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Concrete Works","Wilco Sample Taken"
"2c3e5c1a-c6c5-4f19-9db9-ceaa96dd66a8","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Concrete Works","Bridgeman Sample Taken"
"27eddc7b-b1a7-4e75-a57c-05958024562c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Concrete Works","Supervisor Approval"
"8081bf6f-1a24-40af-923e-933b11d25ad6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Post Pour Check"
"35cbf904-18af-4f36-99e6-700c1fcfacb8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Post Pour Check","Edge Detail"
"cc0a98bb-8fb3-4cae-832e-6534f9ed7846","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Post Pour Check","Bar Projections"
"576b546a-0d02-4622-8d8e-59c5847ab10b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Post Pour Check","Cast in items"
"3888358e-79d4-4fe1-b320-3c3aa72d5fc9","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Stripping and Stacking"
"577df50b-5061-49eb-837a-c1d67c380e39","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -159","Stripping and Stacking","Stripping & Stacking"
"364d8b93-2594-41f1-af5f-14f7986f198e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160"
"8e4bb7c7-a723-4f61-b4bb-9bf9b056cdd4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check"
"7c609e29-a0e8-429a-aa7b-ce360100f103","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Dimensions"
"e4b448c6-b137-4480-a75a-feab42280db7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Mould Clean"
"32ec2d0a-6256-420e-9323-879f86298221","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Mould Oiled"
"19e175d5-88f7-44aa-abf9-02f322731cde","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Mould - Workmanship"
"436ab0dd-4c20-487a-bc9f-37df7216f89a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Reinforcing"
"a2af1f83-aba2-46ef-b1d1-9c9eef8000c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Cast In Items"
"9b7f6140-bd0a-4760-b8f6-343422f75c77","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Marker Position and No."
"2ae9061e-c895-4449-a4ac-cade9a3d7bb9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Pre-Pour Check","Make mould to Green Status"
"5f75a5f9-b05f-409b-90e5-5d3714782008","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Concrete Works"
"6859bd4e-65e3-45eb-9dba-eee6a4934103","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Concrete Works","Concrete Works Details"
"9aecf257-6f83-44fa-a057-7a42b5f99097","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Concrete Works","Wilco Sample Taken"
"4708ea0f-6698-4bb8-9cd7-a612f4979f27","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Concrete Works","Bridgeman Sample Taken"
"09c94c3f-56a0-4518-b405-3954b809aa53","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Concrete Works","Supervisor Approval"
"9187bd33-7a78-4bd4-97e8-7c3213ea50d2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Post Pour Check"
"f47d9088-3be7-48ac-9840-e6e85ed2cea3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Post Pour Check","Edge Detail"
"518985ef-5190-4300-80cd-401456d971f5","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Post Pour Check","Bar Projections"
"f0b72ec5-3847-4276-ac9e-b87d3db51016","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Post Pour Check","Cast in items"
"be550715-1895-411b-b4af-e66b994a4042","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Stripping and Stacking"
"de4b9bc9-4c23-4db6-a273-55c6c62cd7f4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -160","Stripping and Stacking","Stripping & Stacking"
"31df78ca-6e1d-462c-94da-44af5b0898cb","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 151- 179","Panel -161"
"77db6551-d0c2-4128-ab2c-64557a7a8e19","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -161","Pre-Pour Check"
"70427cf7-d707-44a3-b7a7-f25581d312cf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -161","Pre-Pour Check","Dimensions"
"c00b51be-4c1a-402f-ac2d-0393214ab3ec","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 151- 179","Panel -161","Pre-Pour Check","Mould Clean"
