"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6be96b54-1395-415a-8809-5cdb06c3df62","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024"
"dba39b4d-6c9e-4b7c-99e7-5a2df490d257","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Approved Design Report"
"453b5c0d-7690-5677-801c-6d78bf6987e4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Approved Design Report","Approved Design Report"
"3bdc86aa-c525-4600-b61f-9b165c7aa866","","checklist-flat","pass","QMP","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Quality Management Plan"
"190ea7b0-72df-5762-80c9-28dcdeb6a194","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Quality Management Plan","QMP"
"a3240db8-d6b0-457b-a263-526c0df79034","","checklist-flat","pass","Verified Program","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Verified Program"
"3eefe3ed-de89-50aa-bcdf-f3d2142164ec","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Verified Program","Verified Program"
"99d72dcc-e3e4-4cc5-85a7-15ed6cc0339e","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","Testing Results"
"f82751f9-57eb-45e8-a181-13724a43a536","","checklist-flat","work-in-progress","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results"
"14631d68-685c-5838-9706-3e48b11c12bb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results","Production and Testing ITPs"
"f3031e18-502f-4bed-bb06-26d6e29d70da","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing"
"707d9d4f-dfcc-5a7c-905d-2724c3aea68b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing","Production and Testing ITPs"
"e97ed169-cf64-4e0d-beba-801d1718b7d3","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing"
"0b700f40-b486-5c64-8302-4a9946767fd9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing","Production and Testing ITPs"
"fc7ac62e-5057-4e47-af52-ad264d9a3698","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV"
"c2e3d980-3de1-5a0a-bd09-fce672ff1aea","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV","Production and Testing ITPs"
"aa59c016-4ea0-43c2-949f-1af62a8c137f","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV"
"e473ce35-bf56-5f4d-bcb2-4655bd149d29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV","Production and Testing ITPs"
"ea006cb8-3868-4a0c-83ee-474e292decee","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV "
"e27c5d15-afd4-52cb-9aa1-47b57e72ce3a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV ","Production and Testing ITPs"
"d3117f66-da83-4762-a536-45f2bbcdf123","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","SH2"
"7cd8e206-ec38-494f-812b-6805231c1ce1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.1 WDC Bdy	 SH2 RS 209 RP 0 - 539"
"4ac9f911-0bd8-55b6-9c88-41bd3094b32d","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Control Testing"
"52a88d7b-4ae7-57f7-860e-1d270991cff5","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Surface Roughness"
"4e102718-befd-55f7-b3e0-b955b182c442","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"48246696-ecca-59a0-940f-5f0b00ddd6e4","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Surface Shape"
"2071ef83-1afc-5e84-8fde-3d77f9f03abc","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"9ea7ded4-af1b-5e89-b49f-6fff11835c87","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Cross Fall"
"d32dc081-278f-522a-8c31-463566374c36","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"87a98952-96e9-5dc3-b6e0-32f778af4609","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Surface Finish"
"9facae17-9933-5d7c-acc3-9922a489e3a1","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"05f16d62-5fac-5936-9b49-0cf77fc991a8","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Pre-sealing Requirements"
"6287ab29-e486-5f60-b474-a76ad13df1e0","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"ff613523-d569-5d33-8cc9-3c814d0a6bae","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)"
"65f24f0f-3f3c-51da-adb5-eaa228b67060","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Binder - Penetration Grade"
"c254a1bd-86ec-5ed5-870f-39a406e2047e","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Binder - Polymer Modified Emulsion"
"575d1e22-ab6a-54c2-8020-4a41c4caeafa","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Source Property -Coarse Aggregate - Crushing Resistance"
"14e97c67-3569-5264-88e6-5de0b56c81b3","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"2282ddea-694f-5c55-a194-7921600503de","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Source Property -Coarse Aggregate - Weathering Resistance"
"bc12e902-1281-54bd-8e8a-dcf087cc6ebd","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"aead272e-e0f0-59f5-b5b2-c37a97e13d9a","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Production Property - Skid Resistance"
"bd72e216-1649-54c5-a1d2-07a1d50a94d6","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"11b4b316-862f-5bc7-8a6b-38ddedecf691","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Production Property - Cleaness Value"
"1d18c066-77c2-54f1-a74d-07d4436119a3","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"730f0378-3b44-5de5-876b-3bef9fa27318","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Production Property - Particle Size/Shape"
"0660a136-6c03-5566-9cf8-f02a3f93f369","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"20bb84b5-244e-5c6f-a2bc-c147259a81f3","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Production Property - Broken Faces"
"4c2e4c9e-c9ff-5309-b13f-218adececdab","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"02da7f6e-601d-515b-aaa6-2e4677e97813","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Chipseal Designs"
"952daba2-455f-5761-981b-4c0b62bbf09f","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"e884fe5b-d909-56e6-974f-20bbbd8014cc","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Finalise Sprayrate"
"e35fe534-462c-5019-92c9-b2dff53aca54","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Check weather"
"16e6b591-dcfb-58ae-b8a6-8f4bf53e3c75","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Ensure limits of site are marked"
"4515f843-7e4e-51bb-948e-4b04f40b6351","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Establish TTM"
"805c4b61-2050-58b4-99c6-eef320010ee4","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Sweep surface clean of deleterious material"
"4e129218-9c68-500b-946d-f6afbd923033","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Record ATP's on site"
"a790078c-7a1c-52ad-94e2-bdba789d3ad2","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Confirm correct treatment(s) and chip"
"c9a99945-ca49-5ba2-a0b7-b5e03d1180a4","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"aa2913aa-469b-5f07-b63f-c6081f328dcd","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Cutback Bitumen Blend"
"7e8b18e5-6a51-574e-b072-2b06a9917c78","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Bitumen Application Rate"
"e23410e0-ecec-5db3-83d7-f11fe88b618b","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Chip Application Rates"
"2ce403c3-6631-524e-bbcc-5618f70a3d5a","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Rolling"
"a5820185-c5dd-5626-be78-6899a55daad1","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Cleanup"
"e3e5a6c9-01cb-5e8b-994d-1985a31cb303","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"42dc0dcc-9de0-5866-bfd2-231cc8a7d826","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Post Sweeping"
"081ae56e-47af-5cd9-bba5-e1587cb6fcb0","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"740171b7-9922-5606-80f7-7a5c2f0e49d2","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Linemarking and RRPM Reinstated"
"78b2bcbf-7839-5629-9125-303dab84674b","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Removal of TTM"
"8041633c-0056-50ec-918b-5bbe6dc5a90d","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Resurfacing Construction Completion report"
"19fc9b9c-6448-5b57-abcd-be2e25c7a269","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Chipseal Post-Verification Testing and Report"
"17263eda-f738-5e3d-bb35-9b23b23df1dc","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"2bc5b95b-60eb-5d8d-9f6b-a05fe3db1bef","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","7. Close Out"
"912b98d2-c672-50bc-95ec-d10a474348e7","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","7. Close Out","Post Construction Walkover"
"072ec4d1-307c-59ab-92ef-fb0b64e54bed","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","7. Close Out","HOLD POINT"
"6a774f0a-8bb9-5bc5-8d64-cc0fdec3b4b3","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","7. Close Out","Pavement Rehabilitation Construction Completion Report"
"a41fb7b7-c325-5c84-a040-0bba0f8fb959","","holdpoint","not-started","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","7. Close Out","HOLD POINT"
"d5f90186-82e5-4298-9cf8-3846d2d0a3f4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Rehabs","Ruato Bay"
"35230c2c-d4a5-42ac-ad31-0d3790e7df5b","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","Rehabs","Ruato Bay","Approved Design Report"
"72c7c3c3-1615-5ec7-97cd-27b44bd4584c","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Ruato Bay","Approved Design Report","Approved Design Report"
"8d71f19c-a4f4-4cb9-9736-87d0bb2624cc","","checklist-sectioned","work-in-progress","ITP - Pavement Rehab - Ruato Bluff","checklist","FALSE","FALSE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff"
"deb90e64-ffb8-567a-aac1-0f98435ce95e","","checkpoint-group","pass","","","FALSE","FALSE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement"
"847add12-f27b-5a48-9bee-e07c68db767c","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","Geometric Design"
"04f5f23d-4638-55b1-8dd7-78e64adc2d6c","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","HOLD POINT"
"2947e2bf-acec-5885-9974-57035b5d227c","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","Pavement Treatment Design"
"bddca5b1-3bcc-5a47-9b1b-1fffd4a35566","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","HOLD POINT"
"9e73e7e0-8d16-5cfd-9321-d2c8c2240395","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","Materials: GAP 65 Pre‐treatment Material - Aggregate Sampling"
"ea73a439-3682-5721-92a8-a194707e4698","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","Materials: GAP 65 Pre‐treatment Material - Source Property Test"
"f42d2374-5f13-558a-bc75-cc0cc11634ca","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Ruato Bay","ITP - Pavement Rehab - Ruato Bluff","1. Procurement","Materials: GAP 65 Pre‐treatment Material - Production Property Test"
