"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"32dd5aa5-4efc-467c-9954-cbe9e1746993","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure"
"24c0ff89-1837-475f-883b-64d2b1d2ef70","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure","Level 1"
"17ff1078-0546-47c0-b6ae-d267062d4fc7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure","Level 1","Structure"
"6c3e80c3-565b-4593-991c-dd6a99801fc7","Child Component(a2cc7f90-222d-41e8-8547-29ba63091be9) -- Component Specified(615f4ec9-6a4b-44ef-b296-ca84a0f15886): DataPoint Select(b0d3ebb4-f892-45b9-9abc-8722bd4fd26a) has hidden property unsettable:true","checklist-sectioned","pass","Structure/Concrete Checklist ","checklist","FALSE","FALSE","Structure","Level 1","Structure","Concrete - Extension of pile to grid 212/ AA-BB"
"a2cc7f90-222d-41e8-8547-29ba63091be9","Child Component Specified(615f4ec9-6a4b-44ef-b296-ca84a0f15886): DataPoint Select(b0d3ebb4-f892-45b9-9abc-8722bd4fd26a) has hidden property unsettable:true","checkpoint-group","not-applicable","","","FALSE","FALSE","Structure","Level 1","Structure","Concrete - Extension of pile to grid 212/ AA-BB","Component"
"58954b2c-2698-4076-ad40-abfda5f9cc4e","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"1b586894-aae8-4152-ac5b-e9715115868e","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"2b40ce7f-1fdc-4fc4-8dea-5afa1899a81b","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"02cc87c8-1b28-42ff-9407-75b95874cb79","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"9334674d-606a-4315-8c9b-d4943a63b28a","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"3569d453-80d9-48aa-9342-445086202365","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 1","Bulkhead Install Section","All works completed, reviewed and approved"
"93c881dc-4ebd-4362-b348-1c37591e3bd9","","checklist-sectioned","pass","af79dbbbc5f9d9726fc374ac6ec35a8da59fda9f7fd83667928b97c54d3a5db0","checklist","FALSE","FALSE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2"
"2aa92fc2-39c8-46f7-a88b-91615a4d5431","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section"
"dc712d8b-d265-4f3c-8884-3519c4160abd","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section","All relevant drawings and revision numbers checked and attached"
"7c4851c7-4811-473c-a2d0-92609e24619c","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section","Location checked and correct"
"96256c6b-b665-44f0-b2fc-61f390aa0db1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section","Dimensions checked and accurate"
"774afe3e-9763-4e6a-a6c8-0d2e3038c8a2","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section","All elements securely fitted"
"5cd09f7e-9390-483c-92c7-be8726e4e4c1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Seismic Install Section","All works completed, reviewed and approved"
"5cbdd045-b427-4830-ae03-e83e9b6f6def","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section"
"e63b0d51-857b-4cb0-9c3c-476a305693db","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","All relevant drawings and revision numbers checked and attached"
"356d447c-8e67-4137-a970-a5690a8d7d45","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"78ed3b83-aa08-4cdc-a873-2eddaa2d8a78","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"d8a184fb-9bfd-433a-a26b-888b11c9b565","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"2a4cae2c-26f1-401f-9b8c-025509f784f2","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"84e97218-0da9-474d-b040-e6176b1fb46d","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"116805d3-7277-480a-bf69-406c88ff1a02","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 2","Bulkhead Install Section","All works completed, reviewed and approved"
"c13ee92f-6ae7-4203-a7dd-821544d7e09c","","checklist-sectioned","pass","af79dbbbc5f9d9726fc374ac6ec35a8da59fda9f7fd83667928b97c54d3a5db0","checklist","FALSE","FALSE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3"
"75ebcc11-e7ad-45cf-b61a-582da31d9a69","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section"
"4be4609d-8321-46d6-b35b-36d6d0cc2027","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section","All relevant drawings and revision numbers checked and attached"
"a7294137-371b-411c-8f17-1d2d65f2a280","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section","Location checked and correct"
"e250ad5a-b616-4e35-a5ee-65675a7869a7","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section","Dimensions checked and accurate"
"daa211b1-fc05-49b3-ad9b-02536b3e81ba","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section","All elements securely fitted"
"e78c4a8c-0021-452c-aeeb-8bd747654cc3","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Seismic Install Section","All works completed, reviewed and approved"
"d10867cc-517d-4cb1-ae70-64951a081462","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section"
"4e963b99-c513-4bea-903b-ec3fd4f86c78","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","All relevant drawings and revision numbers checked and attached"
"6bd90a34-52f4-48d7-b19d-6f100cc52547","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"cac915cc-d506-4d6c-a9c6-9ac0a9a15f9d","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"9bdb0da5-09b5-43dc-b1c0-fa7404326c57","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"bd0103cf-86c8-49b8-8bda-9d8d34660930","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"4c1aec4a-e34b-4af3-9c62-da156ef11b34","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"0e9b1b1e-8520-4d89-86b1-818b4e0e3b41","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 3","Bulkhead Install Section","All works completed, reviewed and approved"
"6c534330-47f2-4507-9825-45f502bdaf5b","","checklist-sectioned","pass","af79dbbbc5f9d9726fc374ac6ec35a8da59fda9f7fd83667928b97c54d3a5db0","checklist","FALSE","FALSE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4"
"0de943cc-e3a1-4dd1-b613-822e4e0500cd","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section"
"6d1ff870-c94b-498f-8c73-8ad23fd4fd9e","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section","All relevant drawings and revision numbers checked and attached"
"865f2f26-68a3-43b9-8671-0bfb59cd7b33","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section","Location checked and correct"
"6052b68a-16e5-456c-863d-8012c2efc814","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section","Dimensions checked and accurate"
"0cb4d787-6878-41ac-9f8e-7f7a96f9d27b","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section","All elements securely fitted"
"005a258c-b6ba-4b1b-b4db-fb98ffbffd7c","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Seismic Install Section","All works completed, reviewed and approved"
"c0b8ca9f-f4a8-4f2c-8062-4029bb8bc115","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section"
"e0832306-a159-4812-89c9-7d366a9378eb","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","All relevant drawings and revision numbers checked and attached"
"7746c308-5c6d-4fcf-9912-f6d5c810d484","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"2f4ad040-3447-41a7-92fd-b8ea0b4a3eb8","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"a2a4f183-43a7-41ad-9a14-a8812acf6951","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"a1646646-1c26-476f-9f77-431eda90a514","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"4083ef83-196f-4674-94b3-de6949ce6263","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"0fae857a-fc60-4d48-9185-a3f1a5a713d1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 4","Bulkhead Install Section","All works completed, reviewed and approved"
"b51d3ad0-e670-4abc-9ea0-a906f369279e","","checklist-sectioned","pass","af79dbbbc5f9d9726fc374ac6ec35a8da59fda9f7fd83667928b97c54d3a5db0","checklist","FALSE","FALSE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5"
"2f736e88-49c1-47fe-975d-79ed119339f1","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section"
"7f4ff4b4-e6e1-4b6a-aa36-4fc0338e5a75","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section","All relevant drawings and revision numbers checked and attached"
"5311b666-88f1-4f74-98ae-5288f0e2ae27","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section","Location checked and correct"
"a75615b0-2555-4131-8da3-4d99b750a8fb","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section","Dimensions checked and accurate"
"5d4ebdc6-93fa-4ce1-bc7e-645dd57b72d6","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section","All elements securely fitted"
"0a25813c-5b73-4da1-a2fb-72f6e2586ab5","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Seismic Install Section","All works completed, reviewed and approved"
"b98263bd-f416-46a2-a12c-344188ebd6fe","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section"
"4630134b-1103-4e3d-a128-3af3c810a0ec","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","All relevant drawings and revision numbers checked and attached"
"04019a94-6186-43f2-99a2-282d9cf15823","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"c64afdcf-d5f2-4040-b43b-2ad1ba784766","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"b3b9db75-953f-45c0-ac23-3dee3f002b4b","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"5e92f922-a5b5-4eb0-b53c-2b3315c33ce7","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"e9770e90-069c-49e5-a4da-7cc5a2120f50","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"f63e128d-2045-4e90-9e98-5c168da7e388","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 5","Bulkhead Install Section","All works completed, reviewed and approved"
"6e1a23b5-0cf6-416f-be58-2046ab5d0349","","checklist-sectioned","pass","af79dbbbc5f9d9726fc374ac6ec35a8da59fda9f7fd83667928b97c54d3a5db0","checklist","FALSE","FALSE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6"
"f7015c02-c8cb-4321-9628-a717cdc66245","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section"
"148ab70c-05c4-4cf0-83d6-922d85253a2e","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section","All relevant drawings and revision numbers checked and attached"
"52e45699-3ad5-4eb9-8d6c-f5b20d4efacb","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section","Location checked and correct"
"65b34819-ccf7-4e89-8b0e-5fed285592ba","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section","Dimensions checked and accurate"
"b1c487ba-b84a-4af6-a4ea-ac9806641977","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section","All elements securely fitted"
"019c0d9b-a407-4450-a3dc-2c4df0e3658c","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Seismic Install Section","All works completed, reviewed and approved"
"6efc35ec-22df-45d0-ae3b-f18c96aa091f","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section"
"11997d0b-c4bb-471e-90a5-b3a861eeccce","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","All relevant drawings and revision numbers checked and attached"
"dfc9e561-ef30-43e2-8823-a0312371afe7","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","Is setting out and construction according to grid and datum?"
"40958c48-3fd2-4394-aa1a-926a566d98c1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","Is AFFL height following dimensions in the drawing?"
"00993a8a-906d-40b3-afb3-2879c6813b0d","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","Stud / Nogs spacing and height according to drawing?"
"e9843eb7-6be6-4d7e-bdfc-1a72edc1851b","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","Is DPC isolating timber / steel plate from concrete and steel structure"
"6df156fe-2d3f-400b-85ea-e71aaf1a2a0c","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","Is bracing according to location / set out / height according to drawing?"
"f52a10a5-fcca-45fb-8723-57e62d4d8e2d","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 9","QA"," Bulkheads & Seismic - Level 9","Zone 6","Bulkhead Install Section","All works completed, reviewed and approved"
