"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"3e84c21b-1f09-53af-92f2-0962e74ada18","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","1.0 Preliminaries","1.1 - SWMS approval"
"dc9dae99-dbe2-5c06-b727-3d1dbac65285","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","1.0 Preliminaries","1.2 - AMS Creation"
"19cc61a8-df6b-578c-8ee2-98dc99afebc3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","1.0 Preliminaries","1.3 - Enviro controls"
"8a77a2ef-10b8-525a-b0cd-faaa5c8d6b25","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","1.0 Preliminaries","1.4 - Previous Layer Conformance"
"f4a518cc-6cde-50bf-a9c0-ac280c0c31a6","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements"
"f1932496-55f8-553b-9237-22ad37d335fa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","2.1 - Manufacturer provide QA and manufacturing control procedure for approval"
"6575223a-abe9-5cd6-a5d0-b260c9f5ee14","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","2.2 - DRAMIX mixing dosage"
"256f991b-ae05-5edb-9c0d-bea3069eeaf4","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"d395eddd-6b30-5c69-89a6-768db71744c1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","2.3 - DRAMIX mxing procedure"
"5746ba79-9839-5513-a1b8-952434b68001","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","2.4 - DRAMIX and Supplier mixing documentation provision during concrete supply"
"fa22c137-4ca8-5f7e-9b46-11d6dfea0505","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","2.5 - Curing Compound"
"11e05f25-d330-560b-97eb-1a8727fb2d67","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","2.0 Material Approvals and pre-commencement requirements","AUTHORITY HOLDPOINT"
"5a33766e-d25a-5987-84f8-e47978a4ec87","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation"
"576f7f3f-360d-565d-b3fc-c3523e5bdae5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.1 - CBR Testing"
"79c255a7-0c26-540f-9d20-42d7b52d0631","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.2 - Construction Joint Profiling"
"dcda4083-8df5-5a8d-9f33-642e9aa517e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.3 - Base Conformance"
"f5df28be-6393-5aa1-a2c3-a2aa58ec44e8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.4 - Water Ponding"
"ec1989f4-92ac-5f9e-9a99-7108f9e6a777","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.5 - Bedding Surface Check"
"5abc8626-5f84-5ef4-bee2-0157685cfc28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","3.0 Bedding and Surface Preparation","3.6 - 0.2mm Membrane Installation"
"c96ded5f-1836-5119-802f-f317c7f64bb9","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement"
"3aebb6f4-d8e8-5aff-a8a3-0220298fd6c6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.1 - Set out"
"762b44ea-c7db-5398-afe0-600993e4913c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.2 - Formwork and Boxing, including concrete culverts"
"a30844cd-3065-5359-b119-bc99ccf0f09d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.3 - Vertical Cover"
"2f8d0252-95cb-592b-bb9a-458857318fba","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.4 - Horizontal Cover"
"19a07806-9d16-517e-86f2-a635511bf8e9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.5 - Overlap/Splicing Sufficient Extents"
"282170e6-4fe2-5fd8-9b97-240c54ee76ee","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.6 - Overlap/Splicing Cover Considerations, Mesh Corners"
"6fb029df-69f2-5e39-b440-30606a790d37","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.7 - RJE Earthing Installation"
"f6e7ea12-9483-5718-8e0d-5e5ba3e889a1","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"7166e5be-1ffd-52c0-96e4-8443b588aa28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","4.8 - Pre-pour Inspection"
"853f5fb1-4d64-558e-8e76-d3d696467ac3","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","4.0 Formwork and Reinforcement","AUTHORITY HOLDPOINT"
"c4b6829a-71fc-53e6-9d51-a2834addc1c9","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing"
"af4e7cd5-58b3-5868-887a-76e50888fee6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.1 - Concrete Supply"
"667b0de0-19ec-531a-b26b-a0380b7491db","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.2 - Temperature"
"595cab53-4260-59a3-9c2e-10c70620d718","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.3 - Strength testing"
"3897f291-c011-5d43-ae22-35a75f84afe2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.4 - Delivery and Placement"
"79036f6f-64ae-5fbc-9502-e8b67cd80889","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.5 - Surface finish"
"c4972acb-aa3b-5e5f-a15c-0dae1e8ac998","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","5.6 - Curing"
"40186a72-38df-54b7-bbb5-887045fd5359","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","5.0 Placement and Finishing","AUTHORITY HOLDPOINT"
"a97eb1d4-8397-5c97-aef9-b791f791c191","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","6.0 Conformance and Documentation"
"8021a34a-4240-5c11-8da1-419e853e6f86","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","6.0 Conformance and Documentation","6.1 - Tolerances"
"8c196dad-1b4e-58fe-b5ce-0c966ca5d2dc","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-010 - FRP Combi Slabs","Lot-003  - ITP-010 - FRP Combi Slabs","6.0 Conformance and Documentation","6.2 - Documentation"
"85f84845-77d1-464b-8a43-1b76853dcc92","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","ITP-011 - Kerb"
"0f9fca30-fa8d-4329-97f3-40e2ce1f630a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","ITP-012 - Asphalt"
"43a1abba-fff9-4767-bc44-17b6120f9b0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","ITP-013 - Palisade Fencing "
"e4b7b6be-d439-4c9e-9599-14b7994b8207","","checklist-sectioned","work-in-progress","CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","checklist","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01"
"29ad6a81-f87a-5b7c-a48d-b42ec772e3e1","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities"
"933b9816-6f0c-57dc-865d-61366021009d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","1.1 - Safety"
"957149fb-c991-5fee-a848-629b6e9ce812","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"745451a8-832f-5349-9c06-58c3d874590b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","1.2 - Relevant Permits Required"
"90c4a122-43fa-5f78-8820-b5801f61d5d4","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"37a1f1ab-5731-57ec-ab41-f3cb80446ace","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","1.3 - Fencing Materials"
"f6da8c70-5e9e-5179-8c24-c94dcf9c58a2","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"edd5c6b2-b864-5be0-82d9-cbe4dbc3ca97","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","2.0 Preparation"
"deceac3c-a64b-5888-9b3d-04ec3706d4b9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","2.0 Preparation","2.1 - Clearing Fence Alignment"
"45acb51e-aa72-599e-8aed-72d6fe6b5689","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","2.0 Preparation","2.2 - Set out"
"faa45b06-8418-557e-be29-701bd4fcc493","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","2.0 Preparation","2.3 - Checking fencing alignment"
"2fc1472d-9569-5020-a1ac-592af4c1b634","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction"
"76b71372-5d7b-5b6b-85fa-93926c012552","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","1.2 - Set out"
"94d37dd5-a187-582f-b8e5-41fa39969a42","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","2.2 - Excavation of hole"
"add98d56-4472-5038-a0dc-195243c0ed58","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","2.3 - Inspection of hole"
"9131047e-ff66-5182-8f1c-d027ec807bd7","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","AUTHORITY HOLDPOINT"
"32cc5ec0-0712-5526-8c5a-901768130a28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","2.4 - Concrete pour"
"33c36665-ba2a-5d38-b9e3-de1393aa1057","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","AUTHORITY HOLDPOINT"
"e3889091-60f6-512c-a2ad-97ff11597147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","3.0 Footing and Post Construction","2.5 - Installation of post"
"295a25a5-f2d7-5a54-91c0-4ab4014092f5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction"
"31699344-f0eb-5739-95ce-d0abd9e09fab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.1 - Concrete curing"
"09244dcf-cc55-50cf-8677-8d6106099c39","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","AUTHORITY HOLDPOINT"
"17dc36ce-ecfa-59e8-b459-2b9634902b40","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.2 - Installation of tension Wires and Bracing"
"dde18d67-7058-5ae7-a6de-a0b61d70c370","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.3 - Installation of Wire Mesh"
"a4ed08c8-fa12-595f-b9d6-d3015e536ee0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.4 - Installation of acoustic and retaining wall panels"
"1fecfc1b-a25b-550d-894c-f5c0a4a0f9a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.5 - Installation of Gates"
"308559a0-ab93-54b4-8ebb-6115626445b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.6[KN4] - Earth grid"
"4218a754-da44-53e7-bdd8-9c074ddeeea0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.7 - Backfill behind retaining wall panels"
"e07d7436-074d-5424-bcb0-778de4883946","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.8 - Construction Tolerances"
"0a782bd3-db2a-5d77-8ceb-459a6ddff232","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","4.0 Fence Construction","4.9 - Signage"
"50a21fc5-2356-5720-bc2f-5b8f6ca5df5d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","5.0 Work Lot Close Out"
"85080584-ca72-53cb-a0d2-aca30c7e6faf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","5.0 Work Lot Close Out","5.1[KN5] - Quality Representative to check the above criteria and records to confirm"
"869ea235-d789-5995-b113-40d900117af8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","5.0 Work Lot Close Out","5.2 - As-Builts"
"41a10d06-a2f0-579b-ba63-832ae178c168","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-013 - Palisade Fencing ","Lot 001 - CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","5.0 Work Lot Close Out","AUTHORITY HOLDPOINT"
"868d28e3-a54d-4e91-a892-f4c722998ec4","","folder-normal","not-started","","step","TRUE","FALSE","Demo / Training"
"e4044943-8be3-45bc-80f9-16e2241ef90e","","checklist-sectioned","not-started","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Demo / Training","SYM-EAL-001"
"a5d30dd5-9b3b-5ca5-adb4-ffdc703e071b","","checkpoint-group","not-started","","","FALSE","FALSE","Demo / Training","SYM-EAL-001","Lot Conformance."
"1a98dad2-76c3-5001-a397-458c0deae1e3","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","Lot Conformance.","Lot Conformance"
"3d478a7a-c828-52d5-b8f5-366802b8e521","","holdpoint","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","Lot Conformance.","AUTHORITY HOLDPOINT"
"63642d77-0ab2-5f54-b614-15a602871442","","checkpoint-group","not-started","","","FALSE","FALSE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities"
"5d63189e-e6af-57db-ae2e-ca11b5f4c752","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities","1.1 - Safety"
"4150511f-dd57-5f70-b50a-25c1e414b3ed","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities","1.2 - Excavation Permit"
"b6aff30a-27c8-59d4-ba3b-48c7ceafb886","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities","1.3 - Check Survey Set-out"
"1fb43ccc-e27e-50d4-8cee-7a1ac7ea38fa","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities","1.4 - Material Specifications Checked and Conforming"
"4e54692c-2de5-584d-8cc7-29218ea1e475","","holdpoint","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"e3242a9c-47c8-54b4-bd7d-cd30ca23ca6a","","checkpoint-group","not-started","","","FALSE","FALSE","Demo / Training","SYM-EAL-001","2.0 Install works"
"e5476862-5ae9-509d-8993-9e22cea12fbf","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","2.0 Install works","2.1 - Sediment Fence Install"
"ebbf44be-051a-5476-a1e3-647b00d934af","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","2.0 Install works","2.2 - Temporary swale & earth bund construction"
"be433771-87d4-5c2d-92e6-e5a1cd01f7b3","","checkpoint-group","not-started","","","FALSE","FALSE","Demo / Training","SYM-EAL-001","3.0 Conformance check"
"46fbddad-3783-5fab-b2cd-935c80a99659","","checkpoint-status","not-started","","","TRUE","TRUE","Demo / Training","SYM-EAL-001","3.0 Conformance check","3.1 - Carry out corrections and clean-up"
