"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"65458326-67be-49c1-9957-2729eda89c14","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C307 MDB-3-B DB-L1-OT-B.02 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"fddd5564-7e3f-427b-b81e-e0f0df24090d","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C307 MDB-3-B DB-L1-OT-B.02 10 200","AE-ITCX-015 - Mandatory Test Results

"
"34f4c40f-0173-42cf-a2de-f604fcbcfa4d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C308 MDB-3-B DB-L1-OT-B.03 10 200"
"224c737c-e389-45be-8526-5ad04fc85a6b","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C308 MDB-3-B DB-L1-OT-B.03 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"a51559c3-ddbe-456c-8876-de61253bd43a","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C308 MDB-3-B DB-L1-OT-B.03 10 200","AE-ITCX-015 - Mandatory Test Results

"
"6ffb034c-8ab2-469e-a32a-1186a3ba2007","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C309 MDB-3-B DB-L1-OT-B.04 10 160"
"f01fd67a-431c-40f6-97c6-0f4ae622826b","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C309 MDB-3-B DB-L1-OT-B.04 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"ebe8607e-53e8-44c9-b1e3-629c9a8b8dea","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C309 MDB-3-B DB-L1-OT-B.04 10 160","AE-ITCX-015 - Mandatory Test Results

"
"d6109e22-e11f-4643-9246-469386e43f1d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C310 MDB-3-B DB-L1-SCN-B.01 10 160"
"0d43f675-6103-4808-8919-ee3892db8cea","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C310 MDB-3-B DB-L1-SCN-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"c3222e06-f734-4ff3-bedd-2ed6b7e2c3fd","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C310 MDB-3-B DB-L1-SCN-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"893b6f38-fd8a-40c4-aeb1-4d006d410578","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C311 MDB-3-B DB-L1-BIPU-B.01 10 160"
"c3e2556a-ace0-4dbe-8dd7-7e62850f7f2a","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C311 MDB-3-B DB-L1-BIPU-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"9d4cb532-b7d6-4c38-a31a-a69e16200fe7","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C311 MDB-3-B DB-L1-BIPU-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"e8f155b3-65a5-4582-96e2-7ee0daad0435","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C312 MDB-3-B DB-L1-BIPU-B.02 10 160"
"e867ee40-5137-4f58-8842-4d2b9cac9f32","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C312 MDB-3-B DB-L1-BIPU-B.02 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"3a3bc441-704c-471a-9038-3b7afc652dc0","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C312 MDB-3-B DB-L1-BIPU-B.02 10 160","AE-ITCX-015 - Mandatory Test Results

"
"ffcc6e81-2193-41ed-8ed1-4b73b7ae33a3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C313 MDB-3-B DB-L1-PAEDS-B.01 10 160"
"d8d4a8e9-cdfa-4626-a437-fb229b36a9e7","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C313 MDB-3-B DB-L1-PAEDS-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"6709d482-c9d4-46f7-8ca5-0bd6ea8620ae","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C313 MDB-3-B DB-L1-PAEDS-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"8f762b6f-f6a8-4a98-9012-4b45cfdcb076","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C314 MDB-3-B DB-L2-IPU1-B.01 10 160"
"8d4c6311-5735-41f4-b2ac-1b01c6dd30db","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C314 MDB-3-B DB-L2-IPU1-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"f866a87c-13ca-45d4-9cf9-2494256d90b3","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C314 MDB-3-B DB-L2-IPU1-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"b1b78030-16c6-4081-9e63-bcff6202112e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C315 MDB-3-B DB-L2-IPU2-B.01 10 160"
"802664f2-454b-4c45-aac0-ee1df9de51cf","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C315 MDB-3-B DB-L2-IPU2-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"5b147bd5-8152-4550-add5-d5971b7ee421","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C315 MDB-3-B DB-L2-IPU2-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"068d8872-7355-4b7e-a2b6-daa5674ae301","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C316 MDB-3-B DB-L1-CSSD-B.01 10 500"
"a3a0cc91-e8a9-4bbc-8139-4e7c0d477bc4","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C316 MDB-3-B DB-L1-CSSD-B.01 10 500","AE-ITCX-010 - Torque Settings for Bolts"
"895d22fc-3f39-4b65-af67-866e455d601b","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C316 MDB-3-B DB-L1-CSSD-B.01 10 500","AE-ITCX-015 - Mandatory Test Results

"
"242b4dc1-f682-45d8-ab18-ac232eaee274","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C317 MDB-3-B DB-L2-PLANT-B.01 10 160"
"b489eef7-43c7-464c-bacf-03ec10f6674d","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C317 MDB-3-B DB-L2-PLANT-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"b5be8e8f-c8aa-4e0d-a5e6-e70859d1c738","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C317 MDB-3-B DB-L2-PLANT-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"468cba36-47e7-4808-bff0-a154823491aa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C318 MDB-3-B DB-L3-PLANT-B.01 10 160"
"b1e9cad9-be70-44a2-b458-d41e840aa2cd","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C318 MDB-3-B DB-L3-PLANT-B.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"42af93c3-8499-44ed-925a-067611dad15b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C318 MDB-3-B DB-L3-PLANT-B.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"196533af-0b3d-4fc2-a5ef-adbdd6179ecc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C319 MDB-3-B DB-L3-PLANT-B.02 10 160"
"1fe99dc7-65bc-488c-8883-f395c9191afe","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C319 MDB-3-B DB-L3-PLANT-B.02 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"3d4ff182-99a5-4b9f-917e-e14e2326c92b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C319 MDB-3-B DB-L3-PLANT-B.02 10 160","AE-ITCX-015 - Mandatory Test Results

"
"23b29d12-5581-47f2-a22a-c3987b8cd3b6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C320 MDB-3-B DB-G-ICU1-B.01 10 200"
"cfc9eb79-9463-469e-8596-f7971ec30a84","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C320 MDB-3-B DB-G-ICU1-B.01 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"61e79254-ca59-4650-b6a2-ad93dd51d5f2","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C320 MDB-3-B DB-G-ICU1-B.01 10 200","AE-ITCX-015 - Mandatory Test Results

"
"b6fb57f6-2194-4939-8ac8-8a4626ad8378","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C321 MDB-3-B DB-G-ICU2-B.01 10 200"
"b129f25f-a255-48e9-a006-1f0db8bf8567","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C321 MDB-3-B DB-G-ICU2-B.01 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"7f6cfdf1-3f82-458b-93d2-4553e3eba69a","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C321 MDB-3-B DB-G-ICU2-B.01 10 200","AE-ITCX-015 - Mandatory Test Results

"
"98258c36-a1ae-46de-b2a8-4409295ad453","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C322 MDB-3-B DB-G-00-B.01 10 250"
"c9cb6179-4e95-4445-8684-e5f64f78314c","","checklist-sectioned","work-in-progress","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C322 MDB-3-B DB-G-00-B.01 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"5540da66-88b0-4c00-bdcb-982ae6ffcb82","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C322 MDB-3-B DB-G-00-B.01 10 250","AE-ITCX-015 - Mandatory Test Results

"
"789864b0-af9c-4271-af7e-2a73fe546972","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C323 MDB-3-B DB-G-DAS 10 100"
"4eac1f1e-e614-4b83-baa0-068b875a0484","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C323 MDB-3-B DB-G-DAS 10 100","AE-ITCX-010 - Torque Settings for Bolts"
"11c6dbe5-e98a-4bc3-aa01-4cd995f374d5","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C323 MDB-3-B DB-G-DAS 10 100","AE-ITCX-015 - Mandatory Test Results

"
"097b784f-f4b7-4f08-8c9b-13f91a6ea0b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C401 MSSB-5 MSSB-L2-04 10 567"
"0793e1e3-9d0f-4fe4-8396-c77871df2d5b","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C401 MSSB-5 MSSB-L2-04 10 567","AE-ITCX-010 - Torque Settings for Bolts"
"fc853da1-3f25-4301-9f5c-a82942cb9d6c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C401 MSSB-5 MSSB-L2-04 10 567","AE-ITCX-015 - Mandatory Test Results

"
"6ba661d5-7a63-4900-b268-646c562d59aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C402 MDB-B-1 (STAGE 2A) FLUROSCOPY 10 80"
"17cd2a0c-22a2-4d6d-95a4-d41ca66c84bb","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C402 MDB-B-1 (STAGE 2A) FLUROSCOPY 10 80","AE-ITCX-010 - Torque Settings for Bolts"
"fb878228-1be6-4df5-b866-592b37a83309","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C402 MDB-B-1 (STAGE 2A) FLUROSCOPY 10 80","AE-ITCX-015 - Mandatory Test Results

"
"36d7c912-3df8-42f4-ae0b-01f7af194913","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C403 MDB-B-1 (STAGE 2A) CT 10 160"
"b60a3f27-b75e-4c20-8602-5ee8ea338327","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C403 MDB-B-1 (STAGE 2A) CT 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"983dbb1c-c807-4b32-ba7e-b42285440e39","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C403 MDB-B-1 (STAGE 2A) CT 10 160","AE-ITCX-015 - Mandatory Test Results

"
"b8d8ac4b-7b02-4e28-9dfa-3c6ba909664b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C404 MDB-B-1 (STAGE 2A) DB-XRAY 10 63"
"937cee04-1c7f-4439-8668-5d153ebc8f6a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C404 MDB-B-1 (STAGE 2A) DB-XRAY 10 63","AE-ITCX-010 - Torque Settings for Bolts"
"735e65d2-c208-4b8a-bfc6-c628fcc3d3f7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C404 MDB-B-1 (STAGE 2A) DB-XRAY 10 63","AE-ITCX-015 - Mandatory Test Results

"
"4df6d5a7-6a1f-4d72-90d3-4862beb1a82f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C405 MDB-B-1 (STAGE 2A) MSSB-3APATH.01 10 100"
"19c7df7b-b86a-495b-a6dd-c8e59e36c62e","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C405 MDB-B-1 (STAGE 2A) MSSB-3APATH.01 10 100","AE-ITCX-010 - Torque Settings for Bolts"
"34028038-9d57-4db7-af15-8ba031f9687a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C405 MDB-B-1 (STAGE 2A) MSSB-3APATH.01 10 100","AE-ITCX-015 - Mandatory Test Results

"
"db0d7544-45b5-4d68-ab76-cd790f8e4bfb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C406 MDB-B-1 (STAGE 2A) MSSB-3AIM.01 10 100"
"96866fe0-35ea-45b7-9046-2683c6f8197d","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C406 MDB-B-1 (STAGE 2A) MSSB-3AIM.01 10 100","AE-ITCX-010 - Torque Settings for Bolts"
"d5a453ca-2c9a-4086-9f9f-eb3bac1dd0e7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C406 MDB-B-1 (STAGE 2A) MSSB-3AIM.01 10 100","AE-ITCX-015 - Mandatory Test Results

"
"fbdf6122-8026-4c3d-864a-5c6b4d5e4c33","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C407 MDB-B-1 (STAGE 2A) DB-G-PATH.01 10 160"
"095b3837-f9dc-4c95-80a7-ee39501835af","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C407 MDB-B-1 (STAGE 2A) DB-G-PATH.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"7a10b03d-0835-4f3f-b41f-4075ab66602c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C407 MDB-B-1 (STAGE 2A) DB-G-PATH.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"dfaa487f-4a43-40a7-958f-d0fd5e9018e7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C408 MDB-B-1 (STAGE 2A) DB-G-IMG.01 10 160"
"2920fcf4-0671-4057-a363-a6bf22c8f184","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C408 MDB-B-1 (STAGE 2A) DB-G-IMG.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"09ab06da-c611-4c34-a67b-d8bd3fc57c81","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C408 MDB-B-1 (STAGE 2A) DB-G-IMG.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"fe671f72-c7de-4980-9fde-9ee5be9e37df","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C409 DB-UPS-L3 DB-G-IMG-U.01 10 63"
"066a0b5d-a62a-478b-960b-8ef6403bba9e","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C409 DB-UPS-L3 DB-G-IMG-U.01 10 63","AE-ITCX-010 - Torque Settings for Bolts"
"c642d3ac-7f30-4149-91f5-fd09964f62db","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C409 DB-UPS-L3 DB-G-IMG-U.01 10 63","AE-ITCX-015 - Mandatory Test Results

"
"e09b24cb-bbd6-4409-92df-e0fb4e92a654","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C410 DB-UPS-L3 DB-L1-UPS-RCVY 10 63"
"e6270e22-c887-44f1-8811-9f033302deb9","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C410 DB-UPS-L3 DB-L1-UPS-RCVY 10 63","AE-ITCX-010 - Torque Settings for Bolts"
"d0824e91-f839-4c69-bad8-1994fa577e1a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C410 DB-UPS-L3 DB-L1-UPS-RCVY 10 63","AE-ITCX-015 - Mandatory Test Results

"
"181fd0fb-bb90-4947-9858-1ac66eb1e702","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C411 MDB-B-1 (STAGE 2A) DB-G-EVH.01 10 160"
"be8abfef-f442-4d63-9056-ce47fc35d1d9","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C411 MDB-B-1 (STAGE 2A) DB-G-EVH.01 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"69b167ce-86c8-40c3-ae45-e3e0e1884573","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C411 MDB-B-1 (STAGE 2A) DB-G-EVH.01 10 160","AE-ITCX-015 - Mandatory Test Results

"
"24565fa4-5ce5-436a-93f3-126b5545c1c3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C412 MDB-B-2 (STAGE 2A) DB MRI (FUTURE, PROVIDE 15m CABLE COIL) 10 125"
"d5b58eb1-0ea9-469d-ae2d-436415acb197","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C412 MDB-B-2 (STAGE 2A) DB MRI (FUTURE, PROVIDE 15m CABLE COIL) 10 125","AE-ITCX-010 - Torque Settings for Bolts"
