"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"aedc3686-8bc6-4aa8-a885-f82f6d643319","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"af11d9ce-762a-50b7-844f-5566b82978c1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"bafcc70f-08f3-4d78-8bc4-b55b930ecc7e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"1a39be66-eb87-4e74-a29c-706688e2ee27","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"881fc2f7-4624-56d5-9fe5-7055b7581f7d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details"
"ea7f4ad4-bffd-52af-9c67-f8eeef48f33d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"827675aa-3982-5083-b119-c9b76b38d07f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"93529ee4-6443-5c7e-8fc2-54a1d59d0bc8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"9d8622e4-44ed-41fa-b549-4ebc86b9c5ef","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 30"
"0880abe4-1680-46d9-8392-b59e4af53caa","","checklist-sectioned","not-started","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30","Panel -1"
"b34683d2-3c28-576b-8188-83c8add0bd68","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30","Panel -1","Pre-Pour Check"
"fc9f8b2f-51a1-542a-a511-5dec7bb273c8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Pre-Pour Check","Make mould to Green Status"
"4730e6b5-3ca7-51c5-8a5f-809d9f9d9adc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Concrete Works"
"d84bbc46-dfa2-5c3b-9bf6-3a2c6da710a8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Concrete Works","Concrete Works Details"
"c535dde6-908c-5cc1-a14c-74bae51104fd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Concrete Works","Wilco Sample Taken"
"9b86810a-02c8-5fce-857c-972989075843","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Concrete Works","Bridgeman Sample Taken"
"743e6a7b-f307-5d66-8343-f958d577a0f7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Concrete Works","Supervisor Approval"
"66ecf8dd-2060-5779-87f3-c099f73d27ef","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Post Pour Check"
"97660ba9-a9e8-50d7-a58e-e2080731af13","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Post Pour Check","Edge Detail"
"e1cf36c9-e2e1-578f-b9e6-2feb0df3cb3d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Post Pour Check","Bar Projections"
"3be1a9c0-96d9-5858-bbfa-7fee04e5868c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Post Pour Check","Cast in items"
"cab7e925-c7fe-54c6-98c0-6077e7ba8d22","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Stripping and Stacking"
"cce50eb4-cd0c-5ac5-a95e-487fa385fed5","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -81","Stripping and Stacking","Stripping & Stacking"
"87f7f27c-055b-40a0-b2bc-270d35660493","","checklist-sectioned","not-started","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -82"
"c41e6869-671c-52e5-ae54-ce536ba0e0ad","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check"
"83866247-81ba-5455-b32d-ebfc389c2c02","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Dimensions"
"5b45a9ab-7dfd-5ee9-ab2b-100d12e7ae98","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Mould Clean"
"fa6be189-5e13-585d-8923-ddbdf780627d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Mould Oiled"
"93b8450a-244d-51c2-a1e0-f2fd1a072126","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Mould - Workmanship"
"dc27dfb6-68fc-5fa8-89b7-55ee30564f35","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Reinforcing"
"dd803848-36a3-523e-9c91-4dcdc52636cc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Cast In Items"
"075c15f6-8259-5a20-9d43-c54caa5dc9ad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Marker Position and No."
"3d11efcc-ffac-5066-94b9-e7b91d52fd0a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Pre-Pour Check","Make mould to Green Status"
"b6a153ad-7e88-540d-b5e4-763a137094a0","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Concrete Works"
"1e3f8bdd-ced8-554e-af62-2a614b89a863","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Concrete Works","Concrete Works Details"
"dde36f92-140c-511d-a73b-db3a21a445dc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Concrete Works","Wilco Sample Taken"
"c512be90-e323-5a91-90f9-d3a0e901e9db","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Concrete Works","Bridgeman Sample Taken"
"cac2f87e-51fe-54f0-bb2a-c9b972680dd4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Concrete Works","Supervisor Approval"
"acabd47d-6349-5796-a90d-c6e4dd84043e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Post Pour Check"
"de8fadf7-05df-500b-a7b8-b85a711998f4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Post Pour Check","Edge Detail"
"84683309-3edd-541e-86d0-2e4d1cdf892f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Post Pour Check","Bar Projections"
"f9eecc08-0b33-56b3-88f1-40b249e029c6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Post Pour Check","Cast in items"
"4ef9cb17-4978-52e6-9748-b0e9cc10f76d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Stripping and Stacking"
"2a18b085-3cbb-51a5-b263-52c3d28f4468","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -82","Stripping and Stacking","Stripping & Stacking"
"89184804-7b37-4d2d-b56b-66dde2c3641b","","checklist-sectioned","work-in-progress","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -83"
"a8ff2043-73d9-58ce-9bce-a7c3577c8cb6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check"
"25a463ce-e5b8-5987-8f1f-f3b7ad444618","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Dimensions"
"452bdbd4-c01f-5009-9b9f-c11cb7d35f11","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Mould Clean"
"a5d02cca-6461-5a0d-8267-2fc249b3124e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Mould Oiled"
"a7f0ebea-e08b-5c8c-b875-6b7faf7e50b5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Mould - Workmanship"
"8bc7d8a0-4cfb-5900-8e68-72a314353020","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Reinforcing"
"41623677-70cb-522a-837e-f60fafbe220b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Cast In Items"
"bd15c247-8385-50f6-b9ad-9d268b23a2a5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Marker Position and No."
"3351b48e-dd20-5760-ac0d-51619459531d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Pre-Pour Check","Make mould to Green Status"
"d0306e68-b240-521b-9cdc-882eea2c94d3","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Concrete Works"
"4ff5eaec-a954-578c-94ae-509e0b1c0bf9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Concrete Works","Concrete Works Details"
"0b8fdcea-bd99-5912-a040-d81682c58b59","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Concrete Works","Wilco Sample Taken"
"7b54ce72-d05b-55b7-87dd-e5f00c5fb28e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Concrete Works","Bridgeman Sample Taken"
"10445d97-7d78-55ee-b83c-c5e5dddaa2d1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Concrete Works","Supervisor Approval"
"10b3cae8-034c-5c62-8ac7-999b430f1a0f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Post Pour Check"
"d1ee23eb-34a0-5d98-ae53-2ec7ebbb8024","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Post Pour Check","Edge Detail"
"af0c7923-5d4f-530e-834f-7b8b0fdd5cf6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Post Pour Check","Bar Projections"
"b12751a2-e273-580d-a2b5-eac9d5b73ebc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Post Pour Check","Cast in items"
"e134363c-2f33-532b-a405-6ee4d929bb0a","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Stripping and Stacking"
"0f27d0ac-8758-5b33-8ff5-9c7c5af11650","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -83","Stripping and Stacking","Stripping & Stacking"
"23c1b98a-89c3-440a-81f6-0f6ecc6baa5e","","checklist-sectioned","pass","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -84"
"d4788896-697a-5391-9d85-3bb17e7e9594","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check"
"bf4cb571-7732-5734-9283-1d12a8f96ff4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Dimensions"
"e1c07b63-17f4-596a-b9cf-bc2fe5de78eb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Mould Clean"
"bd381149-16da-5f42-bf67-be10621ab903","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Mould Oiled"
"4e9802c0-b99f-5672-aeff-e35791c79bf1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Mould - Workmanship"
"5fb52e74-68e8-50e8-9889-c11d0bf50e79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Reinforcing"
"4450ee56-5f8a-59b5-bd0b-671a465d41c3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Cast In Items"
"8bbf1134-dda4-5934-b0f4-ea348c1d3592","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Marker Position and No."
"0a9f98b8-b9c0-5635-92c7-db0766097d7d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Pre-Pour Check","Make mould to Green Status"
"ce545994-7423-5916-9cb5-77f45ae61072","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Concrete Works"
"6ecc2b1a-c958-5bee-81bb-9ee152d2e385","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Concrete Works","Concrete Works Details"
"96afef89-89ec-5051-90fc-3d4e12582608","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Concrete Works","Wilco Sample Taken"
"af877cab-95b3-5502-adb4-cbd377e2e885","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Concrete Works","Bridgeman Sample Taken"
"a7a3ff07-a7f5-5cd7-9e75-1edf01916b9e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Concrete Works","Supervisor Approval"
"3330072e-f4e7-55fb-a1c9-984480d08c2c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Post Pour Check"
"5481e63f-f426-522b-8c35-cb9915c9b9f1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Post Pour Check","Edge Detail"
"36f665c0-7945-5520-92eb-da2716925d95","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Post Pour Check","Bar Projections"
"e50809ee-14cb-5563-b86f-84d4c1fad227","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Post Pour Check","Cast in items"
"3d04c78f-2d54-59db-8541-6807e67c4497","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Stripping and Stacking"
"3651e353-f69f-5edf-90ce-e6c8ff2b7068","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -84","Stripping and Stacking","Stripping & Stacking"
"cd69dd58-ab46-43fb-9da3-cf37f935bb5d","","checklist-sectioned","not-started","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -85"
"02107531-e5d7-513c-800a-19f3dba9009e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check"
"bc87f417-5b66-542b-a876-646f065ea72f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Dimensions"
"be305293-2342-5f38-865d-c08724192589","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Mould Clean"
"488e5aec-7b09-5635-990e-f2df58f551a5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Mould Oiled"
"e836ed2c-8a40-5179-9609-1245f47bd33c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Mould - Workmanship"
"7c7a277a-b5b7-5d8c-967d-22f1a1c2756c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Reinforcing"
"466c5aa7-f26c-58af-90e4-8c3af9eca17f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Cast In Items"
"5cff9fcc-84d4-5099-8a58-6d912513dd9e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Marker Position and No."
"7badcdec-284b-5bb5-a22b-a71650b0e3dd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Pre-Pour Check","Make mould to Green Status"
"93a3985a-3a86-5941-ad3e-313e72f87525","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Concrete Works"
"a7aa5fe8-a3ca-5d8b-9413-494e0656d7a8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Concrete Works","Concrete Works Details"
"22534680-e4f3-5742-b467-7f4a7eb03bcb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Concrete Works","Wilco Sample Taken"
"c447cc17-24bd-5a61-89c3-94914bb87bc6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Concrete Works","Bridgeman Sample Taken"
"fce0eb33-63f9-545c-a319-2bc69876250b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Concrete Works","Supervisor Approval"
"2ceea395-ecd0-501a-a695-bb9e05b0f7d9","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Post Pour Check"
"2d95907e-8d7c-53a0-9bf2-9bc8641bc370","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Post Pour Check","Edge Detail"
"ac1c1823-de92-5380-ac90-1d1963a5da3e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Post Pour Check","Bar Projections"
"9d9b5103-ade8-5a77-92d4-ce1208ad4e21","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Post Pour Check","Cast in items"
"51f29465-95ae-5413-9705-37f8e55c2368","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Stripping and Stacking"
"914df5d2-1b63-561a-9446-28e2cc49720a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -85","Stripping and Stacking","Stripping & Stacking"
"4bbf301f-5cd0-451f-b6c1-e977f059a83f","","checklist-sectioned","work-in-progress","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -86"
"5b28ea8e-06a0-5e4b-86f1-889fe3fae5ff","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check"
"b3f6e5a2-75f4-57a8-a65d-57962c2a05a8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Dimensions"
"4b985da7-355a-55a7-b88b-6f04ea58fa34","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Mould Clean"
"b5ee6eaa-d2d5-5476-b261-b20ce37fbe10","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Mould Oiled"
"dce1b994-eec9-56e6-81e7-91e70903c851","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Mould - Workmanship"
"710cfedd-0c54-5bb3-88f5-e815ae2bebb8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Reinforcing"
"4baf4e21-8c53-54bd-828c-2bd17dfff2be","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Cast In Items"
"818009f8-1ef1-51fe-a93b-3fe95c74cf5a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Marker Position and No."
"8844832e-fe79-535b-b648-96714f259563","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Pre-Pour Check","Make mould to Green Status"
"1e3d0961-3e97-5e52-8e22-b7a6e8d81249","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Concrete Works"
"21be2263-6306-5129-8d1e-8cc997ebb23d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Concrete Works","Concrete Works Details"
"99b6006e-6e02-53bf-83be-63072f78e31b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Concrete Works","Wilco Sample Taken"
"50796d12-57f3-5ed7-8d57-1423be4dc453","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Concrete Works","Bridgeman Sample Taken"
"920e2146-47e4-5f04-8946-e5a85beef0d5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Concrete Works","Supervisor Approval"
"1db329fd-60a9-5970-ad15-1190905b1ac2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Post Pour Check"
"836ded4f-8a82-5735-b291-d7cd5affaaa6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Post Pour Check","Edge Detail"
"157aca62-35b0-59e8-b98a-a90ae34227a7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Post Pour Check","Bar Projections"
"40dfb1c6-297a-5b1d-a6ea-f03a5a3057e9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Post Pour Check","Cast in items"
"3defb44b-16c8-5702-b5e9-9a057b37bc5d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Stripping and Stacking"
"0b7ca0ed-2a14-54ad-b33c-818bc4dc38cb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 61 - 99","Panel -86","Stripping and Stacking","Stripping & Stacking"
"048eb56b-2c2f-4506-9180-50d2632249a1","","checklist-sectioned","pass","Add Panel (v2)","checklist","FALSE","FALSE","Precast Manufacture","Panels 61 - 99","Panel -87"
