"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"48b2cf9e-2b67-4519-9523-d50f38fedca6","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"61ac5ac0-930c-481c-a981-c71dc2e7d339","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block A"
"6a6be177-ebcd-472b-ba68-843b525a0b10","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01"
"f6f1f4a3-018e-4a8b-af86-af192e958526","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation"
"2d2d188a-3399-4044-b5d1-6068fa40db53","","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation"
"a3ca5ade-3d54-5d02-b80c-3fc1f2a3eecb","","not-started","","section","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation","Details:"
"0b06a783-ea11-5a29-926a-64eea11e76ac","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Installation complies with current drawings & specifications"
"a717f901-c17e-5369-98a5-8b66f3da3578","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"8bef0f11-e020-5cf6-9976-cd360755d1ab","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check for damage or leaks"
"8c52715a-98f8-5c0b-8e52-2b8951e01bfe","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check fixing points are secure"
"66d6c63d-f5de-51c0-9e85-2039572ce5e6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check level & alignment"
"7d6ee444-0853-574b-9e99-37aa3bf01079","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check wall plates, mixers & diversion valves"
"a4de6a44-0ee2-5191-ab49-ede5b742e530","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check outlets, wall rails & hand showers"
"e34344fc-8a5f-57e9-a437-082a8e8751c8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check special DDA accessories (if applicable)"
"11e7f75b-4f3d-5234-acd0-5455e7ec8b5e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check waste & trap connections"
"180152c4-db76-5a7b-94b0-698b208614b1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check all functions & controls for correct operation"
"1808436d-96d1-5074-a10c-fa7cd524cd84","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check floor grate level & alignment"
"4373ae92-dc28-5f31-bada-9bafee74608e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check trap is clear of debris"
"517f016e-0930-5305-925e-f05db13e1b99","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Shower & Tapware Installation","Details:","Check caulking"
"c216ad66-b22a-4c92-ac1d-70d9e6492d70","","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"38f01fa7-abd0-514a-94a8-67767ce19312","","not-started","","section","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:"
"cf53526f-9bfc-55b2-a403-c1bece89ba0d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"784b1ecd-cc53-5796-860d-3339480ee168","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint)"
"1d2b2553-d5d9-57fc-8b9f-a0c76c18e55c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Installation complies with current drawings & specifications"
"d9c03a4e-dde1-5c26-9bac-631bfa41c678","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"73253011-43b0-599d-b7f3-448f7143541f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check for damage or leaks"
"8c2bdb55-a6c7-537f-b762-9b38e522a5b6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check fixing points are secure"
"5bc57701-e6f3-504a-92f5-5a44349919fb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check level & alignment"
"0195d4d1-0012-51b6-b002-b7dd96922675","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check mini stops"
"f214930c-709e-5226-9f22-c8700265c553","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check flexible connections are not twisted or kinked"
"b420df83-cb94-59ee-901c-4784144ed897","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check waste & trap connections"
"aa8cec0b-df2d-5fc0-bc37-06416361de3d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check dishwasher waste & water connections"
"a1c86ff8-f7cb-520a-8844-3a3623727358","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check stop valves for future connections are capped"
"1d06cf63-4968-5bf8-b539-0a11c777a3c6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check all functions & controls for correct operation"
"8bf0957f-1fd9-579a-a348-7ebe75b3bd47","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check trap is clear of debris"
"271c20a8-8d7b-5a9a-ac6c-36e016073294","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation","Details:","Check caulking"
"b7210dfd-a596-4d9d-9277-70aa443f3fd4","","not-started","Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"7d5e008f-1770-57b1-b72f-161533383f0c","","not-started","","section","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:"
"13573462-2aef-5e49-8935-7de45c2a06f4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"817abe94-cbd5-5994-8028-e857cf0e1cc9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint)"
"2ac7eb98-0ab7-5beb-a40e-8cc375fd1d10","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Installation complies with current drawings & specifications"
"95533bca-ebae-51f4-a43f-7754527a0c1f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"d23b15cf-51d9-5ee9-89e1-b539869eda24","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Check for damage or leaks"
"999f10a2-8d44-5cf6-bc61-a25f3138a240","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Check level & alignment"
"66ba86ea-55a4-543a-942e-767f966e4915","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Washing Machine Stops Installation","Details:","Check stops hose connections are capped off"
"9c057d07-e945-4d12-b323-28f19b4ebcfc","","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"d0082c94-7525-5807-905f-6edbc7670346","","not-started","","section","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:"
"13c8a8ff-9b79-5d7c-b342-722a93370cd6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"08f37f70-eb05-5812-b00a-157daa189308","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint)"
"08be10b8-8204-5481-bc77-97a091bdbf35","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Installation complies with current drawings & specifications"
"2ffa9ddf-8069-5290-9a22-66dd1d201b69","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"3d30c152-9139-5bb0-ac2a-802449d22acf","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check for damage or leaks"
"c24ceeb4-368a-564c-92df-aa17f5ab3d42","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check fixing points are secure"
"544a8374-b657-5578-91fe-f73d162d0ad6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check level & alignment"
"54ffbc2d-9cba-546d-adc3-42eed06779ae","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check mini stops"
"c5f163e1-0567-5861-a834-08a25f3f055b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check flexible connections are not twisted or kinked"
"6bab9fe9-a249-5246-867c-2d1870c7b7a5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check waste & water connections"
"458087b0-6bbb-5a53-a128-6083f8a129f2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check stop valves for future connections are capped"
"2bd720d5-9604-5ee6-929c-a1d9b597192c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check all functions & controls for correct operation"
"e78fd207-3f41-5777-ba6a-f348cab023bc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check trap is clear of debris"
"8b4f38ba-bbee-5ba3-b4c4-0c3bbbc8b4c6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation","Details:","Check caulking"
"2d04de26-a770-4dd0-aa13-3172ce56c70e","","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation"
"e052c301-1089-5ca6-9825-51a70fd58b65","","not-started","","section","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:"
"69559fcd-f8e7-5de1-85d8-60a0a3b31d20","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"0f8f0891-048b-5703-835d-c1a63376c66c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint)"
"224d1d5d-1e2e-5d11-8f6a-98a7930f5359","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Installation complies with current drawings & specifications"
"46c321c9-f08c-5fd2-ad56-f0b7638ba69e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"ba5ef4ad-a676-50e9-b793-7e62761f19a4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Check for damage or leaks"
"af3f9256-5a57-52d2-9f8a-4a2d4bf198f8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Check fixing points are secure"
"94672c1e-9cd2-52d5-985e-d5d7db61fac9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Check level & alignment"
"c53da426-1285-598d-bbf6-5264128aa271","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Check waste & trap connections"
"dc1ec18b-58a3-5bdc-9736-31db56bf6e2b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Tundish Installation","Details:","Check trap is clear of debris"
"4cc48d88-d294-4980-b005-80355e4ed35b","","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Hose Tap Installation"
"a8039f8f-616f-5f4b-8c66-defa93b4ab55","","not-started","","section","FALSE","FALSE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Hose Tap Installation","Details:"
"d6453d05-0024-5a76-bd89-3712df014390","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block D","Lot 42","Fit-off Plumbing Installation","Hose Tap Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
