"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"05b6b7d1-bd37-4557-9677-3c01b3f63e59","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"3f910a05-31a3-4bee-b656-ef72e84d7de4","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1"
"e837b3d9-858c-43d6-9d4b-917846159191","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01"
"1e96ab6a-686f-482c-9f42-2574a030fb18","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA"
"fdffae52-cfbe-4fbc-8389-390ae54fc6af","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct"
"daa41a1b-b463-5ee2-a1ff-31734d4b9c03","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct","First Fix QA"
"78a70d61-26c6-5b9a-bdab-8608fe2e0fea","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Units Tested and Running"
"9e898612-6afe-460d-82f5-f71b497df886","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct"
"8a5bd356-b104-5258-804f-880886f6633b","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA"
"b9f93b0f-a151-54dc-a570-7f67e8f12adf","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"5af4ee8e-2b32-59fb-aaa3-e41ced19bfb0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"879d3f0c-4f92-53a1-8beb-7e3296624a84","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"a26d94f3-307e-52ca-9f46-1ab30dbee336","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"b41ac5af-a4dd-5154-a926-5f7e6f6b2310","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"a1dfa009-a032-522a-bff8-d6823c31bf88","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Access Panels to be installed as per drawing"
"4b9d70cb-3b5c-5ca7-943b-81620f021017","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","First Fix QA","Filter Box installed"
"fec6d8fb-0810-5dee-afc1-ee2fa6670352","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Second Fix QA"
"8ca8d175-efaf-595a-8992-bcc5cd884385","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Second Fix QA","All volume control dampers set fully open."
"0c0e9c74-ce9d-505f-a46e-041f2e2753d2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"15e67026-2b62-533e-a671-52fe6dd24a94","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Second Fix QA","Flexibles installed and supported correctly"
"da26a051-b09c-51f1-a02e-a93ce51e0168","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Fit Off QA"
"fdca837a-1616-5af4-be77-c0f14c769c35","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"e69dced9-3ab5-505e-b9a3-1573349556b8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Fit Off QA","Restrained correctly"
"e242ddab-e806-5764-ae73-79c93e9cf99c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","Kitchen Hood Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"f096a376-28f1-4881-93dc-b7d10006b44b","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02"
"db0c61d9-d5b1-4122-a124-2aa62517365d","","checklist-sectioned","not-started","a1ba252b4f3eb2a481bd82929c21d46c353f76ab9bb5e461f0cbf93c6139a037","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units"
"47d0f419-656f-5df2-90da-1eec392762e1","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units"
"d204d8fc-305f-5eda-9c80-7f28c891a7bf","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","Correct Indoor Unit Installed"
"2253f681-43a6-594e-82bf-9178bed7587d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","Out door Unit Installed"
"95a661c2-c402-5d0c-a161-e3a14fb21f04","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","u/s of Unit at correct height"
"cb3538a5-5bdb-50d1-ad1f-bf830c84fc42","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","Refrigeration Pipework installed as per drawings"
"ab93fc5b-9780-563d-8207-5bde97a434ca","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","Condensate Piping installed"
"76915917-5db5-5df5-86ec-6c2d56aca4b3","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","DX Units","Pressure Tested"
"2aafdcd9-7b77-55eb-8156-f9ea18595286","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","Unit Second Fix QA"
"46f87b20-e841-54d8-8c60-610251693653","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","Unit Second Fix QA","Filters Installed"
"d1bb12c0-ae5e-511d-acd0-4a48ef8e1707","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","E4M QA"
"df2fe0df-6d45-50c5-97b0-8c6fa9ff7b1e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","E4M QA","Electrical Isolators installed in correct location"
"8a9e5f56-78b9-5b77-a92d-82de3238f22d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","E4M QA","Units Terminated"
"929b5b31-8378-59b1-8ee8-1a514daadfca","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-016 - DX Units","E4M QA","Units Tested and Running"
"33670a1d-cbe1-4681-b06e-02bffea96a6d","","checklist-flat","not-started","CRL-ITR-018 - Condensate Insulation","checklist-flat","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-018 - Condensate Insulation"
"278622c8-dd34-5043-b3b4-f656acd3c85c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-018 - Condensate Insulation","Approved materials have been used (e.g. Elastomeric closed cell insulation), min 9m thick"
"af03c673-1099-575b-95ff-3b26747364c7","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-018 - Condensate Insulation","Condensate pipework insulated correctly"
"91aaf010-eca3-5ece-ba4e-11996e5468da","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","IU-B-04.02","CRL-ITR-018 - Condensate Insulation","Confirm insulation is free of damages"
"53168fd9-032d-49c8-b8fd-a2fdd4654c68","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03"
"d3c4525d-57ce-4d37-b7dc-abfa5277f1a9","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03"
"b07e59d3-e917-404b-9e94-38e9b91d0aa7","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans"
"327d528e-6a65-5d93-b88f-c8c2cb24c1d9","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans"
"811fbe60-3513-58e7-b17b-9771563c9738","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"f9445f0e-1ed2-555f-aff6-da145cfec988","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"4a0396e5-2bf1-5c43-bbb1-2030d2db3051","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"2138a368-52d0-5178-acc2-f597c17d46d3","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"03e19f43-0e18-5c27-9b98-d18480b659e3","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"b7396153-86c2-54cb-9df3-270ef2c76345","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","Fans","Label to be installed"
"83ad6e20-b8c2-52c8-9653-36699a29e5c6","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","E4M QA"
"65886ff8-b311-5a42-9e9f-98330ecf55be","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"5d2ad9b5-b2cb-5363-95e0-e653ba0de46e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"7c07110f-c078-5e57-866b-8477aa46bae4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"04b70d15-4fb0-4007-8d85-18a15a9759ca","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct"
"1b67922f-b327-583e-b448-686daf8a71c8","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"8cf81946-1f78-5653-9e65-7e08f50fc449","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"bea62ca4-3390-57a1-a88f-ec9280f16a8b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"9ca6cace-0b37-5f4e-919e-13133ca9d13b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"f157c7d3-e437-5920-b632-b7e3cbaa4c56","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"43fc0715-1e94-5951-81d6-7cb19d269640","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"ca747d58-929f-5f97-8d6a-f2599c474492","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Access Panels to be installed as per drawing"
"d2cadb17-a353-5976-affd-8ae1f0443588","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Filter Box installed"
"2e7c57d4-2f40-50c0-a4d8-3e67bde2b856","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Second Fix QA"
"c27a2471-a771-54a9-b639-ec5db4addc5a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Second Fix QA","All volume control dampers set fully open."
"2dde189f-0471-5a19-8a57-af7528243e58","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"c3ea1014-0de0-59c4-94bf-51ef45aa3f86","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Flexibles installed and supported correctly"
"2d62fe17-bf59-54aa-99f5-226de08dc4fe","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"e3ede6b0-7565-5943-84ec-2088e28ab037","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"d6e1df88-1771-591a-87c0-cbeaf0f29f4a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"69cb8d5d-b7d4-5c9c-ad18-3c5085755db0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","SAF-B-04.03","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"87d185d6-825e-4dd0-b0f7-f9210f100c75","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03"
"75f73db1-cff9-4103-a2fc-cf40b4af5ee3","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans"
"48e15178-9c71-50f5-b705-f0bc61f5340a","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans"
"3c6b8b06-417b-58c7-8adb-0b4b316a1d41","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"fc155dfa-f6f7-5863-b72d-566d960c23ee","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"55050b38-e71c-59d7-8a7c-53bffe0c9c5a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"831b2b2b-d41b-55d8-a1a8-2255566b9ae0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"cfca366f-b196-5b66-ab4c-cad66a69c5c5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"bbdeaaaf-ea29-5248-8484-d5399525b34e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","Fans","Label to be installed"
"6e45a540-d37b-5bd1-985d-8d778b1e1ef4","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","E4M QA"
"1e594454-600b-5ae6-b9f1-04987dff366c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"05b5cacf-352a-59be-bb6d-f32e15b1e003","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"00d10725-5f39-5c4f-a6ff-f6c5689eae8e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"bbb481c3-8e5d-40e0-bd68-4eab0e21914a","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-001 - Mechanical Duct"
"1876cf90-c1bf-577f-a422-9e5b85be59aa","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"e75c1725-affd-546d-89b4-aac19defd31b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"4c30130e-4dd9-5b4b-bd24-73d3037bb671","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"cad2ee37-0cce-5282-b0d2-03de1e22053f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.03","EAF-B-04.03","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
