"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Reference Drawing"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"656c9593-ddac-4b15-95a0-c93db8c3e949","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"5b3deb69-b141-412b-84f9-4568cecfa06d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)"
"b7a213fc-7f80-4430-b4fb-ecde39e00b09","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)","Pre Grid Sign off"
"7d08ec7d-1cdf-491a-95b3-3ae32077642c","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)","Pre Ceiling Sign off"
"9722e24a-d49d-44ea-a89b-b64d34717acd","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","MEET-S (LG.B.180)"
"ba29714f-2b83-4a70-98c5-7a05ee925526","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","MEET-S (LG.B.180)","Pre Sheet Sign off"
"f53059c3-ad1d-4373-ae6b-2d5bc80378d8","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","MEET-S (LG.B.180)","Pre Grid Sign off"
"fa03b720-81c3-4435-9263-36d42453dbea","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","MEET-S (LG.B.180)","Pre Ceiling Sign off"
"b345d65c-a63f-420c-85d5-720c8c5377dc","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFFICE (LG.B.177)"
"a74092bc-de10-4412-a9f1-dc56283535ad","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFFICE (LG.B.177)","Pre Sheet Sign off"
"ae89db70-0953-406e-b272-c003299e8b20","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFFICE (LG.B.177)","Pre Grid Sign off"
"6f2194a0-9b96-4897-9874-5dd5c3e239be","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFFICE (LG.B.177)","Pre Ceiling Sign off"
"125eda38-6efe-4741-9076-0f775ffebf9b","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2"
"37cf923b-b4c5-4bb3-a452-5d14e3c718d7","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CLRM (LG.B.153)"
"1f97a8e4-219e-41bb-9af7-67b45001a849","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CLRM (LG.B.153)","Pre Sheet Sign off"
"5c88c6cc-a2fd-4c1f-91a6-68e85b78e218","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CLRM (LG.B.153)","Pre Grid Sign off"
"99b79643-15e5-4b28-acdd-c65d73e9a0b0","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CLRM (LG.B.153)","Pre Ceiling Sign off"
"d61f27ae-3228-4ccf-ab20-90103ec3e243","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","PTRY (LG.B.154)"
"e91baf51-fc2c-4da5-b966-783accb7d341","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","PTRY (LG.B.154)","Pre Sheet Sign off"
"1e96458a-b529-43d9-bd7e-8257614ac2ce","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","PTRY (LG.B.154)","Pre Grid Sign off"
"bdb94e35-3d3f-4639-bc8f-51699e9fe6a7","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","PTRY (LG.B.154)","Pre Ceiling Sign off"
"fe3d68a6-a7a0-47a8-b933-5471ba48c591","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.155)"
"556abf45-376e-4532-a583-bf08e66d5edb","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.155)","Pre Sheet Sign off"
"183f97b4-e2da-4021-bbc1-45d05252d6b3","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.155)","Pre Grid Sign off"
"124c5ca8-ea4d-4664-965a-c28098660594","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.155)","Pre Ceiling Sign off"
"5dd81aaf-b548-42f7-a196-9053bcd14043","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","MECH RISER (LG.B.156)"
"6db4f192-bf63-4ab1-9357-e52366a62220","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","MECH RISER (LG.B.156)","Pre Sheet Sign off"
"a9ba5c5c-9d46-4829-91b0-a5859c9a7742","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","MECH RISER (LG.B.156)","Pre Grid Sign off"
"3428ac9c-6970-4bd5-86dd-f2439118918a","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","MECH RISER (LG.B.156)","Pre Ceiling Sign off"
"9d20b659-03d6-48c2-bf97-442e02615652","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","ST GEN (LG.B.157)"
"30a5dca4-a326-4929-bf6d-d1f273ceb5b8","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","ST GEN (LG.B.157)","Pre Sheet Sign off"
"5cea359e-1b55-4ae6-9cfc-6fe913173b41","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","ST GEN (LG.B.157)","Pre Grid Sign off"
"0a7872a9-75e3-4fd5-addf-9b2b3e999c57","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","ST GEN (LG.B.157)","Pre Ceiling Sign off"
"bc7e9b6b-460a-4f82-bb12-ed448999db2f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.158)"
"d6dfca43-a106-4cc0-9144-3338917f209e","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.158)","Pre Sheet Sign off"
"46dad19e-ee9a-4afc-b976-199076ff91a9","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.158)","Pre Grid Sign off"
"00286e52-cd29-4ab4-b276-67e82651c65f","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.158)","Pre Ceiling Sign off"
"f90cf968-6ac7-487b-933a-53b6a797c8fa","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.159)"
"7d5749b9-ee9f-4492-813d-4bbf68087240","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.159)","Pre Sheet Sign off"
"5f7ff6bb-59a6-4304-9d96-b8933c488791","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.159)","Pre Grid Sign off"
"5e74524c-b6cf-4591-b301-d4b6bc7736c0","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","DISP (LG.B.159)","Pre Ceiling Sign off"
"f3f1baae-0689-4df9-9d6f-9da15ebacbae","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.160)"
"b55406b6-3e39-4629-841c-5bd80b2d1279","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.160)","Pre Sheet Sign off"
"240ebf27-2667-4870-9aac-b58031457b0d","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.160)","Pre Grid Sign off"
"1c62c6ff-128e-41bb-9734-b3f777b09383","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.160)","Pre Ceiling Sign off"
"b7f9348e-a2d0-42ec-bfc6-7a2e0eff02cd","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","TRAVEL (LG.B.161)"
"ddeb83cf-c5d6-4e20-9d69-ce205f2a10aa","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","TRAVEL (LG.B.161)","Pre Sheet Sign off"
"10751361-c210-487f-8dd9-29b6d720a03b","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","TRAVEL (LG.B.161)","Pre Grid Sign off"
"69dc59ed-f863-421a-8846-d3c2d67f3be1","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","TRAVEL (LG.B.161)","Pre Ceiling Sign off"
"e64c8744-04f5-4904-a6b1-e5164bb84017","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST(A) (LG.B.162)"
"46190efd-9be8-4d07-85b8-d025fe64f12f","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST(A) (LG.B.162)","Pre Sheet Sign off"
"9198821f-0660-4774-8854-dd31344b2301","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST(A) (LG.B.162)","Pre Grid Sign off"
"0c62b92f-4560-4cd2-b530-5cb7626e9af2","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST(A) (LG.B.162)","Pre Ceiling Sign off"
"6f1e0e90-6580-4ef7-9585-dca30463690b","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.163)"
"9d844bb3-234c-4e5d-83cc-e4b86a6729aa","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.163)","Pre Sheet Sign off"
"6a80acf1-265d-4f50-a29a-523cd928ea2d","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.163)","Pre Grid Sign off"
"66b0b55b-729a-4f8d-8c9d-cd5ed539b798","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.163)","Pre Ceiling Sign off"
"23dc9615-a9fb-426e-9cc7-23d6cfbb5251","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.164)"
"aa2b59f3-2054-4c3f-8e25-8fa15025a227","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.164)","Pre Sheet Sign off"
"0d3e6386-c071-4cd0-86bc-3aa1dcbea4e1","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.164)","Pre Grid Sign off"
"286e7046-f5d3-4cf1-9ed1-8fcea82977d0","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.164)","Pre Ceiling Sign off"
"292981ea-3c6c-4c12-906e-ec2f8a94dbb3","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.165)"
"a66fbbe5-cf09-4410-824b-74512589bd10","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.165)","Pre Sheet Sign off"
"1226eb0f-8e0a-4a99-b11c-2a881c3e8a8d","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.165)","Pre Grid Sign off"
"a9f30c62-9fdc-4c1b-88b4-7a2692e0a0e9","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.165)","Pre Ceiling Sign off"
"67a72ed9-b4b4-4121-a612-6001a801c444","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCSH ACC (LG.B.166)"
"300482c1-4b84-4e78-8062-eb3f52284386","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCSH ACC (LG.B.166)","Pre Sheet Sign off"
"d98a9a9d-e99f-4883-a266-2ef6e178247d","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCSH ACC (LG.B.166)","Pre Grid Sign off"
"08c259b5-79a0-4690-bf10-bb5d475e3f28","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCSH ACC (LG.B.166)","Pre Ceiling Sign off"
"752104a9-d036-417a-a72b-a907a998cdfd","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.167)"
"10c22a0d-e6f2-46a4-b2f6-6f0d75ed264a","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.167)","Pre Sheet Sign off"
"b237a4dc-8ec9-41a6-8ffd-c37f043495e9","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.167)","Pre Grid Sign off"
"2f4abd53-f70f-452e-ba03-76087070ea16","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","CIRC (LG.B.167)","Pre Ceiling Sign off"
"164ed9eb-3b68-4bae-a0d7-df847020d69d","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.168)"
"36076c2f-f6c4-48bf-b8c3-4665ab7e6002","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.168)","Pre Sheet Sign off"
"328e751c-9cf9-4fc6-950e-8de603c149d7","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.168)","Pre Grid Sign off"
"38223fde-873c-490e-8c67-dea197aea298","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.168)","Pre Ceiling Sign off"
"897415a3-0c7d-4866-9baa-58fd82c07e45","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.169)"
"81e04e8d-90f2-4a17-9930-8c49e433cad7","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.169)","Pre Sheet Sign off"
"bdf20541-b0df-4b1d-9426-da36f4ed3602","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.169)","Pre Grid Sign off"
"191fb8b4-d932-4a81-b086-190b693c5558","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.169)","Pre Ceiling Sign off"
"f02ebef1-dc2a-4eb3-9445-4c4a20987c85","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.170)"
"ade95faa-2266-48b8-b03d-4da57e85c6cf","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.170)","Pre Sheet Sign off"
"e0922b48-616b-4015-818d-f04cf473b803","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.170)","Pre Grid Sign off"
"75500fda-4178-433e-bd26-60c206525b75","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.170)","Pre Ceiling Sign off"
"791d4699-cc03-47d0-9048-f7c7b683e172","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.171)"
"76dd575d-933e-4bf9-9471-4860be1704e5","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.171)","Pre Sheet Sign off"
"2393fb46-17c8-4837-a596-8cf1049dddca","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.171)","Pre Grid Sign off"
"dcbaa3e4-be27-479c-8cca-f1e46adb1862","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","WCST (LG.B.171)","Pre Ceiling Sign off"
"988e03f1-0371-4158-9d9d-62172d80b520","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.172)"
"4b6e1177-1958-4c11-ba5c-7e624534e4a5","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.172)","Pre Sheet Sign off"
"ac24be9a-9492-4581-8740-fef9ffd38c8a","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.172)","Pre Grid Sign off"
"47ba5dfc-cd52-41e2-9611-5c5b1dd2b591","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.172)","Pre Ceiling Sign off"
"8e28880a-5cb0-46f2-b484-690f4af08e5c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.173)"
"acf9527b-9a59-4145-bf22-48baa1055544","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.173)","Pre Sheet Sign off"
"52bf92b6-a82d-4e36-b6a2-43c1ddda534a","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.173)","Pre Grid Sign off"
"12c4c6e8-78b4-48e6-891f-4c987e85c9f2","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","SHWR ST (LG.B.173)","Pre Ceiling Sign off"
"09ecc81e-7e3f-40e9-8dc4-9d6f721ceb84","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAT PATH LAB (LG.B.174)"
"3af17ccd-8dbe-433f-a026-494f087b6bfc","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAT PATH LAB (LG.B.174)","Pre Sheet Sign off"
"1e0ea21f-9058-4971-bdaa-3cc32514a205","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAT PATH LAB (LG.B.174)","Pre Grid Sign off"
"e9212890-206d-45b0-ac3b-d970d8ba5b8f","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAT PATH LAB (LG.B.174)","Pre Ceiling Sign off"
"e5e44dd1-b3f8-4908-a168-2607641c781f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAFF RM (LG.B.175)"
"c2a03648-a091-4a55-ad44-a4f6e44e5f81","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAFF RM (LG.B.175)","Pre Sheet Sign off"
"9a096973-be47-42cb-afb1-5ee73777b59f","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAFF RM (LG.B.175)","Pre Grid Sign off"
"c08ef4ea-a65c-4ec0-af7b-4465469508c0","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAFF RM (LG.B.175)","Pre Ceiling Sign off"
"821bb741-542b-49be-bcbb-82e5a70be6dc","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAIR PRES (LG.B.176)"
"5d7c90a4-1f5d-4bb0-9b0e-a5cb91e2ace2","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAIR PRES (LG.B.176)","Pre Sheet Sign off"
"937d79c1-c279-4ab2-aac1-45ff3c2ba32b","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAIR PRES (LG.B.176)","Pre Grid Sign off"
"428b8064-ae16-46a9-b6a7-dc1b19dbe3d2","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.2","STAIR PRES (LG.B.176)","Pre Ceiling Sign off"
