"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8599c4b3-c860-4b72-888e-37488d0ab913","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"591fe72c-4725-5800-abe1-7d66cc1f8501","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"9d2d6742-1f40-4aee-b8b7-28a045f59fa2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"91d920b2-45e6-4b6e-aa74-393baf02e3cf","","checklist-sectioned","work-in-progress","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"9f4c1c4c-9558-5cfa-9c59-48fe66f34ab8","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details"
"e4dfa416-0fad-5a10-abd4-14c15a247bbd","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"66441a8f-5eab-51f4-90fe-b1fe81ad56c9","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"70851c5c-2104-593f-84f9-97da8a4afd12","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Cast in items"
"6fecd6c2-cd67-4084-9963-c5db6d0f3255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 25"
"90c75b9c-8e22-4dd5-bd65-148a5704c77f","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 25","Panel -1"
"c6803a99-7956-5c76-9783-7c02a36e7eca","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 25","Panel -1","Pre-Pour Check"
"df17187e-a527-5e1d-808f-bc54635056df","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -92","Stripping and Stacking","Stripping & Stacking"
"f9e794d3-dc3c-45f1-a586-430316fa3e19","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -93"
"68fdbd6f-a6ee-5b17-b547-8ad455fadd2c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check"
"afe61db5-83df-544e-b45d-6b601fb5b9e3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Dimensions"
"0abab6d7-991a-5dc1-8886-7ef5f79b8ffb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Mould Clean"
"a4ddf072-fbd9-5fd7-8174-f6a0675fff72","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Mould Oiled"
"972aa99a-4677-58d7-8ff8-c7beee44f753","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Mould - Workmanship"
"c97ed033-d81e-5bab-b931-1ee179a91eb0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Reinforcing"
"7a09279d-c7a4-5bb0-bb1b-3a6f558fe808","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Cast In Items"
"aacbf6c6-d4a5-5e3b-81a6-edfa7db02f3b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Marker Position and No."
"9c9796c6-a521-589a-88ac-86d9678abb45","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Pre-Pour Check","Make mould to Green Status"
"dd219477-f10f-5c7e-b07c-bf2217d9f3bd","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Concrete Works"
"2da38a5a-4dd3-586a-824d-4de085edb92c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Concrete Works","Concrete Works Details"
"98bf5bef-74ab-56bf-9092-86bc25129872","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Concrete Works","Wilco Sample Taken"
"3406fedf-2754-59f1-9dec-3a7d638a9873","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Concrete Works","Bridgeman Sample Taken"
"04a0542d-0534-5bb8-8911-e6a4dbced993","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Concrete Works","Supervisor Approval"
"98f5ebe8-f582-5679-8696-7c5e0e7ba4fe","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Post Pour Check"
"583d0d16-e289-51f5-b70b-2a2be677b95c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Post Pour Check","Edge Detail"
"d8cb5fea-b365-5e47-8ff5-9826b3aaeadf","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Post Pour Check","Bar Projections"
"60495b6a-c8f5-5d6a-a54b-9ce0e48e6080","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Post Pour Check","Cast in items"
"c111edca-cc30-5df4-b012-26c9a638c944","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Stripping and Stacking"
"36e55292-497f-5c74-b1ad-5d66d6586467","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -93","Stripping and Stacking","Stripping & Stacking"
"413a57ef-22a1-40d1-a255-5a38e1abba8d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -94"
"625c7fe9-c0f2-5306-96ee-b5ec19aab1f5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check"
"5d5b4089-9933-56db-a732-0940797be36c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Dimensions"
"1ce0953f-6c02-57b3-b1ad-3f684a072e07","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Mould Clean"
"177cc6bc-aede-57ea-9d74-9a56017f089d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Mould Oiled"
"59f3b0f8-89a7-54f7-b01b-5a59ee75407f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Mould - Workmanship"
"74a7844c-fec4-56cc-9b0a-13bfe8f748fc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Reinforcing"
"0ef00f24-0337-5f90-bd1b-2fd6f7f31da4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Cast In Items"
"4bd9ca3d-0e28-56e3-830f-e52ada3888d7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Marker Position and No."
"842a66ae-af9b-56b2-8e7e-5cbc62222c6b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Pre-Pour Check","Make mould to Green Status"
"6d40146a-0dc4-5fd3-b5c2-d2894099f43f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Concrete Works"
"b9a1781d-2718-569b-94a6-0704fe22fc88","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Concrete Works","Concrete Works Details"
"c02dce2e-0790-5b69-93aa-9bdf0a7f0aba","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Concrete Works","Wilco Sample Taken"
"7d64b514-7ee0-5863-9092-b9d2115dab9b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Concrete Works","Bridgeman Sample Taken"
"4ffbbf22-800f-5f66-95a5-69a4057efa32","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Concrete Works","Supervisor Approval"
"a51da93f-bec2-54e3-aab4-8ee4f4d908e4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Post Pour Check"
"bf42bea4-b373-5f9c-a68d-da08c2e2a954","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Post Pour Check","Edge Detail"
"f6de4e51-681a-5583-a551-ac7780dee0eb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Post Pour Check","Bar Projections"
"516a2c31-266b-5213-a607-84ca0573638a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Post Pour Check","Cast in items"
"e251eecd-09e8-5fb0-aa22-963f80d38508","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Stripping and Stacking"
"042504cb-9941-59f8-a172-209fd87f1bc8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -94","Stripping and Stacking","Stripping & Stacking"
"96808993-14c7-4ab0-a000-4f884d488b5c","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -95"
"ed6e4291-712e-5d1b-a41a-b7eb26cab2ba","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check"
"5e8c7ef3-2be6-5448-b5d4-69f6fe0e62ce","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Dimensions"
"0eb95841-0d96-57f4-9638-1d37302b2580","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Mould Clean"
"08920e33-1234-5882-9046-7f35aabfcd67","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Mould Oiled"
"201d87d3-f4a9-582d-8171-4b8b7f41eb8f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Mould - Workmanship"
"15370bfa-b403-5ddc-9744-d8680e45451e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Reinforcing"
"dbf99944-07b7-5432-847b-57590ecfb817","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Cast In Items"
"c22fc263-e339-5bf4-b14c-e2d65e638e13","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Marker Position and No."
"d1daa4a1-0714-5c45-b6d8-bc2d3feff7da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Pre-Pour Check","Make mould to Green Status"
"47d964d8-0279-5450-b222-564090fb8a61","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Concrete Works"
"87112241-7494-5da8-9f3d-6a80b33ebb43","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Concrete Works","Concrete Works Details"
"7b5fcc7d-6cb1-5714-9004-569ed6eb1ae7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Concrete Works","Wilco Sample Taken"
"2a1d3930-5e3b-5c9f-82ae-895def2d21d2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Concrete Works","Bridgeman Sample Taken"
"2abca14a-d711-59ce-a2f5-abe65015a768","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Concrete Works","Supervisor Approval"
"bca75f94-6671-5c48-b35d-34bf5c16c350","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Post Pour Check"
"00767fbf-1088-5a8a-9aed-61875372db10","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Post Pour Check","Edge Detail"
"8092e9d4-443d-582a-8299-951afacdb4be","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Post Pour Check","Bar Projections"
"76524236-7015-57bd-8bf1-4789f2c67fbc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Post Pour Check","Cast in items"
"9a15baa5-7ad3-5fbe-8e3a-b6c0a1865e38","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Stripping and Stacking"
"4df971eb-c70b-5517-9596-b9a59c2a4983","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -95","Stripping and Stacking","Stripping & Stacking"
"391cedc8-13aa-4039-bc30-390e85da6dbc","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -96"
"762b92ec-0cb2-5124-9592-40e3fd620cf0","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check"
"793c04a0-1f33-5bc1-9f51-73687364339a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Dimensions"
"f000aaf5-4833-50d2-96c5-f1a485bf8b34","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Mould Clean"
"9480e230-9cbe-5d80-b6e9-fbacd839a536","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Mould Oiled"
"4a24452b-98e4-512f-b491-a596512b90ab","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Mould - Workmanship"
"56bd139c-ddf3-5d49-8e06-a64bea6ec715","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Reinforcing"
"96931f4d-68e7-53fe-90ec-edb3394e51c9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Cast In Items"
"17d4c400-e84f-520f-ac94-bffbe30a753a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Marker Position and No."
"9ead47bf-e50b-5d9d-9859-00fe0096d6b1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Pre-Pour Check","Make mould to Green Status"
"84f25f6c-e448-5944-ad95-c7f4d7d04b34","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Concrete Works"
"76345b58-f6ff-5b9e-b9ee-77e7f23913a9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Concrete Works","Concrete Works Details"
"1fd18556-d7a8-5d3e-b646-36bd83872c17","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Concrete Works","Wilco Sample Taken"
"c86562cb-b7ee-54e3-b9df-8424add472dd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Concrete Works","Bridgeman Sample Taken"
"25bfc60e-8aa2-563a-908e-a30faec92de8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Concrete Works","Supervisor Approval"
"5e03a600-8ff2-5b4d-b9d3-f3313e68eb22","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Post Pour Check"
"0d49bd1a-3f42-5a57-b18d-d87e864119ad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Post Pour Check","Edge Detail"
"fb844325-9c84-507d-95fb-185ea7bf11d5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Post Pour Check","Bar Projections"
"593398aa-114a-5cdb-aa06-f019e2c41f9b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Post Pour Check","Cast in items"
"6b0b5f11-3264-5664-ba93-6b8efa1aa457","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Stripping and Stacking"
"4be9a632-216a-5ac0-b280-c1d1656c1da1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -96","Stripping and Stacking","Stripping & Stacking"
"af5b2162-f260-47b4-925c-6464e44e342d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -97A"
"2c38b03e-d59e-5825-8020-eae98b242a2b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check"
"33407f41-5364-577d-a528-9a3104fe3762","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Dimensions"
"7fce690c-5e5e-5ec1-832f-c926bb9acb88","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Mould Clean"
"965df2fb-fc9e-56d2-bd78-1a2ee8351a81","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Mould Oiled"
"ec80c1c7-a52a-5946-bb76-43ec9d75d029","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Mould - Workmanship"
"72fb2242-3895-5f23-9614-9d3af7000d87","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Reinforcing"
"0b97d228-3db8-549b-9612-b49d890327a2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Cast In Items"
"29800337-b916-5bb2-b09e-16872b181ec1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Marker Position and No."
"cf5f744d-32ac-5d3a-a156-97f0c05d3103","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Pre-Pour Check","Make mould to Green Status"
"c5ca929b-7fbc-5a95-8084-a9d4277fa73e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Concrete Works"
"c1faf77e-4714-5080-8530-79e734cddde3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Concrete Works","Concrete Works Details"
"7b48f3ff-a3e8-5d7b-9f14-7cdb1725ef00","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Concrete Works","Wilco Sample Taken"
"a37daebf-5909-5013-b37f-28fbe7314c9c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Concrete Works","Bridgeman Sample Taken"
"e607eb44-f025-507c-9bd4-bf3a13b61b08","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Concrete Works","Supervisor Approval"
"bbc220d6-865e-55db-b2ee-5875926f3dd5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Post Pour Check"
"02f4c4e1-9002-5825-bbdf-5e5a7db2ccff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Post Pour Check","Edge Detail"
"315654f8-72de-5b91-ac4c-1be309ad5759","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Post Pour Check","Bar Projections"
"dc6d3248-d3a3-59bb-9b22-fe8c66259f2d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Post Pour Check","Cast in items"
"e641bf1e-4a02-5647-9a08-8a71df6ff5fc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Stripping and Stacking"
"67ac89b0-5404-5ef1-814a-de3e01bf1a72","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -97A","Stripping and Stacking","Stripping & Stacking"
"756843e9-4dd5-4943-8a9b-e12b360c8fcd","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 76 - 100","Panel -98"
"e9954e43-0743-5dbb-b2ef-8659b8e6c1d1","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check"
"63412d28-7ba6-5c3c-b77e-359bb1f4c31c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Dimensions"
"3ac8c97f-cc3a-53ae-a298-2daa6c06feea","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Mould Clean"
"2ddc2d56-33cf-546a-be2d-280b5dfe9adf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Mould Oiled"
"02ee73c0-3933-5530-8e83-b34376106db1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Mould - Workmanship"
"ee2ddda6-b89a-5db0-a553-d86cd4b092df","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Reinforcing"
"97396d07-1b3a-5677-9968-06ae70a7e635","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 76 - 100","Panel -98","Pre-Pour Check","Cast In Items"
