"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9cb8348d-88b4-4a60-bbb7-7b1b47838c5a","","checklist-flat","not-started","Pre-commencement Checklist","checklist-flat","FALSE","FALSE","Pre-Commencement Checks"
"334f52e1-c2ff-4f14-bb96-e4876073a65c","","checkpoint-status","not-started","Pre-commencement Checklist:05e8bc87-74fa-4dfc-9b7d-c9df2ee18ff0","","FALSE","FALSE","Pre-Commencement Checks","Quality Management Plan Completed, Agreed and Attached"
"bbc3c402-be2a-49f6-9f51-6282fa6cbdfb","","checkpoint-status","not-started","Pre-commencement Checklist:63846bd2-69d0-44b2-958d-0fb4f269ef3f","","FALSE","FALSE","Pre-Commencement Checks","Inspection & Test Plan Completed, Agreed & Attached"
"458e0881-6b94-4f16-a021-fec553de4abc","","checkpoint-status","not-started","Pre-commencement Checklist:a9d7356a-66ff-4124-9ec1-15908b033a95","","FALSE","FALSE","Pre-Commencement Checks","Relevant Breakdown & Checklist Setup on Conqa & Reviewed by Main Contractor"
"2628597e-306f-4f5e-ac53-18d347c5834e","","checkpoint-status","not-started","Pre-commencement Checklist:e9b74007-9810-4850-9176-707ce3919fd5","","FALSE","FALSE","Pre-Commencement Checks","Conqa Setup & Project Team Trained & Given Access"
"be7efbc2-8e57-441b-9e36-c79b7c4e410a","","checkpoint-status","not-started","Pre-commencement Checklist:22e00068-f669-4869-929d-5667472ca392","","FALSE","FALSE","Pre-Commencement Checks","Review Access Granted to Main Contractor & Relevant Parties"
"12f15359-df46-4a4a-9bfd-18bd38866fa3","","checkpoint-status","not-started","Pre-commencement Checklist:ee60efdf-eec7-42cb-bae3-0fb162188e9e","","FALSE","FALSE","Pre-Commencement Checks","Matrix/Insight Setup (if required)"
"0d48d478-545e-46ca-be22-a8d4b5134e3e","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA - Building B01"
"99677cbe-9e1a-4c39-af9c-dd9933140435","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout"
"9bfc41ca-bba3-41c2-9967-be608acb5ece","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level"
"2916f4b7-b1a4-49db-9758-2fa97b876d1e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2"
"d87d4f2d-299c-4432-85c3-e511fee972a8","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments"
"2ed8b2b7-f6d6-459f-8ea5-9acf59e1883b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments","G064"
"8de59935-3832-5627-9717-7b70ad358304","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","442","Self leveling coverage completed and acceptable"
"d322263e-5ef7-538b-a54a-762378274d1a","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","442","Underfloor heating completed - specified level of finish achieved"
"ba893a98-08ee-4e55-a014-edc28ad20be8","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B06","Fitout","Ground Floor","Level 4","443"
"23a0cecf-98dd-5499-86fb-a209c91ad9ca","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","443","Wiring on the floor completed correctly"
"0f60c9d5-f250-5749-889f-aec6c589ac96","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","443","Self leveling coverage completed and acceptable"
"3da05fef-2a8c-5178-a7a8-4a73e146d696","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","443","Underfloor heating completed - specified level of finish achieved"
"8778cf68-835a-4da4-a26a-8d570a2609d2","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B06","Fitout","Ground Floor","Level 4","444"
"e2ade70e-6b05-5a7b-8997-274e1b6ecfdd","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","444","Wiring on the floor completed correctly"
"58249b89-491a-5eec-8d37-ac75b43b9057","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","444","Self leveling coverage completed and acceptable"
"1d5d8b77-0dba-50b2-af4b-fa7212b9d421","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","444","Underfloor heating completed - specified level of finish achieved"
"791cdaa8-aca9-462a-ad07-df92b462a0a6","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B06","Fitout","Ground Floor","Level 4","445"
"cea4b326-6c9e-5113-bb8f-bd5b478a4b50","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","445","Wiring on the floor completed correctly"
"88b28588-8433-5ba9-9d37-03d37e1a2365","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","445","Self leveling coverage completed and acceptable"
"a0d0f31d-4597-59a2-a9ea-c65da0e50cbb","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","445","Underfloor heating completed - specified level of finish achieved"
"d63b2e81-4bef-4c18-b7e8-88b46b1a019d","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B06","Fitout","Ground Floor","Level 4","446"
"e2cecc49-8a8e-533c-9d62-08b4062e7ff6","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","446","Wiring on the floor completed correctly"
"c36fc2ad-4c0f-58b7-b9a0-c971887d7387","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","446","Self leveling coverage completed and acceptable"
"f470703f-0eea-5290-9bf3-d42f47c01e3c","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","446","Underfloor heating completed - specified level of finish achieved"
"fc2a6974-5813-4a05-9ea8-38dd26abe9eb","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B06","Fitout","Ground Floor","Level 4","447"
"f11a675c-1f36-589f-b5cb-afaec0bd44e2","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","447","Wiring on the floor completed correctly"
"26a11593-5566-5dbf-9051-fb77dd5f5658","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","447","Self leveling coverage completed and acceptable"
"a8d44ed1-49ea-54c1-9410-e632c3e27343","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B06","Fitout","Ground Floor","Level 4","447","Underfloor heating completed - specified level of finish achieved"
"193565fe-1b74-4294-a62b-af65eb0d0e2b","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07"
"cd8d9dec-ea78-4762-a577-31cfd8570ef8","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout"
"be8e92d9-fcec-45c9-98c2-7596547cd689","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor"
"4b813042-7608-4aac-92f2-1803774126c5","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G50"
"824983f7-61ac-458f-9e33-10fc2713366d","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom"
"93a01c14-0165-477e-b89c-20da73d72ce5","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating"
"5fe69e4c-2273-5c4e-961a-d49b48b63c84","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"d06777aa-3ea2-5078-81cb-c6019c8bd9db","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating","Self levelling coverage completed and acceptable"
"ecfa3e1c-91fc-541f-b98b-19a4b51e3491","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"6adb1da0-ce2a-5c1b-a95c-1cd441cf3513","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating","Inspections completed and issued to Foreman"
"65971f64-fe0b-507a-a398-c51451c64152","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Bathroom","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"05a12da6-8078-411c-b2e7-d02041dea140","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite"
"3d0e298f-35a5-4314-8b83-0a3e66d807db","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating"
"5e7040ae-7f39-556d-86bd-3113d8912a03","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating","Wiring on the floor completed correctly"
"e3a5bee9-6fed-51dd-ab8c-e2a34ba462f4","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating","Self levelling coverage completed and acceptable"
"f37c5852-e983-56b4-8d11-352b383f5ad9","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"fa3132e9-056a-5a52-b28f-95aec9f7a2eb","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating","Inspections completed and issued to Foreman"
"9c491b4c-5f71-555a-add8-7d8e68dd6209","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G50","Ensuite","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"e6424225-35f4-4fd5-9eff-d7a21fbce73f","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G51"
"bd2621f2-87bb-427f-b1b5-db82eee3d7b9","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom"
"5308bcc3-d14f-4cb0-9431-fc6ae0718a0a","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating"
"a623a936-21e3-594b-b635-f39246897033","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"5b5fa6d6-0fd4-5437-94d7-b71128f6f69c","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating","Self levelling coverage completed and acceptable"
"79f58c6c-57b8-5119-b3cb-f48e34ff76aa","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"cb538ea6-69f0-562b-9d20-01075a3d694d","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating","Inspections completed and issued to Foreman"
"933d9bc9-65ec-5b00-8f20-e262f11757d7","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Bathroom","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"15617f32-2fe8-43c9-ba61-174ac7f852f4","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite"
"86ef9a0d-a6bb-4640-a188-fbf84cc0713b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating"
"381ebac8-3046-532b-a42c-910c3a8e14cb","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating","Wiring on the floor completed correctly"
"c5282dc1-91d2-5508-a7f8-06866be17ecb","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating","Self levelling coverage completed and acceptable"
"4d7359e6-3c15-533b-a95f-8b94cc135adb","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"f264408e-af4d-561f-a824-09394c74db3f","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating","Inspections completed and issued to Foreman"
"9182b57f-9c55-5ffd-94c6-e1e35339bfa1","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G51","Ensuite","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"281ddc64-9e61-4657-ae3d-3610a0c1db2a","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G52"
"5fe6f3fe-e413-4dd2-8fe9-51a2d4dd5a09","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating"
"23d32e9e-4095-5e1a-84b6-4b27e7b9e7f9","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating","Wiring on the floor completed correctly"
"22ca3bab-1262-5717-8eca-94f9556ff96a","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating","Self levelling coverage completed and acceptable"
"0919e01b-9e3a-5e14-a15c-d4b45a4f8271","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"6a938210-494a-5ebd-9475-558a20268783","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating","Inspections completed and issued to Foreman"
"f274c566-14d7-59d6-8d0d-5f818ec92a05","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G52","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"31721089-61aa-428e-abf0-0909c86eca53","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G53"
"395d9ad8-40a2-4ac6-8ff9-8d836122b95e","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating"
"1f4c0636-912f-5ad8-94b2-010c0728a742","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating","Wiring on the floor completed correctly"
"0a5061d6-b27d-5162-9c4b-11dda3eeaea6","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating","Self levelling coverage completed and acceptable"
"63ab4082-8f4f-5720-be84-16486689ce1b","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"113d1cc5-1c04-531e-ab99-b2125c692e60","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating","Inspections completed and issued to Foreman"
"5aea2c4c-eb46-515d-8499-4e52ea88ff67","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G53","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0d83ffc2-b2d8-4c91-ad37-6aea34f1095b","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G54"
"07ad7b4b-910e-4a62-a6d2-01b0561c4c8f","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating"
"2a5610f9-10f8-5578-9d17-57decfc1c36c","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating","Wiring on the floor completed correctly"
"5a05e434-0e62-576a-8555-96b282297d4e","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating","Self levelling coverage completed and acceptable"
"1e017edb-7162-591b-abdc-a781ecc3af16","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"5ace8332-05a9-5205-8a5c-825a2ca4510c","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating","Inspections completed and issued to Foreman"
"d0f85a70-7d74-5ece-a58a-ec072e2df9db","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G54","Underfloor heating","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8ba06289-e8ab-4893-bfa8-324cd9abbaed","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G55"
"cffec530-ff9c-41af-9989-2f2dadc6a032","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B07","Fitout","Groundfloor","Apt G55","Underfloor heating"
"5785e70b-59c9-5ba9-8e1a-f71a59325202","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G55","Underfloor heating","Wiring on the floor completed correctly"
"d86784f3-eec9-59a6-96a4-9d7960d590d1","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B07","Fitout","Groundfloor","Apt G55","Underfloor heating","Self levelling coverage completed and acceptable"
