"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"214d6b83-bdcd-4c13-9d0f-4a7fcc19746f","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout"
"f812e80d-ee4e-4559-ab17-c0b567bc032d","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout","Level 1"
"c92acc2b-5ed1-459c-9ff6-c3557cdb51dd","","checklist-sectioned","pass","Level 1 Residential Areas","checklist","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas"
"70a84a8c-012d-4951-958c-8e94378343f3","","checkpoint-group","pass","Level 1 Residential Areas:3b6f196d-198a-4199-9761-9671e2144911","","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas","Apartment A88"
"a4eab3e7-1a4b-5cff-8e07-9581c3b15e33","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E81","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"7c632af0-70b1-4083-a5c1-a5da9d04c614","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E82"
"a2712588-29f9-4aff-a28a-24d0af9102b9","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E82","Bathroom"
"0c3762be-3a21-5ebf-92e3-c34534d24386","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E82","Bathroom","Wiring on the floor completed correctly"
"67ba3880-6a7f-57a2-92cb-a7ce14440c26","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E82","Bathroom","Self levelling coverage completed and acceptable"
"dc536367-c457-5143-a64e-13fcd03d860d","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E82","Bathroom","Underfloor heating completed - specified level of finish achieved"
"30295848-b53a-5634-a428-ade12bf411ce","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E82","Bathroom","Inspections completed and issued to Foreman"
"efd467fe-a265-598f-81cd-d344da194562","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E82","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"a53056c3-3ad1-42dd-8d9c-cd04f5fa8055","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E83"
"6b09a4ce-3348-4b29-9eb6-a2d1bc2ba703","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E83","Bathroom"
"50036b09-4d4f-5483-bb36-f8e0be062764","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Bathroom","Wiring on the floor completed correctly"
"6f535ddb-a784-59ee-9379-9f90c7fa1d07","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Bathroom","Self levelling coverage completed and acceptable"
"f3c32e7a-af28-57b8-ac47-66b778a3a782","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Bathroom","Underfloor heating completed - specified level of finish achieved"
"bffe19e4-4f91-52cc-b775-f5a6bde15511","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Bathroom","Inspections completed and issued to Foreman"
"62b71dbf-a954-5a43-b5fa-fa747e86c311","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"85037d72-ad4d-4e4f-919f-a0091c4975da","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E83","Ensuite"
"be9dc24c-1a8d-5521-8b98-71c81285971d","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Ensuite","Wiring on the floor completed correctly"
"5b8a71df-a2fa-55ee-8da3-2e4da30bba8b","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Ensuite","Self levelling coverage completed and acceptable"
"7eda8a5e-ac37-5d22-8d27-335fa3ce4088","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Ensuite","Underfloor heating completed - specified level of finish achieved"
"f8d35ba1-6698-5997-beb2-b91dad82df88","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Ensuite","Inspections completed and issued to Foreman"
"7e629ae2-4f65-5d20-aba2-ea372e96cf9c","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E83","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"40241540-7266-478e-bce1-d1e03b1a1d14","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E84"
"71f78163-99d6-439f-ae7b-644f15880a09","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E84","Bathroom"
"b78ed141-140b-548b-b088-ffa622037687","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Bathroom","Wiring on the floor completed correctly"
"caa54493-31dd-5934-b7c3-dbb8e4c81493","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Bathroom","Self levelling coverage completed and acceptable"
"92e52605-0bc0-542e-bb28-afefbef47d27","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Bathroom","Underfloor heating completed - specified level of finish achieved"
"1b6a6bda-0584-580f-a0fe-c29dce5cacbb","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Bathroom","Inspections completed and issued to Foreman"
"e47d813d-c5f3-5d12-9e6f-f22ce7d5d0b5","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"71413dc8-b181-4888-b36d-b21940037c51","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E84","Ensuite"
"b471a4b1-a82e-5615-906e-c7261ddfdb27","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Ensuite","Wiring on the floor completed correctly"
"441649a3-92e0-5ac8-a16a-bb3b5e2eea3c","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Ensuite","Self levelling coverage completed and acceptable"
"cc8e43a5-008e-571c-a2d7-29f6f3932f45","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Ensuite","Underfloor heating completed - specified level of finish achieved"
"367a7f97-af1c-53cb-b786-4888d1e9ecce","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Ensuite","Inspections completed and issued to Foreman"
"86dae50d-437f-58a3-9d6a-1e4428d469fe","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E84","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f5aa3552-3ee7-4025-a4d6-9fb17b383ba8","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E85"
"5585cb93-9ed1-48b2-8fdc-4e45382cc5f9","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E85","Bathroom"
"93508daa-5fb7-5666-89bb-ca302964f835","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E85","Bathroom","Wiring on the floor completed correctly"
"7290feb4-bf9d-515f-a099-575dd6fe7d50","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E85","Bathroom","Self levelling coverage completed and acceptable"
"907b75ff-7948-5e58-a09e-b1dc1ff33cd2","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E85","Bathroom","Underfloor heating completed - specified level of finish achieved"
"ae9da7fb-5a8e-536e-b624-12d8e82f293e","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E85","Bathroom","Inspections completed and issued to Foreman"
"d8a3e1c3-cbf1-5fc4-b599-41b34c8a61b8","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E85","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"242ea2ce-87ee-49de-b2ab-de4db7f3e2bb","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E86"
"300e1548-bbaf-4c3d-8834-b7944176ffc2","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E86","Bathroom"
"18a70deb-8f01-5948-9fa0-f5e30e3180cd","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E86","Bathroom","Wiring on the floor completed correctly"
"e12e2e8e-ea07-5bdd-8a5e-48887ec13f9a","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E86","Bathroom","Self levelling coverage completed and acceptable"
"1e30ed88-1e26-5b2a-a34f-daa732dbed54","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E86","Bathroom","Underfloor heating completed - specified level of finish achieved"
"9d415ccc-8a6b-5e9f-adf3-ce6e0456fab1","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E86","Bathroom","Inspections completed and issued to Foreman"
"b766833c-c3b3-5ea6-bd90-a946b55bc304","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E86","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"e828b6bc-11f3-4169-995b-dfbca8de2859","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 5","Apartment","E87"
"d732364e-f7e7-473d-8488-919c22f9ef20","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 5","Apartment","E87","Bathroom"
"c988c6ac-0926-5df4-8308-9472065feb8d","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E87","Bathroom","Wiring on the floor completed correctly"
"a449df1d-16bb-51f1-a942-b02ed11e39f7","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E87","Bathroom","Self levelling coverage completed and acceptable"
"c96fe7bd-f6de-55d5-9782-238db345f24e","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E87","Bathroom","Underfloor heating completed - specified level of finish achieved"
"ed026f8e-ac79-5f6b-aa67-fd243e51ad59","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E87","Bathroom","Inspections completed and issued to Foreman"
"38f98e2d-0857-5c1f-a4a4-010978c3fe87","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 5","Apartment","E87","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"3cab31d9-1761-43a0-8abd-d0dfc44a8a45","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 6"
"ee3d0785-b625-416b-95f1-94397202ee05","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 6","Apartment"
"293ae6f9-aec5-4124-957c-c8dc08001b4c","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 6","Apartment","F69"
"ddfd9323-24af-4bf5-b0aa-f5bfa7c0feb5","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 6","Apartment","F69","Bathroom"
"027679bc-9a44-5d7c-90bb-522057390264","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F69","Bathroom","Wiring on the floor completed correctly"
"c130042a-c735-58c5-80a4-dec26890e48c","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F69","Bathroom","Self levelling coverage completed and acceptable"
"4ba7ce86-a2a9-5642-9d8f-d3d4543d133d","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F69","Bathroom","Underfloor heating completed - specified level of finish achieved"
"a9b14de3-5757-5215-8876-8c735f152746","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F69","Bathroom","Inspections completed and issued to Foreman"
"6b5b1a87-aa3a-5d10-b94d-0362183e1ec0","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F69","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"87554abd-33fd-4480-ad2f-7d6370e52fc1","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 6","Apartment","F70"
"f2aa8b70-4af3-491a-9e08-49e6ceeb6425","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 6","Apartment","F70","Bathroom"
"08daf00d-eab5-5e5b-8909-0efec3cf6e98","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Bathroom","Wiring on the floor completed correctly"
"8329b1f4-9647-57d2-9d63-60676f15b1fe","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Bathroom","Self levelling coverage completed and acceptable"
"77b9df57-acc7-5ccf-ab20-ca247ae05dbb","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Bathroom","Underfloor heating completed - specified level of finish achieved"
"640f7573-de79-5e0b-bc5d-b852a048dbb1","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Bathroom","Inspections completed and issued to Foreman"
"ab1fb364-bb6a-59dd-a3e1-6c3703d1a4e6","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"5c1c1fcb-02d5-4ad3-8c26-572177bfa27f","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 6","Apartment","F70","Ensuite"
"69c405fa-7993-50f6-8199-8cf658344c8e","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Ensuite","Wiring on the floor completed correctly"
"697052f7-944a-5696-b3ed-ae08eac581b8","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 6","Apartment","F70","Ensuite","Self levelling coverage completed and acceptable"
