"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bd8b178e-db9b-49fc-b15f-f898a2c592a0","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B02"
"c2bf966c-45ec-45fb-afcd-04352ca1930f","","folder-progress","work-in-progress","","checklist","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5"
"efa9b2d2-66ed-4d02-adba-e6bf5b523aaf","","checklist-sectioned","not-started","SYS - Finger 1: Grids A - N & 1 - 6.5 Ground Floor","checklist","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5","Ground Floor"
"336c0d37-9dfd-4200-be00-bd7a3c95de4d","","checkpoint-group","not-started","SYS - Finger 1: Grids A - N & 1 - 6.5 Ground Floor:86ccb46d-335a-441e-8187-4fe6ed1eb282","","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5","Ground Floor","G15"
"a13ea41c-0aaa-5b8b-82bf-172e37586dc2","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","365","Underfloor heating completed - specified level of finish achieved"
"70b9e40c-387b-5c30-85de-d1fe66e26130","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","365","Inspections completed and issued to Foreman"
"61691f52-f66a-51c7-bb2d-0760f4ac2ec3","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","365","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"b1cbc4e6-166c-487b-b2a0-d730140ced4a","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area D","Apartments","366"
"86ea6d23-5a6d-5eb0-9572-f8a675622a8b","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","366","Wiring on the floor completed correctly"
"d9d76c57-9902-515f-985e-84a8831eaad0","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","366","Self levelling coverage completed and acceptable"
"de903935-58b7-5303-8ecf-7b2fd5c7eb83","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","366","Underfloor heating completed - specified level of finish achieved"
"82fb8496-bb5e-5cc8-a59c-0ddda0925a19","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","366","Inspections completed and issued to Foreman"
"e27a9acc-52cc-56b3-9f91-9e26e80cc21e","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","366","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f5a0a5ab-5137-4e63-af0a-594eff617b28","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area D","Apartments","367"
"dc0ace7b-59b6-58ab-a29d-4e7e98b10a6a","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","367","Wiring on the floor completed correctly"
"d7b0d2ec-9ef8-52ef-8a78-d9b7ebb3420b","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","367","Self levelling coverage completed and acceptable"
"ca06bc87-3a28-58a7-b2a0-e556098c9f7b","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","367","Underfloor heating completed - specified level of finish achieved"
"5c72ecfd-1628-59d9-a56b-a7ec491561ad","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","367","Inspections completed and issued to Foreman"
"92c8177f-0d81-5c73-bc27-ff4604fc5751","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area D","Apartments","367","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"d23b337c-660a-4fe8-8dae-b6306d1f3ed1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building 1","Fitout","Level 3","Area E"
"cf5115d2-20c7-4c27-b600-a721aa96f904","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments"
"9a5c6616-0dad-4eac-91ee-334fd59dec6d","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","368"
"38db943e-1f74-5d82-9d5f-90cde842b565","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","368","Wiring on the floor completed correctly"
"559df1b0-aa17-5fff-af37-9d066a42682d","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","368","Self levelling coverage completed and acceptable"
"0c16c485-ca40-528f-84ce-8fdf9cf6bfe8","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","368","Underfloor heating completed - specified level of finish achieved"
"cd3fd55b-f409-51eb-be62-4752ebed7cda","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","368","Inspections completed and issued to Foreman"
"f25ca4bc-b10e-5310-8221-a7b162e6f00e","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","368","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"01b69e39-42b2-46a3-9145-1d2882f0ead5","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","369"
"cd004982-33b3-5a71-90d6-728705f0fce4","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","369","Wiring on the floor completed correctly"
"329ca74f-9c4f-500b-9637-6101290bf6b5","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","369","Self levelling coverage completed and acceptable"
"a9742c41-7a12-5bfa-8b4e-3abc7e21bcc5","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","369","Underfloor heating completed - specified level of finish achieved"
"4aeccd31-dd7b-5468-af77-6af36cc4b95b","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","369","Inspections completed and issued to Foreman"
"1df7bd5b-8c38-593e-948b-d72a3641e0cc","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","369","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"68f2c4d5-f43c-48ae-93f9-ed818fd472db","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","371"
"21b1e7c6-ff1e-5793-8fa1-3e6daece1494","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","371","Wiring on the floor completed correctly"
"052eb209-81d1-5983-9d17-6b7e5bf53443","","checkpoint-status","not-started","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","371","Self levelling coverage completed and acceptable"
"7750f844-abc2-5c18-8a2a-81c0ccdc8341","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","371","Underfloor heating completed - specified level of finish achieved"
"a19f7790-5bcc-5ac1-9955-720aece7dd60","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","371","Inspections completed and issued to Foreman"
"88b51f6d-e0eb-5d6c-914a-fcf3f7752ed3","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","371","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"82e28fec-6ca5-44cc-af02-b995e5653802","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","372"
"5162be1a-70a6-5987-8c5c-729091b4c7da","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","372","Wiring on the floor completed correctly"
"d8e64930-fc27-5454-8095-f1feedd15ff2","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","372","Self levelling coverage completed and acceptable"
"34c1942f-2140-5ff0-945c-e70328c69307","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","372","Underfloor heating completed - specified level of finish achieved"
"9508d032-92bd-540e-a381-bea45f885eb0","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","372","Inspections completed and issued to Foreman"
"df4ccc27-4935-5ec7-88fe-61be99587359","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","372","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"a56b8b5a-31cf-4b0c-8327-f02c33dfd846","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","373"
"864ae03f-a83c-59a6-9099-790876fe2997","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","373","Wiring on the floor completed correctly"
"5a7a380f-bc9a-5d78-9fff-26a5db60d80b","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","373","Self levelling coverage completed and acceptable"
"5c4127be-7215-58fc-ad6b-f6e79e30484a","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","373","Underfloor heating completed - specified level of finish achieved"
"5254ba41-4e47-5855-83e7-15ab7d73f7cd","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","373","Inspections completed and issued to Foreman"
"66099612-4941-519d-98fb-8f4924aab208","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","373","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"04174a1f-2de3-4e34-9065-2db16caba5d1","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","374"
"2bbcd00d-b834-5ae1-bcac-c5d3bbf43c98","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","374","Wiring on the floor completed correctly"
"e9b8a57b-f4cc-5fd8-b8b3-92df69fb9a27","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","374","Self levelling coverage completed and acceptable"
"60ea0548-811f-5742-bde8-a1fbc22da654","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","374","Underfloor heating completed - specified level of finish achieved"
"1fa29431-55aa-5d20-82a8-f6e5fce704d6","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","374","Inspections completed and issued to Foreman"
"37d66020-c6a1-5445-bbee-58f529f6b610","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","374","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"c48f8bbc-ecdd-47ee-8d86-561c0feaad64","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 3","Area E","Apartments","375"
"7ceafa9e-6ef9-5c7d-b14e-7e7082a2abef","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","375","Wiring on the floor completed correctly"
"3d563eb4-7b87-51a3-9746-8f0a3536ce53","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","375","Self levelling coverage completed and acceptable"
"320e8dd2-4ef2-5cdf-bac7-b0ecd5b80043","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","375","Underfloor heating completed - specified level of finish achieved"
"9a750363-2b3e-5014-93e7-c484c4b19ece","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","375","Inspections completed and issued to Foreman"
"cbec0e75-5ee3-591c-99ce-967592cd25a1","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 3","Area E","Apartments","375","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8bb439d5-8310-4985-816d-dd90dc6f215e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building 1","Fitout","Level 4"
"07fdc771-3d3e-489d-ae98-d0d3960dfb39","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building 1","Fitout","Level 4","Area A"
"1bc05713-fe1e-48e2-a7b4-7713b5a340f4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building 1","Fitout","Level 4","Area A","Apartments"
"5cf0a701-abdf-4cfb-8f7d-6625387d20f8","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 4","Area A","Apartments","451"
"0440d2b6-7c9c-5d10-963f-a2c00537a75e","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","451","Wiring on the floor completed correctly"
"76b237a7-45b2-5cd0-96bd-250de7758ba0","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","451","Self levelling coverage completed and acceptable"
"23eea276-e05b-51a5-a9e5-d3814678140d","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","451","Underfloor heating completed - specified level of finish achieved"
"af76ed7a-7788-52e8-81c9-173c0e4c9639","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","451","Inspections completed and issued to Foreman"
"4fed2997-325f-5fcc-982e-cedbda0264dc","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","451","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"10288d9c-6191-4250-b53e-fa97636ab95f","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Building 1","Fitout","Level 4","Area A","Apartments","452"
"d0054bd8-7d7c-580e-aebc-ec1f6fb7ba57","","checkpoint-status","not-started","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","452","Wiring on the floor completed correctly"
"36ab6379-af43-5ea1-8c40-e2858af1c163","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Building 1","Fitout","Level 4","Area A","Apartments","452","Self levelling coverage completed and acceptable"
