"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b60c4645-5d93-480c-af02-f8dd14a47037","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"5d2d9831-7207-462c-8886-0bb0cf01be16","","folder-progress","work-in-progress","","checklist","FALSE","FALSE","QA","B01A"
"d9c50cdc-8595-4c19-abc0-f9efbce9da90","","checklist-sectioned","pass","zSYS - B01A - Level 5","checklist","FALSE","FALSE","QA","B01A","Level 5"
"575f0bbc-7e22-419e-b7c0-7c6bfddd311b","","checkpoint-group","pass","zSYS - B01A - Level 5:b27c844d-748a-4473-8198-d0b952a4a71a","","FALSE","FALSE","QA","B01A","Level 5","ALS 562 - Bathroom"
"1fce9272-3d91-589d-b61b-2e0fbb0700dc","","checkpoint-status","not-started","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 1","A46","Bathroom","Self leveling coverage completed"
"86293fe4-4bf9-584f-b9f2-62b0ee2fe55c","","holdpoint","not-started","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 1","A46","Bathroom","Raise Remedial/ Main Contractor Signoff"
"479074d5-e1e3-42d9-8085-ad33bc53c645","","folder-normal","not-started","","step","TRUE","FALSE","QA","B04B","Level 1","A47"
"f2016871-a628-567a-9579-81ab648385d3","","checklist-flat","not-started","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 1","A47","Bathroom"
"d5a31a92-a4e1-5c5f-a179-6e6f7c354605","","checkpoint-status","not-started","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 1","A47","Bathroom","Area floor level acceptable"
"8d1311bb-a989-5585-a3cf-ceeea0566fa7","","checkpoint-status","not-started","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 1","A47","Bathroom","Wiring on the floor completed (photos attached)"
"afab9a9e-0a6e-5d4d-b42e-75cdaba7262a","","checkpoint-status","not-started","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 1","A47","Bathroom","Self leveling coverage completed"
"559462fe-344b-503c-8c12-2decc3e574d1","","holdpoint","not-started","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 1","A47","Bathroom","Raise Remedial/ Main Contractor Signoff"
"260988f1-7c74-4120-9fe6-6c162abd6bb5","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2"
"71ec9516-f5cd-443b-8514-d809fcf99edb","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B40"
"2de814ae-ca4d-5221-a210-dd0667a52ea2","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B40","Bathroom"
"aa5a2cf8-1bd6-5328-8f0d-8a0e3f04d659","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B40","Bathroom","Area floor level acceptable"
"d8f8af6d-0a0f-5fec-b268-d377cf1e1c80","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B40","Bathroom","Wiring on the floor completed (photos attached)"
"0394f054-1b6e-5c5f-903a-66f7954ebc97","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B40","Bathroom","Self leveling coverage completed"
"508fb692-bcc3-56ff-96b4-44b1b17b3a72","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B40","Bathroom","Raise Remedial/ Main Contractor Signoff"
"95b127b7-e6d0-4a61-8c81-e5755bd2ae41","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B41"
"8ca4a595-6bb3-514b-91db-ad66eb4b81df","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B41","Bathroom"
"0ea2782a-898f-5ed7-888b-7307b021085c","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B41","Bathroom","Area floor level acceptable"
"7b279dd4-c70b-5d4a-9daa-5bc74d30f00f","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B41","Bathroom","Wiring on the floor completed (photos attached)"
"12ab1d03-e519-500f-9543-5f6dba2c24e9","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B41","Bathroom","Self leveling coverage completed"
"ddf88887-ca60-5b39-815c-b029bfd5bd79","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B41","Bathroom","Raise Remedial/ Main Contractor Signoff"
"cd419451-363c-4b0d-ad44-c41cc48a9154","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B42"
"6814f4f9-cda3-58a1-aada-ae6dafa5c675","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B42","Bathroom"
"b761bd42-d048-5ebd-a53e-5ccbe704c39a","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B42","Bathroom","Area floor level acceptable"
"b2fbac1c-4414-58e1-bf84-46d0f04a0047","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B42","Bathroom","Wiring on the floor completed (photos attached)"
"76a3323b-4fb9-5c2c-a1d6-5b78bc1208ee","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B42","Bathroom","Self leveling coverage completed"
"83b09115-5c0d-5ccd-9d74-b730cf0afa4c","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B42","Bathroom","Raise Remedial/ Main Contractor Signoff"
"929b651d-15a7-4aae-93b2-d4a8579f7dfe","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B43"
"08c1343f-f966-5b0d-839a-6d03f9d97955","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B43","Bathroom"
"252f7273-a425-535e-9fea-c3d769363c83","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B43","Bathroom","Area floor level acceptable"
"cd9e294d-6cf4-59b9-ab40-794ec2294de8","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B43","Bathroom","Wiring on the floor completed (photos attached)"
"b0b57bc4-9a95-5c0f-8e25-5991a58f88b7","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B43","Bathroom","Self leveling coverage completed"
"1ad195ba-b0d1-5092-9938-973afe4c3e53","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B43","Bathroom","Raise Remedial/ Main Contractor Signoff"
"30dd9ca4-b866-47c6-bbca-3f4fb64746d4","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B44"
"c02ebc97-990e-5209-8aa8-26f4394a8ca5","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B44","Bathroom"
"e8df7497-e149-5ca2-9164-4c78637d416d","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B44","Bathroom","Area floor level acceptable"
"b26b8ce9-e854-5dfd-8545-02dd3e80dcde","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B44","Bathroom","Wiring on the floor completed (photos attached)"
"be3e9ffb-11e5-5945-aac2-f17430d62af4","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B44","Bathroom","Self leveling coverage completed"
"6b4334b7-e67c-559f-9a38-578417523788","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B44","Bathroom","Raise Remedial/ Main Contractor Signoff"
"b1ec595f-65f0-4f79-baa9-2426ceb29eda","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B45"
"dfa968a3-11cc-5945-a56d-a6f0a348bf0f","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B45","Bathroom"
"42e39b9b-6c8d-5917-bf8a-45ad11225f74","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B45","Bathroom","Area floor level acceptable"
"a3bbd16f-e643-5822-a3d0-04cc79ed6037","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B45","Bathroom","Wiring on the floor completed (photos attached)"
"64e7d209-e25c-5561-a9da-dfe1d25d4db5","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B45","Bathroom","Self leveling coverage completed"
"97db8368-bb90-591a-a030-5b9febd7878a","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B45","Bathroom","Raise Remedial/ Main Contractor Signoff"
"ea59c400-4833-4afe-9f68-af865ef8503e","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B46"
"9371aba8-d9b9-55f3-ba66-91b42969e3ad","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B46","Bathroom"
"0c7f7358-1a1b-5839-8c79-66fae72700a8","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B46","Bathroom","Area floor level acceptable"
"0cd0a392-ab7d-5b60-a4dc-b86085cc74e1","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B46","Bathroom","Wiring on the floor completed (photos attached)"
"d6f0930a-50dc-56f8-aa23-c094a20d674d","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B46","Bathroom","Self leveling coverage completed"
"ee804357-5910-5eff-87ab-996d4b148a91","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B46","Bathroom","Raise Remedial/ Main Contractor Signoff"
"a654fa0c-7649-42ea-94d1-55122a9edc8b","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 2","B47"
"adfc925c-9c95-5d65-aba3-ea4c405f517c","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 2","B47","Bathroom"
"e5f663ae-5a9a-534a-a08b-c361548fbf34","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 2","B47","Bathroom","Area floor level acceptable"
"cf251311-a68c-5493-b1ff-0a80ba966075","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 2","B47","Bathroom","Wiring on the floor completed (photos attached)"
"c292f3e6-690f-5a5a-b3c5-45278b053793","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 2","B47","Bathroom","Self leveling coverage completed"
"15dd7132-c043-5b20-89c9-406893b73a1d","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 2","B47","Bathroom","Raise Remedial/ Main Contractor Signoff"
"6c3e9efd-a996-436b-b5dd-419a0772bbff","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3"
"abdb16a0-f587-4d00-b0f3-3d6cec271404","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C40"
"4fef709b-6484-55d7-94af-d80cd55277d3","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 3","C40","Bathroom"
"51e8e933-3467-54a3-9557-ec917adc0bec","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 3","C40","Bathroom","Area floor level acceptable"
"3cee51ff-4003-5a1f-9907-6f073d9f873e","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 3","C40","Bathroom","Wiring on the floor completed (photos attached)"
"22f4c0f3-8045-5019-865b-15eebdd3a8e6","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 3","C40","Bathroom","Self leveling coverage completed"
"41478da1-6a51-578f-aea4-2ed5a8d2999c","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 3","C40","Bathroom","Raise Remedial/ Main Contractor Signoff"
"1c8db797-5c32-47dc-80f3-0e58f492e80f","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C41"
"a4311dcc-187f-59bc-a8e2-2ffafa04951b","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 3","C41","Bathroom"
"b6a9fea7-43ef-5299-8677-15f4f0604b9f","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 3","C41","Bathroom","Area floor level acceptable"
"b4d3f3db-dbfb-5a52-ad25-b2d6444f57ea","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 3","C41","Bathroom","Wiring on the floor completed (photos attached)"
"00bb5233-c765-502e-9481-c7a3bf9b3be3","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 3","C41","Bathroom","Self leveling coverage completed"
"2511a462-f008-57fd-9b4f-9d379ceb756b","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 3","C41","Bathroom","Raise Remedial/ Main Contractor Signoff"
"300485b9-7748-49bb-80cc-66537a2b0afc","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C42"
"e24fbe47-167a-5b01-aab2-507ea8c51c79","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 3","C42","Bathroom"
"7a417664-c5a9-5ab7-a11d-28ea8f461bf1","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 3","C42","Bathroom","Area floor level acceptable"
"3c1b6db8-c012-5844-aa1b-a5ca66f26dc4","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 3","C42","Bathroom","Wiring on the floor completed (photos attached)"
"3c13de9b-bd33-512e-bfa2-0878bd11a54f","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 3","C42","Bathroom","Self leveling coverage completed"
"55f5ca72-b0d0-5e33-b0ab-847eae171c8d","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 3","C42","Bathroom","Raise Remedial/ Main Contractor Signoff"
"2342d044-6fab-41ed-96b2-c6b0aa746557","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C43"
"1f6c4dde-b124-55f9-b98c-5f292dc48d67","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 3","C43","Bathroom"
"cf86c339-3a3f-557e-8309-edda5f47e518","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 3","C43","Bathroom","Area floor level acceptable"
"718783d7-60b2-5848-b66b-8e71e407fc67","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 3","C43","Bathroom","Wiring on the floor completed (photos attached)"
"ef047a2c-677d-5ee4-93fb-38e1d1365e85","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 3","C43","Bathroom","Self leveling coverage completed"
"538b399f-92de-508c-9942-5d0499a6e2ec","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 3","C43","Bathroom","Raise Remedial/ Main Contractor Signoff"
"2d3477f0-99c7-4f12-93e8-f5d0e1f28ddf","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C44"
"4efd2cea-5716-5959-9430-8aedfc57e5a1","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04B","Level 3","C44","Bathroom"
"586c8806-4006-5f75-966c-87c17e6c172c","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04B","Level 3","C44","Bathroom","Area floor level acceptable"
"6a069c10-69c4-534b-b70d-fa238975a75a","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04B","Level 3","C44","Bathroom","Wiring on the floor completed (photos attached)"
"26d50368-7db4-538b-aab7-c3125e7224f3","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04B","Level 3","C44","Bathroom","Self leveling coverage completed"
"5c4d72bc-28be-5cc0-86ed-3226e16ba7e1","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04B","Level 3","C44","Bathroom","Raise Remedial/ Main Contractor Signoff"
"1c375042-05ae-4603-8df8-34fd2863c565","","folder-normal","pass","","step","TRUE","FALSE","QA","B04B","Level 3","C45"
