"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98be5657-2d65-4439-8aad-c693c9a0a16b","","folder-normal","","","step","TRUE","FALSE","IPL QA"
"d925928b-fe12-4b2e-9605-9a6484d0ac1c","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01"
"b20999b5-8806-48e3-9093-a1e801bb1e0b","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix"
"d3ac50e7-cfc1-4ac1-9341-4519c1d50fc2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement"
"dc7d26b2-453a-4dd6-bd28-c20e084876d8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area A"
"5879b4d7-7610-4863-aecc-803546119e37","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Carpark"
"928cf2b3-ec35-4be1-ada5-f8faef3c6c1e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Swimming Pool"
"2e64948e-1e30-4d4f-b265-7189785520e7","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","SPA"
"69a14eda-647b-4f80-a5a8-ed9ea36a8b16","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lobby"
"a222ad0b-a87a-4207-934d-ef1b6d89ad7d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lift 1"
"00ceb7cb-4fb0-46ff-82b2-8babe6664778","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Stairs"
"dcea2cb8-2934-4851-a601-0eb67a03815e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","WC"
"e5318dba-cef4-4455-bbbc-bda18dec5d71","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Resident workshop shed"
"a4afe3b8-e883-4e73-b85f-877037558b69","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area B"
"93c08065-2ad9-4443-8688-14d3b2744934","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area B","Car Park"
"3f8e632a-603f-42fc-8ea6-2fd50891c385","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area C"
"74061f28-04bb-41bb-bc93-4b709a2a48c0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Car Park"
"dc97a12b-315c-478c-a772-a3b921f6be79","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lobby"
"d703491d-959a-4683-99a3-f226bd454913","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lift 2"
"279ec996-bf12-4e04-99e3-6dff964eb307","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area D"
"c5e2f842-6af6-48fb-a66d-21fc2e9f030e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area D","Car Park"
"c84dd06f-61cd-4c43-895e-8ba48840a373","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area E"
"64088e6e-a75c-4b29-8b9a-e7af75849b9d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Car Park"
"26487cfe-1e6c-4912-8b19-80f2bfa2c247","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lobby"
"7776eadf-4072-4712-892a-3d4468ceb67a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lift 3"
"e28d3a68-f338-4712-ab28-f473bd2cd98b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Gardener room"
"eb0f569d-62cf-47c1-a7d7-651db5970a09","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Maintenance"
"b1b9fa27-9730-4e5c-8a8a-56548c5054e6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Staff room"
"3fee67a7-aecc-4f24-a013-6604495313a5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level"
"fc25c70a-e2cb-4c29-9e05-9a95f34282af","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A"
"7f0fd5e3-a0af-47ff-b131-3494bca2567e","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A","Common Areas"
"dd0abcdb-aefd-58d6-bf4f-f2309879224c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Ground Level","Apartment G92"
"3d45183d-340b-47e8-8bb0-7cf21a863d95","","folder-normal","","","step","TRUE","FALSE","IPL QA","B04","Second Fix","Level 1"
"a2630706-173a-53e7-826f-566bebad3c26","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Lobby"
"cdb04c38-967b-5e5d-be3b-ee51a7b9cfc2","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Corridor"
"41d4e326-fc91-5bfc-9b44-90ee4fa250af","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 185"
"1fdf4124-1f69-5eaf-bd82-af7c02f4af89","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 186"
"862cf765-2dc7-51d7-8cf8-2547c822483a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 187"
"76d73d7e-f0b0-5402-8c91-e8f7dd67d6c9","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 188"
"11b6f72f-ab22-5ff8-85a0-c27f56241378","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 189"
"c2e6f3c0-2c98-5fde-9c34-6866dac173af","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 190"
"55aa73a6-6f76-5c96-917f-0883e4d25012","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 191"
"0528803a-c3ba-5531-9de7-0b83bc1dcabe","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 192"
"13745b8b-b8d6-52e6-87d8-151029067b04","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 193"
"83f12a79-dfd6-5d86-ba24-429537104aeb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 194"
"38742981-1dfe-5bcc-809b-80b376681667","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 195"
"bf89b617-8cc6-5e0b-882a-862057c0d720","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 196"
"84d16ee2-379c-55fd-9b2d-749203e80b88","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 197"
"ffb13943-3bf5-5b73-a0d5-00be1cf26561","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Level 1","Apartment 198"
"0f3d0d19-865f-5082-9324-3393b4f45537","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B04","Second Fix","Lift"
"64f2214d-50f2-4a40-a81b-78928f511e7e","","folder-normal","","","step","TRUE","FALSE","IPL QA","B04","Aquatherm"
"73a936ff-7e7c-4052-a35b-fdf88864f177","","folder-normal","","","step","TRUE","FALSE","IPL QA","B04","Aquatherm","Ground Level"
"dabb1591-22bd-5f08-9f18-12f043b9bc41","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Carpark"
"ad4c4a64-207f-5c3a-960e-dcd391d4b17f","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Lobby"
"bd0db424-c578-57be-b253-39c0583bcc85","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Corridor"
"0e99ebf4-de7c-5526-8294-6685174b57dc","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G85"
"98e8bf7c-7d6f-5d19-9203-a0cad1536a57","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G86"
"abf9e40a-2679-5357-8f9d-8deac3c77bb9","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G87"
"863d300b-dcc6-5ab2-bd8f-22fb09972471","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G88"
"d6527f1c-baf6-5fc0-8b2b-8d21b4549383","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G89"
"cce82a12-f047-5915-886a-7fa1adc84bde","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G90"
"0fc62e55-0f2e-555b-ae36-82e6bf609200","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G91"
"58e9a3f3-7e80-5652-b948-24b8a5d5d645","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Ground Level","Apartment G92"
"f5382426-c9f0-4daa-86d5-0f80b2d84953","","folder-normal","","","step","TRUE","FALSE","IPL QA","B04","Aquatherm","Level 1"
"25b5c9ff-32ae-508d-b81c-8c34944c17eb","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 185"
"91424294-bd87-5056-9549-5d0bacd659f6","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 186"
"9ccf52d9-10df-5ba9-8591-15cc8356abcf","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 187"
"d0a59506-9da9-5f35-a575-b8ffc9e327b7","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 188"
"061bc165-2ab8-536c-812b-12967a8908c6","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 189"
"2217b65b-de34-59eb-8df7-72388047de71","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 190"
"ee09a3b8-ac47-5461-92fc-81674c723ac7","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 191"
"8af15ce2-1e5f-555c-8334-de9a75bb3e54","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 192"
"64f03604-47f6-5e4b-8ca2-6cce5ef30799","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 193"
"6cff2b5e-3418-56b8-9053-0aa5007be0a9","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 194"
"26f30160-ebd5-5665-8cce-918684fffd58","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 195"
"a90ab28d-a945-5641-8669-2779db9aede0","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 196"
"6b4535c5-5793-5327-8e9f-106f819739f2","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 197"
"fec1f750-ef36-5462-bff5-055701b7b054","","checklist-flat","","B04 - Aquatherm","checklist-flat","FALSE","FALSE","IPL QA","B04","Aquatherm","Level 1","Apartment 198"
"3c454fb5-4cb5-45dc-ac6d-df8835943b68","","folder-normal","","","step","TRUE","FALSE","IPL QA","B04","Balcony Pipework"
"5bb5da46-68f4-4644-83ef-c0a1678a8b9d","","checklist-flat","","Add Observation","checklist-flat","FALSE","FALSE","IPL QA","B04","Balcony Pipework","photos"
"735ec97f-45d2-427b-a479-5bb23fd57fbf","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05"
"30e076c5-9a20-4d3a-ad8f-d8373354f1b1","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","Subfloor"
"a7c023b3-73a4-41e8-85c1-72b1a6416095","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","Subfloor","Ground Level"
"89a798cd-2e91-44bd-9f14-fbf576a2c68b","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","Carpark"
"b1ee05cf-b542-48d2-ac08-5ca2e1d89e38","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","Valve Room"
"e5a68004-93b8-43a0-9605-c6fce94fe916","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","Rubbish room"
"f2a82bad-de74-489d-931b-22c120ccad8c","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","G1 & G2"
"82c871a0-dee5-4fe9-a3cd-405673c65b58","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","G3 & G4"
"43385a4a-fa0d-47ff-b13d-19c112862abc","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","G5 & G6"
"2fb9fdc8-7792-4e49-a54f-b13a32b1b169","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B05","Subfloor","Ground Level","G7 & G8"
"7382ba22-c1a3-4fc3-9970-36b51da89b9e","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","First Fix"
"df3db0ed-700d-403e-8e10-d12d4fb0d2a4","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","First Fix","Ground Level"
"677a804e-9474-49e0-a3cf-cd0f96a0ff7c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Carpark"
"bbc2a2eb-9ed4-4628-b0a7-5a774c6ee93b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Lobby"
"87ca632c-e587-443c-a71d-afe6d3dd263b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Corridor"
"841375d5-b6d8-4d76-aca2-8ef5b25d72e8","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G1"
"31b29b13-e426-42e1-9bf7-70e8bf8315ab","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G2"
"256f60d8-f9b8-44bf-b0b5-a9e3c3a3399f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G3"
"802dbb0c-d18b-4de3-a15e-9d384eb371ff","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G4"
"e3bee93c-daec-4f74-9158-8fc50e244657","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G5"
"56b0f6fb-64f8-471a-8d04-bc9f78006e47","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G6"
"06487434-0ff9-4c1d-aded-0d229e4507ca","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G7"
"60655805-8274-4b77-b981-79f0a23f7856","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Ground Level","Apartment G8"
"bb0e8bee-e94f-4d01-bed1-5f4dbae56f62","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","First Fix","Level 1"
"0ddd0ec0-49cb-4772-a626-27bb97bde5d4","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 101"
"16c437c2-192f-42a4-a152-d46ea619dc28","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 102"
"29dcb004-615d-4159-84ca-59d567d0bd50","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 103"
"ce77456c-b2b0-4583-a293-e885978d082a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 104"
"7141ce13-a0a0-4f14-accd-5f8578123d23","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 105"
"b7dddaeb-a61b-448c-9206-2e13b0afa845","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 106"
"d0459440-9e71-418c-80f5-dbea2fe5044f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 107"
"80f3e169-c722-4d92-a4f7-6c77431cfcbe","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 108"
"245f1523-8e4b-4312-bef1-d6db6f4a9552","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 109"
"3fd0b0ec-d378-40b1-8a0c-9bd4c16b3765","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 110"
"32d418ec-f0d6-4454-a53b-eb3bd9f5b29f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 111"
"12fdc782-e7fd-4cc7-a17d-f1795a43b0ff","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 112"
"3ed45770-e03c-467e-af5a-10d10b0be64f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 113"
"a3fc8b74-00d0-4ab9-9740-c31ee1869840","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Level 1","Apartment 114"
"63f6a505-857a-46d6-8981-42208d632a6a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Lift"
"06ae7ea1-8ffa-4a33-a7ad-159fe5816626","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B05","First Fix","Stairs"
"63c4e0a8-b9e0-43f2-8c86-cf6d7ccb0cb8","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","Second Fix"
"95f2066b-7dc6-499d-97b2-eab0cd0402d6","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","Second Fix","Ground Level"
"750816da-06e3-46d1-9343-bf35a81d895a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Carpark"
"4ecdad17-d1a1-46d8-9823-cdc1291b4b30","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Lobby"
"5830f54a-e361-4cc3-b401-eeeb603b497c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Corridor"
"28529c7e-8df2-4de1-8652-218c7fb4a785","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G1"
"eb26384a-f0bb-462e-a03d-9904d2c0f014","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G2"
"c9c151b2-04fb-4215-9510-6037c0718420","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G3"
"0c4e0eb8-86c5-4e12-9aba-9e6e8a339957","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G4"
"43bd16a1-9afc-4fc9-9cac-5f9e5bea3bb2","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G5"
"dd57a2a5-1c09-4f04-8b5e-eddb935230ca","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G6"
"6fcc3266-dc3f-4e63-bc33-4b9f4c17cabb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G7"
"c5a8097d-6897-47bf-9ced-4a997b08ddb6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Ground Level","Apartment G8"
"ddb2fa04-5fa8-4f36-865d-fefcf885d42e","","folder-normal","","","step","TRUE","FALSE","IPL QA","B05","Second Fix","Level 1"
"5b3998fd-dd93-4073-b6f1-0542e94d1089","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Lobby"
"0c4adafa-430e-4d19-bc28-df5ea162e510","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Corridor"
"c8bb14a5-a0dd-43ef-afcd-16ae31705bde","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 101"
"6777f54a-5814-44d2-b0e1-ec47648cceb1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 102"
"148cb5d0-7163-45e6-8697-1e2bcc81ca21","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 103"
"e6d36a58-ed1b-4449-8a0e-a20a4f004955","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 104"
"71a970bf-36e8-4da0-824f-2f4e24c3a4c3","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 105"
"6acb8eb8-2c9e-46e7-877f-b95c99e5e6c0","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 106"
"5ca24c88-1cd1-4147-b294-78a37f24ed5d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 107"
"07c8c77b-8809-4ac3-948a-8147450e9d27","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 108"
"10aae749-fc8b-47f3-978f-54af66a16424","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 109"
"c23e87cf-3d0a-4ea0-962e-2581219602ea","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 110"
"6428eba2-e11a-405e-aa5e-bacf80f649fe","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 111"
"eb72bf2e-f30b-404a-8a8a-75d79fefa1be","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 112"
"866d488c-1de8-4c66-98ec-03cadbf897a3","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 113"
"8f0787e1-49c4-43f4-bb19-e267abac54f9","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Level 1","Apartment 114"
"6b2d4dad-dd20-4949-98be-9526f02573e3","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Lift"
"bd9ac321-4212-458f-9379-52b7688634ca","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B05","Second Fix","Stairs"
"6e555bfc-77bc-476e-b230-7d631bf5f678","","folder-normal","","","step","TRUE","FALSE","IPL QA","B08"
"82771bd6-cd50-4bf6-9cc9-806fb32d57b9","","folder-normal","","","step","TRUE","FALSE","IPL QA","B08","Subfloor"
"a735ab8e-7c7b-4515-a7c8-ac1b0a484b1c","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B08","Subfloor","Unit 31"
"540de9d0-4c17-4bfa-aee7-7310295fde66","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B08","Subfloor","Unit 29"
"bb9c3e6f-97f6-42b4-8be9-897fcce274c9","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B08","Subfloor","Unit 27"
"da6e36fd-33a3-48fe-86d0-fb86df2c8759","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B08","Subfloor","Unit 25"
"e00baf4b-3ee7-4e1c-a2ad-be7a499cbd45","","checklist-flat","","Sub Floor QA","checklist-flat","FALSE","FALSE","IPL QA","B08","Subfloor","Unit 23"
"ca667732-f7e2-4591-9c1a-53606bc92eeb","","folder-normal","","","step","TRUE","FALSE","IPL QA","B08","First Fix"
"fc9bbc01-c957-48d0-9a47-2ddf3a1c568a","","checklist-flat","","B08 - First Fix","checklist-flat","FALSE","FALSE","IPL QA","B08","First Fix","Unit 31"
"ed6af5f4-211f-4d24-b7bd-3fa365b492dc","","checklist-flat","","B08 - First Fix","checklist-flat","FALSE","FALSE","IPL QA","B08","First Fix","Unit 29"
