"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d516bb46-7961-4cc9-ac3e-ffaf4b3af258","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA / ITP's"
"842e5247-fc12-4ca3-b17e-193ac9a094b7","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA / ITP's","Roofing"
"15aabfc0-5267-48d1-8b60-4568564fc36e","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium"
"eac1ac88-fc42-48d6-8147-656d96bbf7c2","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding"
"4408716e-53c9-4964-886f-6d42ad07c556","","checklist-sectioned","not-started","Soffit Cladding checklist","checklist","FALSE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding","Soffit Cladding"
"320a1458-7e2a-5ac3-986c-39a9efe2efeb","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding","Soffit Cladding","Material Inspection"
"8209b6d6-be03-53b1-bb9f-b9626a421a93","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Does everyone have the necessary training and qualification to perform the task"
"b4c95491-769c-561c-8fc4-8d3daef1c56b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Does everyone have the correct PPE for the task"
"5aa541bf-8f8d-555a-a78c-5429d4b610b7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Have handrail & wire mesh inspections been completed prior to accessing roof."
"4e084d77-a903-5f84-a553-8735b55ca530","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Is safe access and egress to all areas acceptable to your work group."
"545306dc-5193-5c0a-bea1-7f45b8f7c9c0","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Has the apprentice been allocated an experienced tradesman to work with"
"2d24551d-1244-5e50-9d3c-1e538f12f205","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Will work area impact overhead powerlines or live electrical wiring and are correct permits and SWMS available."
"9e853a83-e8b4-5b12-aa82-6646c3cef843","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Have manual handling issues been identified and assessed"
"2531eae3-76a0-576e-8fab-37867acf48a1","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Are perimeter exclusion zones required and have they been installed"
"c9b0fa50-75f5-5927-bec4-391b8e0069df","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","(Working at height tasks) Have live edges/voids/fall hazards been identified and have they been barricaded / excluded"
"c5b7b0fb-2c5d-581d-b695-11e0c60a08fe","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Have plant pre-start inspection checks been completed, have checks been made to ensure ground conditions are safe for plant operation."
"d9a36cfa-f6cd-536f-bc50-025c2ed7df00","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Are safety measures in place for working near a suspended loads"
"03a7f22d-979a-5a98-89f1-a4be2c54fe88","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 9/6","BEFORE STARTING WORK","Notes"
"8c14ee28-3a6c-4e10-a462-62b7d4754085","","checklist-sectioned","pass","Add Pre-Start Toolbox","checklist","FALSE","FALSE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6"
"a4c3382a-2c06-5505-a5e2-a82b148063e4","","checkpoint-group","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","Pre-Start Toolbox"
"1bdb4fe2-b033-54e5-a39b-3a4935c7cdcc","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","Pre-Start Toolbox","Pre-Start Toolbox"
"dc52cff4-c111-5089-9670-f11e47c4974c","","holdpoint","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","Pre-Start Toolbox","Attendees - Add Signature here"
"721eadad-224f-586e-b639-34626c187f9f","","checkpoint-group","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK"
"9b3aa1f2-6732-5bab-9f85-fed0993d100b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Have SWMS been read, signed and methodology understood and agreed to."
"5914fdbd-94d7-57d4-89aa-08deb070f718","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Has every worker been inducted into site."
"2582928e-bb42-535e-8fa3-823e65199fff","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Has consultation been conducted about the task to be undertaken"
"1e8b75b5-9e6c-5001-95e5-f3ed3868b044","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Does everyone have the necessary training and qualification to perform the task"
"f2e44679-d0ef-531a-b683-469ea6ba3e99","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Does everyone have the correct PPE for the task"
"553191cd-cc8b-5f4c-ba9c-8ec413c8449b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Have handrail & wire mesh inspections been completed prior to accessing roof."
"f6f52923-21ab-554d-9f9e-fd95a727adb3","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Is safe access and egress to all areas acceptable to your work group."
"254dcd3a-4551-5039-bdb8-bd04bb60b1e8","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Has the apprentice been allocated an experienced tradesman to work with"
"891735f6-a6a3-595f-8dbc-cd9b7a19be79","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Will work area impact overhead powerlines or live electrical wiring and are correct permits and SWMS available."
"227648b7-b115-52fc-98c5-89a37d1a99b3","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Have manual handling issues been identified and assessed"
"f2c6ce9e-b822-5882-adad-2a7e30229617","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Are perimeter exclusion zones required and have they been installed"
"e98c7860-1445-5326-b82e-63ebaf5b18c1","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","(Working at height tasks) Have live edges/voids/fall hazards been identified and have they been barricaded / excluded"
"ea4ed534-bf48-51de-8c0f-ebc9b338de31","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Have plant pre-start inspection checks been completed, have checks been made to ensure ground conditions are safe for plant operation."
"bd1c74f3-bfaf-5148-9dac-bad73513a74f","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Are safety measures in place for working near a suspended loads"
"8a0d80a8-02bb-51c0-b21c-259aead4751c","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 14/6","BEFORE STARTING WORK","Notes"
"3f06d653-8c28-4a75-b78e-ea4bc99ae0d4","","checklist-sectioned","pass","Add Pre-Start Toolbox","checklist","FALSE","FALSE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6"
"836ed090-7d83-5cad-81f8-659fb0078fa7","","checkpoint-group","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","Pre-Start Toolbox"
"83479963-aaf5-581b-a9b6-25458e27191e","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","Pre-Start Toolbox","Pre-Start Toolbox"
"471be97d-f08d-56d1-9467-2ff857692a00","","holdpoint","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","Pre-Start Toolbox","Attendees - Add Signature here"
"3e9629f4-3ec7-59ff-9e7b-72b010df9139","","checkpoint-group","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK"
"886bb760-15dd-5b7e-a185-32b0ceb6d96c","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Have SWMS been read, signed and methodology understood and agreed to."
"a41dea18-4e56-5ca6-8cae-7ee784810968","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Has every worker been inducted into site."
"e4639cb5-6c0a-5ce8-bde4-c768ce725ffd","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Has consultation been conducted about the task to be undertaken"
"68b54e50-c54f-553c-b378-c26d1078deb0","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Does everyone have the necessary training and qualification to perform the task"
"55c7ca7f-298e-53a3-8e9b-c2a71eeff3ca","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Does everyone have the correct PPE for the task"
"759c5d78-2097-54ae-b1e2-643f03fb655d","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Have handrail & wire mesh inspections been completed prior to accessing roof."
"1b098320-a2eb-508a-a5c3-6c895fae90b2","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Is safe access and egress to all areas acceptable to your work group."
"1a6b4db2-f17a-55f5-9555-4111751277a1","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Has the apprentice been allocated an experienced tradesman to work with"
"c1f23344-61a2-5304-86a1-207e303deaa4","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Will work area impact overhead powerlines or live electrical wiring and are correct permits and SWMS available."
"a2162ca0-ce01-5146-9aa7-352d771d94f4","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Have manual handling issues been identified and assessed"
"fd467bf3-93fb-5e84-8b2a-fbb1fecbb0be","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Are perimeter exclusion zones required and have they been installed"
"d1c530bb-7e49-53a8-9f0e-0637e24289b8","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","(Working at height tasks) Have live edges/voids/fall hazards been identified and have they been barricaded / excluded"
"56f64067-5af2-5432-adc0-f71d93c39e2c","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Have plant pre-start inspection checks been completed, have checks been made to ensure ground conditions are safe for plant operation."
"9b4c792a-4ede-5e13-a6a3-e127316e8baa","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Are safety measures in place for working near a suspended loads"
"990cf297-c0af-5974-be4f-6ca94cab0383","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 15/6","BEFORE STARTING WORK","Notes"
"2829e198-d6fa-4757-aa64-91667945de4a","","checklist-sectioned","pass","Add Pre-Start Toolbox","checklist","FALSE","FALSE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6"
"8638a02d-6dcb-5874-9901-24a425d0eecd","","checkpoint-group","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","Pre-Start Toolbox"
"142039c8-c5f0-507d-84cd-b97caa368628","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","Pre-Start Toolbox","Pre-Start Toolbox"
"390e3a1e-1ee9-58dc-97c8-811752766e2d","","holdpoint","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","Pre-Start Toolbox","Attendees - Add Signature here"
"7e60fdc3-3a6d-5810-add7-7f1b6b903f27","","checkpoint-group","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK"
"566b5ea0-b88f-5193-b399-59fc4ab2d5d4","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Have SWMS been read, signed and methodology understood and agreed to."
"948e9461-5f08-5309-a42d-c32cb3c0a47a","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Has every worker been inducted into site."
"0e4103e9-6b1b-5d48-a34b-74ad61eb493c","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Has consultation been conducted about the task to be undertaken"
"fbe22e93-a676-51b4-a6e6-c088e55a7da2","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Does everyone have the necessary training and qualification to perform the task"
"0e1485d3-a24d-54dd-bf8a-afcca8a6ecaf","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Does everyone have the correct PPE for the task"
"95e7fc44-c2c5-59d9-9cd9-582a7158f1eb","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Have handrail & wire mesh inspections been completed prior to accessing roof."
"83dd727d-b833-5a55-9184-e4c67db96970","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Is safe access and egress to all areas acceptable to your work group."
"48dc0353-4a9e-5d5d-bafc-7ee033dfbd3e","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Has the apprentice been allocated an experienced tradesman to work with"
"89ffaa15-578f-5839-b4a7-02045332ed8c","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Will work area impact overhead powerlines or live electrical wiring and are correct permits and SWMS available."
"c446fc49-3cc0-501b-9154-cfb0b6ee468e","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Have manual handling issues been identified and assessed"
"15670653-b4ae-558a-b18d-d76a13d40481","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Are perimeter exclusion zones required and have they been installed"
"3cc5c62b-3c8e-559e-9c06-a00dc549bbad","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","(Working at height tasks) Have live edges/voids/fall hazards been identified and have they been barricaded / excluded"
"6faec959-67b6-5491-bf79-0168d4e616d0","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Have plant pre-start inspection checks been completed, have checks been made to ensure ground conditions are safe for plant operation."
"3c4018b6-b03a-599b-9a4e-33752ddd26de","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Are safety measures in place for working near a suspended loads"
"50425e18-6a7b-5fc2-ac7a-fc8ce746f718","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 16/6","BEFORE STARTING WORK","Notes"
"cd91e83e-d782-4864-b82a-0957999d8d9f","","checklist-sectioned","pass","Add Pre-Start Toolbox","checklist","FALSE","FALSE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6"
"70892b60-d265-582d-aa01-97d664917c7e","","checkpoint-group","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","Pre-Start Toolbox"
"3d8b4eba-5a91-52df-bb50-2b8654f453ab","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","Pre-Start Toolbox","Pre-Start Toolbox"
"689c29ec-fc0b-57de-beb9-c1f810601e92","","holdpoint","pass","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","Pre-Start Toolbox","Attendees - Add Signature here"
"37da04f8-9b6e-5d34-a5b6-59b2d041e31e","","checkpoint-group","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","BEFORE STARTING WORK"
"fe269ecb-542a-5479-b61d-892ed3d1d5f9","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","BEFORE STARTING WORK","Have SWMS been read, signed and methodology understood and agreed to."
"6af7dfa7-95b5-5221-a354-3f2cd58ab185","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","BEFORE STARTING WORK","Has every worker been inducted into site."
"19456b91-a8b4-5ec1-bbc3-83c23149d6a7","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","BEFORE STARTING WORK","Has consultation been conducted about the task to be undertaken"
"e67d5219-1dff-54ad-93f8-bc36b2130d6e","","checkpoint-status","not-applicable","","","TRUE","TRUE","OH&S","Daily Prestart Toolbox Forms","Jun","Pre-Start Toolbox 19/6","BEFORE STARTING WORK","Does everyone have the necessary training and qualification to perform the task"
