"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6ee8c941-4a57-46c3-9e40-002d25c68b5c","","folder-normal","not-started","","step","TRUE","FALSE","External"
"274ab599-a046-408a-b88c-37d708f5d3a2","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3"
"af9e3deb-1cdd-4527-8e90-482bd0c34901","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L1"
"3f356c12-ba65-4dfd-a09e-7c4c954232b7","","checklist-flat","not-started","Seismic Suite (Without Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L1","Type:C1.1"
"42ca629e-a304-5e71-8213-bbc2752f034f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"83fecee2-1f6a-566e-913b-ac1b2fd69ece","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Setout/Grids/Datum Lines"
"b6f7c29c-ab67-5daf-8139-ed78d3a70e6e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Head/jamb flashing installed as per shop drawing"
"4bb6434f-c1b2-5845-96fe-f184182f78ce","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"22dc2589-afb2-54ff-a2a4-f1b759e21b78","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Splicers & Soakers Sealed"
"e865c47d-eb97-56f9-a4d1-8fa32a3b5910","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Panel Fitted & Locked Off"
"4fee0d5c-4a6e-5474-8500-8788356b09a7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Feature screen installed & Lock off, provide photos for the lock-off screws"
"1876d507-1e09-5a2f-a982-4f0559ddc8bb","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 2","L3","Type:3.9","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"18081c70-c9ae-5b72-b621-35a09725670c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Air seal as per shop drawing"
"75153217-e1d7-528a-bd7b-25e8aa79691c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Report if any damage on factroy glazed glass"
"67a00c88-4af8-51f3-b4b6-76afd9f1163b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Trade Clean"
"0873f8b6-e9e3-560e-9d24-586f5b2e5a96","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 2","L3","Type:3.9","Wights - Sign Off"
"b070fd9f-770e-4689-826b-fbf85c3cbf1a","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 2","L3","Type:3.10"
"beb86196-3dc7-5231-9d9a-07600b614dd0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"02d3702b-dab1-5433-8af2-736b6a359955","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Setout/Grids/Datum Lines"
"43fdc5fb-69e6-518c-bc4c-44d012c2dcd3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Head/jamb flashing installed as per shop drawing"
"b92b18f7-d2f6-572c-b5da-22b6eb443475","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"d066ac19-008b-5730-8eda-72c66e291bcf","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Splicers & Soakers Sealed"
"1ffde4f0-f7df-5572-a40b-b78fbb6f747a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Panel Fitted & Locked Off"
"7a9cb954-5f80-5c0b-8176-38f5ca425dc0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Feature screen installed & Lock off, provide photos for the lock-off screws"
"013794ac-3e42-5aad-92e5-9b19555b82a3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 2","L3","Type:3.10","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"9cde1b29-c137-58ad-b62b-1277e35ccf76","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Air seal as per shop drawing"
"d638761d-2498-5851-a804-8580b23a290e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Report if any damage on factroy glazed glass"
"602fa859-5abd-52e0-a266-acad32633e43","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Trade Clean"
"faa53f48-2d68-5d1a-943e-838e39df47d4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 2","L3","Type:3.10","Wights - Sign Off"
"8371fd5d-b1d5-4dc3-aa37-8be742b4a0dc","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 2","L4"
"596fb94a-988a-49d8-bafd-978c81f275bc","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 2","L4","Type:4.2"
"e8f054e7-ded0-5626-92c1-48bf4b767022","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"05fe83c0-8939-5676-ab06-61dee05e02af","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Setout/Grids/Datum Lines"
"0ebf6a8a-6b50-5c82-b735-a920833b8212","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Head/jamb flashing installed as per shop drawing"
"34806ea5-b721-53f8-86ae-1335a381e72d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"f85c2fa2-f8dd-550f-b9db-d4fb199989b4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Splicers & Soakers Sealed"
"41fc931f-d2bd-54ad-8a18-7de89801ecf0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Panel Fitted & Locked Off"
"7e6f86b9-e276-57ba-8e90-e6a8ffab1b88","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Feature screen installed & Lock off, provide photos for the lock-off screws"
"35b16b9a-7dbe-5fff-b0cf-eb15706c3253","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 2","L4","Type:4.2","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"f8422bf1-cad1-5302-8a64-36e61846284e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Air seal as per shop drawing"
"a4f4c4e0-b0d4-5b32-94b7-0a66e4f7c0f2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Report if any damage on factroy glazed glass"
"88d421ab-a47c-562b-9236-7f19546265f2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Trade Clean"
"5d31f43d-018b-5a57-8215-70fd3c88d959","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 2","L4","Type:4.2","Wights - Sign Off"
"48231b96-3cbb-4f93-aa7a-880795017bd1","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 2","L4","Type:4.3"
"e587aa69-304d-5b2b-910c-c2d8f86f89ce","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"190b4725-b48d-5639-b3be-eb3aa763db12","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Setout/Grids/Datum Lines"
"70db20b2-59d2-5bdd-838e-f34e6d672efa","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Head/jamb flashing installed as per shop drawing"
"a22a4e5e-9f85-5a3e-b825-d1381b525bf1","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"b0d37a30-c5b5-5077-9709-cf599f268715","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Splicers & Soakers Sealed"
"ab9b2359-e25c-5094-9787-dd1a30747384","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Panel Fitted & Locked Off"
"93d34fd6-ace1-56da-ba8b-bb97e72705a6","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Feature screen installed & Lock off, provide photos for the lock-off screws"
"a19d46cc-853a-54e3-b333-bbe540d2f031","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 2","L4","Type:4.3","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"208e9d1b-33df-5e61-b38a-2a40e74bf9cc","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Air seal as per shop drawing"
"6c031d90-072c-5cbd-987e-9ac9914af2c1","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Report if any damage on factroy glazed glass"
"fb9fe3cc-8041-5547-8853-b1a9b373843b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Trade Clean"
"063eaa06-a236-5f6d-a0b2-1ba25bdd3951","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 2","L4","Type:4.3","Wights - Sign Off"
"2b0c4474-02d1-4534-b7c6-9ed5c8d54153","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 2","L4","Type:3.4a"
"8bf2b0b2-b6ee-58ab-aa5e-90f133cd8f90","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"5710faea-7dbb-5d5b-92b0-ec11cf6ce05a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Setout/Grids/Datum Lines"
"f57bb037-0735-5734-81ce-503c6356044e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Head/jamb flashing installed as per shop drawing"
"8439970e-5b81-5efc-815b-b7e5a246adce","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"d0e9d64f-8703-561c-88d1-537e60e783b4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Splicers & Soakers Sealed"
"a4a003b6-3252-51bf-b347-864189790e34","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Panel Fitted & Locked Off"
"ac49b8bb-59d9-512f-bfe4-6bf23a677bd4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Feature screen installed & Lock off, provide photos for the lock-off screws"
"9cffcfb1-eb87-5620-8a22-9ce7ee514334","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"8a8b0da7-84c4-5222-afa7-835e5ed81f01","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Air seal as per shop drawing"
"f45b0458-e1f1-5b59-8063-ccaed34edef4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Report if any damage on factroy glazed glass"
"f32f9b44-4707-5120-94df-cf1c4f18715b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Trade Clean"
"585d9060-de16-5808-b8d2-4f12f057742b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 2","L4","Type:3.4a","Wights - Sign Off"
"c87814a9-f065-4d08-8625-86d09eaa5b5b","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 2","L4","Type:4.5"
"966cc630-6a01-5264-81dd-e3c763e673f2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"e9283a25-2fc0-50b6-bef3-e80e838e3c6f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Setout/Grids/Datum Lines"
"3f75f29a-77a8-5e3b-aee8-617853f85d9f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Head/jamb flashing installed as per shop drawing"
"a63f41e5-f345-51e8-9478-134eb0c18e93","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"c29eadea-c232-57fa-8b1e-fae573674d0d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Splicers & Soakers Sealed"
"e4fb0d9d-b48e-5f6a-913e-89fcae7a27dd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Panel Fitted & Locked Off"
"3ba3f890-e3e5-564e-8783-c7ef21a653b1","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 2","L4","Type:4.5","Feature screen installed & Lock off, provide photos for the lock-off screws"
