"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"181b8919-19aa-4e2c-87e8-9332abe1a4e2","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"02072b7f-b057-51f1-9051-2c4e1238f55e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1"
"78108b51-5698-554f-81f4-904582daafe7","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"ba7e9415-dda6-54d5-9ed3-18b9e51e704b","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"82a3aa81-8a8d-5708-8fdc-b5f559b70ae6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"994fbd60-3bf3-5b2b-80bb-40ce86f21349","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"214f7057-04e0-5f3b-b93c-83bbe3688e35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"4cd86227-df7e-5c9f-8c63-3c866edadf7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"7de0d35b-e368-58d0-bfaa-10f004f2a48b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"e1b202b1-d0f7-58f3-86e8-258d47d42e2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"869be14f-c022-5d6f-8069-a3eadc69e020","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"17b284cb-d3f2-5cac-8069-5f087ca7b7b1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"db890b43-3931-5358-8194-842c99749de5","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"f293b2ef-a930-5ba4-be69-63184691052e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"79c52a0f-9bf3-5b54-bcfe-4db4d1a7bca3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level."
"1f742c7f-7b5a-56d5-a926-e2196aaa79d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Benching/shield required if >1.5m"
"b6d33482-a06c-5e7a-a618-1282d0fffd14","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Ground conditions checked & acceptable"
"bc180915-9487-5f77-a14f-b48f2e6bba46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"50cfd992-9bcb-5df8-ac52-2118ff7b9f97","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"d37533ca-5de4-5d60-813c-0c58e7511c59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"78eea684-2bd7-5a1c-89bf-92f58bd2b268","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Inside of starters epoxyed all the way around"
"026a5eb7-5145-542c-b03f-1d3d2a1230a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"4113faa0-6b5a-5f71-b58f-3bca85ddea9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"e6ca8484-0daa-57ed-9a26-e05c26c04604","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"c9df0e97-21d3-57a6-8b25-ba8999b8b619","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Epoxy completed inside lid and"
"190747b9-5411-58dc-b244-78f68ce73b25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Stormwater lids to be spray painted blue"
"999f423d-649c-5485-b9b4-80fb2f414bd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Sewer manhole safety grille installed"
"e527a9d9-9629-4089-9339-1d1c673e6d79","","checklist-sectioned","not-started","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap"
"b39aaf47-0398-5cc2-86dc-21787fbdbe9f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying"
"2d8dfb76-3c22-59a7-bc98-c9d499f21800","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"6768a154-5190-5fd3-8d45-03b15f53ccba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"b4aad64e-fb78-5c1c-a183-cae6d01159d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"7d127ae3-1142-5b1e-8f94-f2d882c8f44c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"c6922974-067b-564a-a0a9-31b72177d94c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"ebd62f44-d419-548f-a578-c2bf9e159789","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"ac102d5a-4be0-5160-973b-7779ba43d21a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"4d8d37a3-ac06-5d68-9d9e-daed2f667882","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"f245ea0d-f72b-509b-9ecd-3834ecc919b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"0a82be24-beae-51fe-8ced-6336d3b98437","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"5197213b-6d6b-562c-8858-7dab64a12825","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"9d6ec3e7-ef92-5a30-9353-2770594f3738","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"b8a156b2-207c-54cd-822f-4b8854c24006","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"dabf107e-4117-4f98-9927-eef6836a8711","","checklist-flat","not-started","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 13","Sewer","Cap existing connection"
"2286dc8d-64e2-5432-b69b-fb2341b161f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Cap existing connection","Photo and location of capped connection"
"f533fb26-a02c-406c-ae61-c6cae9dfdb8b","","checklist-sectioned","not-started","QA - Sewer Junction","checklist","FALSE","FALSE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1"
"1d8b2469-48dd-5e9e-9763-8c84b5e16a20","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction"
"29bb9fff-6e89-5ff1-bdca-35c6115c22f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Correct Junction SN16 Y Junction or SN16 Z Junction"
"0cfcd683-a35f-5494-b146-4c772ee463f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Target Checked on Junction"
"3ff5d244-382c-5f1e-a5bd-d9afbd0e75ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Fall Checked with level"
"fb70d329-0ce3-5380-b55e-a82276cc9a42","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Angle of Junction between 30 and 60 degrees (Photo Required)"
"a6d950c7-fce6-53be-94de-587fcd6d0ff5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Junction Pegged and Sprayed Red"
"4d2942b7-ab3c-5eb2-8371-32bf863a8681","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 13","Sewer","Sewer Junction Lot 1","Sewer Junction","Inspection straight if connecting to private drainage (Photo Required)"
"e71ba103-fc6d-4e82-af51-35d05f40e8e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Lot 14"
"dd089222-8b14-48ab-80d0-91921ac4fa10","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Lot 14","Earthworks"
"ccae87de-4b0f-4daf-8ddd-697fbfa9007d","","checklist-flat","not-started","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 14","Earthworks","Detailed Excavation"
"ce17ebb2-8339-50f3-a3b7-20dd4954c7ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Services Located"
"9c2479de-507f-513a-8dc6-e90cc9cc11b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Location accurate"
"9734ebd8-53d6-58bc-96fa-44c6a96be60c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Topsoil stripped completely"
"d9fa9e3b-49f0-5bfe-9585-dc5c39142013","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"506d84d0-5f7b-5f86-88f3-b54546379b67","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"55dd4bea-91a8-5ec9-82a5-44f583f189e4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"dd1b08e7-81aa-5d0d-9634-d7e3f719775e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"0d4e5121-f74f-4cb8-a879-f546691cd328","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Lot 14","Stormwater"
"39bb4938-118f-4e41-9831-7ce5b1b72aa2","","checklist-sectioned","not-started","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1"
"f33e14d1-fef0-5880-b343-6b8b7e91c1f5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"bab235f5-f7ee-5a3e-8610-c044f97108e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"b3ce5daf-e008-574f-94ee-46728128507c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"03769549-7c26-587c-b3aa-bd76245acf6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"d2eaca24-5e4c-5249-8bba-e818e9f3888a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"e737bc1f-3fa0-554c-be1c-50af39ebf20f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"fa335615-40c9-5ddc-bdff-2dc13b81e355","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"bcd563ed-76ea-5c59-a950-303dacd2d047","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"ff2a94d5-02c6-5d96-ba0b-0186cee23c94","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"3fad3dbd-7882-58c6-b495-997cd1e95076","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"d210ef00-3871-5c8a-9066-f436dfb7116c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"af464a1d-6304-5f7a-a371-a329917c5af2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"36983572-73f1-5792-9d3a-350385903a22","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"fa818bd1-dffa-541e-8517-cc134c2e6f7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"f08772a5-00d8-4754-ab78-74e9c4136b4c","","checklist-sectioned","not-started","QA - Drainage - Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"0bd7fbcb-94ff-5b91-a39e-67791127722e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"86dae626-f48e-5606-89d4-44986b77073f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"2f6cf45b-aa76-51b7-9e94-5c00e7d1f097","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"f66bb735-b1b1-5ab9-b43d-f8c18c9f9ca4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"1ea2c529-0fd3-58bc-b6e9-4fab4db2ef87","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level."
"93d196bd-ffc1-5fc2-ae6d-5ce910e0a785","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"df6373dd-83b7-5346-995a-48b8d81e0f6f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"0fb6b7bd-5c75-5b5b-99b0-9b97e037adf3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"27ddc53f-e9e1-5c81-b3a7-13eb8618c595","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"ff7b5579-ebe3-5639-88f7-4ecf9eb680a1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"a317847b-b3c2-566c-a0fa-34b37778e4c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"7794a668-5567-535f-90e6-ca0307741d21","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"4ee3f691-225d-53cc-a9a9-1dad88dfce0f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"d83eb207-b019-550f-a642-a3552e702513","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"6bc232ed-fa31-52bb-9b27-cf0acafc25fd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Epoxy completed inside lid and"
"20dca077-ed3a-5446-8028-a3f3e2dcdd9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Stormwater lids to be spray painted blue"
"b7b0fede-27d0-5e40-ba0e-64f30042d711","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Sewer manhole safety grille installed"
"c40fe25e-14bc-493a-a33e-6befc84df92a","","checklist-sectioned","not-started","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2"
"6fa94c46-0011-5f7a-93ac-c1cbe9253238","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying"
"052a5d7a-4f9f-5110-8d30-fea340694a53","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Latest consented drawings"
"dbc9a576-dea3-5ed5-bae1-aa3330674136","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Setout completed checked and accurate"
"98e7515d-6835-5e78-a346-8b1ab480ad7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Services Located and before you dig plans checked"
"05d1238d-bda8-554b-a80c-ab0c5ca60de8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","All junctions marked out and run through with operator"
"d19f1208-638a-5e4b-9e89-e9a08039cf6f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"3ca5d4f7-9f81-5c9c-8299-a3ff458e91ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser checked for line with string line"
"d450a16d-cc90-535c-b217-c88b8334bb91","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Correct trench width for pipe size"
"9414ed6d-b058-5b04-bab2-bf3408f54537","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Lot 14","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
