"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e131c81-4472-4310-a523-a508d965cd3c","","folder-normal","pass","","step","TRUE","FALSE","Stage 1"
"fae69bb7-4c72-42e6-b281-5f1cf16c7857","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51"
"604f812b-ebf1-427e-8ecd-6f2659fc756d","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51","Ground"
"5a17034f-d6f2-4159-8a58-c62ed7e669fb","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W01h-51"
"bbfce3ab-03a2-5334-a964-6b7d1643fb2d","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","48","1","W08-48","Weather Seals As Per Shop Drawing (provide photo reference)"
"1d564071-3367-5337-8fde-6bffcf3ee9f0","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","48","1","W08-48","Installed / Fixed As Per Shop Drawings"
"92d69e6e-d332-505a-b044-2d1d580a7ccb","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","48","1","W08-48","Airseals Completed"
"ef7221dd-6f4f-5eb0-8441-c773ccc58396","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","48","1","W08-48","Site Glazing Completed - Viridian Glass"
"86b7d897-1351-5f88-8680-4431b4166747","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","48","1","W08-48","Trade Clean"
"e41e69c2-af0b-57f1-91db-4b5ac73fd422","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","48","1","W08-48","Wights - Sign Off"
"c9f79671-ba50-460e-bcde-d9cc3644d08f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","48","2"
"a641905e-590a-4c96-894a-c9417502dfc2","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","48","2","W06-48"
"9f9a443f-62c4-5c34-9564-dc64e683e86f","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","48","2","W06-48","Opening Wrapped & Prepared Correctly"
"6e1016a8-2f97-5d1a-8513-1404027d3916","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","48","2","W06-48","Weather Seals As Per Shop Drawing (provide photo reference)"
"562641d3-c8ff-5334-a4f0-daa72761826c","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","48","2","W06-48","Installed / Fixed As Per Shop Drawings"
"01380399-685c-5fe0-8afb-3eb63db33396","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","48","2","W06-48","Airseals Completed"
"74be557a-6f5f-56ec-a9db-42f5e4a8349e","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","48","2","W06-48","Site Glazing Completed - Viridian Glass"
"29aeefe1-2554-57a2-8002-2c11ac21f5bf","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","48","2","W06-48","Trade Clean"
"8b4b2e39-1f5a-5306-99d4-03fd7ee39e7f","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","48","2","W06-48","Wights - Sign Off"
"0cc44bdb-49f9-4002-963b-32667d448a50","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","48","2","W09-48"
"cb7a2d60-432b-5aed-88a2-f483f1fd3093","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","48","2","W09-48","Opening Wrapped & Prepared Correctly"
"381721cf-a92a-554a-bc5f-585b8c85e859","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","48","2","W09-48","Weather Seals As Per Shop Drawing (provide photo reference)"
"579e5592-e29a-5a8d-b6e3-c4d14eff8642","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","48","2","W09-48","Installed / Fixed As Per Shop Drawings"
"e9708e66-9077-5039-b5c0-ce40f9545b04","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","48","2","W09-48","Airseals Completed"
"ac5acdea-10e8-5ba6-a30a-d60ce5cf9da2","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","48","2","W09-48","Site Glazing Completed - Viridian Glass"
"682c2207-d513-5382-a773-baeb5d3c79de","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","48","2","W09-48","Trade Clean"
"1608a999-a520-5301-beb3-97b38c9d0285","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","48","2","W09-48","Wights - Sign Off"
"6f247dc1-1966-4389-bc8d-3b1ac0b7358b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","49"
"cab06cbd-dcff-4628-9407-eaba38ea2168","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","49","Ground"
"2ca9eb9b-fa58-46eb-9c82-26d7c1375d75","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","49","Ground","W01-49"
"ff891807-91d1-5b0b-a68a-17c68d045011","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Opening Wrapped & Prepared Correctly"
"f497b6df-dd30-5569-b157-8fbe9d4c4fd2","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Weather Seals As Per Shop Drawing (provide photo reference)"
"749aaec7-6432-5e2b-857c-3eda41b0331a","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Installed / Fixed As Per Shop Drawings"
"e2b602bd-3866-546c-bba3-bad5143ca135","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Airseals Completed"
"4850d988-0147-505c-a731-36a2926aff75","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Site Glazing Completed - Viridian Glass"
"628d079e-9369-559f-8e55-684d4228fcd4","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Trade Clean"
"3e35d030-454a-5001-8438-2af4cde99ea3","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","49","Ground","W01-49","Wights - Sign Off"
"bbbc3188-3947-418f-88bd-5da5d4448a4c","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","49","1"
"af9d79ad-44fb-4092-a01d-373bb16a23ae","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","49","1","W05-49"
"13f526c9-d1b2-5362-bc47-071b7e4ca662","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","49","1","W05-49","Opening Wrapped & Prepared Correctly"
"942213fb-5d47-57d4-8c8e-76eb3eaaa144","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","49","1","W05-49","Weather Seals As Per Shop Drawing (provide photo reference)"
"4fe1edb7-6074-5372-a466-c99cf3bd65f6","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","49","1","W05-49","Installed / Fixed As Per Shop Drawings"
"00807bf2-f73a-592c-b024-64df610f944f","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","49","1","W05-49","Airseals Completed"
"52c949ed-f880-5d19-b40b-6d6e6a21cfd3","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","49","1","W05-49","Site Glazing Completed - Viridian Glass"
"f3aa9abc-0c0a-5e5c-975a-d6ab2d01edc8","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","49","1","W05-49","Trade Clean"
"f3d97ebe-dee5-5f7b-b492-bea36d1371b4","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","49","1","W05-49","Wights - Sign Off"
"24150bf7-4b3f-471a-9ac4-46a5c39e2131","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","49","1","W08-49"
"121f2dc8-286d-5628-83ec-9d3d106b0a25","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","49","1","W08-49","Opening Wrapped & Prepared Correctly"
"bb84ae71-1dfd-5dad-92ab-1e7bb8313024","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","49","1","W08-49","Weather Seals As Per Shop Drawing (provide photo reference)"
"23fb2b6d-a1ad-532f-9328-3371c0db7e5e","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","49","1","W08-49","Installed / Fixed As Per Shop Drawings"
"98a7c14c-799c-5bd9-8faa-5b779d7a97f8","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","49","1","W08-49","Airseals Completed"
"439fe435-dc29-5c12-b847-bf9c8e27fd7e","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","49","1","W08-49","Site Glazing Completed - Viridian Glass"
"fc806293-dc12-58ac-9869-64b1db132edf","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","49","1","W08-49","Trade Clean"
"6eb2e2f8-2dda-57f0-b483-c23b663b057e","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","49","1","W08-49","Wights - Sign Off"
"e9046dd8-a8dc-4b45-b40e-229adf85470a","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","49","2"
"33cd9a2b-5b0c-4bcc-81dd-d3a142394e01","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","49","2","W06-49"
"89c5749d-442d-57a3-88dc-818ce1d1c233","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","49","2","W06-49","Opening Wrapped & Prepared Correctly"
"60e28e3a-25b7-5377-8404-00d11b99ac31","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","49","2","W06-49","Weather Seals As Per Shop Drawing (provide photo reference)"
"1b49362b-802c-5a21-8992-0c1e5913ee9d","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","49","2","W06-49","Installed / Fixed As Per Shop Drawings"
"ac612ef4-c837-57a2-a6f8-1b2aaec6dc05","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","49","2","W06-49","Airseals Completed"
"f9205898-72a3-5e17-978f-2d6e39cd85b7","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","49","2","W06-49","Site Glazing Completed - Viridian Glass"
"840c747b-c1e7-584d-b596-99fd6fdd177d","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","49","2","W06-49","Trade Clean"
"055b060d-571e-5693-afa9-81c549214b21","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","49","2","W06-49","Wights - Sign Off"
"ba1788fd-91e6-4b1b-afcf-98923a715b6b","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","49","2","W09-49"
"43effa15-d0c8-5ddb-ae9b-6613f081ba7e","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","49","2","W09-49","Opening Wrapped & Prepared Correctly"
"a2dcf7f4-0513-5f75-80eb-b6da788cc153","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","49","2","W09-49","Weather Seals As Per Shop Drawing (provide photo reference)"
"edcf6bd6-d0a7-59e5-8dba-2cb4a6215ba5","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","49","2","W09-49","Installed / Fixed As Per Shop Drawings"
"c3a318ef-77e8-5d66-9731-571e18569d8f","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","49","2","W09-49","Airseals Completed"
"10c43b16-0fd3-5b05-8a2a-38631ae8ec9f","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","49","2","W09-49","Site Glazing Completed - Viridian Glass"
"41bfb7ba-de57-5739-9543-5ea912c9d0f1","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","49","2","W09-49","Trade Clean"
"0de521dd-bc9d-5c45-a958-ba11a3efd82a","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","49","2","W09-49","Wights - Sign Off"
"1b17c619-f08e-47fd-b511-65b19b2e6fe4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3","50"
"c9ed3bf7-074c-4792-b2b8-76cd295471f8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","50","Ground"
"c372f539-9840-41ef-9645-b7b400dd4d34","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","50","Ground","W01-50"
"91b1bf63-210d-5ca6-838e-e334ff6f2348","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Opening Wrapped & Prepared Correctly"
"458d2c81-b0df-53dd-9db1-dd9a9eab72cb","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Weather Seals As Per Shop Drawing (provide photo reference)"
"95057772-4c72-52d6-8b07-ca7a7671ee8c","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Installed / Fixed As Per Shop Drawings"
"8d2d974e-e4e4-54e0-ac6f-40cbe81744cd","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Airseals Completed"
"bc2849ee-a245-5dcb-b824-4467920b0ab5","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Site Glazing Completed - Viridian Glass"
"24b7d553-3bc5-53c1-af39-0b56e401f87d","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Trade Clean"
"14d28487-8987-5a23-a911-ef020309f1e0","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","50","Ground","W01-50","Wights - Sign Off"
"e04bef62-e132-4b6f-9c72-4b6f23109330","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","50","Ground","W02-50"
"e97a6cc5-d751-5e3c-8d67-229116f153f7","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Opening Wrapped & Prepared Correctly"
"250950b5-0dc4-5f84-a155-592dd8cf60ab","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Weather Seals As Per Shop Drawing (provide photo reference)"
"b2d3e43e-ea3c-5ed2-a288-badb2512167f","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Installed / Fixed As Per Shop Drawings"
"95516ab3-da1d-57cc-803d-9bf923abba45","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Airseals Completed"
"89358119-8d55-5042-adc1-bfe0f6a05cf0","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Site Glazing Completed - Viridian Glass"
"a7ce7127-d237-5881-b288-03b7ff2748c2","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Trade Clean"
"5577a42a-a563-5b41-a9a4-c9762052b59f","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","50","Ground","W02-50","Wights - Sign Off"
"49a0db6f-c08f-4940-8917-f29391cb0795","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","50","Ground","W03-50"
"2c981ff0-d02e-5c23-9f6e-6861038d04e1","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Opening Wrapped & Prepared Correctly"
"0a0023d6-e967-5795-baad-bd9634e99a8d","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Weather Seals As Per Shop Drawing (provide photo reference)"
"da84b845-3f36-59b9-98c5-a01102bfe498","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Installed / Fixed As Per Shop Drawings"
"84973396-064d-5fd9-a872-ce216ec47d66","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Airseals Completed"
"23f119a4-615d-5a06-99ee-54dfa857878e","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Site Glazing Completed - Viridian Glass"
"7b611ea8-72b6-5890-838b-c8a59be95053","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Trade Clean"
"bdc2a957-3f61-53fc-b95e-4390c1e81c7f","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","50","Ground","W03-50","Wights - Sign Off"
"b3d66933-caf2-4c13-a92a-95b3b32cc0cc","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3","50","1"
"71668137-b9d5-4855-9eb3-6ab489819a44","","checklist-flat","not-started","Residential Suite","checklist-flat","FALSE","FALSE","Stage 3","50","1","W06-50"
"884b81ed-c069-5a5f-8054-73af71ef80dc","","checkpoint-status","not-started","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 3","50","1","W06-50","Opening Wrapped & Prepared Correctly"
"98cf6f32-c7bf-5681-8259-09b19588a5f5","","checkpoint-status","not-started","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 3","50","1","W06-50","Weather Seals As Per Shop Drawing (provide photo reference)"
"26205b9a-43c4-5571-ba78-916abd64473a","","checkpoint-status","not-started","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 3","50","1","W06-50","Installed / Fixed As Per Shop Drawings"
"aba997ae-57ad-5de4-9fce-3d6de159db71","","checkpoint-status","not-started","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 3","50","1","W06-50","Airseals Completed"
"e3c5a1e2-fa4f-52ee-9f2b-8ac9b1b3ac57","","checkpoint-status","not-started","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 3","50","1","W06-50","Site Glazing Completed - Viridian Glass"
"01992135-b9c0-51af-b88e-50879a9031b2","","checkpoint-status","not-started","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 3","50","1","W06-50","Trade Clean"
"7e9eda83-adc9-5356-9acc-7058c7fb2776","","checkpoint-status","not-started","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 3","50","1","W06-50","Wights - Sign Off"
