"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2becbf41-5882-46e9-a06d-f4e9d2857056","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"1470b2d5-797b-48e4-b9fd-3dc95eca1e1b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab"
"df533d8c-5d82-4edd-9c94-e9ea977e4602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab","Level 4"
"153c66ca-6f97-4efa-bb00-cb37b37d5738","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 4","East"
"71b2da2d-e3d8-4000-b451-022c55e24d6e","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 4","East","F19A - Pre-Pour ITP"
"2b9bfc3d-8fdd-54c5-bb4d-779bc083b6b2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"48a12aa2-4c93-58e9-a0f0-96159c9f9db5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"26520995-07cb-52e7-af3a-505841bd13be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"9b86a6b4-1c9f-5819-a528-16d9bcd5fd71","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"c416493d-3b5e-5aea-92ec-08cc22745e97","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"42858592-5764-59f7-aa4d-bd4ec81d7e71","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"2adfb849-23b6-5ff1-8264-ac5cf1c30d96","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"690569e8-3aae-5e3b-8274-336d9714abe3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"e0f2e10d-6d1f-5c39-b285-e93c24909ed8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Have the tendons been grouted?"
"7f4bb9b2-6772-50bd-9380-3079052c3936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"3f28e1b9-c52e-5c01-9a91-0842b38dde93","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"56c09a27-2593-4ea7-9a90-69ddceb0f581","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","South","Post-tensioning Extension #1"
"7c39ff0f-b478-5b6d-8379-a8809df25530","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"2a973de5-059a-4ee5-aa1f-7751b6c51f2f","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","South","Post-tensioning Extension #2"
"c4f6717c-5a70-51f1-bbb9-86abb799b534","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","South","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"e2c44c64-9d62-4984-968c-faf9997604a8","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 27","West"
"3ede3e3f-2ce2-45a8-8447-4fdf78b6890e","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP"
"949aa827-3ba0-5ae0-94c6-6fb1f99d157b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"6a4ec56e-6909-569c-b9ab-eecc557a47aa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"520b609f-0452-5256-b495-cc87f2b8384f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"59520d7e-9af6-561c-aa9a-084204c925ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"111a3794-a476-5a8c-b792-44cad2115d2b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Strand Information entered below"
"71fa99e5-c2ff-544b-93d9-ac61162f4db6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"8d478da4-6cbd-5e9a-97cd-1a065f7400d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"b1fb1e7d-8dac-5051-b857-ef4b823e52ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"8440d734-38a6-5bc9-a1ed-e674cee1353f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"f40f284a-a9ae-5b04-864a-f771c1a34bbf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"9a0e2e8f-5320-51b1-a3c4-17268a5fec7e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"d4cbeb4e-47a2-4028-9a56-fa2889d0ea50","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP"
"d94e049a-8272-5248-be87-b3586e4392ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"d89ee0f5-4a73-5438-982c-29ade87eb5c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"db77ea25-a16a-5b78-a622-bba31392b915","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"7a554780-ba52-5e95-aef1-36304f2ac3fa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"16c46f6f-6de5-5233-a14d-3dcc3dc3bdb5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"44dfce4f-1974-5253-a281-b81de648ac05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"0a261bf0-e1b3-5149-bdf9-92094b7771c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"64b1d086-54a9-5a9a-ad5e-3e0e4b2f6a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"ce0d48fe-c5c6-553d-ad9c-46f0a6df3903","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"3248c9e5-6827-5bc0-8620-bd1a3e93a160","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"50fc07e4-7e04-53cb-87d9-d0bde6c0b0cb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Have the tendons been grouted?"
"447e2a0f-9406-5786-9a34-bfdc7be26e44","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"a2b34058-367f-568b-a796-8c02cc41e047","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"c1f4ffc6-3bb1-416a-87ca-d8449f403183","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","West","Post-tensioning Extension #1"
"d7cd2d4a-e2c3-5959-b9d0-400f81fd9ff8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"3d22b6a8-ef0a-4af1-8131-06150b4150b9","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","West","Post-tensioning Extension #2"
"4e6097de-48f0-5205-bf7d-8ee6fa3d72d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","West","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"7c3932b7-341c-4732-a435-2989eaa02b9d","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 27","North"
"5d7bc480-caa2-4a63-b2f9-b3e05af8008c","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP"
"2459e644-a88f-5ce6-9fd6-0d7316145492","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"42d09ad9-c45c-50ee-8279-a58dd7186587","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"e3ba5682-b866-5c5b-ac3f-e2216c2eb3ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"e20803ea-6563-5e7c-b493-0eea836943b5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"fadcffde-c955-58aa-a6f1-f7c1ba7659c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Strand Information entered below"
"a8e14095-bd40-5c7d-bd4b-7dd573cc3de2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"709edb0c-4a5a-5bbd-ae80-6c63d36b1426","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"b12d1c11-6cce-59ad-9297-e47c3dc9184b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"56ef0514-19b6-5323-a13e-02b41efb2447","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"49e01b63-2844-51bc-8c68-b2174d7f6cc7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"60c1cd9f-2a66-5823-9860-c87b23cd448b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"d8b171d5-4373-4c63-afff-986b7b6fe685","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP"
"24254a8e-63fc-587d-a9f0-9b6daad0221c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"f03b13e5-c483-5efb-a1e6-68fc4cf73c58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"a8d39be4-f6cc-50da-ae6f-f67c63d434ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"4cdec468-d9e3-5a63-b166-2e097eb5968e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"393bc82f-1c3b-580d-b40b-3c10e200f437","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"109b2378-24b4-5c0a-af58-c28eea9c6893","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"470351aa-2d9c-5bfc-af85-103f5bd44e2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"42a75110-d158-50fe-b9a5-998def3b72c7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"4ea94de9-b0e2-56ed-b84e-cd3c59ab1236","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"083eeae8-f174-5e35-af86-3dfb102876d8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"7c3ccdf1-28eb-5416-a210-a9a4cf14253a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Have the tendons been grouted?"
"ee5e0e8f-f2cd-5df8-9078-b3087d7cdd59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"5eed066e-c881-5862-9398-c2eb64953d2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"f890d329-4034-4151-8692-b350f5b3eda9","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","North","Post-tensioning Extension #1"
"1582ea5c-6920-5a47-a7bc-e0df33265ef7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"04e23db4-1e1d-48c8-b4a4-50a44eecb6e7","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 27","North","Post-tensioning Extension #2"
"8ef046ee-c104-53b0-b4fd-54eaafc1c463","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 27","North","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"b6a38605-f814-4d42-9817-cc401dc548a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slab","Level 28"
"bc9c6bbc-5b5c-4aca-ba0f-51586feefc8f","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 28","East"
"3ebf13fb-41db-431a-9dc0-db060363cee3","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 28","East","F19A - Pre-Pour ITP"
"ea51d3db-ce8a-55a6-a0e8-63e093ca1a55","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 28","East","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"82054e05-bf57-53b0-a19d-18778f586ea5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 28","East","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"4c8b0cf0-f04d-5fc0-94d0-57ad455af293","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 28","East","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
